Unnamed: 0,1_개포동차고지(가상),2_래미안블레스티지아파트,3_개포1단지연금매장,4_개포고등학교,5_개일초등학교앞,6_그랑프리백화점,7_중대부고,8_단대부고.대치아이파크아파트,9_한티역7번출구,10_역삼중학교.강남세브란스병원,11_도곡1차아이파크.역삼청소년수련관,12_역삼럭키아파트.역삼월드메르디앙아파트,13_뱅뱅사거리.역삼동,14_서초문화예술정보학교,15_양재역,16_일동제약사거리,17_시민의숲,18_AT센터.양재꽃시장,19_하나로마트.코트라,20_꽃마을,21_개나리골입구,22_새원마을,23_본마을,24_청계산입구역,25_청계산.원터골,26_관현사입구,27_새쟁이마을,28_옛골,29_새쟁이마을,30_관현사입구,31_청계산.원터골,32_서초포레스타7단지,33_청계산입구역,34_본마을,35_새원마을,36_개나리골입구,37_꽃마을,38_코트라,39_양재2동주민센터.양재꽃시장,40_언남고교,41_일동제약사거리,42_양재역,43_뱅뱅사거리.구영동중학교,44_뱅뱅사거리뱅뱅프라자,45_도곡1동주민센터.역삼럭키아파트,46_도곡1차아이파크.도곡중학교,47_도곡렉슬아파트.강남세브란스병원,48_한티역6번출구,49_도곡렉슬아파트정문,50_중대부고앞,51_그랑프리백화점,52_구룡중학교앞,53_개포고등학교앞,54_개포1단지,55_개포중학교,56_개포동차고지(종점가상)
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,1,0,1,1,1,0,0,0,1,2,1,0,2,7,3,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,2,0,5,6,0,0,0,0,8,7,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,1,2,1,0,1,0,0,2,3,2,7,3,5,6,4,4,4,3,1,0,0,2,0,1,0,0,0,1,2,0,3,4,5,0,5,0,4,3,7,0,4,4,20,17,15,12,6,3,4,0,3,2,2,1,0,0
2022-03-25 06:00:00,1,3,1,4,0,3,0,4,9,10,14,17,13,8,9,6,0,6,4,3,0,0,0,2,2,0,0,7,0,0,4,6,9,10,9,6,8,7,6,5,6,9,7,7,7,5,5,3,0,0,6,3,3,1,0,0
2022-03-25 07:00:00,2,7,11,11,10,5,4,6,18,24,27,28,19,17,16,15,13,35,6,7,1,3,4,7,4,1,0,9,6,0,7,11,14,15,12,4,15,13,12,11,16,17,22,24,36,35,40,32,26,10,12,10,3,2,0,0
2022-03-25 08:00:00,3,14,17,17,13,8,10,13,45,40,37,25,21,21,23,16,16,21,17,16,14,11,9,10,8,0,4,8,10,11,13,19,24,25,26,25,23,21,14,16,19,41,43,38,19,15,14,9,10,5,6,1,1,0,0,0
2022-03-25 09:00:00,2,5,6,3,0,4,5,6,15,13,15,14,14,12,22,22,20,26,15,14,15,13,14,12,10,2,0,4,0,5,6,9,11,10,11,9,12,9,10,12,13,12,15,16,12,10,10,5,4,0,4,3,2,1,0,0
2022-03-25 10:00:00,1,3,2,2,4,4,3,3,5,7,9,13,11,10,15,14,19,22,18,19,9,0,8,23,16,6,15,3,5,0,5,10,11,12,13,0,11,11,14,15,14,11,11,9,10,12,5,7,5,4,3,1,0,2,0,0
2022-03-25 11:00:00,1,3,4,5,5,3,2,2,7,7,8,10,8,10,11,11,6,9,8,6,2,4,11,8,4,4,3,4,5,2,7,8,9,11,3,2,10,11,9,7,8,7,7,6,6,6,4,4,4,3,4,3,2,1,0,0
2022-03-25 12:00:00,2,6,5,6,7,3,6,7,7,8,11,13,14,7,11,13,13,9,10,11,4,10,9,8,7,6,2,5,2,6,9,7,7,7,6,7,0,12,13,14,12,11,12,10,9,6,5,4,3,0,1,0,2,1,0,0
2022-03-25 13:00:00,1,1,5,0,4,4,4,3,14,15,16,20,20,19,20,19,14,15,13,14,12,11,10,14,10,0,8,8,5,6,13,10,11,12,13,15,16,13,12,13,13,14,14,15,13,11,9,4,2,1,4,3,3,1,0,0
2022-03-25 14:00:00,1,5,1,4,5,3,4,6,9,7,8,13,12,9,16,11,16,12,14,12,11,10,10,6,2,5,3,8,9,7,12,12,13,13,12,0,14,13,13,16,15,13,13,13,12,15,8,5,6,4,4,2,2,0,0,0
2022-03-25 15:00:00,0,4,9,35,34,28,32,19,34,26,15,9,10,9,10,8,9,9,7,6,5,4,0,6,3,5,4,7,8,6,9,9,10,11,14,9,12,18,17,13,14,10,10,18,15,14,9,6,3,1,4,23,22,17,0,0
2022-03-25 16:00:00,1,4,7,11,9,11,22,18,12,10,14,13,13,10,12,11,10,11,12,11,10,11,9,9,6,5,4,8,5,6,11,13,13,14,14,0,15,23,25,42,42,34,28,25,22,23,15,3,5,4,4,3,1,2,1,0
2022-03-25 17:00:00,0,4,8,9,8,4,6,5,14,15,20,24,24,17,21,19,16,16,25,23,25,0,22,11,8,6,6,10,11,0,14,15,19,13,0,7,21,34,34,25,37,22,21,17,15,18,18,4,4,7,8,6,4,5,1,0
2022-03-25 18:00:00,0,3,8,6,7,3,4,4,10,17,24,31,31,24,22,20,20,21,41,16,40,39,34,12,6,0,4,6,9,10,11,13,17,19,13,15,17,43,45,46,41,19,24,24,32,34,26,10,9,4,12,11,5,10,2,0
2022-03-25 19:00:00,1,2,4,5,4,4,2,3,10,12,12,18,21,19,19,18,17,16,17,12,9,16,11,12,13,6,1,9,11,0,13,9,7,7,0,11,8,15,14,15,14,16,19,23,18,16,15,5,3,0,14,13,7,10,3,0
2022-03-25 20:00:00,1,3,4,0,0,3,2,3,6,7,8,11,10,7,12,10,10,12,14,12,0,0,4,9,5,12,9,2,2,0,5,6,7,3,0,5,0,5,8,9,14,12,14,11,9,8,6,1,0,0,4,3,2,1,0,0
2022-03-25 21:00:00,0,1,2,3,0,2,3,2,6,7,9,10,10,8,8,7,4,8,10,0,0,9,7,11,6,0,0,5,0,0,8,7,8,0,0,0,2,6,8,9,9,8,12,13,11,12,8,4,3,0,5,2,3,1,1,0
2022-03-25 22:00:00,0,2,1,2,0,2,4,5,13,13,10,14,14,15,14,10,10,9,8,6,0,7,5,4,2,2,3,2,0,3,4,5,4,0,0,0,2,5,6,2,8,9,11,12,11,11,9,6,5,0,8,6,5,2,1,0
2022-03-25 23:00:00,0,0,1,0,0,0,1,2,4,3,3,5,5,5,6,7,7,7,8,6,4,0,6,6,0,0,3,1,0,0,1,1,2,3,0,0,3,3,4,0,3,5,5,4,2,1,2,1,1,0,3,2,1,1,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,5,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,1,0,1,1,0,1,0,0,0,2,0,3,2,4,6,2,5,3,2,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,2,5,4,12,10,8,7,3,2,0,0,3,0,0,1,0,0
2022-03-26 06:00:00,3,4,1,2,3,0,0,0,3,4,6,6,4,5,5,3,5,3,1,0,0,0,0,2,0,0,0,1,0,0,0,2,4,0,0,3,2,2,4,2,2,4,4,3,5,4,4,2,1,0,9,6,5,0,0,0
2022-03-26 07:00:00,1,2,3,0,2,1,1,2,4,3,2,7,2,5,5,0,5,5,6,5,0,2,3,4,2,0,1,3,0,0,4,2,3,2,0,3,3,3,5,5,6,7,7,5,6,4,3,1,0,0,2,0,0,0,0,0
2022-03-26 08:00:00,1,1,2,4,3,2,3,0,5,7,9,9,8,7,15,13,11,15,16,5,14,6,7,19,14,13,11,4,2,0,2,7,8,3,6,2,5,5,8,8,12,8,8,8,7,7,5,2,3,1,2,0,1,0,0,0
2022-03-26 09:00:00,0,2,3,3,4,3,2,2,6,8,10,12,13,10,11,12,13,12,11,9,0,10,10,20,19,0,14,12,4,4,4,3,6,5,6,0,3,5,7,9,8,7,8,8,7,7,5,3,2,0,4,1,2,0,0,0
2022-03-26 10:00:00,1,5,1,1,6,4,1,1,7,6,2,7,8,7,10,8,9,10,9,8,8,6,7,22,18,16,16,4,7,0,7,9,11,10,0,13,12,12,12,11,14,9,7,7,7,9,6,2,1,0,2,1,0,0,0,0
2022-03-26 11:00:00,1,5,7,9,10,6,0,4,8,8,9,12,14,13,24,23,22,22,24,0,5,0,23,28,25,23,10,7,5,6,8,10,6,4,4,5,8,6,5,11,11,10,7,7,9,7,5,4,2,0,3,0,2,0,0,0
2022-03-26 12:00:00,0,2,5,6,5,4,4,3,7,8,9,12,11,11,14,14,12,12,13,13,12,5,12,18,15,0,21,16,7,33,33,30,18,20,12,21,11,16,12,8,10,7,7,7,8,8,10,5,4,3,4,0,2,0,0,0
2022-03-26 13:00:00,1,4,7,8,9,6,7,6,9,11,13,13,14,12,15,14,9,11,14,10,13,12,12,18,14,13,12,12,13,5,15,12,13,8,12,5,12,18,14,13,13,11,6,12,14,15,17,3,5,3,4,1,2,2,0,0
2022-03-26 14:00:00,2,1,0,4,2,2,3,5,9,8,11,10,13,14,20,15,14,10,9,8,7,3,6,9,6,1,10,20,23,8,18,19,14,8,0,15,14,14,17,14,21,14,18,15,16,15,13,3,3,0,3,0,2,1,0,0
2022-03-26 15:00:00,1,4,3,3,0,3,2,1,9,10,11,13,10,7,9,8,8,9,10,9,3,0,8,7,5,1,3,25,0,14,27,22,18,0,13,8,21,23,21,17,20,10,9,7,8,12,8,3,2,0,7,4,6,4,0,0
2022-03-26 16:00:00,1,4,12,13,12,4,5,6,11,11,12,12,9,8,9,11,6,12,13,0,4,4,12,13,9,0,7,15,2,21,18,16,20,15,21,0,13,19,17,20,18,12,10,11,10,10,9,3,4,3,4,2,1,2,1,0
2022-03-26 17:00:00,0,3,4,0,5,5,9,6,16,17,16,14,11,9,8,9,8,12,10,5,4,8,5,6,5,3,2,30,11,29,29,11,9,12,10,5,0,15,15,16,13,9,10,6,7,4,7,5,3,1,5,2,0,2,0,0
2022-03-26 18:00:00,1,3,2,4,2,0,1,3,7,6,8,9,6,7,10,9,8,6,7,5,5,0,6,11,9,7,5,17,9,15,16,17,16,17,4,3,4,17,18,19,18,11,10,8,9,8,7,3,0,1,9,8,7,5,1,0
2022-03-26 19:00:00,0,2,2,4,5,5,3,5,7,5,4,6,7,8,7,5,6,6,8,0,0,4,6,5,4,0,3,15,16,15,15,14,8,15,0,9,8,15,16,13,11,8,8,7,5,5,4,2,0,0,3,2,0,0,0,0
2022-03-26 20:00:00,0,2,3,0,2,3,5,3,7,8,9,9,9,8,6,7,6,10,9,6,6,5,5,11,6,10,9,5,0,0,11,17,9,10,8,0,0,9,5,8,9,9,10,7,5,4,1,3,1,2,3,2,0,0,0,0
2022-03-26 21:00:00,0,0,0,1,0,1,2,0,9,10,9,9,10,6,10,9,7,8,9,8,7,0,5,3,2,1,0,7,0,13,14,12,13,0,0,5,8,14,12,8,12,12,11,7,7,7,3,4,2,0,1,1,0,0,0,0
2022-03-26 22:00:00,1,1,3,2,0,1,3,2,12,11,10,10,11,9,10,8,2,8,6,0,0,0,0,5,4,3,2,3,1,0,2,6,1,4,0,0,5,6,5,0,6,7,7,8,5,3,4,1,1,0,5,3,2,1,0,0
2022-03-26 23:00:00,0,0,1,0,0,0,1,2,5,8,9,8,9,7,9,7,9,8,5,0,4,3,7,7,0,3,2,0,0,0,0,2,3,0,0,0,2,0,3,6,7,8,6,7,5,6,3,1,3,0,4,1,1,3,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,1,0,0,0,0,3,2,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,1,0,0,2,0,1,3,0,4,2,1,1,3,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,0,0,2,0,2,1,2,3,9,8,7,2,3,0,0,0,1,0,0,0,0,0
2022-03-27 06:00:00,1,1,2,0,1,0,0,2,3,4,4,5,5,6,5,4,5,9,5,3,0,1,0,3,2,1,0,2,0,0,0,2,1,0,0,0,0,0,2,3,1,3,4,2,4,2,3,1,0,0,1,0,0,0,0,0
2022-03-27 07:00:00,0,0,1,2,0,1,0,1,5,4,5,6,7,8,9,5,7,9,7,0,4,0,5,3,3,0,0,2,3,2,3,3,3,0,4,0,1,3,5,6,8,4,2,1,3,1,0,1,1,1,2,0,0,0,0,0
2022-03-27 08:00:00,2,3,5,3,5,5,2,5,8,5,9,14,13,16,17,11,17,17,17,9,13,12,18,16,11,5,9,2,1,1,2,2,3,4,3,0,5,5,5,6,7,6,7,6,5,4,3,2,0,1,3,2,1,1,0,0
2022-03-27 09:00:00,2,1,3,1,1,2,0,2,9,10,9,8,9,15,29,28,27,32,22,33,30,29,14,32,28,27,24,4,7,0,6,7,9,7,0,5,0,6,6,7,9,7,8,7,5,5,4,3,1,1,0,0,0,0,0,0
2022-03-27 10:00:00,2,3,3,4,0,3,7,1,9,11,11,13,12,11,30,32,32,34,33,32,30,0,24,45,41,37,31,8,3,8,10,12,13,14,15,9,12,14,12,11,13,10,5,7,10,9,6,4,5,4,4,1,0,3,1,0
2022-03-27 11:00:00,2,5,7,5,4,3,3,7,13,14,13,15,13,14,25,24,23,25,23,12,0,0,14,24,22,21,6,5,5,6,8,15,14,15,0,16,11,15,11,12,13,8,9,8,7,4,5,2,0,0,0,1,0,0,0,0
2022-03-27 12:00:00,1,2,2,4,5,4,0,3,5,4,11,13,16,16,22,20,20,19,19,13,0,22,21,22,12,14,5,7,7,6,9,13,12,13,8,6,11,16,13,14,12,13,6,9,6,7,9,7,0,0,5,4,2,2,1,0
2022-03-27 13:00:00,2,4,6,7,0,2,2,3,10,10,8,14,16,19,16,12,12,13,14,0,13,12,11,18,13,0,12,21,22,22,32,29,28,26,19,26,26,26,22,23,21,14,13,19,12,9,8,4,2,1,4,0,3,0,1,0
2022-03-27 14:00:00,2,3,3,3,5,3,2,2,6,7,10,11,10,10,15,12,14,11,16,15,13,10,9,11,7,6,3,36,30,35,38,42,36,30,29,21,29,27,28,25,22,16,15,12,13,6,8,7,0,0,6,0,5,2,1,0
2022-03-27 15:00:00,1,6,3,5,6,3,5,4,7,5,9,11,10,15,18,16,13,12,12,12,11,10,7,11,7,6,6,31,27,31,43,41,42,38,22,35,43,42,40,38,37,16,10,12,10,11,9,4,3,0,5,4,2,0,0,0
2022-03-27 16:00:00,0,3,7,0,6,5,1,4,8,8,6,8,8,9,8,7,9,11,10,9,8,7,8,9,7,3,0,25,26,12,29,37,39,21,25,23,20,37,33,20,36,15,12,11,8,10,7,5,4,0,4,3,0,5,1,0
2022-03-27 17:00:00,3,6,7,0,4,6,3,4,8,8,6,7,7,7,8,9,10,9,9,8,9,9,8,7,3,3,2,24,0,23,26,25,27,28,15,29,23,26,23,22,30,14,13,15,14,11,9,2,0,3,3,1,0,0,0,0
2022-03-27 18:00:00,4,9,3,0,1,2,3,1,3,4,3,3,3,5,7,1,6,7,9,5,7,6,3,5,4,2,3,16,4,14,19,22,26,28,29,15,16,26,22,7,17,7,8,7,11,10,8,3,0,0,9,7,0,4,1,0
2022-03-27 19:00:00,1,2,3,3,2,7,2,6,5,4,3,5,10,9,8,5,7,9,10,5,0,4,9,9,8,3,6,12,13,0,18,14,18,0,0,0,8,19,15,14,12,6,7,3,6,7,4,1,0,0,4,0,2,1,0,0
2022-03-27 20:00:00,1,2,4,5,0,3,2,2,8,3,4,9,3,8,7,4,6,6,5,6,0,4,5,4,2,0,3,8,0,0,12,11,10,10,0,6,9,9,7,4,9,9,9,6,6,5,4,1,2,0,4,0,3,0,0,0
2022-03-27 21:00:00,0,1,1,1,2,2,3,4,7,8,8,7,8,6,10,9,6,10,11,0,4,3,10,5,3,2,1,9,0,6,17,11,7,2,5,6,9,9,7,0,3,6,2,4,4,5,4,2,1,1,4,2,1,1,0,0
2022-03-27 22:00:00,0,1,1,0,0,1,3,2,7,8,3,9,4,11,12,8,7,8,10,0,5,0,9,6,3,3,1,3,0,0,0,3,0,1,0,0,0,6,7,8,7,5,6,2,4,2,1,0,1,0,3,0,2,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,1,2,4,2,3,0,0,2,7,6,7,5,5,3,4,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,5,4,3,1,0,2,1,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,0,1,1,0,2,1,1,2,4,0,0,1,7,4,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,5,0,0,0,0,7,8,9,6,6,5,0,0,3,0,2,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,2,2,1,0,0,0,3,5,5,6,5,2,5,3,2,4,5,2,1,0,0,0,1,0,0,0,2,1,0,2,3,2,0,0,0,0,1,5,0,3,7,11,10,7,7,5,3,2,1,2,0,1,0,0,0
2022-03-28 06:00:00,2,5,6,8,6,4,5,6,8,10,13,15,13,9,8,4,5,7,2,2,0,0,0,4,3,2,0,1,2,0,4,5,9,11,0,0,10,10,8,5,7,7,8,6,5,4,4,3,0,0,9,7,8,0,0,0
2022-03-28 07:00:00,4,12,8,11,13,5,8,10,19,24,22,25,17,17,18,18,17,27,7,4,2,6,4,4,3,1,2,7,11,0,8,14,16,17,8,14,13,18,12,13,14,22,18,16,28,28,25,24,21,7,8,5,1,1,0,0
2022-03-28 08:00:00,2,15,17,19,15,7,12,13,39,35,30,24,23,22,41,25,20,21,14,9,7,8,12,10,3,2,1,7,11,6,9,17,23,24,16,23,22,14,17,17,18,28,27,26,21,12,12,9,9,4,4,0,0,1,0,0
2022-03-28 09:00:00,1,5,7,8,7,5,4,6,18,21,20,18,16,17,20,17,17,17,16,8,15,0,13,12,8,6,6,3,5,0,4,7,13,10,11,10,13,13,10,9,10,15,16,14,12,7,6,4,4,3,2,0,1,1,0,0
2022-03-28 10:00:00,0,2,3,4,10,5,5,6,13,10,10,11,11,11,14,13,11,7,9,7,0,0,6,12,5,3,3,2,4,0,4,8,9,10,4,5,4,5,7,3,10,9,9,6,6,6,3,1,2,1,2,0,0,1,0,0
2022-03-28 11:00:00,1,3,5,4,4,4,4,3,4,7,8,9,8,9,13,9,4,13,11,13,11,0,9,10,10,6,2,4,5,0,7,8,9,10,6,0,6,12,13,14,12,11,10,9,7,6,4,3,3,0,6,5,4,3,1,0
2022-03-28 12:00:00,0,2,3,3,2,4,2,5,9,11,9,10,11,10,10,9,9,10,8,6,4,10,13,13,8,6,6,5,6,2,8,5,6,7,0,0,7,9,9,10,12,15,11,12,8,6,5,3,0,3,3,1,0,2,0,0
2022-03-28 13:00:00,0,3,4,5,2,2,5,4,8,8,7,6,9,11,13,11,10,11,12,6,9,7,5,8,5,6,0,7,9,6,15,20,19,20,0,0,20,20,16,13,14,11,12,11,9,7,5,3,2,0,2,1,2,0,0,0
2022-03-28 14:00:00,2,3,4,0,5,4,5,3,6,6,9,9,12,12,13,13,14,15,13,0,5,3,3,8,1,6,5,5,2,8,7,7,9,9,10,0,12,19,20,20,18,17,16,14,12,10,7,3,2,2,6,7,0,9,3,0
2022-03-28 15:00:00,2,3,4,3,5,5,7,6,10,11,10,9,10,10,18,10,16,17,19,6,7,18,16,8,6,6,5,9,11,12,15,15,14,18,14,15,17,18,16,21,23,19,16,15,14,15,17,4,4,3,7,5,4,4,1,0
2022-03-28 16:00:00,1,5,9,36,42,40,42,39,27,25,25,15,15,13,15,15,14,11,11,12,0,11,8,8,6,0,3,3,6,6,10,11,12,11,0,14,15,22,19,20,17,10,12,10,19,18,15,4,4,2,8,9,8,6,1,0
2022-03-28 17:00:00,1,3,13,15,12,7,7,8,15,17,20,20,23,19,19,17,15,15,23,22,21,20,19,14,5,4,7,9,10,7,14,14,15,14,0,12,13,32,28,21,28,15,16,16,15,14,12,6,5,4,11,4,3,2,1,0
2022-03-28 18:00:00,2,4,9,11,11,7,9,7,14,13,21,31,32,25,21,19,16,19,29,28,27,28,25,12,7,4,5,6,4,7,10,14,17,20,8,0,21,50,51,50,43,18,19,21,21,22,19,8,8,3,13,10,10,7,1,0
2022-03-28 19:00:00,0,2,6,4,1,1,7,5,8,8,8,10,11,12,19,18,18,16,19,13,16,18,13,7,5,3,3,11,3,1,11,14,15,6,7,0,7,17,14,15,17,16,17,18,18,23,16,5,2,4,14,13,10,10,4,0
2022-03-28 20:00:00,0,2,2,0,0,1,3,4,11,12,12,11,12,11,10,7,9,9,11,0,10,10,9,7,6,0,3,2,3,1,6,10,11,3,0,2,3,11,6,5,8,11,13,16,13,11,9,4,2,0,5,4,3,3,0,0
2022-03-28 21:00:00,0,0,1,0,1,2,0,2,8,8,9,11,13,12,11,9,8,11,13,6,0,7,12,6,5,0,4,6,0,3,8,10,11,8,4,4,9,3,7,5,8,8,9,12,10,11,5,4,3,0,5,1,4,1,0,0
2022-03-28 22:00:00,0,2,3,1,2,2,5,6,23,26,23,25,25,21,15,11,10,7,8,0,0,7,0,5,3,4,2,1,0,0,1,2,3,0,11,12,0,12,12,13,14,9,9,11,9,8,6,4,2,0,3,2,2,1,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,1,4,4,5,0,6,6,8,7,4,3,4,4,0,0,1,4,3,1,2,1,0,0,1,2,3,0,1,0,0,4,3,4,5,5,3,8,8,1,5,4,3,0,4,1,3,2,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,1,0,1,1,0,2,0,3,4,3,1,0,2,10,5,3,2,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,3,4,0,0,0,4,5,0,6,4,4,3,0,0,2,0,1,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,1,2,0,0,1,0,2,2,3,3,4,3,5,5,3,2,5,4,4,3,0,0,2,0,0,1,1,2,0,0,2,4,0,0,0,1,3,8,9,9,7,15,12,10,8,6,4,0,3,3,2,1,0,0,0
2022-03-29 06:00:00,3,2,3,4,0,3,0,3,9,8,9,11,10,10,11,8,7,13,4,3,0,0,0,6,3,0,0,4,0,0,5,6,10,11,5,0,5,10,6,6,9,9,10,10,8,5,3,4,3,1,6,1,5,0,0,0
2022-03-29 07:00:00,2,17,20,26,27,8,9,9,30,33,33,36,26,20,18,17,14,30,8,8,7,2,4,6,3,3,2,8,6,7,10,13,17,13,18,16,18,15,20,20,23,18,22,19,28,30,33,29,28,13,12,9,2,1,0,0
2022-03-29 08:00:00,2,22,27,28,14,6,8,10,37,39,30,20,19,19,39,24,21,27,13,12,11,8,10,8,6,0,2,5,7,3,6,12,18,19,17,10,18,11,15,17,18,32,37,32,23,14,15,8,3,2,4,5,3,2,0,0
2022-03-29 09:00:00,2,4,9,8,8,5,6,7,21,19,14,15,15,15,27,23,21,19,20,7,19,0,18,18,14,6,0,5,6,0,8,13,12,13,13,12,12,14,11,12,12,12,14,12,11,8,5,3,2,0,3,2,0,0,0,0
2022-03-29 10:00:00,1,4,6,2,6,5,3,4,7,10,13,7,10,10,13,9,11,11,12,13,0,9,0,17,13,7,5,6,7,5,0,7,10,0,11,10,9,12,11,10,10,12,13,11,10,6,3,1,0,1,2,0,0,0,1,0
2022-03-29 11:00:00,0,2,2,0,3,2,3,4,11,7,10,11,12,10,14,13,14,14,14,11,3,10,9,11,3,4,3,5,0,0,4,6,9,3,0,0,4,11,11,5,9,8,7,7,6,7,7,6,3,0,5,2,0,0,0,0
2022-03-29 12:00:00,0,3,2,3,0,2,2,4,7,4,4,6,7,7,11,10,10,10,7,9,0,0,4,6,8,1,3,4,3,5,8,9,11,12,11,13,6,11,9,10,10,7,8,9,7,6,6,5,4,3,5,1,4,1,0,0
