Unnamed: 0,1_한성여객종점,2_하계역,3_하계우성아파트,4_하계극동아파트,5_월계보건지소,6_인덕대학,7_월계주공108동앞롯데캐슬루나아파트,8_월계2교.참누리아파트,9_광운초교앞,10_장위래미안아파트,11_꿈의숲아이파크아파트,12_장곡초교사거리,13_장곡초교,14_국민은행장위동지점,15_장위1동치안센터,16_장위1동주민센터,17_장위동고개,18_장위동입구,19_창문여고앞,20_숭곡초등학교입구,21_월곡뉴타운,22_길음뉴타운,23_미아리고개.미아리예술극장,24_돈암사거리.성신여대입구,25_삼선교.한성대학교,26_혜화동로터리.여운형활동터,27_명륜3가.성대입구,28_창경궁.서울대학교병원,29_창덕궁,30_안국역.종로경찰서.서울공예박물관,31_조계사,32_을지로입구.시청입구,33_서소문,34_충정로역2호선,35_아현역,36_웨딩타운,37_이대역,38_신촌아트레온,39_연세로.문학의거리,40_연세로.명물거리,41_연세대앞,42_서대문우체국,43_연희104고지앞.구성산회관,44_성산2교,45_중동초등학교,46_성산2동주민센터,47_성산119안전센터,48_성산아파트,49_월드컵경기장북측,50_상암휴먼시아아파트,51_상암초등학교,52_월드컵파크2단지.에스플렉스센터,53_월드컵파크3단지.난지천공원,54_월드컵파크4단지후문.JTBC,55_상암DMC홍보관.YTN,56_상암초등학교,57_상암휴먼시아아파트,58_월드컵경기장북측,59_성산아파트,60_성산119안전센터,61_성산2동주민센터,62_중동초등학교,63_성산2교,64_연희104고지앞.구성산회관,65_서대문우체국,66_연세대학교앞,67_세브란스병원,68_신촌기차역,69_이대역,70_웨딩타운,71_아현역,72_종근당.충정로역,73_서소문,74_시청광장,75_우리은행종로지점,76_조계사,77_안국역.종로경찰서.인사동,78_창덕궁.우리소리박물관,79_창경궁.서울대학교병원,80_명륜동2가.성균관대입구,81_삼선교.한성대학교.조소앙활동터,82_돈암사거리.성신여대입구,83_미아리고개.미아리예술극장,84_길음뉴타운,85_월곡뉴타운,86_숭곡초교입구,87_창문여고,88_장위동고개,89_장위1동주민센터,90_장위1동치안센터,91_국민은행장위동지점,92_장곡초교,93_장곡초교사거리,94_꿈의숲아이파크아파트,95_장위래미안아파트,96_광운초교,97_월계2교,98_롯데캐슬루나아파트,99_인덕대앞,100_월계보건지소,101_하계시영아파트,102_하계장미아파트,103_하계미성아파트.을지병원,104_한성여객종점
2022-03-26 20:00:00,0,6,10,9,8,8,9,5,8,10,5,5,6,9,10,9,11,0,10,6,11,12,10,10,10,7,10,9,10,11,11,14,15,13,13,11,11,10,10,10,11,12,9,7,7,6,3,0,2,2,1,0,0,1,2,2,3,2,1,3,2,4,5,5,4,2,5,7,5,4,5,5,6,8,16,10,15,18,20,24,19,22,22,25,24,23,22,20,18,16,13,11,9,6,3,7,9,8,8,10,7,6,3,0
2022-03-26 21:00:00,0,4,9,8,10,8,7,5,4,4,3,5,0,6,3,7,7,8,8,9,3,8,7,10,7,8,9,10,12,10,10,12,8,11,13,12,11,7,7,7,12,15,11,15,12,7,6,3,2,1,0,0,0,0,4,5,0,0,4,4,5,4,5,6,4,3,8,9,11,4,6,10,9,11,12,21,24,24,23,28,25,24,25,28,27,28,23,19,18,14,14,13,12,13,13,12,11,11,11,9,7,2,0,0
2022-03-26 22:00:00,0,6,10,4,6,9,5,3,6,7,9,5,8,6,3,7,8,2,8,7,7,7,4,6,5,4,8,0,7,8,8,10,7,9,9,7,7,9,9,9,10,7,9,11,6,10,7,5,4,2,1,1,0,0,3,2,3,1,0,4,3,3,0,1,2,3,8,6,9,10,11,11,10,7,13,17,18,20,16,21,18,22,23,28,28,27,24,17,14,13,12,5,10,8,5,3,4,3,2,1,1,1,0,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,7,6,4,3,3,0,8,10,0,15,0,13,3,14,16,8,12,8,0,8,7,7,7,12,8,9,10,11,9,5,4,3,0,0,2,0,0,1,2,0,2,2,0,1,1,3,2,2,1,4,1,5,5,8,5,7,4,12,10,13,14,15,18,17,22,21,20,21,28,20,12,17,16,12,11,6,5,4,6,2,10,8,6,3,1,1,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,1,1,4,2,5,1,3,4,3,6,6,7,0,0,0,8,5,9,7,5,6,7,3,2,8,0,6,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,2,2,3,0,3,4,0,2,5,0,3,2,4,4,6,6,7,8,6,7,8,4,7,5,6,0,0,5,2,4,4,3,2,1,2,3,2,0,0,1,0,2,1,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,2,0,0,2,1,0,1,0,0,2,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,1,2,3,4,4,5,3,2,0,2,0,4,0,5,6,9,6,7,9,8,8,6,3,6,3,7,6,5,3,4,2,1,0,4,0,0,0,0,0,4,0,1,0,2,2,1,0,0,2,1,0,0,0,1,1,2,0,2,3,3,0,4,3,0,3,2,4,3,1,3,4,3,1,5,3,4,4,3,2,4,2,4,2,0,4,3,4,2,3,1,2,1,0,2,0,0,3,4,4,2,2,0,0
2022-03-27 07:00:00,0,2,1,2,3,3,4,5,4,6,3,8,10,9,10,14,16,17,18,4,5,9,8,6,6,3,5,4,5,3,7,4,4,3,2,2,0,0,0,0,5,2,3,2,6,7,5,4,3,2,0,0,1,0,0,1,0,0,2,1,3,2,3,3,0,2,2,2,2,1,0,3,3,2,2,5,3,0,2,2,3,4,2,3,4,4,4,3,1,5,2,1,4,1,3,0,3,2,0,2,1,2,0,0
2022-03-27 08:00:00,2,3,3,4,5,4,7,5,5,8,7,10,9,13,14,16,20,21,19,18,18,16,15,16,15,12,13,14,11,9,9,7,6,2,0,0,5,3,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,1,2,3,0,2,4,7,6,7,6,6,5,4,0,5,5,4,6,8,2,3,4,8,7,6,7,6,5,6,7,7,4,6,3,4,6,3,0,2,5,7,4,3,6,11,13,11,1,0,0
2022-03-27 09:00:00,0,2,6,7,7,6,5,7,5,7,7,8,11,13,18,21,23,25,25,24,23,20,20,22,18,12,17,15,12,10,8,8,5,9,6,4,6,7,0,0,3,4,3,3,4,4,3,3,2,0,1,1,0,1,2,6,7,0,6,8,9,10,5,11,6,5,10,9,5,6,6,6,5,5,6,6,5,6,5,4,6,7,9,6,5,6,7,6,7,7,5,7,6,4,5,6,8,10,12,11,10,4,0,0
2022-03-27 10:00:00,1,2,2,6,7,8,10,6,0,11,11,13,14,15,18,23,26,27,29,30,24,21,16,20,18,16,14,12,13,8,7,8,9,7,5,6,5,5,0,0,3,7,7,3,6,4,2,0,0,0,1,1,0,0,4,5,6,3,9,10,12,11,12,9,9,4,9,6,7,2,8,5,7,2,2,6,7,3,6,6,8,7,9,12,13,8,17,13,9,13,12,10,8,9,10,5,7,10,11,11,6,4,2,0
2022-03-27 11:00:00,0,2,3,5,6,7,8,11,12,12,13,17,18,10,22,24,25,20,26,23,24,24,27,28,29,23,23,24,16,11,9,11,10,7,5,4,3,4,0,0,0,5,4,5,0,4,4,5,0,4,0,4,3,1,2,3,0,2,0,3,12,14,15,14,15,14,13,15,12,9,8,8,8,7,10,9,8,6,6,7,9,7,6,9,6,10,10,8,8,6,8,7,6,2,7,7,9,13,8,11,8,3,0,0
2022-03-27 12:00:00,2,8,11,14,15,14,10,13,9,14,17,17,20,23,28,33,33,34,33,33,33,28,31,31,32,27,25,21,21,18,15,14,11,9,10,10,9,8,0,0,4,7,11,9,11,11,8,1,3,4,3,1,0,1,3,2,1,3,4,7,8,9,11,10,8,8,11,12,13,12,10,7,12,17,18,15,15,14,8,6,6,8,8,9,12,10,11,10,9,4,8,8,2,9,10,7,11,12,14,17,13,3,0,0
2022-03-27 13:00:00,0,5,6,8,7,10,11,11,4,12,11,12,13,17,20,24,29,20,29,36,30,27,24,22,21,18,20,17,17,17,13,10,8,10,12,7,6,5,0,0,8,1,9,4,7,8,6,5,8,2,2,5,3,1,8,10,12,6,9,14,10,11,14,12,8,10,11,11,10,11,12,12,10,15,16,13,14,20,16,14,13,15,16,17,16,18,20,18,15,14,14,12,10,8,7,8,8,11,11,14,12,4,2,0
2022-03-27 14:00:00,2,12,13,10,11,15,15,15,9,9,19,22,21,24,25,29,34,35,33,31,27,22,21,21,21,20,23,19,16,13,11,13,9,8,6,7,7,9,0,0,10,5,10,5,8,7,7,6,4,3,1,2,0,0,4,4,0,2,3,5,8,11,0,6,5,5,6,9,16,19,18,16,19,19,21,26,24,25,26,28,27,24,22,22,26,26,27,22,21,16,14,13,13,10,10,8,9,10,11,11,7,2,0,0
2022-03-27 15:00:00,1,5,10,11,9,12,13,9,6,10,11,12,13,13,17,20,21,20,29,27,28,29,26,21,19,20,20,23,14,13,10,13,14,14,9,12,9,6,0,0,5,0,11,4,6,12,11,12,2,10,9,7,0,0,2,2,4,1,5,5,8,9,9,10,8,0,7,9,9,9,7,9,9,11,13,10,14,15,18,20,16,27,26,27,26,27,25,23,21,17,11,19,17,16,9,8,10,14,12,12,6,4,2,0
2022-03-27 16:00:00,0,6,9,7,5,10,11,10,11,14,14,14,14,15,16,17,20,21,24,19,20,21,18,18,17,17,19,19,19,17,18,21,17,10,20,17,15,14,0,0,14,11,12,8,7,5,4,6,2,3,1,1,2,0,3,2,3,2,4,6,8,7,11,8,6,6,6,7,8,9,13,12,10,17,20,22,22,22,24,27,15,27,27,30,27,30,27,24,21,20,10,6,8,7,5,1,3,6,4,1,3,1,0,0
2022-03-27 17:00:00,3,5,11,5,10,11,7,8,7,9,11,10,13,15,21,22,23,25,28,28,25,22,18,18,20,15,18,18,18,22,18,14,14,14,14,14,9,5,0,0,4,4,7,0,6,3,4,2,1,3,0,0,0,1,3,0,4,0,0,6,8,10,11,12,9,7,8,8,9,6,8,7,10,15,16,18,23,28,29,31,26,29,28,29,30,34,38,35,33,30,25,15,11,11,11,9,8,7,7,6,5,4,1,0
2022-03-27 18:00:00,1,4,9,9,9,6,7,6,5,8,11,11,12,12,13,13,13,14,14,13,18,12,12,12,13,11,12,11,11,14,14,14,16,14,13,12,11,7,0,0,6,8,8,4,9,5,5,4,1,0,3,0,0,0,2,3,5,3,4,1,3,2,4,5,12,9,5,7,5,4,6,7,8,9,13,16,23,23,24,17,19,22,18,23,24,22,24,22,15,21,18,16,14,10,8,3,7,7,5,1,0,4,2,0
2022-03-27 19:00:00,1,6,11,5,3,4,4,3,5,10,11,11,12,8,11,10,9,0,13,12,15,15,14,9,8,6,8,8,8,10,11,10,10,9,6,8,5,10,0,0,10,10,11,10,8,5,3,1,2,1,0,0,0,1,4,5,6,0,4,5,6,0,3,5,5,3,5,7,7,9,9,8,6,6,7,8,20,11,21,23,23,25,22,20,17,23,21,19,18,11,17,11,10,5,0,12,9,9,7,5,1,0,2,0
2022-03-27 20:00:00,0,1,7,4,7,10,4,3,0,3,4,5,5,5,7,9,9,8,0,11,9,7,6,9,6,5,10,9,6,10,7,9,12,12,11,9,10,8,0,0,6,2,9,9,6,3,2,2,1,0,0,3,0,1,7,3,2,3,5,3,6,0,3,4,0,2,3,6,5,7,6,7,3,4,7,10,18,14,17,18,18,22,21,21,23,24,26,19,16,15,13,12,6,11,7,10,6,5,6,5,2,1,1,0
2022-03-27 21:00:00,1,4,7,5,6,5,6,4,5,6,6,7,6,4,5,3,6,2,1,7,7,6,4,7,4,6,5,5,6,5,5,10,10,11,10,7,6,8,0,0,5,6,8,7,6,5,3,2,2,0,0,0,0,0,1,1,0,0,0,2,2,0,4,3,3,3,4,6,9,9,0,6,9,10,12,17,19,21,15,20,21,23,21,26,29,29,22,19,18,14,13,8,11,6,0,4,9,10,8,9,4,3,2,0
2022-03-27 22:00:00,0,5,10,9,7,6,7,2,6,5,3,5,3,4,5,4,6,5,8,7,7,5,4,6,6,4,9,0,2,9,8,10,10,11,12,11,10,9,10,10,0,10,7,9,6,3,1,0,0,0,0,0,0,1,2,0,3,4,5,4,3,5,0,1,4,3,2,5,4,6,5,5,0,6,8,9,12,10,8,13,14,15,14,14,15,19,18,11,10,8,9,12,9,4,1,0,5,4,4,4,2,1,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,3,1,0,5,1,0,0,0,7,5,6,3,5,5,2,3,3,4,1,5,0,4,3,2,2,1,1,1,0,0,1,2,3,3,0,0,2,3,0,7,1,2,3,6,0,5,4,5,6,7,8,7,10,12,8,0,11,13,13,12,13,12,13,15,11,9,6,9,9,8,6,5,4,3,5,0,2,2,1,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,2,4,7,11,17,16,22,26,24,23,16,25,27,30,34,38,38,47,49,56,54,49,45,42,40,34,31,30,22,16,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,2,4,7,6,6,8,8,8,11,12,8,14,6,7,10,11,12,14,13,14,16,17,16,15,16,19,27,24,21,15,11,3,2,4,6,0,2,3,4,5,7,8,7,0,5,6,3,3,2,1,0,0,0,2,2,0,0,1,3,3,2,4,5,0,0,0,6,0,4,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,2,5,8,10,8,12,14,18,17,18,23,25,24,30,20,25,25,30,29,28,27,27,24,24,23,23,21,16,13,9,8,5,2,5,3,6,4,1,0,7,5,5,1,4,4,3,2,0,3,1,0,0,1,2,4,2,0,5,10,14,16,13,14,12,12,9,6,11,8,10,12,10,7,6,7,4,3,3,1,6,4,4,6,8,6,8,7,8,3,0,7,6,7,9,9,12,10,18,17,12,3,0,0
2022-03-28 07:00:00,3,7,10,14,17,17,18,19,22,27,32,33,34,37,43,50,56,54,51,50,48,46,47,45,40,46,46,43,40,35,23,19,10,9,10,5,12,7,15,1,14,13,5,2,2,6,3,0,0,5,3,1,1,2,5,6,10,3,7,15,21,22,23,21,19,20,20,21,24,24,25,24,21,19,30,31,35,19,6,7,10,11,15,15,21,25,13,12,11,10,11,10,14,14,10,15,17,23,32,34,27,7,2,0
2022-03-28 08:00:00,2,6,12,19,19,19,24,22,24,27,28,29,32,34,35,42,49,48,51,52,47,53,53,50,54,58,56,51,45,37,31,32,22,17,18,17,16,16,19,17,15,16,16,15,0,17,18,15,16,12,15,3,2,2,4,19,25,24,23,20,27,27,31,25,27,25,25,25,25,22,22,24,21,16,12,12,14,14,12,12,16,16,17,21,20,19,22,22,22,22,19,17,16,15,11,16,17,23,38,38,31,10,2,0
2022-03-28 09:00:00,0,4,6,6,5,5,8,8,7,8,11,12,14,16,20,29,38,35,34,38,32,36,35,37,38,39,37,35,33,24,15,19,13,10,9,5,7,8,9,7,8,9,10,9,9,10,10,9,8,7,5,2,1,0,2,4,5,0,10,14,17,18,21,19,17,16,17,16,18,16,15,13,10,8,7,8,9,9,8,9,10,9,10,10,11,10,7,9,8,10,9,9,9,9,10,12,13,16,18,21,17,6,1,0
2022-03-28 10:00:00,1,5,9,12,9,14,14,14,14,16,15,16,19,23,22,25,26,21,26,21,20,20,20,18,17,18,18,17,16,14,14,12,12,9,8,9,7,9,11,9,9,9,9,3,8,6,6,2,6,4,3,1,3,1,4,0,2,3,4,6,8,9,10,7,7,8,9,9,11,13,7,11,12,10,6,8,9,8,9,10,9,9,10,11,12,12,12,11,11,6,7,6,7,4,8,4,9,10,9,8,4,2,0,0
2022-03-28 11:00:00,2,10,13,14,8,13,8,9,12,13,13,12,13,14,17,17,20,19,18,19,20,19,17,20,20,21,21,11,19,15,8,8,7,8,7,5,6,5,6,7,7,6,6,5,4,4,6,5,0,2,2,2,1,1,2,1,3,0,3,7,8,3,8,5,8,4,9,7,9,8,7,9,9,11,14,12,14,13,15,12,11,11,12,13,14,17,15,11,8,6,7,5,5,5,4,6,7,7,8,9,7,4,0,0
2022-03-28 12:00:00,1,4,10,13,10,8,10,11,14,13,14,16,18,26,31,36,33,36,39,38,36,32,29,23,19,18,12,12,10,12,10,14,9,8,8,7,4,6,10,11,6,12,9,11,11,8,7,4,1,6,4,5,1,2,4,6,6,0,7,7,10,0,8,6,8,7,0,8,8,6,8,11,10,12,12,16,17,16,14,15,20,20,21,23,22,24,23,19,14,4,14,12,11,8,9,10,11,12,14,12,10,5,2,0
2022-03-28 13:00:00,0,5,19,23,15,13,13,10,10,12,11,13,19,19,13,22,24,23,21,21,19,18,16,21,18,17,14,15,11,13,17,12,12,7,8,8,7,7,6,5,8,7,8,6,5,6,5,4,2,1,3,0,0,1,2,3,4,0,5,7,10,12,14,10,10,8,8,6,8,5,9,9,11,14,18,19,19,17,14,17,16,19,11,21,20,19,18,13,15,13,11,11,11,8,11,10,11,11,11,13,9,7,0,0
2022-03-28 14:00:00,1,6,9,11,13,14,15,12,14,13,13,13,16,17,18,18,20,19,21,20,15,19,18,17,14,12,12,12,13,12,14,17,13,13,13,12,8,7,8,9,6,5,8,7,6,4,16,0,3,0,2,0,0,1,1,4,0,5,3,9,13,16,15,14,14,13,13,11,8,0,7,8,18,10,11,13,16,15,16,18,16,16,15,18,18,18,19,13,12,11,9,7,5,9,7,7,5,6,8,10,9,5,1,0
2022-03-28 15:00:00,0,7,15,15,16,15,15,13,15,17,20,20,11,21,23,25,26,25,25,23,20,19,17,14,16,13,15,11,12,19,19,18,14,13,12,12,10,7,7,2,6,7,9,0,9,8,14,5,15,12,9,3,2,3,6,7,0,0,6,7,8,8,7,10,10,8,5,11,14,13,11,13,16,21,21,23,26,31,32,25,26,28,27,29,23,23,22,18,19,15,14,12,10,11,11,12,11,12,14,10,9,7,2,0
2022-03-28 16:00:00,1,16,19,19,18,26,23,17,13,15,17,22,27,28,29,30,32,34,50,47,42,34,26,20,21,11,14,17,16,17,14,15,14,11,9,10,10,7,13,13,11,13,8,6,6,6,4,0,3,1,0,1,0,1,3,1,5,3,0,6,8,5,9,10,10,8,11,12,13,11,10,15,15,18,16,16,27,31,35,34,34,33,37,41,43,41,43,36,34,33,32,28,20,16,14,13,9,14,16,14,10,5,2,0
2022-03-28 17:00:00,1,13,21,18,21,25,25,22,21,22,23,25,28,31,30,38,42,38,37,37,35,27,23,16,16,17,21,23,23,24,19,18,19,15,15,15,16,14,15,12,17,18,17,17,14,9,5,6,0,5,4,3,1,3,9,11,13,12,13,9,10,11,12,13,15,16,19,21,21,18,12,18,27,33,29,30,33,38,38,36,36,34,33,33,38,37,33,26,23,20,18,17,14,12,0,11,11,12,16,16,11,5,2,0
2022-03-28 18:00:00,2,8,15,15,16,20,22,19,20,21,19,21,22,24,23,24,24,18,22,27,24,21,20,13,13,10,11,16,14,13,18,20,25,26,26,27,26,26,32,31,31,32,30,29,25,20,13,11,7,5,3,3,1,6,19,23,15,24,25,26,24,30,31,25,23,23,25,21,15,13,13,15,21,25,35,62,64,63,54,51,50,51,43,42,42,39,42,35,31,29,29,27,22,19,18,19,13,16,21,19,13,5,4,0
2022-03-28 19:00:00,2,7,20,0,19,15,14,12,7,7,10,10,12,9,9,13,15,16,19,20,16,11,9,8,8,8,9,7,10,9,9,19,23,20,21,19,17,16,17,20,17,30,26,26,24,16,8,3,7,4,5,4,1,5,14,5,15,13,6,13,13,9,15,14,15,14,7,12,11,10,11,13,20,24,27,33,34,35,36,32,34,37,37,36,38,38,32,29,22,21,14,18,17,15,14,10,18,20,17,16,9,5,1,0
2022-03-28 20:00:00,0,5,9,15,13,7,6,5,7,8,7,5,5,6,8,9,11,3,12,13,15,15,14,9,7,6,7,8,8,7,7,9,12,11,12,11,8,9,12,0,14,13,20,19,15,8,6,2,5,3,0,1,1,1,7,9,10,0,9,9,10,0,11,9,10,4,4,6,7,4,5,8,15,15,19,20,24,22,21,28,23,25,24,28,29,34,36,25,22,19,16,13,13,10,12,9,9,5,12,5,6,4,2,0
2022-03-28 21:00:00,1,8,15,8,14,15,15,12,10,5,4,6,9,7,8,7,8,4,8,5,7,6,6,11,9,0,10,9,10,7,8,10,13,13,13,13,11,11,17,20,19,19,19,17,16,14,9,8,1,5,4,3,2,1,8,9,4,8,0,9,4,5,11,9,7,9,11,8,9,7,6,7,8,10,12,16,19,22,13,23,24,28,23,30,30,30,28,22,20,19,17,15,13,10,9,9,7,7,8,5,6,3,1,0
2022-03-28 22:00:00,0,3,9,5,10,8,5,4,3,4,5,6,5,2,1,6,6,0,11,12,10,7,4,7,6,8,9,10,9,10,11,16,19,12,20,21,19,16,15,15,14,13,12,9,6,5,4,4,0,0,3,4,3,2,3,3,0,2,4,4,0,4,4,3,1,5,4,4,7,9,8,9,12,10,15,20,20,21,22,23,22,34,37,35,36,38,35,22,19,16,16,13,11,8,6,5,8,7,4,5,3,3,1,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,4,2,3,5,6,3,5,6,8,9,8,7,6,5,4,7,12,11,8,10,10,9,6,3,2,0,1,1,0,0,1,4,5,6,4,0,5,4,0,4,4,5,3,6,5,5,4,6,7,8,7,9,10,8,11,9,17,19,22,20,18,23,21,21,17,16,13,8,3,9,0,8,5,6,5,3,4,1,1,1,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,2,3,2,5,11,17,18,22,25,24,25,17,24,25,29,30,33,34,43,42,51,56,51,48,43,29,38,36,33,28,17,8,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,2,3,5,2,7,7,5,6,7,9,11,12,11,12,13,15,18,20,21,20,14,13,14,15,14,17,23,19,18,14,14,6,5,4,5,3,0,6,3,3,7,8,0,3,9,8,5,6,5,2,0,0,1,2,3,0,2,1,3,8,9,10,9,8,4,3,0,8,0,6,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
