Unnamed: 0,1_양천공영차고지,2_트럭터미널주유소앞,3_넓은들공원,4_대일관광고.푸른마을3단지,5_푸른마을1단지.이든채아파트,6_푸른마을2단지아파트,7_신월시영아파트.강월초등학교,8_강월초교사거리,9_신한은행신월동지점,10_신곡시장.금빛새마을금고,11_동방아파트.신월종합사회복지관,12_신정네거리.신정119안전센터,13_제일여성병원,14_양강중학교,15_까치산역2번출구,16_화곡역,17_화곡본동시장,18_한국폴리텍1.서울강서대학교,19_우장초등학교,20_강서구청.한국건강관리협회,21_강서구청사거리.서울디지털대학교,22_등촌중학교백석초등학교,23_등촌역.강서보건소,24_염창역.서울도시가스,25_안양천입구,26_양평동한솔아파트,27_양평한신아파트.선유도공원입구,28_당산초등학교앞,29_선유도역.롯데제과,30_당산역,31_당산역삼성래미안아파트,32_삼환아파트,33_신화병원,34_영등포시장,35_영등포시장로터리방면,36_신길역,37_신길역1호선,38_대윤병원,39_신길새마을금고,40_대방역,41_공군호텔,42_서울지방병무청,43_대방초등학교,44_서울공업고등학교,45_대림초등학교,46_신대방삼거리,47_보라매병원입구,48_롯데백화점관악점,49_패션문화의거리입구,50_신림사거리,51_서원동문화교앞,52_서림동주민센터.신화단지,53_삼성동시장,54_대학동고시촌입구,55_서울산업정보학교.삼성교,56_관악산입구.관악아트홀.중앙도서관,57_서울대학교,58_신림중.삼성고.관악아트홀.도서관,59_서울산업정보학교.삼성교,60_신성초등학교,61_영광메디컬센터,62_쑥고개입구,63_서원동문화교앞,64_신림역2번출구,65_패션문화의거리입구,66_보라매공원.보라매병원,67_보라매삼성아파트.모자원고개,68_신대방삼거리,69_대림초등학교,70_서울공업고등학교,71_강남중학교,72_서울지방병무청앞,73_공군호텔,74_대방역,75_신길새마을금고,76_신길역,77_영등포로터리,78_영등포시장입구,79_영등포시장,80_신화병원,81_당산푸르지오아파트,82_당산역삼성래미안아파트,83_당산역,84_선유도역.롯데제과,85_한신아파트.선유도역,86_영등포아리수정수센터,87_염창역.서울도시가스,88_등촌역.강서보건소,89_등촌중학교백석초등학교,90_강서구청사거리.서울디지털대학교,91_강서구청.한국건강관리협회,92_우장초등학교,93_한국폴리텍1.서울강서대학교,94_화곡본동시장,95_화곡역.현대주유소,96_까치산역4번출구,97_KT강서지사,98_양강중학교,99_신월2동우체국,100_신정네거리해누리분수광장,101_동방아파트,102_신곡시장.금빛새마을금고,103_신한은행신월동지점,104_강월초교사거리,105_신월시영아파트.강월초등학교,106_푸른마을2단지아파트,107_푸른마을1단지.이든채아파트,108_대일관광고.푸른마을3단지,109_넓은들공원,110_신정현대아파트,111_양천공영차고지
2022-04-12 20:00:00,0,1,2,5,4,7,0,9,9,10,11,10,11,12,16,15,15,12,12,7,6,4,5,4,3,4,1,3,7,8,10,10,10,13,13,13,12,16,17,15,19,13,12,12,12,12,12,11,9,21,17,10,9,4,1,0,4,0,4,3,6,8,8,7,15,16,12,10,12,17,16,15,16,15,11,12,12,13,14,12,10,10,12,13,18,15,16,15,14,15,14,17,17,18,19,15,15,12,9,15,13,12,11,10,8,3,2,2,1,0,0
2022-04-12 21:00:00,0,0,1,0,0,1,1,2,2,4,5,4,8,3,12,12,12,10,9,7,7,6,5,6,7,6,4,6,6,9,11,16,17,21,25,23,22,20,21,22,22,20,18,19,21,20,19,17,24,34,29,25,19,5,0,0,5,4,5,8,10,7,10,11,20,15,12,10,9,12,13,12,16,14,16,18,16,17,16,14,14,12,12,15,19,18,23,23,22,22,21,19,16,16,17,14,13,8,9,15,13,9,8,5,5,2,0,0,0,0,0
2022-04-12 22:00:00,1,0,0,0,2,4,0,0,7,5,8,4,7,6,8,10,8,7,4,4,5,5,4,7,5,7,0,9,9,9,11,14,16,21,27,20,26,22,27,24,22,20,13,17,18,17,14,11,10,21,15,10,9,4,1,0,2,2,1,7,8,2,6,8,13,11,9,9,15,16,18,17,18,18,17,19,19,18,15,11,10,11,18,12,11,13,21,21,18,14,13,16,12,13,15,14,19,16,17,13,11,9,10,7,4,1,0,0,0,0,0
2022-04-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,9,10,9,9,8,6,4,0,9,8,7,0,10,7,10,9,7,6,3,0,0,1,0,0,2,4,5,6,6,12,10,8,9,8,8,6,6,5,8,9,10,10,6,10,8,11,10,11,10,6,9,10,10,5,10,11,11,8,7,10,7,7,8,0,17,17,8,7,4,3,0,0,1,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,1,2,3,0,4,5,8,10,12,14,15,16,18,9,17,20,20,22,22,21,20,20,22,24,0,23,22,21,18,17,16,14,13,12,11,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,0,1,0,1,3,2,4,6,9,6,5,6,8,11,8,7,9,10,9,9,8,9,8,4,9,8,5,5,3,6,5,4,2,4,4,2,7,11,4,10,2,11,11,12,11,8,7,3,3,0,3,4,3,0,0,0,0,2,3,15,22,24,10,14,17,15,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,0,0,1,3,6,9,9,10,9,11,12,9,7,7,12,11,10,13,14,12,20,19,16,10,8,11,6,11,9,9,6,7,8,8,12,11,0,9,12,8,11,9,8,7,7,9,8,7,6,4,2,2,1,0,2,1,0,2,3,10,16,20,25,11,10,12,12,12,12,21,21,23,21,19,18,17,16,14,10,9,9,7,6,3,3,3,3,4,3,4,5,6,7,0,9,6,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2022-04-13 07:00:00,1,0,4,6,14,16,26,25,27,28,30,25,24,27,32,34,35,39,36,36,38,39,35,24,25,27,27,20,21,20,25,28,29,35,38,37,34,27,29,25,28,34,21,16,18,18,15,14,10,11,17,19,21,17,3,2,1,4,12,29,40,51,54,23,27,37,41,33,31,27,31,31,29,25,25,25,19,11,16,22,33,32,11,8,7,7,12,17,17,14,20,29,18,18,17,16,11,9,8,9,10,9,7,8,7,6,3,3,0,0,0
2022-04-13 08:00:00,1,1,4,2,7,13,15,19,24,32,33,22,27,29,29,28,33,34,41,47,45,40,31,27,31,32,30,24,19,16,21,19,23,28,30,23,29,31,27,26,25,32,31,25,28,30,24,18,15,34,34,34,31,25,9,7,0,1,6,39,67,74,68,29,32,36,35,36,34,30,36,39,38,36,44,35,34,33,29,27,41,22,32,14,9,14,26,33,29,20,12,15,34,29,28,38,38,35,34,35,29,27,24,22,20,17,9,4,2,1,0
2022-04-13 09:00:00,0,0,0,3,4,7,10,10,19,23,24,19,20,22,25,22,24,22,20,18,27,29,26,21,24,25,24,17,16,15,15,14,13,16,15,10,11,15,16,13,12,11,11,11,13,15,17,10,9,16,15,17,15,10,9,4,0,2,7,21,29,52,57,28,26,27,28,31,34,35,37,36,33,32,31,29,21,18,16,14,18,13,13,8,6,7,9,15,16,17,11,12,18,14,13,9,10,10,7,8,8,4,4,3,1,0,1,1,2,1,0
2022-04-13 10:00:00,1,0,2,0,4,5,8,10,11,12,13,9,10,9,11,9,10,12,10,10,6,8,7,6,7,8,7,7,10,8,9,11,12,11,12,11,11,12,14,16,16,18,16,17,16,16,16,13,10,17,11,17,17,11,8,5,2,2,5,15,17,19,24,10,9,12,10,15,17,19,21,22,24,20,21,21,17,15,14,13,11,8,7,8,7,6,6,8,7,6,9,11,14,13,11,10,10,9,7,9,9,6,8,6,2,2,1,1,1,0,0
2022-04-13 11:00:00,0,0,0,0,1,2,7,8,10,10,9,7,9,11,14,12,13,16,16,15,15,13,13,8,9,8,0,9,9,11,11,10,11,11,13,14,0,13,13,11,11,9,12,11,8,9,11,12,11,17,16,16,12,9,4,2,1,0,6,11,12,16,18,12,11,12,11,12,15,15,16,13,14,12,10,10,9,8,8,10,9,9,7,7,6,9,9,8,8,4,14,17,15,20,15,14,9,9,9,8,6,4,2,4,2,0,1,1,0,0,0
2022-04-13 12:00:00,0,0,1,1,2,4,6,7,8,8,9,8,9,10,14,9,9,11,9,12,12,11,9,10,10,11,2,12,8,9,13,13,14,13,17,16,3,18,19,16,15,12,14,13,13,11,8,10,11,10,13,13,11,10,9,5,4,0,14,22,26,28,29,23,25,24,24,24,14,14,16,19,18,17,19,20,17,15,14,11,9,7,8,7,7,5,5,5,6,7,9,12,11,12,12,9,10,9,8,7,8,7,7,5,4,2,0,1,0,0,0
2022-04-13 13:00:00,0,0,3,2,4,2,5,5,7,9,11,10,19,10,26,17,18,18,16,13,15,16,14,16,14,8,12,14,10,13,15,17,16,14,19,17,15,14,14,15,15,14,15,18,14,17,14,12,15,17,15,16,14,4,4,2,1,2,6,17,23,25,22,11,15,14,13,16,15,23,21,25,26,27,26,19,15,13,9,10,12,7,11,11,12,11,14,16,16,14,18,18,19,17,18,20,21,18,18,17,13,9,8,7,6,3,1,1,0,0,0
2022-04-13 14:00:00,0,1,1,0,5,3,4,5,8,10,8,9,10,12,11,7,12,15,13,13,17,14,14,10,9,6,0,8,8,7,8,10,11,11,17,11,10,18,19,18,14,13,10,16,16,13,13,13,12,16,12,13,8,4,2,2,3,11,18,21,21,23,23,10,13,15,16,21,19,23,22,24,24,22,18,19,17,13,10,12,15,11,9,11,11,10,13,13,10,12,15,16,15,14,18,15,15,14,3,14,16,10,8,7,5,3,1,1,0,0,0
2022-04-13 15:00:00,0,0,1,7,11,14,14,14,15,15,15,16,18,17,17,18,15,15,14,14,19,19,18,16,12,11,7,13,12,13,13,12,11,12,17,18,17,23,23,23,22,18,17,16,14,16,15,14,12,15,14,7,5,4,2,2,9,11,12,15,18,22,23,11,11,16,16,15,15,17,24,21,19,20,22,21,21,21,22,19,21,18,17,19,21,18,18,17,17,16,21,18,21,26,27,16,17,8,13,14,11,5,6,3,0,2,0,2,1,1,0
2022-04-13 16:00:00,5,3,3,6,13,14,14,14,16,20,20,18,20,19,21,18,16,16,17,14,12,10,12,13,10,7,12,16,16,14,16,17,15,21,21,21,21,28,29,26,18,15,14,18,22,18,18,18,21,28,20,18,13,5,3,3,7,11,22,28,31,32,27,16,19,15,15,16,15,20,23,21,23,20,21,25,25,24,21,18,17,14,15,17,18,19,19,25,25,26,25,27,27,28,27,29,28,26,21,20,18,14,14,8,11,4,1,4,4,0,0
2022-04-13 17:00:00,1,0,2,4,8,9,11,6,13,18,19,17,18,16,22,27,27,25,19,16,15,17,13,14,11,10,15,15,18,21,26,29,28,34,34,35,30,29,32,26,28,27,26,27,32,31,31,18,17,33,32,24,16,4,1,2,10,11,13,19,19,20,23,14,25,26,24,23,23,25,24,22,21,20,17,22,21,20,23,23,22,14,19,23,31,28,27,32,33,32,29,28,28,29,34,28,24,23,24,43,40,30,27,23,20,5,4,3,2,1,0
2022-04-13 18:00:00,2,3,3,4,5,6,6,8,12,18,19,20,23,24,28,28,30,19,13,13,13,12,15,14,13,11,12,12,22,29,35,34,43,42,42,44,40,38,40,37,44,40,36,34,37,42,43,41,37,50,44,27,17,3,1,0,8,10,11,14,15,18,17,13,40,43,35,36,31,35,40,38,37,35,33,31,27,26,23,22,25,21,26,26,32,33,49,52,52,51,45,36,38,31,31,29,27,28,28,36,33,29,18,15,12,5,3,2,2,1,0
2022-04-13 19:00:00,0,1,0,0,1,7,4,5,7,10,13,6,14,14,17,27,23,20,10,11,12,11,12,12,3,13,4,14,16,15,18,20,21,22,24,24,26,25,25,24,26,23,25,33,35,34,29,26,28,58,45,35,21,5,2,0,3,0,6,10,13,15,15,13,27,27,21,16,17,20,24,19,21,16,14,18,16,14,18,17,16,13,20,19,23,23,30,26,37,32,30,30,28,26,26,25,24,21,14,40,36,25,23,17,10,5,3,1,1,2,0
2022-04-13 20:00:00,1,1,1,0,1,4,3,4,6,7,5,6,8,9,11,9,12,16,12,8,7,6,5,5,6,3,4,7,10,11,11,12,13,20,21,20,16,25,26,15,16,15,16,17,19,21,18,22,19,27,23,16,10,3,1,0,3,1,4,8,7,7,8,7,14,17,15,13,7,7,11,9,11,12,13,11,10,12,12,6,9,9,18,17,19,14,24,26,25,21,19,15,15,15,15,18,19,13,6,14,13,10,13,11,8,2,0,1,1,0,0
2022-04-13 21:00:00,0,0,3,0,1,4,0,4,5,6,6,9,11,10,14,12,11,10,7,8,7,6,8,8,7,5,6,6,8,10,14,16,14,17,18,15,17,16,17,19,24,22,16,19,18,19,14,11,10,19,13,10,7,2,0,0,1,0,2,3,5,4,6,8,11,15,13,11,9,15,9,7,17,16,15,15,16,17,13,11,11,6,10,13,14,17,19,19,19,18,16,15,15,13,14,12,11,8,7,10,9,7,10,8,4,3,1,2,0,0,0
2022-04-13 22:00:00,0,0,0,0,1,3,4,3,5,5,0,4,5,5,8,6,8,5,7,4,5,0,6,6,0,7,4,8,10,14,15,16,17,19,21,20,18,19,18,19,18,17,16,21,18,17,15,16,18,23,18,14,7,2,0,1,0,1,4,9,11,11,12,12,22,21,13,11,13,14,13,14,12,12,11,14,16,15,16,10,13,11,18,20,19,18,19,19,18,19,18,17,18,15,17,15,13,9,6,13,11,9,10,8,2,3,2,1,0,0,0
2022-04-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,15,17,18,17,17,17,14,11,0,9,8,9,7,7,12,20,19,17,12,4,0,0,1,1,1,4,5,6,0,6,12,10,10,9,5,8,9,8,6,8,8,7,6,9,12,7,9,6,9,7,9,5,10,10,8,11,13,9,7,8,6,5,5,6,6,6,5,3,10,5,4,1,0,0,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,2,3,3,0,4,5,7,8,12,14,17,18,21,13,19,20,20,21,20,19,16,15,17,20,0,19,0,20,16,6,15,13,14,13,13,14,12,10,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,0,1,0,2,3,4,6,7,9,10,7,5,8,10,8,9,10,11,9,8,8,9,7,5,6,6,4,8,4,4,4,3,4,5,1,2,4,3,3,11,2,3,11,9,10,11,11,11,11,6,8,5,3,1,2,0,0,1,5,10,24,21,12,11,12,13,14,13,11,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,0,0,1,5,10,13,15,15,16,19,17,11,9,11,10,9,10,12,11,12,13,11,11,9,7,11,12,12,8,7,8,8,6,7,8,5,5,7,9,10,10,9,8,7,11,9,6,5,4,6,4,6,5,3,1,0,0,1,3,8,12,20,23,14,14,15,12,14,10,12,12,14,13,11,12,12,11,9,9,8,8,6,7,5,5,4,5,7,5,3,6,8,10,9,7,6,5,4,0,5,0,3,2,0,1,0,0,0,0,0,0
2022-04-14 07:00:00,1,0,4,6,11,14,21,21,25,29,30,23,23,28,31,33,34,38,32,34,43,39,25,22,21,22,21,18,18,17,23,26,26,31,31,31,25,20,22,21,24,21,7,23,27,35,29,17,9,6,7,7,10,8,3,2,1,1,6,29,50,48,52,20,20,27,29,31,33,20,21,20,22,22,23,26,21,20,22,26,42,13,19,8,7,10,9,11,14,14,16,17,24,21,20,21,13,11,10,9,9,8,7,8,7,6,7,3,0,2,0
2022-04-14 08:00:00,2,0,2,4,7,15,18,19,23,28,29,19,25,27,35,41,45,47,47,55,55,50,48,41,40,39,38,32,24,12,16,16,19,24,34,32,33,32,36,32,29,31,30,22,45,47,27,17,13,28,31,29,25,20,7,6,1,2,12,30,41,63,60,23,43,35,38,31,35,29,34,37,33,32,35,34,29,27,22,21,41,23,32,16,8,8,10,12,12,12,18,19,26,20,22,24,25,22,20,23,19,17,17,17,15,13,11,4,3,2,0
2022-04-14 09:00:00,1,2,2,0,4,9,11,13,13,15,17,15,15,17,26,28,25,28,21,18,25,26,25,16,13,15,13,11,13,13,18,18,15,14,14,15,13,12,16,13,13,11,13,11,23,28,19,12,10,12,13,11,11,10,5,3,2,2,4,11,19,29,30,12,17,18,20,19,20,22,28,27,27,27,29,31,27,25,19,16,20,12,13,10,9,9,9,10,8,7,9,10,11,10,15,8,7,6,6,8,8,7,6,3,0,1,1,1,0,0,0
2022-04-14 10:00:00,0,0,1,0,4,7,6,4,7,9,9,11,10,12,24,18,21,21,18,14,18,18,16,17,16,5,15,13,12,9,13,16,14,16,15,14,10,12,15,13,15,16,17,16,12,15,14,15,13,15,14,12,11,9,5,3,1,1,3,10,20,29,25,12,14,14,16,15,15,15,19,20,18,19,21,22,21,19,19,14,12,11,11,8,8,7,11,9,7,8,12,12,12,10,12,14,13,9,8,8,8,4,3,1,2,1,1,0,0,0,0
2022-04-14 11:00:00,0,1,1,0,2,4,5,6,11,11,12,10,11,11,17,16,16,15,17,14,13,13,11,10,10,3,10,11,11,11,14,16,11,18,19,9,8,18,19,20,18,17,14,12,10,9,9,9,7,8,7,8,11,10,9,16,1,3,17,18,21,22,23,10,11,11,13,13,17,11,16,18,19,17,17,16,15,12,13,12,14,13,13,8,8,6,5,7,6,6,11,13,12,11,10,8,11,12,13,10,11,10,8,6,5,2,1,0,0,0,0
2022-04-14 12:00:00,1,0,2,1,5,5,6,5,8,11,15,11,10,15,17,13,14,16,16,9,12,11,10,8,7,9,5,6,8,9,11,13,9,14,14,14,12,13,12,11,11,11,8,15,13,14,12,11,11,13,13,12,9,7,6,5,3,5,2,9,11,15,16,8,12,10,11,14,15,19,21,21,17,17,16,17,13,10,16,15,12,11,10,9,6,5,9,10,9,5,11,14,13,14,10,11,13,11,12,12,9,6,6,4,5,1,0,0,0,0,0
2022-04-14 13:00:00,1,0,1,2,6,7,8,8,8,9,10,10,13,15,15,16,18,16,14,18,14,12,12,11,9,4,12,11,12,13,14,15,17,16,17,16,13,15,16,17,18,18,16,9,15,16,16,14,10,18,17,10,6,3,1,4,3,4,6,8,11,19,17,11,12,13,14,15,18,19,18,20,21,20,20,22,18,13,11,10,10,8,9,8,8,7,10,10,8,11,11,13,14,15,15,17,16,12,13,14,10,9,6,1,5,1,0,0,0,0,0
2022-04-14 14:00:00,0,0,1,0,2,4,0,4,7,7,8,7,8,12,19,15,12,13,14,15,16,16,11,10,13,14,13,14,14,14,15,17,13,14,15,13,14,14,16,13,16,15,14,14,13,11,9,11,13,15,14,12,7,5,3,3,3,4,6,11,16,18,23,13,13,12,11,15,17,17,19,20,20,18,19,18,17,16,16,13,14,12,11,10,13,8,12,13,9,6,11,13,10,12,14,12,12,9,9,10,10,7,5,5,3,2,2,0,0,0,0
2022-04-14 15:00:00,1,0,0,1,3,6,7,5,10,6,6,5,8,8,12,11,11,13,12,13,13,12,12,10,10,9,0,9,12,13,15,16,19,21,25,24,18,24,24,24,23,20,13,20,12,11,9,8,7,16,14,12,9,6,3,2,7,22,26,32,23,31,31,16,15,19,20,16,17,29,27,26,27,22,21,30,25,26,24,23,20,19,18,20,21,22,19,22,23,21,18,19,21,19,18,20,18,16,10,12,13,10,8,6,4,2,0,0,1,0,0
2022-04-14 16:00:00,1,3,0,10,21,19,20,19,20,24,23,22,23,23,14,16,18,19,19,17,15,15,12,12,10,15,14,15,18,16,20,20,18,19,26,25,24,19,20,20,18,19,18,18,18,19,14,16,17,26,19,18,11,2,1,3,7,8,14,19,27,30,34,13,13,12,17,18,18,17,19,19,22,21,22,33,20,31,31,26,28,19,19,23,21,16,23,28,27,28,30,32,30,31,43,28,26,23,22,28,25,19,13,11,12,4,0,6,0,2,0
2022-04-14 17:00:00,1,0,3,4,8,9,14,16,16,17,18,16,18,18,22,23,21,19,22,22,22,23,17,17,11,12,15,17,18,19,26,27,28,30,31,29,28,26,26,28,31,29,29,28,32,33,28,23,19,36,31,23,14,6,2,4,14,17,22,27,35,41,42,22,23,26,27,23,25,29,29,29,27,26,29,27,25,23,19,17,21,13,17,15,17,20,26,28,27,24,27,33,31,30,25,24,26,21,22,36,33,23,20,15,10,5,4,3,2,1,0
2022-04-14 18:00:00,0,0,1,0,5,8,11,8,15,20,21,19,23,23,20,21,28,23,19,21,22,22,22,19,18,19,20,23,30,30,35,33,34,37,40,45,47,44,47,46,39,34,30,32,38,40,34,34,27,55,46,34,20,10,1,4,8,9,11,17,25,27,27,18,34,42,36,30,34,39,38,36,37,38,36,36,32,31,31,29,34,27,30,37,40,42,48,47,47,49,44,42,39,39,36,37,35,33,24,41,40,28,20,14,9,6,4,2,1,0,0
2022-04-14 19:00:00,0,0,1,1,1,4,0,2,6,7,9,9,11,13,20,23,19,20,11,9,10,9,9,9,10,7,9,10,8,11,17,26,28,30,31,28,29,37,37,37,35,29,27,23,22,23,22,21,23,58,51,29,18,4,1,0,3,4,6,8,17,10,18,10,16,22,20,21,20,21,21,18,18,21,19,17,14,12,13,19,21,15,20,20,26,17,32,35,25,34,31,31,31,29,22,19,15,28,28,27,22,20,18,16,11,6,1,4,1,0,0
2022-04-14 20:00:00,1,1,1,2,4,5,2,0,6,6,7,5,8,8,15,15,15,13,9,6,7,5,6,7,7,5,5,7,12,11,12,11,13,17,17,19,19,21,20,22,17,16,15,14,15,14,13,16,15,30,24,18,12,4,0,0,2,0,3,9,11,12,13,10,18,22,14,14,16,18,15,17,20,16,16,20,13,21,21,20,18,16,16,14,17,17,24,24,22,21,28,27,20,20,23,16,12,9,10,25,22,15,10,5,5,3,1,0,0,0,0
2022-04-14 21:00:00,0,0,1,0,2,3,4,8,11,12,16,17,10,14,17,19,18,15,8,6,5,6,6,6,7,2,0,5,7,8,13,16,15,16,22,23,19,20,19,18,19,21,20,19,23,21,21,12,11,25,22,13,10,8,0,0,6,0,4,5,6,7,10,11,14,19,19,19,18,20,21,20,17,15,16,12,11,13,11,11,13,11,15,17,17,15,22,22,21,22,25,22,19,16,15,13,11,10,1,18,15,7,9,4,7,1,0,0,0,0,0
2022-04-14 22:00:00,0,0,0,0,0,3,0,5,6,8,6,6,10,10,14,13,10,5,4,7,9,8,6,2,5,0,4,4,8,11,16,18,19,22,35,36,14,30,30,30,23,20,19,19,19,18,17,16,14,34,23,19,15,2,0,0,3,4,6,7,10,8,8,9,11,13,9,16,10,17,14,18,9,12,10,18,13,10,18,17,8,13,20,21,24,12,27,27,29,29,23,20,15,14,13,13,10,8,6,13,11,13,11,10,7,2,0,2,1,1,0
2022-04-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,15,12,14,14,13,10,10,9,8,9,9,10,8,16,14,11,5,1,0,0,1,0,2,6,8,12,12,9,12,12,8,9,7,8,7,17,14,8,14,15,12,11,11,9,8,8,10,12,13,11,18,18,16,15,14,12,10,8,9,8,7,3,9,9,7,8,7,5,2,3,2,0,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
