Unnamed: 0,1_범일운수종점,2_시흥동은행나무.은행나무시장,3_은행나무입구사거리,4_경남아파트,5_시흥초등학교.금천구보훈회관,6_동산교회앞,7_현대시장.시흥4동주민센터,8_남부여성발전센터,9_독산동정훈단지,10_독산4동주민센터,11_독산동성당앞,12_독산동쌈지공원,13_독산동남문시장,14_독산3동주민센터,15_모두의학교.금천문화예술정보학교,16_구로디지털단지역,17_동작상떼빌아파트,18_신대방경남아파트,19_태양의집.KT대방지사,20_신길주유소,21_신풍역.백악관웨딩문화원앞,22_신길힐스테이트클래시안아파트,23_우신초등학교,24_영등포공원.영등포문화원,25_영등포로터리,26_영등포시장입구,27_김안과병원,28_당산동진로아파트,29_현대아파트,30_영등포구청,31_당산삼성아파트,32_당산역,33_당산역,34_선유도역.롯데제과,35_한신아파트.선유도역,36_한신아파트.선유도역,37_선유도역.롯데제과,38_당산역,39_당산역,40_당산유원제일1차아파트,41_영등포구청,42_당산동진로아파트,43_김안과병원,44_영등포시장,45_영등포시장로터리방면,46_영등포공원.영등포문화원,47_대성병원,48_우신초등학교,49_사러가쇼핑센타,50_신길한화꿈에그린아파트,51_신풍역.백악관웨딩문화원앞,52_태양의집,53_강남성심병원.대림성모병원,54_서울영림초등학교,55_구로디지털단지역,56_모두의학교.금천문화예술정보학교,57_독산3동주민센터,58_독산동남문시장,59_독산동쌈지공원,60_독산동성당앞,61_독산동정훈단지,62_남부여성발전센터,63_현대시장.시흥4동주민센터,64_동산교회앞,65_시흥초등학교.금천구보훈회관,66_은행나무입구사거리,67_시흥동은행나무.은행나무시장,68_범일운수종점
2022-03-30 05:00:00,3,3,4,8,8,11,16,20,23,28,32,31,34,35,36,19,16,16,22,21,19,19,16,18,18,15,13,14,14,10,6,3,3,2,0,2,1,2,3,0,3,4,6,7,9,15,0,17,9,12,10,10,11,12,11,10,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,5,7,7,12,15,17,19,19,22,28,28,30,34,32,36,13,14,12,13,14,12,16,14,15,13,11,15,12,10,8,8,5,5,2,0,3,4,5,6,6,4,8,6,8,9,11,11,10,12,12,12,10,8,6,10,8,8,7,5,6,5,4,2,0,0,0,0,0
2022-03-30 07:00:00,15,19,20,23,26,27,32,35,44,44,48,49,52,52,47,26,27,21,20,20,19,23,24,26,23,21,27,25,23,20,19,17,23,10,0,4,5,5,8,9,11,13,11,10,16,17,18,26,39,36,33,30,24,10,13,11,7,10,10,11,11,11,10,9,8,8,2,0
2022-03-30 08:00:00,10,21,22,24,21,22,31,28,38,41,44,47,50,51,51,38,33,30,33,33,31,32,35,41,37,35,31,35,29,20,21,19,25,10,0,7,9,10,13,11,23,17,14,15,18,20,22,25,34,29,30,32,24,21,20,20,22,20,19,17,16,15,11,10,5,6,4,0
2022-03-30 09:00:00,5,10,11,15,17,22,30,34,39,40,40,43,46,50,57,28,24,25,28,24,22,22,28,30,25,21,20,18,14,13,12,11,16,7,1,6,7,9,5,11,11,11,11,14,16,15,16,17,21,21,25,19,18,10,15,13,13,12,10,10,8,7,6,6,4,4,1,0
2022-03-30 10:00:00,4,5,4,10,10,12,15,18,22,24,24,24,27,30,32,16,15,13,15,15,13,14,15,14,12,12,10,8,6,6,8,5,3,1,0,2,4,5,6,7,12,13,16,15,12,13,12,12,15,13,12,10,15,10,21,21,21,17,16,14,12,7,10,9,7,6,2,0
2022-03-30 11:00:00,3,8,10,10,11,11,11,11,14,16,18,19,19,19,19,11,9,12,14,14,18,19,18,21,20,17,17,16,10,9,6,3,6,4,0,4,5,7,7,8,11,12,15,15,20,17,18,16,14,14,16,14,12,11,15,14,9,13,12,8,11,11,10,6,7,5,1,0
2022-03-30 12:00:00,3,8,8,11,8,10,15,13,14,15,16,19,22,24,24,14,13,10,10,13,13,13,12,12,12,9,8,8,7,8,7,6,8,3,0,2,5,5,6,7,13,14,16,13,16,14,10,11,10,10,9,9,12,13,17,15,13,11,11,10,10,14,12,10,7,6,4,0
2022-03-30 13:00:00,3,11,13,15,15,12,16,17,18,14,18,19,21,21,19,16,15,13,18,17,18,17,15,15,14,14,13,14,11,9,8,7,6,2,0,1,4,5,8,10,14,16,16,15,17,16,15,15,15,14,15,13,15,14,14,11,10,12,12,9,12,10,6,8,9,6,2,0
2022-03-30 14:00:00,4,7,8,11,8,14,22,20,19,17,17,17,19,16,18,10,11,11,11,11,12,17,16,13,15,14,15,9,10,8,6,5,4,2,0,4,10,9,10,10,19,15,18,18,21,20,16,18,20,21,18,20,26,20,23,21,20,17,17,15,13,12,10,9,7,2,1,0
2022-03-30 15:00:00,5,7,4,7,8,6,8,9,13,14,13,16,15,16,18,15,15,16,19,21,19,17,18,17,13,12,12,10,10,7,5,5,4,3,1,3,6,12,14,18,24,24,22,20,22,21,19,20,18,17,17,21,23,21,30,25,24,23,21,18,15,15,16,12,10,8,5,4
2022-03-30 16:00:00,10,16,17,18,18,18,20,22,17,21,19,23,24,22,24,19,19,18,20,21,20,19,23,20,14,16,15,18,15,11,8,6,8,5,1,4,19,22,23,19,24,27,28,30,31,28,28,24,22,19,19,18,24,22,35,33,31,30,27,21,17,16,13,10,8,7,3,0
2022-03-30 17:00:00,2,6,8,10,15,18,24,26,23,25,22,20,21,22,15,17,17,21,27,20,20,19,17,15,13,16,17,19,17,19,17,11,6,2,0,7,19,17,19,16,25,24,28,30,34,30,27,23,21,20,22,23,31,28,48,44,39,37,37,31,24,21,18,15,14,9,3,0
2022-03-30 18:00:00,6,7,8,10,11,13,19,17,20,21,26,26,28,31,29,16,15,19,17,15,21,17,18,18,17,15,16,17,16,16,12,6,12,4,2,19,25,30,37,41,49,48,47,46,48,47,48,43,41,39,34,30,30,33,62,57,56,37,33,30,21,18,13,12,10,9,5,0
2022-03-30 19:00:00,3,6,8,4,3,5,10,12,13,12,14,11,14,12,11,18,18,16,17,21,20,16,15,13,11,10,9,9,8,7,8,7,5,3,0,5,8,9,10,11,13,19,22,17,23,29,25,21,24,23,19,21,21,25,48,40,48,42,35,30,25,21,17,15,9,8,4,0
2022-03-30 20:00:00,3,4,4,5,4,6,5,5,8,5,5,6,4,9,11,7,5,9,10,9,10,8,7,3,7,6,6,6,7,6,5,5,6,2,0,5,5,7,8,8,10,11,11,12,17,15,12,13,10,10,14,16,17,18,43,37,30,27,26,19,14,11,9,10,8,5,2,0
2022-03-30 21:00:00,1,2,2,3,3,2,3,4,2,3,3,8,2,8,6,12,11,8,6,4,8,9,6,5,4,4,5,2,3,7,8,7,5,1,0,4,8,11,12,12,18,16,21,28,26,25,18,18,16,14,15,14,13,16,38,36,31,29,23,20,15,11,9,7,6,4,1,0
2022-03-30 22:00:00,3,4,5,0,2,1,4,1,0,3,0,1,2,3,4,10,7,9,10,9,12,10,7,6,4,6,4,6,5,3,4,3,3,1,0,4,5,6,9,10,15,18,20,22,25,24,22,20,21,20,22,20,19,19,33,32,27,23,19,20,20,17,15,14,10,7,3,0
2022-03-30 23:00:00,0,2,0,3,0,2,1,2,0,1,0,2,0,2,0,8,5,7,8,6,4,5,5,4,7,6,5,4,3,3,6,3,4,0,0,3,4,7,9,11,15,15,15,19,23,21,20,17,17,15,16,12,13,14,30,30,26,24,20,15,19,16,12,9,6,5,1,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,6,9,0,13,14,16,20,22,26,27,28,30,32,31,29,24,22,22,22,22,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,2,3,4,7,9,12,17,20,22,26,26,26,29,30,29,19,19,22,22,21,22,24,25,28,25,23,22,20,21,19,14,10,8,2,0,1,2,3,4,5,3,4,7,3,8,14,0,3,4,13,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,6,9,9,13,15,16,19,22,26,24,27,29,33,29,30,12,12,12,14,14,13,12,15,17,12,11,11,10,10,6,13,7,6,2,0,2,3,4,5,4,7,7,9,2,6,10,5,8,9,7,9,7,5,5,10,9,8,7,6,5,5,6,2,4,1,0,2,0
2022-03-31 07:00:00,10,19,23,25,24,26,29,30,38,47,49,41,47,50,50,39,27,22,25,27,28,27,27,27,24,22,21,24,22,20,22,19,15,9,0,4,6,10,15,13,16,15,15,16,20,24,22,24,27,26,19,17,13,12,12,13,14,13,12,14,15,17,17,18,17,11,8,0
2022-03-31 08:00:00,8,14,14,21,31,35,43,50,58,62,65,71,74,73,68,28,27,29,30,32,30,34,33,33,32,32,37,43,42,33,36,26,39,12,1,6,9,6,11,12,20,14,14,12,15,17,17,22,31,31,29,32,29,29,21,18,17,18,15,14,13,14,14,15,10,7,4,0
2022-03-31 09:00:00,7,14,13,19,20,23,28,34,40,43,46,49,51,57,59,25,19,16,19,19,21,21,27,32,29,22,21,20,18,12,12,10,12,6,0,3,7,5,8,8,11,13,12,9,11,10,12,14,16,17,13,10,11,12,9,6,8,7,5,8,10,10,8,3,5,3,1,0
2022-03-31 10:00:00,4,7,6,10,11,14,18,19,30,35,38,40,44,45,49,17,12,13,14,11,12,16,20,22,16,14,14,12,10,11,9,8,7,2,0,2,5,8,10,12,12,9,10,12,13,9,12,10,11,8,8,8,15,14,17,14,13,12,11,10,9,6,5,4,5,4,2,0
2022-03-31 11:00:00,2,7,8,12,8,14,23,19,18,19,16,20,23,22,21,10,11,13,16,15,14,17,15,16,13,10,7,10,9,7,7,4,2,1,0,2,5,6,8,9,13,15,17,16,16,14,13,12,13,10,13,8,14,15,20,21,19,15,16,14,12,10,10,10,5,9,2,0
2022-03-31 12:00:00,4,7,9,12,13,12,18,16,17,21,20,21,22,27,28,15,11,11,13,15,15,15,13,13,12,11,9,11,10,7,6,6,9,4,1,4,5,9,11,9,14,12,12,10,12,13,9,10,11,13,9,8,13,11,10,13,12,13,13,11,11,11,9,8,6,4,3,0
2022-03-31 13:00:00,6,8,10,14,12,15,17,19,21,20,22,25,30,26,28,17,16,13,14,19,19,19,20,19,17,12,12,11,8,7,6,4,4,2,1,3,8,6,8,9,16,20,21,18,23,21,19,19,16,14,15,10,12,11,14,13,14,12,12,14,11,8,6,5,3,4,1,0
2022-03-31 14:00:00,3,4,5,7,6,8,11,12,13,13,12,13,15,16,14,10,2,14,15,17,18,17,18,19,14,12,13,9,10,8,9,6,8,5,0,3,8,7,9,11,14,13,15,14,20,21,22,17,15,14,18,16,17,16,27,25,25,22,21,20,16,13,12,11,9,6,2,0
2022-03-31 15:00:00,2,9,12,13,15,16,20,19,19,19,19,18,21,22,22,16,15,14,19,18,15,16,16,13,11,9,10,14,12,7,7,7,7,3,0,4,7,10,12,13,17,21,22,23,20,19,17,18,18,17,16,14,16,18,25,28,26,24,27,23,18,13,9,8,7,4,2,0
2022-03-31 16:00:00,13,18,22,25,15,25,24,23,25,26,24,24,24,26,26,19,17,17,14,14,15,15,16,16,11,9,11,10,8,9,10,7,6,2,1,6,15,16,15,17,18,20,23,25,27,28,28,16,17,18,21,22,22,23,38,41,40,39,33,27,24,20,18,15,15,12,7,0
2022-03-31 17:00:00,4,10,11,17,19,21,26,26,25,26,24,23,23,22,21,17,13,17,17,18,19,23,15,15,16,16,17,20,15,16,17,8,10,4,1,7,13,15,22,22,23,24,27,27,28,27,25,27,27,28,30,26,35,32,49,42,39,38,37,34,32,26,21,16,14,12,6,0
2022-03-31 18:00:00,11,9,12,19,21,25,27,22,25,28,28,28,28,29,31,27,29,34,31,24,29,22,19,18,18,17,21,23,17,12,12,9,7,4,0,13,21,34,35,37,41,43,41,44,48,46,44,39,35,36,33,29,26,28,42,37,33,30,26,24,23,22,18,16,14,10,4,0
2022-03-31 19:00:00,4,8,8,12,7,12,15,14,15,15,15,17,17,19,19,21,21,17,18,17,24,14,11,12,13,11,10,11,8,10,8,6,8,6,1,5,12,15,18,16,21,25,26,32,33,32,29,28,24,22,20,18,18,16,40,40,37,34,32,27,22,19,15,13,11,6,4,0
2022-03-31 20:00:00,3,3,5,6,7,7,7,6,6,6,0,8,9,9,7,7,3,7,11,10,9,7,8,5,9,7,5,5,4,4,6,4,6,5,1,4,6,7,9,9,16,15,18,20,23,21,23,18,21,20,19,19,21,20,36,31,30,26,22,16,15,13,12,11,9,7,4,0
2022-03-31 21:00:00,1,4,3,6,4,6,8,9,9,8,9,11,12,13,13,13,13,11,10,9,8,8,9,8,6,5,6,7,4,6,5,4,8,3,1,2,6,7,11,12,17,17,19,20,22,22,18,17,18,19,21,20,15,17,40,36,32,26,24,20,18,14,12,12,4,7,2,0
2022-03-31 22:00:00,2,4,1,1,5,5,5,3,1,1,3,4,5,7,10,6,7,6,9,7,9,10,5,9,6,5,7,3,6,7,6,3,6,5,1,5,8,9,11,10,15,17,18,23,25,23,21,20,18,20,22,22,22,22,35,30,26,22,20,18,15,13,10,9,6,4,2,0
2022-03-31 23:00:00,0,1,0,0,2,1,0,3,0,4,5,0,0,3,2,5,0,5,3,0,7,4,3,0,2,3,5,4,3,6,6,5,5,2,0,3,4,5,9,11,13,16,18,18,20,20,21,16,14,11,14,13,16,17,33,29,26,24,19,18,17,15,14,11,9,4,2,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,4,9,0,14,15,17,23,24,29,31,32,35,37,33,34,31,33,33,30,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,3,5,6,7,8,11,15,18,26,30,30,31,36,36,40,16,17,15,21,19,17,24,25,25,20,18,15,15,14,14,9,8,6,1,0,4,6,5,6,5,6,8,6,6,8,14,0,15,16,16,13,11,13,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,5,9,11,14,16,18,20,20,22,23,25,28,29,33,28,17,15,15,11,17,16,16,17,18,14,12,11,11,10,11,12,9,6,3,0,1,3,3,4,4,5,5,8,9,10,11,5,13,11,15,14,11,10,9,10,10,9,6,8,6,4,6,5,2,2,1,1,0
2022-04-01 07:00:00,12,16,20,24,27,29,33,38,47,52,57,47,51,56,58,48,24,22,22,20,21,26,34,35,21,17,20,20,19,16,17,16,15,4,0,3,10,11,14,18,32,35,30,13,18,18,19,18,22,18,18,19,11,11,12,15,11,13,9,9,14,15,17,4,16,11,9,0
2022-04-01 08:00:00,13,18,15,25,26,30,38,46,51,56,58,63,64,64,59,29,27,21,24,26,24,26,34,38,36,35,34,31,28,23,20,17,23,10,1,7,11,10,13,12,12,12,29,27,27,29,30,32,35,31,27,25,30,30,30,27,23,22,20,20,17,18,14,12,10,7,2,0
2022-04-01 09:00:00,7,15,17,19,21,22,27,27,32,33,38,45,49,55,54,27,28,26,27,28,24,27,28,30,27,24,22,19,20,11,12,11,12,5,0,3,5,7,9,9,12,10,16,17,17,13,10,15,17,19,10,10,10,9,15,14,13,12,11,13,10,6,4,3,2,2,0,0
2022-04-01 10:00:00,4,9,12,13,11,12,15,16,21,23,24,26,28,29,32,17,13,15,11,20,19,18,20,24,22,18,16,13,11,10,9,6,4,2,1,8,10,13,15,12,15,17,19,18,19,19,7,18,19,20,17,14,15,13,17,15,13,13,11,10,11,8,10,11,3,8,1,0
2022-04-01 11:00:00,6,13,14,15,14,16,22,19,21,23,24,25,27,28,30,29,11,15,17,19,17,16,17,17,12,12,12,13,10,8,8,7,7,1,0,3,4,8,8,17,14,15,12,12,11,11,11,10,11,12,15,15,17,15,16,17,15,14,13,12,10,9,7,5,6,7,3,0
2022-04-01 12:00:00,4,7,13,10,9,13,15,22,23,20,24,26,28,30,32,16,16,21,21,21,20,19,19,18,17,12,9,7,7,8,7,6,6,4,0,2,6,7,5,8,13,14,19,21,24,23,9,13,11,9,9,11,12,11,18,16,15,14,16,15,9,7,7,6,5,5,2,0
2022-04-01 13:00:00,3,6,5,8,7,10,12,15,16,17,18,20,23,24,22,16,17,14,14,16,17,17,21,23,20,19,18,21,16,14,13,8,11,4,1,2,4,7,11,9,11,12,17,16,17,19,24,21,16,18,17,15,16,14,26,23,18,17,18,17,12,10,11,10,4,9,3,0
2022-04-01 14:00:00,6,12,15,14,15,15,18,17,18,19,23,23,24,26,25,16,14,15,15,17,17,16,16,17,14,10,11,8,7,9,11,9,4,3,0,3,7,8,10,11,18,19,17,19,20,20,18,17,14,14,20,16,17,18,21,19,17,18,16,16,15,10,9,7,4,3,1,0
2022-04-01 15:00:00,15,17,18,16,17,19,19,19,18,18,20,18,18,20,19,18,18,19,23,20,22,21,19,18,15,14,13,13,12,11,8,8,6,3,2,5,10,11,14,15,26,26,26,28,31,28,29,25,23,22,21,20,25,24,28,26,27,22,24,20,18,19,15,14,10,10,3,0
2022-04-01 16:00:00,11,15,16,10,18,17,20,21,22,22,22,23,23,25,25,18,18,15,19,15,21,23,25,24,16,14,12,11,10,10,9,5,12,9,0,4,9,11,12,14,15,19,25,29,30,29,26,25,23,24,27,29,32,28,31,27,22,23,21,19,17,16,15,16,12,7,4,0
2022-04-01 17:00:00,2,6,7,8,9,10,13,13,14,18,17,19,13,18,20,17,16,20,21,19,20,18,19,18,16,13,15,20,20,19,17,14,12,5,3,11,13,15,19,19,29,27,27,28,28,30,27,26,28,27,25,23,26,24,40,39,34,33,30,30,24,20,16,13,11,9,4,0
2022-04-01 18:00:00,5,7,7,8,7,7,14,16,16,20,19,23,21,24,26,21,22,23,19,19,25,21,20,23,23,19,22,22,21,18,17,11,10,5,0,21,25,34,39,40,43,46,52,57,53,50,47,44,38,35,37,37,32,34,48,51,50,48,46,41,31,23,18,15,13,8,4,0
2022-04-01 19:00:00,1,6,5,11,12,13,13,12,15,17,17,18,19,20,21,20,19,22,24,17,19,15,14,10,10,8,8,9,5,8,9,8,7,3,0,5,9,8,13,16,20,21,22,23,26,24,20,19,15,15,42,40,42,37,48,45,44,39,35,30,23,20,16,14,10,8,5,0
2022-04-01 20:00:00,4,2,3,7,8,5,11,8,9,7,10,8,8,9,12,13,13,13,9,11,13,12,9,9,8,4,7,4,5,8,9,4,7,3,2,4,8,11,14,13,14,15,15,17,17,16,19,17,16,16,18,18,14,16,37,28,27,25,22,20,16,12,10,8,7,5,2,0
2022-04-01 21:00:00,1,4,4,4,3,5,6,7,6,6,9,9,8,8,5,8,1,8,10,10,9,7,7,7,4,5,6,5,6,6,5,4,3,2,0,4,7,7,10,10,15,13,16,16,19,17,18,18,17,16,19,20,20,24,41,35,31,26,21,20,19,17,15,14,12,8,3,0
2022-04-01 22:00:00,4,6,5,4,5,4,3,4,5,5,7,6,5,4,6,8,0,7,8,0,9,10,7,6,7,6,7,7,6,6,5,7,4,3,0,2,4,10,18,18,20,24,25,28,32,29,28,26,20,22,25,26,28,27,58,47,41,35,32,28,21,18,18,14,9,6,2,0
2022-04-01 23:00:00,0,1,2,0,3,0,2,3,5,0,0,0,0,0,4,7,4,5,4,5,6,4,5,4,4,3,4,2,4,8,8,6,7,4,0,4,7,13,15,14,19,22,22,24,31,26,30,25,23,18,19,18,18,18,44,42,34,33,26,26,17,13,11,8,5,3,2,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,6,7,0,8,10,12,15,17,20,21,21,21,24,25,26,22,9,25,25,26,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,2,4,7,8,10,13,16,18,19,20,20,21,22,27,28,19,15,18,18,12,16,14,19,23,19,17,18,18,16,15,12,9,4,2,0,1,3,4,5,4,6,4,6,5,6,12,13,5,5,12,8,6,7,8,8,9,8,7,6,0,5,0,0,0,0,0,0,0
2022-04-02 06:00:00,4,5,3,6,10,12,15,11,18,19,12,20,22,22,26,13,14,11,13,15,13,12,11,13,11,10,9,7,4,5,8,4,5,2,0,2,2,0,1,3,5,8,9,10,3,9,11,10,9,8,9,5,7,6,10,7,0,3,6,5,5,4,4,3,2,0,0,0
2022-04-02 07:00:00,5,8,9,14,8,15,17,19,24,19,20,23,27,29,25,12,11,12,12,9,11,11,12,13,12,8,7,4,6,5,3,2,3,0,1,1,2,3,4,4,3,5,5,6,8,7,6,6,7,7,8,7,8,6,9,5,8,7,0,5,5,4,0,2,0,1,1,0
2022-04-02 08:00:00,5,9,10,11,14,13,17,21,23,28,25,31,33,36,40,21,20,18,17,19,24,24,22,23,19,14,12,13,13,9,8,7,6,3,0,2,4,4,5,6,7,6,3,4,8,5,7,8,11,11,9,9,9,11,12,12,12,13,12,11,10,10,7,5,3,2,1,0
2022-04-02 09:00:00,6,8,8,12,13,14,20,23,31,32,34,37,42,48,49,23,21,21,21,22,21,24,25,25,19,16,16,16,13,8,9,7,7,2,0,3,6,8,9,9,11,13,11,12,13,14,13,12,11,8,13,10,11,12,14,11,9,9,8,5,5,8,8,7,4,3,1,0
2022-04-02 10:00:00,6,12,14,17,13,18,22,25,27,28,30,32,36,40,41,20,20,21,23,22,20,20,22,21,16,13,12,13,6,8,7,6,3,1,0,3,8,9,8,8,10,12,11,11,14,8,14,13,13,9,9,9,11,10,15,17,15,9,10,9,9,8,7,6,5,4,1,0
2022-04-02 11:00:00,5,7,10,11,11,13,20,23,30,29,31,34,35,44,43,18,17,17,17,16,16,21,21,25,23,16,14,10,10,7,5,4,3,2,1,4,7,6,8,7,10,6,13,13,14,11,12,12,13,12,16,16,17,20,23,23,21,20,21,20,21,19,17,16,12,8,3,0
2022-04-02 12:00:00,4,8,9,12,16,17,24,32,33,36,38,37,39,42,43,26,27,32,33,33,38,33,29,28,21,14,10,9,11,14,16,14,9,4,0,7,10,13,15,15,16,19,19,20,21,19,19,17,17,17,15,18,20,17,23,23,20,18,18,16,13,16,13,13,13,8,5,0
2022-04-02 13:00:00,2,6,3,8,7,7,21,23,29,32,27,33,36,36,39,21,20,22,24,26,25,23,21,19,19,14,12,16,13,11,10,6,6,2,1,3,6,8,11,12,14,17,24,27,26,23,13,20,23,11,19,20,20,20,19,17,15,12,9,10,15,13,12,10,7,5,3,1
2022-04-02 14:00:00,3,9,10,10,12,17,27,31,25,33,32,30,33,31,29,14,13,14,15,16,19,22,21,22,21,18,16,7,11,7,6,5,6,1,1,7,9,10,3,5,9,12,11,19,22,20,18,16,22,19,14,11,16,15,32,32,28,25,21,20,17,16,15,4,10,7,3,0
2022-04-02 15:00:00,3,11,12,8,12,15,21,23,25,24,26,26,28,29,29,24,13,27,29,29,30,29,25,18,19,14,14,11,12,12,11,10,8,3,0,6,7,6,9,6,11,12,12,14,17,18,19,21,21,14,20,19,16,20,24,21,23,21,19,17,15,13,13,8,6,4,3,0
2022-04-02 16:00:00,3,7,9,6,8,9,17,19,24,23,23,26,31,34,35,20,19,19,21,21,21,24,27,31,27,24,14,10,11,10,10,6,5,3,3,7,9,11,14,11,21,21,25,27,29,28,29,32,29,28,29,24,22,20,50,43,35,31,26,23,20,19,15,10,6,3,2,0
2022-04-02 17:00:00,3,7,8,12,13,15,21,23,24,34,38,38,36,36,29,15,19,22,22,22,25,19,21,21,18,15,13,13,11,12,11,8,7,5,2,4,6,9,14,11,13,16,18,20,24,23,28,25,21,21,28,32,31,29,42,42,36,35,34,30,30,29,31,26,20,16,7,0
2022-04-02 18:00:00,3,4,6,8,9,13,15,15,22,27,16,29,24,26,18,16,17,17,15,19,20,18,16,18,14,15,15,15,14,13,13,11,11,6,2,5,5,8,14,13,18,21,25,32,47,30,45,38,41,35,31,31,31,30,29,31,12,23,31,25,19,14,12,11,10,9,2,0
2022-04-02 19:00:00,1,4,4,7,3,9,9,11,18,21,11,20,20,18,15,8,7,8,8,8,9,12,11,9,11,10,11,11,10,8,7,2,9,3,0,4,6,7,8,14,14,16,15,18,24,22,21,19,19,18,19,18,18,18,39,41,40,37,35,32,22,17,13,9,12,7,1,0
2022-04-02 20:00:00,4,3,3,4,0,5,6,5,6,8,7,8,6,9,7,15,15,14,11,12,11,8,5,7,10,11,13,4,12,9,10,8,7,4,1,3,3,7,10,10,12,13,16,17,22,20,21,18,17,17,20,15,16,17,35,29,22,16,13,14,14,13,10,6,2,6,1,0
