Unnamed: 0,1_복정역환승센터3번승강장,2_장지역.가든파이브,3_문정법조단지.건영아파트,4_문정로데오거리입구,5_가락시장.가락시장역,6_송파역,7_석촌역,8_석촌동한솔아파트앞,9_석촌고분역.올림픽병원,10_송파구민회관구의회,11_삼전역,12_잠실우성4차현대아파트,13_잠실근린공원.성현교회,14_아시아선수촌아파트,15_잠실종합운동장,16_삼성역,17_휘문중고등학교,18_영동농협풍림아이원아파트,19_도성초교사거리,20_역삼동개나리아파트,21_신한은행데이터센터,22_총지사,23_역삼초등학교,24_서초청소년도서관,25_서초동신동아아파트,26_창신교회앞.서리풀노리학교,27_서울교대정문앞,28_서울교대사거리,29_서초유스센터.서초아트자이,30_서초중학교,31_서울고등학교,32_방배동신동아아파트,33_지하철2호선방배역,34_대우효령아파트,35_종로교회,36_서울교통공사,37_사당역,38_이수역,39_총신대입구역.남성시장입구앞,40_경문고등학교,41_정금마을,42_이수교,43_동작역.국립현충원,44_흑석동한강현대아파트,45_비계,46_흑석역.명수대현대아파트,47_흑석동효사정앞,48_노들역앞,49_흑석동효사정앞,50_흑석역.명수대현대아파트,51_비계,52_흑석동한강현대아파트,53_동작역.국립현충원,54_갯마을앞,55_정금마을.방배경찰서,56_경문고교.배나무골앞,57_총신대입구역.남성시장입구앞,58_사당동우체국앞,59_방배노인종합복지관,60_방배동래미안타워.동덕여중고,61_대항병원.연세사랑병원,62_서울교통공사,63_종로교회앞,64_방배동대우효령아파트앞,65_방배역.백석예술대학교,66_신동아아파트앞,67_서울고등학교,68_서초중학교,69_서초아트자이아파트,70_서울교대사거리,71_서울교대정문앞,72_창신교회.서리풀노리학교,73_서초2동주민센터서이초등학교,74_서초청소년도서관,75_역삼초등학교,76_총지사,77_예림당아트홀.신한은행전산센터,78_역삼동개나리아파트,79_도성초교사거리,80_영동농협풍림아이원아파트,81_휘문중고등학교,82_삼성역,83_강남경찰서.강남운전면허시험장,84_잠실종합운동장,85_아시아선수촌아파트,86_아시아선수촌아파트삼거리.성현교회,87_잠실우성4차현대아파트,88_삼전역,89_송파구민회관구의회,90_석촌고분역.올림픽병원,91_석촌동한솔아파트,92_송파역,93_가락시장.가락시장역,94_문정로데오거리입구,95_문정법조단지.건영아파트,96_장지역.가든파이브,97_복정역환승주차장
2022-04-09 16:00:00,1,8,9,10,13,14,16,21,18,13,10,12,10,9,6,10,10,20,19,20,19,18,17,16,16,16,8,15,13,12,12,13,15,18,17,18,18,16,20,23,18,17,12,10,6,6,1,2,3,9,13,0,16,15,14,14,11,14,14,12,11,0,8,10,7,6,5,8,9,12,12,11,9,8,10,9,8,12,14,19,25,23,26,20,19,22,23,19,21,20,18,16,12,9,10,2,0
2022-04-09 17:00:00,2,11,17,16,17,15,14,20,18,17,15,14,21,15,9,14,17,21,21,20,22,22,13,15,16,15,15,15,17,20,24,20,20,18,17,15,16,16,17,17,14,17,14,4,9,7,1,2,2,6,7,0,17,17,18,18,20,17,15,15,3,12,13,6,13,10,13,15,16,18,18,17,12,16,15,15,14,14,13,17,17,15,13,21,20,17,18,17,20,21,3,12,9,11,8,2,0
2022-04-09 18:00:00,2,10,9,9,11,15,18,18,15,10,14,13,9,6,6,8,7,10,14,8,13,11,15,13,16,17,17,14,10,16,23,21,14,17,10,14,13,12,10,10,11,12,11,6,9,7,6,1,5,3,3,4,9,10,12,10,11,8,9,13,0,10,13,12,9,8,7,8,10,9,8,9,7,8,8,8,9,14,11,14,15,14,16,16,11,12,13,19,16,20,19,17,12,7,5,2,0
2022-04-09 19:00:00,1,5,8,7,15,16,15,17,14,13,11,9,8,8,7,13,12,11,10,12,13,10,9,10,10,11,10,9,8,9,6,6,10,0,11,8,9,8,7,6,5,5,4,4,2,5,2,1,0,5,1,0,4,6,7,6,6,6,6,6,5,9,3,6,9,8,8,7,8,8,9,11,7,9,15,14,14,11,7,7,7,8,0,10,9,8,7,6,9,8,5,6,9,8,6,4,0
2022-04-09 20:00:00,3,9,8,7,10,11,11,15,13,11,11,9,10,8,16,13,14,12,11,12,14,8,16,14,8,13,13,11,9,9,9,6,8,4,6,3,6,2,4,0,5,5,4,3,2,1,1,1,3,5,3,0,6,5,4,2,6,8,6,2,1,5,5,2,4,0,16,15,3,6,7,0,5,8,12,11,8,8,10,14,13,12,7,16,17,13,15,12,11,10,8,6,4,2,1,0,0
2022-04-09 21:00:00,4,8,10,11,14,17,19,19,20,17,13,12,10,8,8,10,8,11,13,4,12,7,8,12,11,13,12,10,11,13,13,15,14,11,1,9,9,10,11,9,7,7,6,5,4,3,0,1,2,4,4,0,5,5,6,6,7,9,13,11,9,12,0,5,13,11,10,9,8,11,10,6,8,9,15,17,15,8,15,16,15,14,16,11,12,11,14,13,15,14,14,13,9,7,5,2,0
2022-04-09 22:00:00,1,4,7,12,17,0,18,17,15,12,10,6,6,6,6,5,6,11,19,18,17,13,11,11,11,0,12,13,13,12,8,6,10,8,5,8,9,8,10,11,12,10,7,0,4,3,2,1,2,4,0,3,3,5,0,3,6,6,6,6,5,7,5,2,3,2,4,3,7,9,4,8,7,7,10,11,6,9,12,11,10,9,10,16,18,13,15,20,18,12,13,8,9,7,0,0,0
2022-04-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,6,4,5,5,2,1,2,0,4,5,6,7,0,6,4,3,2,9,8,8,6,6,3,5,4,3,1,3,0,0,4,5,0,4,3,1,1,7,4,5,5,0,6,4,4,4,5,4,6,5,6,7,9,7,5,9,7,9,10,7,6,6,5,5,8,12,7,5,8,6,7,7,6,4,3,1,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,1,2,2,0,2,3,3,0,1,0,2,3,3,0,4,4,2,3,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,2,3,0,0,5,1,2,0,2,3,3,2,1,2,2,0,1,1,0,1,0,2,4,3,0,0,3,2,2,0,0,1,2,2,1,1,3,4,5,0,4,2,0,2,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,1,0,0,2,0,0,0,0,4,4,5,2,4,2,6,6,5,2,3,2,1,3,0,2,4,0,5,4,0,3,6,0,1,0,0,0,0,4,2,0,4,0,0,0,0,0,0,1,1,2,1,0,0,2,0,3,4,3,4,1,0,2,3,0,4,4,5,6,3,7,6,5,2,5,3,0,2,0,0,0,1,1,0,1,0,0,0,1,0,5,0,2,1,0,0,0,0
2022-04-10 07:00:00,1,4,5,1,4,5,2,4,2,4,6,5,0,4,2,3,3,1,4,0,4,5,2,3,1,4,3,4,0,3,1,3,0,2,0,0,1,0,2,4,0,2,2,0,1,0,0,0,2,1,2,3,0,3,3,4,2,5,4,3,0,0,5,1,0,2,6,7,4,3,4,0,0,3,3,3,0,3,4,2,3,3,4,3,3,3,1,5,10,11,10,9,6,4,2,0,0
2022-04-10 08:00:00,0,0,2,1,3,0,2,2,5,6,7,5,7,8,6,8,4,7,7,4,0,5,7,6,5,6,4,4,2,4,8,7,7,0,0,0,7,7,3,8,0,6,0,2,2,0,1,4,2,1,5,0,4,6,3,5,7,7,5,3,0,4,6,9,7,9,8,10,13,8,12,11,14,16,13,11,12,13,10,4,4,1,5,3,3,8,7,8,8,8,6,5,3,2,2,1,0
2022-04-10 09:00:00,2,4,1,3,4,4,5,6,6,6,10,9,10,9,10,9,6,5,9,8,8,7,3,3,2,2,3,0,0,4,3,4,2,3,0,3,3,4,3,3,6,7,1,0,2,1,1,2,0,1,3,0,5,1,6,7,8,7,6,8,0,4,9,5,8,6,2,5,5,5,6,5,8,9,8,10,4,12,8,7,5,3,4,5,4,6,8,9,11,12,10,8,6,5,2,1,0
2022-04-10 10:00:00,0,2,6,8,9,8,9,9,6,7,8,5,9,5,4,6,5,8,6,6,9,7,11,13,6,7,14,13,13,13,9,8,7,7,3,3,9,9,8,10,12,11,5,4,3,0,0,2,1,2,4,8,16,14,8,12,6,6,6,3,0,7,0,6,7,8,7,8,6,9,13,15,14,11,11,9,8,9,8,8,9,7,0,6,3,8,10,13,14,18,18,15,8,7,4,1,0
2022-04-10 11:00:00,2,3,6,7,6,8,7,9,7,8,12,5,16,13,7,11,8,6,3,4,5,4,5,8,9,10,6,6,3,8,8,15,10,5,14,11,11,11,10,4,5,8,3,2,3,2,1,4,5,6,10,4,14,13,11,12,15,13,5,5,0,5,6,10,8,7,14,14,15,17,13,15,16,16,15,11,11,11,10,14,12,9,10,7,6,8,10,15,14,15,13,11,10,6,8,2,0
2022-04-10 12:00:00,0,3,6,6,9,9,10,13,13,16,21,19,24,17,8,8,8,10,8,7,12,10,12,12,10,15,0,10,9,11,12,12,14,10,13,0,12,12,11,14,8,11,10,0,3,1,4,1,3,6,11,12,31,11,10,15,11,11,12,13,0,14,10,13,13,13,12,13,14,15,8,15,16,18,23,25,25,27,23,23,12,10,6,6,6,8,10,14,16,18,17,16,15,10,7,1,0
2022-04-10 13:00:00,3,8,10,8,12,13,12,13,13,11,12,13,11,8,10,13,7,10,6,10,8,15,16,13,13,15,16,17,15,16,14,15,16,16,9,13,10,8,10,10,16,17,9,7,6,5,3,1,4,6,6,7,20,25,13,20,20,18,12,10,6,0,12,10,12,7,10,17,19,20,8,18,16,18,18,16,15,18,17,19,25,17,16,12,13,20,25,26,29,21,21,17,5,0,13,2,0
2022-04-10 14:00:00,2,7,9,10,10,14,14,12,10,10,7,5,8,8,7,11,8,3,3,11,12,13,19,18,10,20,19,18,21,24,8,26,28,28,27,26,29,29,26,25,14,32,10,7,8,7,5,2,1,4,0,5,19,19,18,17,12,13,14,8,9,0,0,7,8,8,7,4,6,8,9,12,12,14,17,15,16,16,14,16,11,13,12,10,10,13,12,10,9,11,11,14,13,9,5,1,0
2022-04-10 15:00:00,3,18,17,17,18,18,21,22,21,17,14,11,14,11,7,9,6,7,7,6,5,10,12,11,12,14,11,11,7,12,13,14,15,16,14,10,18,15,16,0,17,13,5,3,5,1,4,2,4,8,3,7,18,17,16,16,17,12,15,15,2,15,14,18,17,18,15,14,13,16,16,17,16,9,10,9,7,9,9,9,10,9,8,9,8,12,14,14,14,11,9,5,5,2,1,0,0
2022-04-10 16:00:00,2,10,11,7,9,13,15,15,17,16,14,13,13,9,10,9,9,9,12,13,14,13,12,11,9,9,8,9,6,12,15,15,15,11,11,13,14,15,16,16,10,23,9,8,0,3,0,1,2,4,8,7,31,26,22,13,10,9,10,7,0,0,6,6,6,7,6,2,16,16,15,13,12,10,9,11,11,6,11,12,15,14,16,15,14,14,16,14,16,17,16,13,11,10,5,2,0
2022-04-10 17:00:00,3,7,10,9,14,17,20,19,12,11,9,10,10,9,11,12,11,15,13,15,14,13,11,14,12,14,14,14,10,8,10,10,11,16,15,13,18,15,12,11,12,12,5,1,4,6,1,2,3,3,5,4,16,7,21,19,24,21,15,14,10,13,14,11,6,12,10,11,8,11,13,9,10,9,12,15,14,12,8,11,10,9,4,15,13,19,21,17,16,17,16,13,9,6,6,2,0
2022-04-10 18:00:00,1,15,14,13,17,12,15,15,15,13,11,7,7,4,8,9,8,8,17,17,19,13,12,13,13,12,12,14,12,9,8,6,9,10,3,9,13,11,10,2,8,8,6,4,2,1,0,1,2,3,4,0,13,11,12,10,26,9,25,10,4,7,11,10,10,10,11,11,12,10,10,10,10,10,12,11,10,9,13,16,15,12,14,12,9,11,12,11,14,17,20,16,8,7,6,3,0
2022-04-10 19:00:00,2,7,8,9,13,15,15,14,10,10,9,7,10,12,11,12,9,8,14,13,14,12,13,13,7,7,6,6,9,11,12,0,15,13,2,16,13,12,8,8,8,1,7,5,2,0,1,0,1,4,2,0,6,5,1,1,5,6,5,4,0,2,3,1,6,0,6,7,10,13,5,12,11,8,7,5,6,7,9,11,13,4,5,6,1,8,7,6,6,7,6,8,9,5,4,0,0
2022-04-10 20:00:00,2,6,7,8,9,8,9,17,18,15,12,8,7,10,7,11,7,8,9,8,9,8,8,8,11,8,6,9,8,7,9,10,9,6,8,7,8,8,6,7,6,6,0,3,2,1,0,1,2,3,2,0,5,4,1,0,7,8,0,5,4,2,4,3,6,2,7,5,7,5,10,3,13,12,9,7,7,10,10,9,9,9,0,10,11,9,8,8,11,9,11,11,12,6,3,0,0
2022-04-10 21:00:00,0,2,3,8,9,8,10,12,14,12,12,4,3,3,2,4,5,7,6,0,5,6,6,9,10,10,4,10,8,8,4,6,8,4,0,6,9,9,6,7,4,4,2,3,2,1,1,1,1,2,3,2,5,3,1,2,6,5,6,5,0,0,6,3,4,6,4,3,6,7,7,6,5,11,10,7,10,9,8,7,6,7,8,8,10,11,11,11,12,11,12,6,6,5,3,2,0
2022-04-10 22:00:00,0,4,5,9,10,12,14,15,17,11,8,9,9,8,7,5,6,8,13,11,5,10,7,6,5,9,10,6,11,13,12,11,11,10,10,9,9,10,9,7,7,5,3,2,1,0,0,0,2,2,0,3,2,2,4,3,6,9,7,6,0,0,0,0,4,2,5,4,5,7,8,7,4,4,10,11,9,4,6,10,13,9,10,10,5,10,9,10,13,11,15,8,5,4,2,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,5,3,2,2,3,3,4,3,0,2,0,4,3,3,0,4,5,7,7,2,5,4,3,2,2,0,0,0,2,3,0,7,4,4,4,6,4,2,6,0,5,6,4,3,2,0,5,5,3,0,4,0,5,6,6,3,2,10,9,5,6,5,5,7,2,5,4,2,5,6,3,3,1,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,3,4,5,6,10,9,14,17,11,18,15,16,17,9,14,13,11,12,10,0,9,4,8,9,0,8,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,2,2,3,7,3,2,7,8,6,20,18,14,12,18,14,11,10,7,0,6,3,3,5,4,4,4,3,2,6,5,4,5,3,4,3,1,3,4,0,5,2,1,0,0,0,0,2,3,5,6,0,5,0,6,7,8,11,11,9,0,0,10,10,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,1,2,4,6,6,3,5,7,7,5,8,8,8,8,7,8,6,8,3,4,4,5,3,2,3,2,4,5,1,2,3,5,4,3,1,1,3,3,4,6,6,5,4,3,1,1,0,1,0,2,5,3,5,0,0,5,6,5,7,7,0,6,8,7,9,7,9,9,10,9,10,8,8,8,7,6,6,7,6,8,5,3,1,5,3,4,7,12,12,15,16,10,7,8,5,2,0
2022-04-11 07:00:00,1,4,15,20,27,24,24,26,33,20,22,30,38,31,28,31,21,15,13,16,12,10,9,8,12,21,23,24,23,23,10,8,7,7,8,7,6,8,13,9,13,16,4,4,5,4,0,3,4,9,13,13,18,16,18,17,24,26,30,22,18,23,24,26,32,32,22,23,25,30,12,14,16,19,21,19,21,26,22,26,11,7,5,3,4,16,25,28,36,37,31,25,18,8,3,1,0
2022-04-11 08:00:00,3,14,17,13,19,22,25,29,32,33,39,41,47,41,37,35,24,26,28,31,23,17,19,22,25,25,22,19,16,19,22,18,14,11,10,6,11,10,18,20,23,21,11,4,8,7,4,2,4,8,17,16,26,20,25,15,21,21,22,20,18,18,20,21,25,30,30,33,43,51,54,54,46,52,49,43,32,34,27,31,19,16,17,19,18,22,31,35,52,66,61,54,42,23,10,4,0
2022-04-11 09:00:00,1,4,10,11,12,11,18,17,16,16,20,23,25,25,24,25,17,17,19,20,16,14,14,14,15,15,13,8,6,9,11,11,7,6,6,8,9,6,6,7,8,9,4,2,3,2,2,1,2,6,9,0,12,12,11,10,10,11,10,12,13,12,13,14,18,18,15,19,21,23,24,21,22,27,26,21,13,14,10,11,9,8,7,5,5,10,11,14,16,17,36,32,32,16,4,3,0
2022-04-11 10:00:00,1,2,5,6,8,9,10,13,12,6,8,9,10,9,9,10,7,8,7,10,6,7,5,6,4,5,3,4,3,5,8,6,6,5,3,8,7,9,8,8,7,8,4,3,1,3,0,0,2,3,5,0,5,2,6,8,5,4,7,8,9,9,9,4,9,12,6,10,12,12,12,12,12,15,19,16,15,15,11,10,11,11,2,3,2,5,6,7,11,10,9,8,7,5,2,0,0
2022-04-11 11:00:00,1,1,3,6,8,9,8,9,9,8,6,6,8,9,5,8,7,7,7,10,13,13,12,10,10,5,10,4,9,7,7,8,9,8,8,7,6,7,7,8,7,8,5,4,3,1,1,1,2,3,3,0,4,6,4,5,5,4,3,5,2,2,2,1,4,4,4,5,7,10,10,11,10,9,10,10,11,12,10,11,11,7,7,7,7,8,9,12,14,15,13,10,7,6,3,1,0
2022-04-11 12:00:00,0,2,4,8,11,9,13,13,11,11,12,12,12,11,6,11,11,5,10,14,12,10,9,7,6,5,6,7,6,11,9,7,8,8,6,6,7,5,6,1,5,9,5,4,5,4,2,2,2,5,4,3,7,10,12,12,13,11,10,9,10,9,7,10,6,7,7,8,7,10,11,9,9,9,10,10,9,10,9,8,5,5,7,5,4,8,7,8,9,7,7,5,9,6,3,0,0
2022-04-11 13:00:00,1,3,6,6,4,6,10,13,11,8,8,9,16,12,11,13,12,12,12,13,12,13,14,12,12,13,12,12,9,12,12,13,10,9,6,6,10,7,7,6,4,5,4,3,2,1,1,1,0,2,4,0,3,5,5,6,8,8,8,7,6,9,7,7,8,8,10,8,12,13,13,13,14,14,15,13,10,9,10,10,9,9,10,8,5,7,7,8,13,15,14,13,8,4,2,0,0
2022-04-11 14:00:00,1,5,5,10,12,13,10,14,16,15,11,8,8,6,9,11,25,27,29,21,19,15,15,17,17,17,16,18,16,19,17,16,19,18,16,15,12,10,9,8,1,6,5,1,3,2,1,1,2,6,8,0,11,8,0,7,9,10,11,5,5,12,2,7,13,12,11,10,9,9,13,13,13,13,13,14,11,13,11,9,31,30,30,17,16,16,14,18,21,16,15,11,10,8,5,0,0
2022-04-11 15:00:00,3,4,4,7,9,14,17,17,13,12,9,9,8,7,9,10,12,10,12,14,14,17,12,10,13,13,13,14,14,15,43,25,33,26,20,31,26,20,13,11,12,9,3,0,6,4,2,2,1,2,3,3,8,8,7,9,10,9,11,9,7,8,8,7,12,12,11,14,13,14,14,13,13,15,16,16,12,15,10,9,7,6,5,7,9,11,13,12,12,22,20,14,13,10,6,1,0
2022-04-11 16:00:00,2,7,8,14,13,30,29,27,17,17,9,9,8,10,11,12,12,10,11,12,13,13,17,16,17,19,18,16,15,17,27,30,29,24,28,36,32,30,21,18,19,20,17,15,9,6,5,1,0,4,4,5,9,9,8,13,15,12,15,18,17,16,15,16,13,14,30,29,32,27,31,22,18,19,19,17,17,20,18,13,17,14,14,26,28,26,25,21,22,24,22,17,13,9,3,1,0
2022-04-11 17:00:00,1,9,10,15,16,23,24,25,18,19,17,11,9,7,7,13,10,12,13,15,20,23,23,18,18,22,21,22,20,22,26,23,23,24,22,20,13,10,8,10,9,10,8,5,5,3,2,3,5,9,11,9,20,17,14,16,18,17,14,12,11,15,19,17,16,16,17,15,16,16,18,21,22,21,24,21,28,29,26,20,18,16,16,27,28,25,21,18,21,17,15,9,10,2,2,0,0
2022-04-11 18:00:00,3,13,23,48,52,50,49,49,37,29,19,12,12,12,14,20,23,18,18,17,33,43,42,32,31,30,35,33,33,40,43,44,36,34,33,28,20,17,21,19,21,21,16,12,8,6,3,2,3,9,12,7,19,19,18,16,14,13,15,14,13,14,18,8,11,12,15,15,15,22,23,24,22,21,23,23,26,27,24,26,35,30,31,41,43,41,31,25,22,21,18,14,18,12,8,4,0
2022-04-11 19:00:00,2,6,8,15,18,21,25,24,19,16,13,11,7,8,11,15,15,14,17,17,18,15,16,13,17,17,17,18,17,14,14,13,13,20,16,12,21,19,16,10,10,12,12,11,8,7,6,4,1,4,5,6,19,14,5,3,12,12,13,9,0,9,10,8,8,9,8,8,9,14,17,17,15,15,17,19,14,13,13,14,15,15,14,25,26,32,19,13,18,16,13,10,7,6,3,1,0
2022-04-11 20:00:00,0,6,9,15,16,20,22,18,17,16,13,7,6,6,7,9,8,12,13,16,20,16,15,12,13,14,14,15,12,14,13,12,12,11,10,12,12,13,7,6,5,6,0,5,4,2,1,1,2,8,9,3,11,13,12,11,8,6,7,3,2,3,2,0,6,5,4,5,8,9,10,10,10,10,10,11,12,13,13,17,17,15,17,25,23,15,14,10,10,12,10,10,8,4,3,1,0
2022-04-11 21:00:00,1,7,7,10,16,17,18,20,18,16,10,8,7,4,6,9,13,17,22,19,18,14,13,20,16,14,11,11,9,10,10,12,11,10,10,7,9,8,7,6,2,7,2,0,6,4,3,3,6,8,2,1,7,6,4,3,8,4,7,5,4,5,5,6,7,7,6,8,9,10,10,10,8,17,17,18,16,17,14,14,23,12,14,20,19,15,13,11,12,13,14,11,6,3,3,0,0
2022-04-11 22:00:00,3,8,0,9,12,11,0,12,12,11,10,8,6,7,6,6,10,23,26,23,23,22,19,24,24,22,21,21,17,15,18,6,17,15,12,3,13,11,10,11,11,10,5,7,2,2,2,2,4,7,9,0,11,8,6,4,5,5,5,4,0,5,4,6,7,6,8,9,7,7,8,10,8,11,19,18,16,13,10,16,22,19,18,19,13,12,11,10,10,9,10,5,9,8,4,0,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,9,9,9,10,9,9,8,0,8,8,7,7,5,4,6,4,3,6,8,5,9,8,6,5,4,3,2,1,0,0,0,1,2,0,3,0,0,2,3,7,7,5,4,3,2,0,6,6,5,6,5,7,8,3,5,6,9,10,9,9,9,10,11,10,9,11,12,11,10,12,10,6,7,6,4,3,1,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,3,6,7,7,10,6,7,10,11,14,18,19,21,19,15,15,15,17,15,13,12,6,11,12,0,10,12,0,0,11,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,1,2,4,3,4,2,2,3,6,7,9,7,8,7,10,9,6,8,6,6,4,5,4,7,7,6,5,3,3,5,3,4,2,4,7,2,7,4,4,0,5,3,2,0,0,1,0,1,1,2,1,0,0,3,0,0,0,3,3,4,0,5,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
