Unnamed: 0,1_남한산성입구(가상),2_비호아파트,3_마천역.송파파크센트럴,4_마천1동주민센터,5_마천2동주민센터,6_마천2동윤진빌딩.신동아아파트,7_거여초등학교,8_오금동사거리,9_송파도서관,10_송파중학교,11_가락동쌍용아파트앞,12_가락동미륭아파트,13_문정1동주민센터.로데오거리,14_문정로데오거리입구,15_가락시장.가락시장역,16_송파역,17_석촌역,18_석촌호수.한솔병원,19_잠실역.롯데월드,20_잠실리센츠아파트앞,21_잠실트리지움아파트앞,22_잠실역.롯데월드,23_석촌호수.한솔병원,24_석촌역,25_송파역,26_가락시장.가락시장역,27_문정1동주민센터.로데오거리,28_문정현대아파트,29_가락동쌍용아파트,30_가락동극동아파트,31_우창아파트,32_오금동사거리,33_거여초등학교,34_마천2동윤진빌딩.신동아아파트,35_마천2동주민센터,36_마천1동주민센터,37_마천역.송파파크센트럴,38_종점,39_비호아파트,40_남한산성입구
2022-03-23 07:00:00,10,11,8,9,16,23,31,37,41,41,46,48,52,31,30,16,17,13,3,1,2,5,6,3,7,9,7,10,9,8,11,7,6,6,5,2,0,1,0,0
2022-03-23 08:00:00,7,9,13,19,28,39,43,41,37,35,37,40,34,46,34,20,19,17,2,1,1,10,12,15,17,25,26,26,26,25,21,16,14,8,5,4,3,3,0,0
2022-03-23 09:00:00,2,2,3,6,7,16,20,23,23,22,22,22,24,19,18,17,13,12,2,1,2,5,4,5,4,9,11,12,11,10,11,9,6,9,7,5,2,2,1,0
2022-03-23 10:00:00,3,3,4,5,7,11,14,14,15,13,12,14,15,14,14,12,11,8,2,1,1,2,5,6,8,17,17,13,7,15,14,13,9,7,5,0,0,3,2,0
2022-03-23 11:00:00,2,0,2,3,5,8,8,7,11,6,10,11,9,7,9,3,1,2,0,0,0,1,1,3,5,7,7,8,8,8,7,6,6,5,4,2,2,2,1,0
2022-03-23 12:00:00,2,2,3,4,6,8,11,13,11,10,10,8,10,9,8,7,7,6,1,0,0,3,4,4,6,9,9,10,11,12,10,8,7,8,4,3,2,0,1,0
2022-03-23 13:00:00,2,3,2,3,7,9,7,12,12,11,10,11,11,8,9,8,6,5,2,1,2,9,8,7,8,12,13,14,15,15,14,13,18,13,7,5,3,2,0,0
2022-03-23 14:00:00,5,1,6,8,10,13,13,16,15,17,11,12,17,17,15,6,4,3,2,0,1,6,7,9,12,18,19,17,16,16,11,10,12,8,4,3,0,2,1,0
2022-03-23 15:00:00,3,5,3,6,9,12,14,14,13,10,9,6,8,8,9,14,12,9,2,1,2,9,13,10,23,25,24,23,22,23,40,39,30,22,12,10,5,1,2,0
2022-03-23 16:00:00,2,4,5,5,9,13,14,15,18,17,15,15,16,14,8,8,6,6,1,0,2,6,8,11,22,25,23,21,21,20,21,18,16,12,9,7,5,3,0,0
2022-03-23 17:00:00,2,4,1,7,6,10,14,17,20,15,14,12,10,13,11,10,6,5,3,4,2,15,19,20,20,24,28,27,27,25,23,23,15,13,9,7,8,5,0,0
2022-03-23 18:00:00,3,7,9,15,17,21,24,20,19,18,21,20,20,17,20,16,15,13,2,2,5,23,32,33,34,41,44,42,37,35,31,25,21,16,7,5,9,6,5,0
2022-03-23 19:00:00,0,1,2,4,5,7,10,13,14,12,13,13,11,9,8,4,3,3,0,1,4,30,29,31,27,27,32,39,37,38,30,22,20,15,9,6,9,8,1,1
2022-03-23 20:00:00,1,1,3,4,5,8,9,11,15,13,11,9,9,7,7,6,4,3,1,1,3,16,17,19,22,30,34,29,26,22,19,17,13,12,8,5,4,1,2,0
2022-03-23 21:00:00,1,3,1,3,3,6,6,8,12,9,4,8,6,5,5,4,3,1,1,1,1,11,12,14,15,21,27,27,23,20,19,18,15,7,6,3,4,2,1,0
2022-03-23 22:00:00,1,0,4,6,4,5,6,4,6,8,10,9,8,6,5,3,3,2,1,0,1,13,17,18,13,21,16,16,18,18,17,16,15,10,2,8,6,0,5,0
2022-03-23 23:00:00,0,0,3,1,1,5,7,3,9,5,4,7,4,3,4,1,0,3,3,0,2,10,14,12,15,15,15,13,15,14,11,10,7,5,3,2,6,5,2,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,2,3,8,12,18,23,26,28,30,28,25,22,21,13,9,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,1,1,2,2,3,4,6,4,6,5,4,6,5,4,3,2,1,0,2,0,0,2,6,10,8,9,7,7,8,5,10,1,8,7,2,0,1,0,0,0
2022-03-24 06:00:00,3,3,2,1,6,9,13,11,15,16,18,18,17,13,9,3,2,4,1,1,1,2,3,2,3,4,3,0,4,5,5,1,3,2,3,0,2,1,0,0
2022-03-24 07:00:00,9,10,6,11,17,22,26,33,37,32,34,33,36,31,28,14,13,10,2,1,1,5,3,6,5,11,9,11,12,11,6,5,4,3,2,2,1,1,0,0
2022-03-24 08:00:00,9,10,12,16,27,33,40,41,45,42,39,39,32,24,22,18,16,14,1,1,2,6,14,15,19,24,21,21,23,22,20,13,10,8,6,4,3,4,2,0
2022-03-24 09:00:00,3,3,4,6,9,14,19,19,22,21,21,24,23,21,17,14,13,10,1,0,2,9,8,2,10,10,7,8,7,9,6,8,8,7,4,6,5,6,5,0
2022-03-24 10:00:00,3,6,4,7,8,11,10,10,11,11,10,11,9,9,8,5,4,4,1,0,0,2,4,0,6,8,8,8,10,6,10,9,6,6,5,1,2,3,1,0
2022-03-24 11:00:00,2,2,3,2,6,6,11,10,11,10,9,10,12,10,10,8,5,5,0,1,2,6,7,3,6,9,9,10,11,9,8,7,4,7,6,5,4,3,3,0
2022-03-24 12:00:00,2,4,2,4,7,11,13,14,12,14,14,15,13,12,9,8,7,5,1,0,2,5,4,5,7,13,17,7,18,17,11,8,6,6,4,2,1,0,3,0
2022-03-24 13:00:00,2,2,4,4,6,11,13,17,16,9,17,16,16,15,11,12,5,9,0,1,1,5,5,6,10,13,13,15,15,14,11,7,11,8,3,2,1,0,1,0
2022-03-24 14:00:00,5,4,7,6,7,11,11,14,14,12,11,11,11,10,7,9,5,4,0,1,0,8,9,13,12,20,19,19,16,17,14,12,12,9,8,3,6,2,0,0
2022-03-24 15:00:00,5,3,4,4,6,7,8,10,13,8,11,12,10,8,10,9,8,3,1,0,1,5,7,8,14,14,15,16,17,20,18,11,17,13,4,2,3,1,0,0
2022-03-24 16:00:00,2,2,2,7,9,8,11,12,17,13,15,12,14,12,7,4,6,3,0,1,3,13,3,15,32,35,40,33,24,18,16,11,10,11,4,3,2,1,0,0
2022-03-24 17:00:00,4,0,2,5,3,8,9,13,19,17,17,16,14,15,14,12,13,10,2,1,3,24,23,23,28,34,35,35,32,31,30,28,20,16,10,8,6,4,0,0
2022-03-24 18:00:00,2,1,4,6,12,19,21,22,21,24,15,22,24,18,13,12,9,7,2,2,4,31,31,20,26,40,40,37,34,34,29,27,22,18,13,8,6,6,4,0
2022-03-24 19:00:00,1,2,3,5,7,9,9,11,13,13,14,10,15,14,12,7,6,3,2,1,4,19,19,34,33,40,36,28,28,28,26,22,17,12,6,5,7,5,3,0
2022-03-24 20:00:00,2,0,3,4,5,8,7,5,8,6,7,5,6,2,4,3,1,1,2,1,1,16,20,18,19,22,18,17,16,15,14,11,10,8,6,4,5,2,4,0
2022-03-24 21:00:00,1,2,2,4,2,5,4,6,7,7,7,6,9,7,4,5,3,3,1,0,3,11,13,13,14,18,17,15,14,17,15,14,12,7,6,3,3,0,1,0
