Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내교회.신내데시앙아파트,4_동성프라자앞,5_중랑구청사거리,6_성원아파트경남아너스빌앞,7_국민은행망우동지점,8_망우역.망우지구대,9_망우역.상봉터미널,10_지하철7호선상봉역,11_면목초등학교,12_지하철7호선면목역,13_면목본동주민센터.면목정보도서관,14_면동초등학교,15_면목우체국.녹색병원,16_지하철7호선사가정역,17_사가정역,18_면목두산아파트2차,19_사가정센트럴아이파크아파트,20_장안교앞,21_장안2동주민센터,22_배봉초등학교.전농우성아파트,23_전동초등학교.전농동SK아파트,24_전농사거리,25_전농우체국앞,26_청솔우성아파트.답십리시장,27_답십리1동희망샘교회앞,28_답십리초등학교앞,29_황물로사거리,30_답십리역.동부시장,31_신답역앞,32_청계한신휴플러스아파트,33_동대문구청.용두역,34_마장축산물시장,35_도선사거리,36_성동구청,37_코스모타워.서울신용보증재단성동지점,38_상왕십리역,39_왕십리센트라스아파트,40_성동고등학교,41_신당역.중앙시장앞,42_충무아트센터.스포츠센터.중부소방서,43_동대문역사문화공원,44_청계7가.동평화.청평화시장,45_성동공업고등학교(무궁화회관),46_신당역.중앙시장앞,47_성동고등학교,48_신당파인힐하나유보라,49_뉴타운아파트,50_상왕십리역,51_왕십리2동주민센터,52_성동구청,53_도선사거리,54_마장축산물시장,55_동대문구청.용두역4번출구,56_신답역,57_답십리1동주민센터.래미안위브,58_동대문중학교,59_대한노인회동대문구지회,60_전농사거리,61_전동초등학교.전농동SK아파트,62_배봉초등학교.전농우성아파트,63_장안2동주민센터,64_장안교은석초등학교,65_홈플러스면목동점,66_면목두산아파트2차,67_사가정역,68_면목우체국.녹색병원,69_면동초등학교,70_면목본동주민센터.면목정보도서관,71_지하철7호선면목역,72_면목초등학교,73_지하철7호선상봉역,74_지하철7호선상봉역,75_망우역.상봉터미널,76_망우역.망우지구대,77_국민은행망우동지점,78_성원아파트경남아너스빌앞,79_중랑구청사거리,80_동성프라자앞,81_신내교회.신내데시앙아파트,82_중랑공영차고지,83_중랑공영차고지.신내역,84_중랑공영차고지(가상)
2022-04-09 18:00:00,0,1,4,6,10,15,17,19,19,16,15,14,15,17,14,15,20,19,25,24,21,19,14,16,19,17,15,16,13,16,15,14,15,17,17,11,10,8,5,5,5,5,8,0,9,17,18,19,19,23,25,31,17,27,34,32,37,35,34,29,29,30,29,29,24,20,17,16,16,16,20,16,22,21,17,16,15,11,9,5,1,0,0,0
2022-04-09 19:00:00,0,0,2,4,6,8,9,10,13,13,12,8,5,11,10,11,13,13,16,13,13,17,11,8,9,12,14,6,11,7,9,7,8,7,8,7,10,9,8,6,3,2,5,4,5,10,12,12,7,14,13,20,20,18,20,22,24,24,27,18,17,16,15,13,16,12,8,12,11,13,19,8,22,21,18,15,13,10,6,5,4,3,0,0
2022-04-09 20:00:00,0,1,1,3,6,6,7,8,13,10,9,7,9,7,5,6,12,5,15,15,16,17,13,8,10,9,7,8,9,8,9,6,8,10,5,11,8,5,4,1,3,2,3,4,5,10,11,12,11,12,19,23,21,18,20,21,19,17,18,24,22,20,15,15,14,12,10,10,11,5,13,12,16,17,20,19,17,12,7,6,0,3,0,0
2022-04-09 21:00:00,0,0,1,2,3,3,5,9,12,17,9,16,14,7,6,7,13,13,13,13,13,11,9,3,5,7,5,8,7,7,0,7,6,6,5,7,5,4,0,4,4,2,2,3,2,9,10,11,3,11,9,13,15,17,20,22,22,20,20,23,23,19,13,14,11,9,9,8,7,7,12,11,15,16,13,11,16,9,8,5,4,0,0,0
2022-04-09 22:00:00,0,0,1,4,8,9,5,5,10,6,5,7,8,7,0,8,20,12,8,9,11,9,9,0,9,7,4,3,3,5,1,4,2,3,1,2,2,3,2,3,5,4,2,0,5,8,10,9,11,11,16,25,27,27,27,30,29,28,26,22,20,17,15,17,14,13,11,14,12,7,12,8,24,30,26,23,22,14,10,7,2,1,0,0
2022-04-09 23:00:00,0,0,0,0,1,0,0,5,7,5,8,0,4,6,4,6,19,17,14,13,13,11,9,7,2,7,5,4,4,0,8,6,5,4,2,3,4,2,3,2,3,2,5,0,2,7,9,6,5,9,7,9,10,9,7,20,17,9,14,14,10,7,9,10,8,10,9,11,10,9,15,14,17,19,16,15,14,8,4,2,0,1,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,0,1,0,2,2,0,2,0,3,4,0,3,5,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,0,1,2,3,4,3,2,3,3,2,4,3,3,2,4,6,0,0,8,7,5,9,4,5,9,8,5,3,6,0,2,7,6,5,3,1,0,2,0,1,0,1,1,1,1,2,2,0,1,3,2,0,3,2,0,0,4,0,0,6,6,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,1,1,3,4,6,5,5,6,4,2,3,1,2,0,2,5,4,6,4,5,6,5,4,6,7,8,8,7,5,2,6,5,4,2,1,3,2,0,0,1,0,1,1,0,1,1,0,0,1,3,2,0,3,4,5,0,3,3,5,7,7,4,9,7,7,5,2,2,6,5,5,5,4,1,2,1,2,1,0,0,0,0,0
2022-04-10 07:00:00,0,1,3,3,4,4,3,5,6,4,5,0,4,5,4,3,5,6,5,4,5,4,5,0,6,4,5,6,5,7,6,7,0,3,6,5,2,6,4,3,4,3,0,0,1,2,0,0,0,3,1,3,2,4,0,1,7,3,3,4,5,6,8,8,9,6,4,4,5,7,3,6,7,6,5,3,4,1,3,0,2,0,0,0
2022-04-10 08:00:00,2,3,4,7,8,9,8,8,6,4,4,5,4,6,4,5,7,7,8,10,8,9,9,6,7,8,9,6,5,6,4,4,5,6,7,6,5,5,5,4,2,0,1,1,2,4,6,7,5,3,2,7,6,7,8,7,7,3,5,5,11,12,13,14,12,13,5,7,6,6,5,7,9,6,4,6,5,3,3,2,1,0,0,0
2022-04-10 09:00:00,0,3,3,6,10,16,14,15,15,8,9,11,12,12,10,7,12,13,17,15,16,18,19,16,14,15,16,15,10,9,10,9,6,6,6,6,5,6,4,7,8,7,2,0,3,2,3,4,4,6,7,9,8,6,9,8,9,9,11,11,16,12,14,15,13,11,7,4,5,7,8,4,10,8,7,7,6,2,4,1,0,0,0,0
2022-04-10 10:00:00,1,4,6,10,12,19,16,16,18,13,10,11,10,7,11,8,15,15,14,16,15,19,21,18,18,22,21,19,16,19,21,20,18,20,18,15,11,9,10,6,7,5,2,1,3,8,6,8,0,8,9,13,8,9,10,9,10,11,13,10,14,17,23,26,25,24,9,13,14,20,24,24,25,21,14,11,9,7,7,1,0,0,0,0
2022-04-10 11:00:00,2,3,3,5,6,8,9,8,13,8,7,8,4,9,9,10,13,11,12,7,8,10,12,15,17,20,16,22,20,15,15,14,14,15,14,13,13,15,15,12,10,10,2,3,4,8,8,7,4,10,9,9,10,9,10,12,13,12,15,9,12,17,20,21,24,20,10,11,5,10,13,12,12,10,6,7,5,3,4,2,1,0,0,0
2022-04-10 12:00:00,0,6,9,13,18,19,21,26,21,16,15,13,12,14,11,14,10,12,14,15,18,21,21,20,21,23,26,26,24,20,21,21,20,22,20,19,23,21,14,11,12,8,5,5,4,9,12,15,14,13,15,14,18,14,20,19,19,19,19,22,20,21,26,28,23,24,10,13,14,14,14,15,18,16,14,13,14,12,7,5,4,1,0,0
2022-04-10 13:00:00,0,4,5,6,11,13,17,19,18,15,13,11,11,10,11,10,15,13,15,16,16,17,16,15,15,16,21,20,17,12,11,0,13,13,15,11,12,12,12,10,11,8,3,4,4,13,6,14,13,12,16,23,11,17,18,19,25,26,25,26,27,27,22,24,27,24,20,16,17,16,17,15,15,9,15,14,17,10,6,2,2,0,0,0
2022-04-10 14:00:00,0,3,4,6,9,9,13,15,18,13,11,11,13,10,9,12,16,8,16,13,16,15,17,16,17,18,19,19,18,19,19,16,17,19,21,18,16,15,14,13,10,7,7,10,8,10,10,11,10,13,13,24,21,24,28,26,30,32,34,35,35,37,40,34,28,22,7,9,10,11,14,15,16,13,13,10,11,8,6,3,1,0,0,0
2022-04-10 15:00:00,0,1,2,3,8,11,15,20,22,21,18,18,19,23,21,20,25,25,23,17,24,23,23,17,17,17,16,16,12,12,10,11,11,13,13,10,11,10,9,11,9,6,6,9,7,10,11,14,13,15,14,18,12,18,19,20,20,17,20,21,21,21,22,25,25,22,13,13,11,10,12,12,14,13,14,14,12,11,5,5,0,1,0,0
2022-04-10 16:00:00,0,5,4,7,14,17,17,20,20,14,14,14,10,13,13,18,22,20,20,20,20,22,21,20,24,22,21,17,20,18,20,8,18,23,23,17,16,11,10,10,8,5,7,10,10,13,14,15,9,14,13,18,18,17,18,19,18,21,24,29,30,30,24,22,16,16,15,15,14,15,13,14,16,13,18,12,16,13,7,6,5,2,0,0
2022-04-10 17:00:00,0,3,5,5,10,12,14,18,23,18,17,18,15,8,7,14,19,19,19,20,18,18,15,12,12,12,17,15,13,10,12,13,7,10,10,6,8,6,7,7,5,4,7,7,6,10,11,13,12,14,14,14,15,15,18,14,18,18,16,18,20,17,17,16,13,14,9,8,10,10,13,7,15,14,16,17,16,12,4,4,3,1,0,0
2022-04-10 18:00:00,0,3,2,4,11,14,13,22,24,27,24,23,20,20,16,19,25,25,23,23,25,25,26,27,17,14,11,12,12,14,6,15,13,16,17,14,12,12,10,9,10,5,8,7,10,15,13,13,12,14,14,17,16,14,14,14,13,9,14,14,13,12,14,13,11,12,11,9,11,13,19,18,24,25,19,16,14,8,5,4,3,0,0,0
2022-04-10 19:00:00,0,1,1,1,3,4,6,11,12,12,9,8,8,9,5,16,19,12,20,19,18,18,13,11,26,27,24,20,12,11,10,8,7,12,6,9,7,12,12,8,11,9,12,7,0,15,9,7,6,17,19,15,17,16,15,14,14,12,15,13,14,10,16,20,19,16,12,10,9,8,9,8,13,10,9,6,11,6,4,3,1,0,0,0
2022-04-10 20:00:00,0,2,3,2,4,6,3,8,9,8,7,9,8,7,5,11,16,15,14,13,15,15,12,12,10,9,11,13,5,11,10,6,9,8,5,5,6,7,6,6,7,5,8,6,6,8,7,7,4,12,13,16,11,18,18,16,11,17,15,12,12,11,9,11,9,7,6,8,9,9,11,9,17,19,19,19,16,9,5,2,0,0,0,0
2022-04-10 21:00:00,0,1,0,0,5,4,5,6,9,6,3,5,4,8,9,4,22,21,20,12,12,12,10,8,7,9,6,9,8,9,3,10,8,6,5,2,7,6,3,5,3,2,4,5,3,8,11,7,10,12,12,19,16,15,18,20,22,16,20,16,17,16,13,13,12,3,9,9,9,11,9,9,11,16,12,13,11,7,6,3,1,1,0,0
2022-04-10 22:00:00,1,0,1,1,6,0,0,6,6,9,7,6,6,6,4,0,7,8,0,6,4,5,4,5,3,6,4,5,6,3,6,3,5,2,0,6,7,9,4,8,6,6,5,6,8,11,10,6,0,9,10,14,12,14,12,17,15,15,14,18,16,13,13,13,9,9,8,8,7,5,8,7,11,12,11,8,10,7,3,1,0,0,0,0
2022-04-10 23:00:00,1,0,0,0,2,4,0,5,6,7,0,6,5,3,5,6,9,10,11,12,10,10,6,8,7,6,2,5,7,6,7,6,5,6,6,8,11,10,6,9,8,6,7,3,3,8,2,8,4,5,8,12,0,12,11,9,11,7,0,10,8,5,8,5,4,4,3,4,6,4,7,6,11,10,8,8,4,3,1,0,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,1,2,3,0,1,4,0,5,5,2,3,4,1,5,7,8,10,11,11,0,12,13,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,1,3,9,6,9,7,13,12,8,6,5,9,7,8,6,9,5,9,8,7,10,9,8,8,10,22,21,15,11,10,7,6,8,7,6,5,4,4,4,3,2,2,4,9,8,0,0,3,9,3,12,13,14,16,14,0,15,0,10,10,9,9,0,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,1,4,5,13,14,13,15,14,8,6,7,8,10,6,9,10,11,16,13,16,16,21,11,23,24,25,24,23,10,8,12,8,11,10,9,7,7,6,7,6,3,2,2,4,5,6,3,2,3,5,3,5,4,3,5,5,4,7,7,9,12,13,15,13,12,8,7,8,11,13,10,16,14,12,10,5,2,2,3,2,1,0,0
2022-04-11 07:00:00,0,3,7,14,23,29,29,37,38,31,14,15,17,18,21,25,32,27,33,34,33,32,36,38,43,49,53,57,51,28,30,21,25,24,21,24,20,19,16,12,7,6,5,4,6,6,7,10,9,10,11,17,14,13,11,14,17,20,21,25,38,42,50,33,40,35,9,10,12,14,13,12,15,14,11,12,11,9,6,1,0,3,0,0
2022-04-11 08:00:00,0,5,11,17,26,33,33,38,39,18,15,19,18,17,18,19,22,25,31,36,35,35,34,38,40,44,52,51,48,33,31,31,27,20,23,19,18,16,16,13,9,7,6,4,4,6,12,19,17,20,23,31,25,21,18,20,20,24,22,23,31,33,39,41,44,37,13,17,19,20,23,22,28,35,31,29,22,14,7,4,0,4,0,0
2022-04-11 09:00:00,1,3,7,17,20,22,23,29,30,22,7,19,19,12,12,11,15,17,17,17,16,22,28,27,29,33,33,31,24,16,19,20,19,19,18,16,15,11,9,9,10,9,7,5,8,8,7,8,7,6,8,7,8,5,7,8,7,9,9,9,10,10,18,18,17,15,10,10,9,8,11,10,14,12,9,8,5,4,3,2,1,1,0,0
2022-04-11 10:00:00,0,1,4,7,11,15,16,19,24,16,8,9,9,11,9,8,11,11,16,15,14,15,14,14,14,17,19,18,14,12,13,13,12,11,10,10,11,9,6,10,9,7,5,4,6,8,12,13,6,10,11,7,8,6,6,5,6,5,9,9,8,9,11,12,10,9,6,7,8,8,8,9,10,10,10,8,11,8,3,3,0,2,0,0
2022-04-11 11:00:00,0,3,4,4,10,11,12,13,12,12,9,10,6,7,4,10,13,13,12,10,11,11,12,9,14,19,12,21,19,14,15,16,12,14,13,12,14,12,10,8,6,7,3,7,7,9,8,6,5,9,7,8,7,9,8,11,14,17,18,18,14,15,14,14,12,9,9,10,10,11,13,13,13,12,9,8,8,7,5,2,0,0,0,0
2022-04-11 12:00:00,0,4,5,9,11,13,13,7,11,9,9,8,8,7,5,7,14,13,14,11,12,11,10,10,10,12,12,13,12,11,12,9,10,8,9,10,9,9,8,9,8,10,3,14,23,24,23,21,19,17,19,21,22,26,28,29,29,29,28,23,20,18,17,16,14,9,6,7,8,9,12,11,13,11,9,9,10,7,4,2,1,0,0,0
2022-04-11 13:00:00,2,1,5,3,10,11,11,13,15,14,11,10,10,11,12,13,17,14,13,12,12,16,17,19,16,17,15,13,14,12,9,13,10,14,16,12,10,8,7,9,11,10,3,4,5,7,11,14,15,14,13,15,16,17,14,16,15,17,17,16,15,15,12,11,10,12,11,11,9,8,12,13,19,15,10,9,7,5,3,1,0,0,0,0
2022-04-11 14:00:00,0,2,6,7,7,8,8,11,14,15,13,11,13,12,10,9,12,12,13,12,14,15,15,12,12,15,17,17,16,14,15,9,12,14,15,6,13,10,9,6,5,8,3,6,10,10,11,12,9,16,17,21,8,8,8,9,9,11,11,14,14,14,13,18,16,15,10,11,10,11,13,16,18,16,13,13,17,15,9,5,4,2,0,0
2022-04-11 15:00:00,0,3,2,8,9,10,12,13,18,18,17,16,14,13,10,9,17,15,18,14,8,9,9,9,9,10,10,10,9,9,8,5,7,9,10,10,10,11,8,8,7,7,8,10,11,17,19,20,18,16,17,18,17,17,22,20,19,22,20,20,21,18,20,23,19,17,10,13,13,9,16,17,16,14,15,14,15,12,9,5,0,0,0,0
2022-04-11 16:00:00,0,7,8,8,15,17,17,20,23,22,14,20,16,19,16,13,21,19,17,37,33,37,29,26,28,30,27,25,24,24,23,22,23,20,21,7,8,7,4,4,1,6,6,12,16,16,22,26,28,27,28,22,22,21,26,27,28,25,22,32,31,29,27,31,30,29,14,13,12,12,19,20,35,34,27,23,21,16,9,6,5,4,0,0
2022-04-11 17:00:00,4,7,13,13,17,18,20,22,27,21,20,21,20,19,15,13,26,24,24,25,23,24,18,18,16,13,14,13,11,17,16,9,13,15,19,15,14,11,9,7,4,5,4,8,9,12,13,17,16,17,16,23,26,31,31,39,35,36,37,30,28,27,19,20,19,19,13,17,19,19,21,19,22,23,19,17,19,14,6,6,3,1,2,0
2022-04-11 18:00:00,0,6,7,11,20,25,24,26,24,20,19,22,20,20,18,19,35,37,39,29,29,27,24,23,21,21,20,22,15,16,18,18,14,20,20,12,13,15,8,7,7,4,8,10,11,20,21,23,22,24,26,30,33,36,35,45,47,46,46,38,34,26,24,25,25,21,14,19,25,25,29,30,45,44,38,32,30,20,13,13,10,6,0,0
2022-04-11 19:00:00,0,4,8,6,8,9,15,19,20,20,17,19,12,19,9,20,55,54,47,38,28,29,24,21,19,16,16,18,17,18,17,12,14,16,15,13,15,9,15,13,12,8,4,2,4,13,15,16,18,19,21,30,31,32,30,40,41,40,37,37,33,27,29,32,30,28,23,23,20,18,26,28,41,41,36,33,29,19,16,10,6,5,0,0
2022-04-11 20:00:00,1,2,0,5,6,10,8,11,11,11,9,10,8,10,11,10,19,18,16,23,17,15,9,6,11,8,7,6,7,10,9,6,9,9,7,9,10,9,8,7,2,5,4,4,4,11,11,13,6,15,18,22,24,27,21,29,28,24,24,24,26,22,22,20,17,15,13,12,11,11,12,12,23,25,29,25,22,18,11,8,3,2,0,0
2022-04-11 21:00:00,0,2,1,5,8,9,9,10,8,10,8,11,10,9,8,9,22,15,14,13,18,11,11,9,12,12,11,9,9,8,6,9,6,6,5,4,6,4,3,3,3,6,8,6,4,18,18,18,3,25,26,30,31,29,26,24,24,21,20,18,16,18,18,18,13,11,12,12,12,13,12,10,16,17,16,16,13,9,9,9,7,6,0,0
2022-04-11 22:00:00,0,1,0,3,8,6,7,9,10,9,5,7,7,9,8,6,12,15,20,16,13,11,11,7,7,9,8,8,9,6,6,6,2,5,4,4,4,5,4,4,4,3,4,6,7,7,11,16,14,17,20,26,23,24,19,18,19,23,22,19,17,15,15,13,12,11,12,12,13,11,9,6,22,22,24,20,16,12,8,7,3,1,0,0
2022-04-11 23:00:00,0,0,0,1,0,0,3,0,1,2,3,2,4,7,6,6,12,11,13,10,8,11,8,10,9,9,10,2,8,7,6,0,4,3,5,6,7,10,11,13,14,0,12,2,3,10,13,0,12,14,15,17,4,18,16,17,8,16,14,13,14,12,9,6,8,9,4,13,12,6,9,7,12,15,11,12,10,7,7,4,2,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,2,3,0,4,6,0,2,6,7,8,8,8,1,9,4,11,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,1,2,3,3,6,5,8,10,6,7,3,8,8,7,5,8,8,9,10,10,9,13,17,22,23,25,24,18,19,19,21,18,10,10,8,8,9,8,7,3,2,3,4,7,8,0,0,9,0,8,9,8,7,8,7,6,7,6,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,1,5,7,12,20,22,19,18,7,5,7,8,8,6,7,12,12,13,9,11,15,15,11,13,17,19,18,14,13,9,11,12,11,10,11,12,9,6,4,2,3,2,2,3,4,4,5,4,7,6,5,6,7,5,5,6,7,7,8,11,11,12,17,14,12,7,6,7,9,8,9,10,8,5,4,4,3,6,2,0,4,0,0
2022-04-12 07:00:00,4,6,11,17,17,35,33,46,42,17,16,19,17,19,21,23,29,35,36,28,29,28,34,34,35,33,36,40,35,26,26,24,21,21,23,15,20,19,17,11,10,8,5,4,8,7,8,9,7,10,11,17,16,14,11,12,13,15,14,17,25,33,47,38,38,31,11,13,14,13,12,12,16,14,11,10,8,7,4,5,4,2,0,0
2022-04-12 08:00:00,0,6,12,18,25,35,34,39,41,14,13,13,14,15,16,20,31,34,43,46,39,31,36,35,40,46,52,50,41,44,43,42,37,29,22,16,14,12,8,12,10,8,4,3,4,12,14,12,13,15,15,17,18,17,17,19,21,19,23,22,26,30,36,39,45,40,14,16,16,15,15,16,24,30,23,22,19,12,8,4,2,4,0,0
2022-04-12 09:00:00,0,4,6,9,14,18,18,17,18,13,12,11,13,14,15,14,15,16,17,17,18,18,21,18,25,29,31,29,24,16,18,17,15,16,17,15,11,10,7,9,9,8,7,5,6,5,6,10,9,8,9,9,11,9,12,9,12,8,14,13,13,12,22,24,23,19,12,12,13,11,10,10,13,14,12,11,7,4,4,3,1,1,0,0
2022-04-12 10:00:00,2,1,3,8,10,12,10,17,19,12,7,8,7,6,7,8,11,13,15,14,20,22,20,19,20,20,19,19,15,15,13,14,14,9,9,10,14,15,12,11,10,9,5,5,17,17,16,17,10,14,10,11,4,9,7,6,7,7,7,11,11,11,11,14,10,12,7,8,10,12,12,12,13,12,9,9,8,6,3,3,0,2,0,0
2022-04-12 11:00:00,0,3,5,8,12,14,17,19,23,21,18,16,16,16,14,9,12,13,12,12,13,13,13,12,11,12,13,12,13,12,8,8,6,10,11,10,12,14,12,8,8,7,4,8,11,13,12,15,13,12,10,11,10,10,10,10,11,9,11,12,13,14,16,15,16,14,10,13,13,13,12,13,16,18,15,13,11,6,5,3,2,0,0,0
2022-04-12 12:00:00,0,2,3,7,13,16,15,19,17,15,13,13,14,13,14,13,11,12,14,10,14,14,15,14,16,19,13,13,11,13,10,12,8,12,11,12,10,10,10,9,9,11,1,7,14,18,17,10,15,14,15,11,16,16,13,12,13,14,11,11,16,15,17,14,18,14,7,9,9,8,8,6,10,11,10,9,8,5,3,2,1,1,0,0
2022-04-12 13:00:00,1,1,2,5,9,12,13,15,15,12,11,12,10,8,7,11,12,11,13,11,14,14,15,12,12,20,20,19,18,16,5,18,16,12,11,10,7,7,7,6,6,4,4,5,7,10,12,11,11,12,13,14,12,16,21,22,22,20,24,21,21,14,14,18,15,14,6,8,7,10,12,12,13,13,12,10,6,5,2,1,1,0,0,0
2022-04-12 14:00:00,0,3,5,6,9,10,6,8,13,13,11,13,8,12,11,7,14,12,11,9,8,11,11,10,12,9,15,18,15,11,11,9,12,9,10,11,14,10,6,9,10,9,3,8,9,15,11,13,14,15,20,21,20,27,27,29,25,23,22,24,27,25,23,23,20,16,16,15,10,12,17,18,22,24,23,18,17,11,5,4,3,1,0,0
2022-04-12 15:00:00,0,2,4,6,7,11,14,19,19,15,13,18,15,14,11,12,23,22,22,13,13,15,13,12,14,12,13,13,8,9,9,10,9,8,9,9,8,7,6,4,7,6,3,5,9,15,16,18,17,18,17,20,22,21,20,22,22,22,21,20,21,20,20,24,21,20,13,12,14,15,16,15,18,17,16,17,13,7,5,3,2,1,0,0
2022-04-12 16:00:00,0,2,6,7,15,18,17,21,21,21,16,20,19,14,12,14,23,24,23,34,31,30,22,22,20,18,16,16,17,14,13,14,12,16,17,14,13,10,6,11,7,10,5,6,8,10,11,12,9,11,13,16,17,18,23,23,22,20,20,23,25,21,18,22,19,17,13,10,9,8,17,9,14,13,15,21,13,12,11,5,4,3,0,0
