Unnamed: 0,1_북부운수차고지(가상),2_방약국앞,3_면남초등학교,4_지하철7호선사가정역,5_면목우체국.녹색병원,6_면동초등학교,7_면목본동주민센터.면목정보도서관,8_지하철7호선면목역,9_면목초등학교,10_지하철7호선상봉역,11_상봉역.중랑우체국,12_중랑역.동부시장,13_중랑교,14_삼육서울병원,15_시조사삼거리,16_떡전교사거리.동대문노인복지관,17_청량리미주아파트.동대문세무서,18_청량리역환승센타,19_청량리.청과물도매시장,20_제기동역.서울약령시,21_용두동사거리.한국의류시험연구원,22_신설동역,23_신설동역1번출구,24_보문동주민센터,25_보문동성당,26_보문역,27_성북구청.성북경찰서,28_삼선동주민센터,29_삼선교.한성대학교,30_혜화동로터리.여운형활동터,31_명륜3가.성대입구,32_창경궁.서울대학교병원,33_창덕궁,34_안국역.종로경찰서.서울공예박물관,35_덕성여중고,36_사직동주민센터,37_사직단.어린이도서관,38_이대부고,39_이대부중,40_세브란스병원앞,41_연세대앞,42_서대문우체국,43_연희104고지앞.구성산회관,44_사천교,45_서대문종합사회복지관,46_연가교,47_남가좌현대아파트,48_명지대사거리,49_명지대사거리제일은행앞,50_백련시장,51_홍남교백련시장입구,52_연가교,53_서대문종합사회복지관,54_사천교,55_연희104고지앞.구성산회관,56_서대문우체국,57_연세대앞,58_세브란스병원앞,59_이대후문,60_이대부고,61_사직단,62_서울경찰청.경복궁역,63_경복궁,64_안국역.종로경찰서.인사동,65_창덕궁.우리소리박물관,66_창경궁.서울대학교병원,67_명륜동2가.성균관대입구,68_삼선교.한성대학교.조소앙활동터,69_돈암초교입구,70_삼선동주민센터,71_성북구청.성북경찰서,72_보문역,73_보문동성당,74_보문동주민센터,75_신설동역,76_용두동사거리,77_제기동역.서울약령시,78_청량리수산시장,79_청량리역환승센터,80_서울성심병원,81_휘경동입구,82_삼육서울병원,83_중랑교,84_중랑역.동부시장,85_한샘교회,86_지하철7호선상봉역,87_면목초등학교,88_지하철7호선면목역,89_면목본동주민센터.면목정보도서관,90_면동초등학교,91_면목우체국.녹색병원,92_지하철7호선사가정역,93_면목시장,94_면남초등학교,95_방약국앞,96_중곡초등학교(가상)
2022-03-07 18:00:00,6,7,9,13,13,17,16,17,18,19,19,18,15,14,14,15,17,18,26,29,31,32,36,31,29,27,21,18,18,18,22,27,28,34,39,54,57,51,51,48,41,41,38,34,28,23,20,7,6,6,8,6,11,9,11,15,21,22,41,43,31,35,42,47,53,55,60,47,47,37,35,33,33,35,36,38,40,40,43,45,44,45,40,44,44,39,31,24,20,16,14,9,7,4,2,0
2022-03-07 19:00:00,5,9,16,22,22,24,25,23,20,26,24,19,16,12,10,13,11,15,16,17,20,23,25,25,23,20,19,16,13,13,17,17,23,33,37,36,32,36,35,31,31,31,30,24,25,19,15,13,7,7,6,7,9,10,10,11,11,14,18,21,20,22,28,30,32,32,30,20,18,17,19,18,23,25,25,27,26,30,27,25,27,45,44,45,42,37,35,27,23,17,14,10,5,4,3,0
2022-03-07 20:00:00,1,4,7,9,16,16,10,13,12,14,11,12,10,11,12,10,8,9,10,9,10,12,15,11,9,9,10,10,18,16,19,16,23,25,29,35,36,35,32,31,28,23,25,25,23,18,10,6,10,9,3,7,8,7,5,6,12,14,16,20,18,18,17,23,27,21,25,30,27,25,24,22,21,21,22,19,18,18,20,22,24,25,13,14,10,12,11,11,10,5,9,7,7,6,5,0
2022-03-07 21:00:00,2,3,4,5,9,8,5,10,9,10,9,9,8,6,8,8,7,8,4,9,10,9,13,14,12,7,8,8,11,10,13,15,19,21,22,27,28,27,25,30,25,26,22,19,14,13,10,6,4,4,1,5,6,7,5,7,11,13,11,13,12,12,14,19,23,23,24,20,22,19,18,20,20,16,19,17,15,10,17,15,15,27,14,26,21,20,19,17,16,14,13,11,5,3,2,0
2022-03-07 22:00:00,1,1,1,4,9,10,11,9,5,8,9,8,8,7,3,7,7,9,9,10,11,12,10,11,10,9,6,6,7,9,18,20,20,20,19,24,26,22,23,20,22,18,17,13,12,10,7,3,3,3,4,3,4,7,6,7,13,23,26,25,10,25,24,24,22,24,31,22,21,19,18,15,18,16,16,17,15,14,15,13,14,17,17,16,15,14,9,9,7,8,7,5,6,3,2,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,5,4,3,1,6,7,9,8,10,11,0,9,8,7,13,10,14,12,6,11,9,5,5,3,2,0,3,1,5,2,7,9,8,7,7,9,7,10,13,13,19,16,15,16,12,8,9,10,9,6,7,7,11,7,6,7,12,12,9,10,12,10,8,9,4,8,6,4,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,4,8,11,6,16,19,18,23,23,22,21,23,25,22,21,20,9,25,21,24,21,21,22,25,25,26,10,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,3,3,4,5,7,10,13,15,18,16,15,11,10,12,6,12,13,9,10,9,7,12,13,12,10,10,9,7,14,28,30,26,24,22,10,23,24,21,17,11,12,11,10,3,0,2,3,7,11,14,16,20,19,14,17,18,18,16,5,0,0,15,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,1,4,6,7,9,12,14,17,21,21,24,24,23,22,12,26,26,22,22,22,20,21,19,19,19,17,17,19,20,21,21,19,18,19,17,14,11,14,12,11,9,9,6,4,2,1,4,8,12,15,17,19,24,24,22,19,19,17,14,15,13,12,10,13,12,9,10,12,4,11,12,11,11,7,11,10,9,8,7,3,4,3,6,11,10,3,9,7,2,5,4,0,3,1,0,0
2022-03-08 07:00:00,3,6,10,14,19,22,29,32,36,38,47,47,39,38,30,29,29,30,30,32,30,31,33,33,36,37,46,48,48,47,45,43,37,28,28,29,27,21,16,9,7,5,5,5,5,5,16,22,28,34,37,47,58,55,50,54,54,49,41,37,34,28,25,25,21,10,10,10,10,13,14,12,15,20,15,11,11,8,9,7,7,6,9,8,8,7,6,7,8,9,3,10,9,7,1,0
2022-03-08 08:00:00,5,12,16,19,23,26,30,33,36,40,46,47,48,43,42,44,44,40,35,33,32,32,30,30,31,40,51,57,56,55,48,42,39,37,34,46,46,40,26,19,15,14,11,10,10,9,20,24,26,33,34,38,45,47,48,49,50,50,47,48,47,45,28,26,24,14,15,22,25,25,27,24,27,26,19,15,13,14,16,16,15,17,17,30,29,30,22,21,17,14,12,12,12,6,5,0
2022-03-08 09:00:00,4,7,10,13,16,20,22,29,29,29,34,34,30,31,32,27,29,25,26,26,22,22,22,24,23,30,34,38,47,42,41,40,35,32,31,35,32,27,19,12,7,9,10,9,7,5,8,8,16,21,23,25,28,30,34,39,41,39,34,35,31,27,26,24,20,17,13,16,16,16,15,16,15,14,15,10,14,13,9,9,8,10,12,17,13,15,11,12,13,14,15,15,5,2,2,0
2022-03-08 10:00:00,2,5,7,9,14,12,14,16,15,17,24,21,22,21,22,24,23,20,23,26,24,27,29,28,24,28,25,28,26,23,22,23,23,20,19,19,30,27,18,14,11,9,11,10,5,4,12,9,12,15,16,19,22,22,25,26,24,25,26,23,23,23,22,23,19,22,18,17,15,14,17,15,16,15,14,12,8,11,11,10,10,13,12,13,10,9,8,8,10,8,6,14,11,6,2,0
2022-03-08 11:00:00,3,7,8,12,13,14,16,18,18,18,20,18,16,26,15,25,16,16,18,16,19,20,20,17,16,23,22,20,20,19,21,25,18,16,19,25,24,18,16,13,11,7,8,9,4,10,11,6,8,12,11,12,13,18,17,17,21,23,27,25,23,19,17,20,19,17,16,16,18,18,20,19,19,20,23,25,17,15,15,11,13,14,15,20,16,14,13,11,10,8,7,6,5,3,1,0
2022-03-08 12:00:00,2,3,6,7,11,10,11,14,15,12,19,20,15,16,14,15,19,18,26,26,27,29,22,28,28,25,26,25,23,20,20,20,19,19,23,29,29,26,22,19,12,11,11,13,11,7,14,12,15,16,15,15,18,19,20,18,18,16,19,20,21,24,24,19,18,15,20,23,17,23,29,19,21,23,21,21,19,16,18,12,12,14,13,15,14,14,13,9,9,10,8,9,8,2,3,0
2022-03-08 13:00:00,2,6,7,8,14,14,12,13,14,14,15,17,18,16,16,15,18,14,19,25,23,23,24,23,23,22,28,25,21,21,21,19,18,18,21,21,22,18,19,17,16,15,12,12,10,9,8,7,9,12,10,12,19,21,26,21,22,20,22,20,24,26,23,24,21,19,25,21,20,25,25,29,27,29,27,25,23,21,19,18,18,16,16,20,12,16,15,15,14,12,8,7,6,3,0,0
2022-03-08 14:00:00,1,3,6,11,12,15,16,20,24,28,22,20,18,19,20,21,19,20,22,24,20,21,22,21,21,22,21,22,23,23,19,18,19,21,20,25,30,21,29,19,20,18,12,13,10,10,8,5,7,9,9,10,11,13,15,13,18,19,17,18,16,22,24,27,24,24,20,22,21,20,20,17,14,15,21,19,15,14,18,16,18,17,19,20,16,19,18,13,14,13,9,7,4,3,2,0
2022-03-08 15:00:00,2,8,11,14,15,16,16,22,21,20,19,16,16,18,20,17,16,18,22,25,23,22,23,23,24,25,24,25,25,23,27,34,33,35,35,31,35,50,42,37,36,35,36,27,22,20,16,7,10,10,8,11,11,10,11,11,15,17,17,26,20,24,24,25,27,32,29,25,23,22,26,22,21,21,21,20,19,21,26,25,26,28,26,28,23,20,16,16,12,11,10,9,8,6,1,0
2022-03-08 16:00:00,5,8,6,11,13,9,15,18,17,23,22,20,19,15,16,18,15,13,25,29,28,26,26,23,26,25,23,24,24,21,27,31,27,28,29,33,35,46,41,34,33,35,30,25,21,16,14,10,10,14,14,13,13,14,14,16,22,33,39,44,42,45,41,42,41,52,55,48,44,44,45,45,44,38,30,29,27,26,32,31,28,28,29,28,28,28,24,22,20,17,15,13,5,4,3,0
2022-03-08 17:00:00,2,6,8,10,14,14,16,19,18,18,19,18,17,17,16,14,15,17,21,26,25,27,30,31,29,25,24,20,17,16,19,23,29,30,34,40,41,38,39,36,36,34,32,26,28,26,17,8,9,10,9,12,14,12,14,17,21,26,40,44,36,28,32,41,40,39,43,36,35,31,29,29,26,26,30,29,33,32,36,35,33,31,33,32,30,30,22,22,22,21,16,15,11,6,4,0
2022-03-08 18:00:00,5,9,10,13,14,17,26,31,32,34,32,26,24,22,23,23,23,27,31,35,35,37,40,42,39,36,29,24,23,25,35,50,49,56,59,58,60,59,58,47,37,38,34,34,29,23,17,7,7,17,19,18,19,16,14,15,26,31,43,46,42,38,42,42,55,50,47,37,32,29,28,27,27,26,30,29,32,33,39,40,39,37,38,38,35,32,28,24,21,16,14,10,8,5,3,0
2022-03-08 19:00:00,4,8,15,16,19,20,22,32,33,35,33,21,19,16,15,14,15,12,13,16,17,19,25,22,21,23,18,17,19,21,25,27,28,33,23,49,50,41,50,48,41,38,34,30,29,24,18,8,6,6,6,4,6,8,11,14,21,23,32,38,37,32,33,35,36,34,37,34,29,29,23,21,21,23,24,24,26,25,37,39,40,42,36,38,37,30,30,25,20,17,14,10,7,3,1,0
2022-03-08 20:00:00,3,4,7,13,16,11,12,18,17,19,20,15,14,11,7,8,11,13,12,12,12,14,15,13,15,15,13,10,12,14,17,18,20,22,27,27,28,28,27,30,31,29,27,25,19,24,20,12,6,8,4,5,5,6,12,12,18,21,23,24,23,24,26,27,30,31,29,22,21,20,18,18,19,18,23,22,23,22,28,29,30,29,31,34,27,23,21,22,22,11,7,9,8,5,2,0
2022-03-08 21:00:00,2,5,9,4,17,15,14,16,15,14,15,16,9,10,11,8,10,11,10,11,14,15,15,15,11,13,15,15,17,16,23,24,25,27,26,36,35,32,30,29,29,29,27,24,22,20,14,10,5,4,2,5,4,4,7,9,11,12,17,18,16,19,19,20,22,24,25,19,18,18,19,16,17,16,21,19,18,17,19,21,14,15,16,16,13,13,11,9,8,8,5,4,3,2,1,0
2022-03-08 22:00:00,0,3,4,7,4,8,8,8,7,8,14,8,7,8,4,9,4,10,9,12,12,14,14,13,14,10,10,10,13,15,20,21,24,27,23,36,37,34,33,29,32,31,29,26,25,20,17,4,3,4,2,3,4,4,7,8,16,15,18,19,17,20,17,20,21,24,29,27,15,25,20,17,18,17,18,16,16,15,21,22,22,22,22,21,21,18,16,11,8,10,7,4,4,2,2,1
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,12,0,12,10,11,9,17,20,21,25,26,26,20,16,25,22,18,18,17,15,15,14,13,8,7,3,0,4,3,4,6,7,11,14,13,12,13,17,19,18,20,21,25,27,24,27,26,22,19,13,20,20,17,13,19,20,20,23,20,17,17,18,17,13,11,8,4,6,4,3,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,4,5,7,2,7,8,9,10,11,13,12,12,11,13,12,9,8,8,4,7,0,4,6,0,0,3,0,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,3,2,5,4,6,6,8,9,8,7,7,6,6,7,8,5,7,8,6,5,4,8,7,6,6,4,5,6,7,7,7,7,6,5,5,6,4,6,5,4,4,4,5,3,3,2,2,2,5,6,0,9,0,7,8,10,10,1,0,0,0,12,0,9,7,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,2,5,6,7,7,8,9,12,12,14,15,9,14,14,9,14,13,10,8,10,11,13,11,10,10,11,11,11,12,13,13,12,10,11,8,10,4,9,6,8,8,7,3,2,0,1,1,3,5,2,3,4,4,6,6,7,6,6,6,5,8,7,7,6,4,5,5,5,2,6,8,7,6,11,11,11,10,9,5,6,0,5,5,3,5,3,2,3,4,3,1,1,2,0,1,0
2022-03-09 07:00:00,3,4,7,9,14,15,17,19,21,21,20,22,12,21,19,11,11,17,15,13,9,10,14,12,13,12,12,11,10,8,7,9,8,7,6,8,9,8,6,7,4,6,5,2,2,1,6,3,8,7,8,6,7,10,8,9,11,12,9,10,11,10,9,8,6,5,5,6,2,7,7,6,8,10,8,4,6,7,5,6,4,7,7,13,13,9,8,7,6,3,3,5,5,6,5,0
2022-03-09 08:00:00,7,7,8,11,11,14,16,18,20,25,24,26,25,24,21,21,20,18,17,16,14,13,11,10,9,9,9,11,12,11,10,13,12,10,10,10,9,8,7,6,5,3,4,4,2,3,3,5,7,10,10,11,8,12,13,13,14,9,13,14,14,14,13,8,8,7,9,10,8,12,10,11,11,9,10,8,7,8,9,12,13,15,15,15,14,16,15,16,18,16,7,11,9,4,2,0
2022-03-09 09:00:00,3,5,6,9,14,15,15,17,19,20,23,20,21,21,21,19,17,18,18,15,14,14,13,14,13,16,17,19,21,22,24,20,21,10,21,18,10,10,8,6,5,5,4,4,2,4,7,7,9,13,11,12,13,15,16,18,23,22,17,20,16,19,17,16,16,15,13,10,9,11,12,11,13,14,14,13,9,11,10,9,11,11,12,11,11,11,10,9,9,8,6,6,4,0,2,0
2022-03-09 10:00:00,2,6,7,9,12,13,15,21,20,22,20,16,18,17,16,19,17,18,21,22,18,22,19,23,24,25,23,22,32,32,32,33,27,19,16,15,18,18,18,10,7,6,5,3,2,3,4,5,9,12,15,18,14,16,18,17,17,14,18,17,18,18,16,13,12,9,11,9,11,10,15,15,16,15,16,13,9,8,10,9,5,8,10,11,10,14,13,11,8,7,6,9,7,4,1,0
2022-03-09 11:00:00,2,6,12,11,11,12,13,18,20,18,15,16,18,19,19,20,21,20,23,27,28,28,27,27,18,32,28,27,31,42,45,43,35,26,22,12,10,13,9,11,8,7,8,6,0,5,5,6,6,10,7,11,14,18,19,20,19,15,21,27,26,28,17,14,12,11,12,11,9,14,15,14,13,16,14,15,13,14,14,15,14,14,16,15,12,15,14,14,14,11,12,8,5,3,2,0
2022-03-09 12:00:00,4,5,7,9,14,13,17,24,22,27,28,25,27,29,22,22,20,21,26,29,27,22,27,26,27,26,29,34,34,32,34,29,29,33,27,27,22,20,20,16,13,9,8,11,11,10,13,9,12,17,19,17,22,23,23,24,22,21,22,27,26,23,20,17,17,13,17,18,9,19,18,18,19,17,16,15,15,13,14,13,11,14,18,19,15,13,12,13,12,10,10,8,5,3,1,0
2022-03-09 13:00:00,3,5,8,10,14,13,15,19,20,20,23,21,22,23,29,30,31,22,27,32,32,35,30,29,30,32,33,32,39,39,41,41,33,39,35,34,34,34,33,28,22,19,16,15,13,7,8,5,13,14,15,16,15,21,22,24,27,28,28,36,32,27,26,22,20,17,17,14,13,16,22,21,22,23,21,19,17,18,20,16,21,24,21,18,19,21,12,19,17,16,10,6,5,3,2,0
2022-03-09 14:00:00,2,5,11,12,14,16,19,25,23,21,23,23,21,21,25,22,22,23,26,28,30,30,32,33,32,35,34,36,37,32,28,27,26,27,23,30,32,30,30,24,24,23,18,14,6,13,13,9,14,15,18,22,14,25,27,33,41,43,48,50,40,31,29,24,25,20,19,17,15,14,20,20,20,24,24,24,21,20,23,22,24,21,20,19,21,19,15,19,16,11,9,7,4,2,1,0
2022-03-09 15:00:00,4,9,7,10,14,15,15,11,15,18,19,20,27,32,30,29,30,29,28,28,30,35,34,27,25,27,30,31,29,23,26,29,25,24,26,33,32,30,28,26,24,19,16,20,19,15,12,7,8,9,12,13,16,16,17,18,22,24,23,27,23,25,32,27,31,33,35,28,28,33,38,35,38,37,35,26,23,22,26,22,20,21,25,33,32,27,25,26,22,13,12,9,6,4,2,0
2022-03-09 16:00:00,1,5,7,9,10,12,14,15,13,16,20,17,16,15,13,15,14,32,36,42,43,45,44,39,37,39,34,36,31,30,28,29,27,29,30,27,26,28,28,29,29,23,21,15,15,12,12,6,5,8,10,11,10,10,14,17,23,19,23,26,27,27,24,27,28,29,32,31,28,32,32,27,25,27,23,34,30,22,28,27,28,27,31,30,28,22,21,20,20,17,13,10,7,4,0,1
2022-03-09 17:00:00,1,8,10,13,14,14,14,15,14,18,23,27,24,21,21,20,20,20,26,29,17,33,30,23,23,26,21,16,24,21,21,22,21,26,26,29,27,34,23,21,20,19,17,15,11,14,12,11,13,16,17,8,16,16,15,14,15,15,16,18,19,22,21,26,27,28,31,30,31,29,29,26,24,22,26,25,19,20,26,26,27,24,24,29,26,24,21,22,19,17,12,10,7,2,3,0
2022-03-09 18:00:00,6,5,8,7,12,8,12,11,11,11,15,16,13,14,15,12,10,14,15,22,22,22,24,23,19,24,24,19,19,15,14,17,22,22,25,25,24,22,20,29,21,19,18,14,13,12,8,4,7,8,6,7,9,9,7,10,14,12,15,15,16,23,19,24,24,25,32,28,24,28,27,25,24,23,23,26,28,27,29,30,29,28,27,24,20,21,20,15,13,14,12,8,5,3,1,0
2022-03-09 19:00:00,4,7,12,19,18,19,23,19,19,23,19,13,11,12,11,11,10,13,12,14,15,13,14,15,13,14,12,10,8,7,13,11,15,16,21,26,23,27,25,27,26,22,18,18,17,15,11,4,3,2,3,7,2,3,5,7,8,9,12,11,8,14,17,22,25,25,25,21,20,19,18,19,20,21,20,22,21,24,31,20,29,28,27,28,24,21,17,15,16,13,11,8,9,8,2,0
2022-03-09 20:00:00,1,3,4,4,9,9,10,9,8,11,10,12,10,9,8,8,7,10,13,14,13,10,12,12,13,12,13,11,13,15,28,26,26,29,31,33,34,28,26,26,21,18,15,17,16,17,13,6,4,4,4,5,6,5,6,6,6,6,8,7,10,12,10,16,14,12,30,24,15,27,26,24,15,23,23,23,21,22,25,25,24,23,21,19,18,18,16,11,13,10,9,8,7,7,6,0
2022-03-09 21:00:00,2,2,4,5,5,6,6,8,6,10,11,7,8,9,7,8,7,11,11,12,13,15,14,14,12,12,8,8,11,11,18,21,19,19,22,29,31,26,25,24,25,23,23,20,19,17,16,4,6,5,7,11,3,8,12,11,16,17,17,16,10,15,16,21,13,14,32,23,22,24,23,24,17,22,23,23,22,21,22,19,21,17,16,18,14,19,18,14,11,8,8,7,6,3,0,0
2022-03-09 22:00:00,1,3,4,5,7,6,9,9,8,10,10,10,6,6,3,7,5,14,7,13,14,13,14,14,12,12,11,12,9,8,17,9,18,17,16,31,30,27,28,27,29,28,23,19,17,15,10,3,5,3,4,4,0,6,8,8,14,17,20,19,18,20,18,24,30,28,31,22,17,19,17,17,15,12,18,17,16,14,16,16,14,13,14,17,7,16,11,11,7,7,4,9,6,4,3,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,4,2,3,5,9,10,14,10,14,21,15,17,17,15,13,11,11,8,5,7,6,4,3,3,1,2,3,2,5,6,7,6,6,6,6,7,0,8,7,7,11,12,9,11,12,13,12,10,9,8,12,7,11,10,11,12,13,10,9,13,8,12,8,6,6,5,3,3,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,2,3,6,5,10,13,12,16,14,14,13,20,21,21,18,17,15,18,17,17,15,4,16,17,18,19,21,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,2,4,6,7,10,12,11,14,11,12,13,15,15,13,10,12,11,12,7,7,10,9,10,11,10,11,9,9,32,29,27,24,22,21,24,25,27,22,16,7,7,5,6,1,0,0,5,8,12,16,17,20,20,18,16,16,20,19,15,9,13,12,4,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,2,4,6,8,9,10,13,16,18,19,22,25,16,23,22,22,19,19,24,14,25,26,12,14,14,15,19,21,23,16,22,18,14,12,11,13,10,11,9,8,7,6,4,4,1,3,5,9,13,17,18,19,22,23,23,23,26,18,17,16,12,11,9,9,9,6,10,11,11,10,12,13,15,15,14,10,13,12,8,9,10,3,11,11,4,7,4,3,4,4,4,0,0,0,2,0
2022-03-10 07:00:00,2,6,8,11,21,24,28,37,41,24,27,27,29,30,30,31,30,25,24,25,25,24,27,32,32,36,43,47,47,47,47,48,38,31,28,40,33,24,19,11,7,7,7,7,7,6,14,21,35,40,42,51,62,48,50,41,41,39,39,31,27,25,23,22,18,12,10,13,12,18,17,15,20,21,18,15,13,13,9,8,7,8,9,13,10,9,8,11,12,13,10,7,5,4,3,0
