Unnamed: 0,1_김포교통(기점가상),2_방화도시7단지.국립국어원,3_방화역,4_한서고등학교.보람아파트,5_방화사거리,6_개화산역,7_개화119안전센터,8_개화역광역환승센터,9_개화역광역환승센터,10_개화역1번출구.개화검문소,11_개화산역,12_방화사거리,13_방화동동부센트레빌아파트,14_방화동도시개발2단지아파트,15_서남환경공원.마곡청구아파트,16_서남물재생센터,17_마곡실내배드민턴장,18_겸재정선미술관.서울식물원,19_양천초등학교.겸재정선미술관,20_가양동CJ주식회사,21_등촌동대림아파트,22_SBS공개홀,23_가양역.우성아파트,24_가양역.현대프린스텔,25_강서소방서.이마트.증미역,26_블루나인비지니스센터.이마트,27_태영.삼성한사랑아파트,28_태영송화아파트,29_염창동관음삼성아파트,30_염창동새마을금고,31_핑크힐병원,32_염창동아3차아파트,33_안양천입구,34_마포구청역,35_마포중앙도서관,36_성산2교,37_연희104고지앞.구성산회관,38_서대문우체국,39_연세대앞,40_세브란스병원앞,41_이대후문,42_이대부고,43_이대후문,44_세브란스병원앞,45_연세대앞,46_서대문우체국,47_연희104고지앞.구성산회관,48_성산2교,49_마포중앙도서관,50_마포구청역,51_영등포아리수정수센터,52_염창동아3차아파트.나이아가라호텔,53_염창동새마을금고,54_염창동한마음.관음삼성아파트,55_금호.한솔아파트,56_블루나인비지니스센터.이마트,57_이마트.강서소방서,58_가양역.현대아파트,59_가양역.우성아파트,60_SBS공개홀,61_강서한강자이아파트,62_가양동CJ주식회사,63_양천초등학교.겸재정선미술관,64_겸재정선미술관.서울식물원,65_마곡실내배드민턴장,66_서남물재생센터,67_서남환경공원.마곡청구아파트,68_방화동도시개발2단지아파트,69_방화동동부센트레빌아파트,70_방화사거리,71_개화산역,72_개화119안전센터,73_개화역광역환승센터,74_개화역광역환승센터,75_개화역1번출구.개화검문소,76_개화산역,77_방화사거리,78_한서고등학교.보람아파트,79_방화역,80_방화3동주민센터.국립국어원,81_김포교통(종점가상)
2022-04-09 14:00:00,0,0,2,0,1,0,0,0,1,6,4,5,13,17,10,0,0,15,9,14,12,0,10,7,6,8,9,10,15,17,19,12,10,10,8,7,5,7,4,2,0,0,2,8,8,9,11,12,9,15,16,14,12,10,12,11,11,11,10,11,12,11,14,10,8,8,7,7,5,4,0,2,1,0,1,2,1,2,0,0,0
2022-04-09 15:00:00,0,0,2,0,0,0,0,0,2,3,6,5,13,12,13,11,12,12,13,13,11,11,13,10,12,17,14,21,25,16,28,15,23,21,3,16,6,5,2,0,0,0,1,6,2,7,9,10,9,13,12,13,12,11,16,17,20,9,20,19,17,8,18,17,18,13,10,6,7,2,0,0,0,0,3,0,0,2,0,0,0
2022-04-09 16:00:00,0,2,1,4,3,0,2,0,4,6,6,7,11,11,9,0,12,15,12,11,13,12,12,13,13,12,14,14,13,14,13,15,8,13,12,11,8,6,2,1,0,0,4,19,18,17,16,9,9,17,16,15,16,9,20,18,20,18,19,17,15,8,20,10,19,17,17,11,8,7,5,3,2,4,4,4,3,3,0,0,0
2022-04-09 17:00:00,0,1,2,0,0,0,0,1,3,3,4,3,6,6,8,0,8,10,12,14,17,16,13,15,12,11,13,9,12,13,13,12,14,10,10,8,7,5,3,2,0,0,3,6,7,11,17,17,22,22,22,21,19,19,16,15,16,14,14,15,16,15,14,11,8,13,10,5,4,6,4,0,0,0,3,2,0,1,0,0,0
2022-04-09 18:00:00,0,1,2,1,2,0,0,0,2,5,7,7,7,7,8,7,0,9,10,11,8,6,7,5,9,9,9,7,9,11,10,10,9,8,8,7,6,1,7,0,3,1,2,9,8,10,12,10,0,16,16,8,7,8,6,7,17,15,12,12,16,1,13,0,0,12,9,8,3,2,3,1,0,1,5,4,2,0,0,0,0
2022-04-09 19:00:00,0,0,1,0,0,0,0,0,2,4,5,2,5,6,2,0,0,7,5,6,3,3,4,6,7,6,3,0,7,5,4,6,3,3,5,4,3,0,1,2,0,0,4,5,8,4,10,9,10,10,8,14,11,12,10,9,10,9,12,10,10,11,9,8,0,6,9,6,4,3,2,1,0,0,4,6,0,0,1,0,0
2022-04-09 20:00:00,0,1,0,0,0,0,0,0,0,1,1,2,5,7,5,0,6,5,6,3,4,6,8,7,4,3,4,3,3,4,0,0,3,1,2,0,0,1,0,0,0,1,3,3,6,3,9,0,5,11,14,13,14,11,8,6,7,6,9,5,7,6,10,4,8,3,0,4,2,1,1,1,0,1,0,0,0,0,0,0,0
2022-04-09 21:00:00,0,0,2,0,0,0,0,0,2,6,5,6,6,6,5,0,0,4,0,7,8,2,7,0,8,9,8,5,2,7,0,6,0,5,2,2,2,0,1,0,0,0,3,7,12,0,11,13,14,11,6,8,13,9,12,10,13,11,11,9,9,8,6,0,0,7,5,5,4,1,0,0,0,3,4,3,3,2,1,0,0
2022-04-09 22:00:00,0,0,1,0,0,0,0,0,0,1,1,4,2,3,3,0,0,3,0,3,4,4,6,7,5,4,6,0,5,3,1,0,4,4,4,3,4,2,1,1,0,0,3,4,11,12,16,15,0,19,20,20,18,15,13,9,13,9,4,2,9,9,9,8,3,0,3,1,0,2,1,0,0,0,2,1,0,1,0,0,0
2022-04-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,5,6,4,4,0,2,1,5,0,6,4,0,1,2,0,2,1,1,1,2,3,11,5,5,4,10,12,13,0,14,2,7,1,8,6,7,7,6,6,5,3,0,4,3,2,0,2,0,1,0,1,4,0,3,1,0,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,0,1,0,2,0,1,0,0,1,0,2,3,3,5,0,0,2,4,4,5,3,3,4,0,2,5,4,4,3,0,0,0,2,6,5,0,4,3,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,0,0,0,1,1,0,0,0,1,1,2,2,1,2,0,0,1,1,1,2,0,2,0,0,3,3,0,4,3,2,2,1,1,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,2,2,3,4,0,2,3,2,0,3,1,3,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 07:00:00,0,0,0,1,0,1,0,0,0,3,3,2,1,3,2,0,0,2,1,2,3,4,0,5,6,2,0,5,5,3,3,0,5,3,1,1,2,0,1,0,0,0,0,0,0,1,2,3,1,2,1,1,1,2,0,2,1,3,5,0,6,0,7,2,0,5,4,5,4,3,2,0,0,1,1,0,0,0,0,0,0
2022-04-10 08:00:00,0,0,2,0,1,0,0,1,0,3,3,2,3,4,4,5,4,3,5,0,5,3,8,3,9,7,3,7,9,10,0,5,7,6,5,4,1,1,0,0,0,0,0,1,2,3,2,2,0,0,3,1,4,4,5,4,0,5,2,4,3,0,4,0,0,3,2,5,4,4,3,0,0,1,1,0,0,0,0,0,0
2022-04-10 09:00:00,1,3,1,0,1,2,1,1,0,2,2,4,5,7,7,0,0,4,5,5,8,0,8,9,9,5,0,0,6,8,7,6,5,4,8,6,4,3,2,1,0,1,2,1,1,2,4,6,5,5,0,6,4,7,7,8,9,0,6,5,6,0,0,5,0,4,0,4,2,3,2,0,0,0,2,1,0,0,0,0,0
2022-04-10 10:00:00,0,0,3,2,0,0,0,0,2,1,4,6,4,6,8,0,7,6,5,6,6,6,7,9,6,0,5,9,11,9,0,10,11,8,8,8,6,3,4,3,0,0,0,0,1,1,2,4,5,2,6,5,1,6,7,1,1,8,7,6,4,8,3,4,3,2,0,10,8,1,0,0,0,0,3,4,2,0,1,0,0
2022-04-10 11:00:00,0,1,2,0,0,1,0,0,0,4,3,3,5,6,8,0,7,0,6,8,11,10,10,11,11,9,9,7,8,10,11,12,10,8,8,11,5,6,2,5,3,0,1,2,3,2,7,2,1,4,5,5,6,8,7,8,0,10,7,8,7,2,9,0,0,0,8,6,4,7,2,1,0,5,0,0,9,8,6,0,0
2022-04-10 12:00:00,0,2,3,0,0,2,1,0,2,1,0,2,5,6,6,5,4,5,4,7,8,4,6,6,7,5,7,7,9,9,11,12,11,9,12,11,8,2,1,0,0,0,2,3,4,0,0,3,3,4,6,0,7,9,0,8,9,8,7,8,8,3,11,13,6,9,10,10,4,4,1,0,0,0,3,4,0,1,3,0,0
2022-04-10 13:00:00,0,1,3,1,1,2,0,1,0,8,7,5,6,7,8,7,0,11,4,14,13,5,17,19,20,6,8,19,17,18,14,19,16,8,6,9,5,4,3,2,1,0,2,2,3,4,5,6,0,12,12,12,3,10,11,9,13,12,11,9,8,5,10,10,6,9,7,8,9,7,6,3,0,0,3,1,0,0,0,0,0
2022-04-10 14:00:00,0,2,0,0,0,0,0,0,2,3,4,6,6,7,11,5,0,14,11,12,11,10,7,2,5,8,9,3,8,7,12,0,4,10,11,11,5,1,2,0,0,0,1,5,6,8,9,8,8,10,9,5,6,6,3,5,7,6,7,8,7,5,8,6,0,6,5,6,5,3,0,2,0,0,0,2,0,0,0,0,0
2022-04-10 15:00:00,2,3,5,0,2,4,2,0,3,5,9,7,11,7,8,0,0,8,9,8,10,9,8,9,8,7,9,8,10,13,0,11,10,8,7,8,3,4,2,0,0,0,1,7,4,4,5,8,6,8,8,9,8,9,9,7,6,5,3,5,6,0,8,9,0,0,1,8,6,3,0,0,0,1,3,2,0,1,0,0,0
2022-04-10 16:00:00,0,0,2,0,4,3,1,1,2,3,5,3,4,5,6,4,5,9,7,9,11,11,9,11,15,9,16,15,12,13,14,15,12,9,8,5,3,2,0,1,0,0,1,2,5,4,9,9,8,12,15,15,14,8,13,15,13,11,11,10,10,11,13,14,16,15,14,8,3,2,0,0,0,2,4,0,0,0,0,0,0
2022-04-10 17:00:00,0,3,4,0,2,1,1,2,3,4,5,1,6,6,7,2,0,2,4,3,6,7,9,7,8,7,8,6,8,11,10,9,9,4,3,6,1,0,0,0,0,0,3,5,9,10,10,11,4,15,16,14,16,14,12,10,8,7,6,5,9,8,11,12,0,1,9,6,2,0,1,0,0,1,5,4,4,3,1,0,0
2022-04-10 18:00:00,0,1,1,2,0,2,0,0,1,1,0,3,6,8,0,5,3,6,7,5,5,6,5,5,4,7,6,5,4,5,0,6,7,8,8,4,4,3,2,0,0,0,3,4,6,9,12,11,10,16,20,18,17,14,12,12,11,10,4,5,3,5,7,6,8,0,6,7,5,3,2,0,2,6,7,4,0,3,2,0,0
2022-04-10 19:00:00,0,1,0,0,0,0,0,0,1,6,5,6,3,4,4,0,0,0,2,8,5,8,8,11,8,5,7,6,7,6,5,0,6,7,6,4,2,2,1,1,0,0,1,5,6,0,9,12,7,9,10,8,9,3,9,0,8,7,9,7,5,0,10,0,9,0,6,3,1,0,0,0,0,0,3,2,0,0,1,0,0
2022-04-10 20:00:00,0,1,0,0,0,0,0,0,0,5,4,6,5,6,2,0,0,0,0,0,4,2,6,3,7,4,6,7,5,4,3,4,0,3,4,0,2,1,0,0,0,0,1,5,6,6,11,9,12,15,12,6,7,5,7,5,8,4,3,9,8,7,10,8,0,8,6,3,1,1,0,0,0,1,2,4,2,0,0,0,0
2022-04-10 21:00:00,0,0,0,0,1,0,0,0,1,2,1,3,2,4,4,4,0,5,2,4,2,5,5,7,8,7,1,6,5,5,0,7,6,5,7,4,5,4,2,3,1,1,3,3,6,9,10,8,11,13,23,18,18,17,12,11,9,8,7,8,4,3,10,9,0,6,8,5,3,1,0,0,0,4,4,3,0,0,0,0,0
2022-04-10 22:00:00,0,0,1,0,0,1,1,0,0,2,6,9,8,7,5,0,3,4,3,2,5,4,4,3,3,4,1,2,0,0,0,0,6,5,4,0,3,0,0,2,1,0,5,9,6,9,8,8,9,10,10,9,9,8,6,4,5,4,7,8,6,0,9,7,7,6,5,5,2,0,1,0,0,0,1,0,0,0,0,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,1,0,4,2,0,1,0,0,3,0,0,0,1,2,5,7,8,2,4,11,7,10,9,8,5,0,5,0,4,4,2,0,3,3,0,2,3,1,1,2,1,0,0,0,2,3,2,1,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,0,0,0,0,0,0,1,1,2,1,0,0,4,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,0,1,0,0,0,0,0,0,1,1,2,2,9,5,4,0,3,0,4,4,3,5,0,0,3,6,0,0,5,8,5,5,3,0,4,4,5,4,0,1,0,1,0,0,2,3,4,5,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,1,0,2,0,0,1,0,0,0,1,2,4,6,8,8,7,0,8,5,8,5,9,10,9,8,3,9,10,13,16,4,15,13,11,9,8,7,5,5,4,3,0,2,1,2,3,6,6,6,10,7,7,9,10,12,3,2,5,4,4,0,0,5,5,4,3,0,4,2,2,3,1,0,1,1,0,0,0,0,0,0
2022-04-11 07:00:00,2,3,3,4,6,6,3,1,2,9,9,17,23,23,25,23,24,22,22,24,22,14,13,16,18,0,19,20,23,26,26,17,27,26,21,20,23,23,19,16,11,1,2,3,4,5,9,12,15,18,18,12,12,21,23,21,22,18,21,12,17,18,15,10,4,9,7,7,2,6,2,1,0,0,5,2,1,0,1,0,0
2022-04-11 08:00:00,0,3,4,3,6,6,3,2,0,8,7,14,23,27,34,0,28,27,24,24,24,23,20,21,21,21,20,23,24,27,30,31,30,23,26,23,20,14,10,5,1,2,5,10,10,13,22,25,28,49,47,46,42,35,30,24,25,27,26,23,19,18,21,23,24,21,17,15,16,12,13,3,0,1,7,2,0,0,0,0,0
2022-04-11 09:00:00,0,2,3,2,2,1,1,2,3,6,8,10,10,11,14,14,14,16,11,14,11,9,11,12,9,11,13,20,12,12,12,11,24,21,23,22,21,19,16,7,3,1,2,5,1,6,6,14,14,18,15,14,13,18,17,14,13,11,11,12,8,7,8,7,6,4,5,6,6,6,4,3,1,1,7,5,4,2,1,0,0
2022-04-11 10:00:00,0,1,3,5,4,5,3,0,3,5,6,6,11,14,16,0,15,14,10,9,11,12,11,13,14,13,14,13,22,20,13,19,20,16,19,18,17,15,6,4,1,1,4,7,8,7,9,5,8,11,10,8,6,11,10,9,7,8,9,8,10,7,9,7,0,4,3,7,5,2,0,0,0,1,6,3,2,0,0,0,0
2022-04-11 11:00:00,0,2,2,1,2,1,1,0,2,3,2,5,7,9,11,3,13,12,10,9,8,6,6,7,11,5,10,9,10,11,10,9,12,10,10,10,11,8,5,0,1,0,2,4,5,9,10,6,12,11,9,10,10,11,12,11,11,11,12,11,9,10,9,0,8,3,0,5,4,3,4,0,0,0,2,2,0,1,0,0,0
2022-04-11 12:00:00,0,1,2,2,3,2,1,0,2,3,4,6,8,9,3,0,5,5,10,11,7,10,10,11,14,9,7,4,13,16,17,7,12,10,11,10,8,8,3,3,2,0,1,3,2,4,5,3,6,7,7,5,9,11,10,8,9,8,7,10,9,7,9,6,8,7,6,6,4,3,2,0,1,0,4,3,2,2,0,0,0
2022-04-11 13:00:00,0,2,3,2,1,2,1,0,2,3,4,4,6,9,11,0,0,8,8,9,13,9,9,10,10,13,12,8,9,11,5,6,8,8,9,9,7,4,6,3,2,1,5,7,4,5,6,3,4,8,7,3,2,6,2,5,7,5,6,7,9,9,10,2,12,7,11,10,8,7,0,1,0,0,3,2,1,0,1,0,0
2022-04-11 14:00:00,2,2,3,1,0,3,2,1,1,5,6,6,9,10,9,0,0,8,7,8,14,16,14,7,6,6,8,8,9,6,10,0,7,9,10,7,6,9,6,1,0,0,3,6,8,7,8,7,7,11,11,10,12,11,12,10,15,16,12,10,13,10,9,11,5,11,10,8,10,8,6,2,0,1,4,3,2,1,0,0,0
2022-04-11 15:00:00,1,1,2,2,3,2,1,0,1,5,5,3,5,5,6,0,9,6,7,9,19,20,19,19,19,19,20,18,15,10,11,10,3,8,11,10,7,6,5,1,0,2,7,9,10,11,10,12,14,13,14,13,10,13,12,13,13,15,17,18,24,23,23,24,6,21,18,16,14,6,4,2,1,3,3,4,2,0,1,0,0
2022-04-11 16:00:00,0,3,3,0,0,0,0,1,3,4,6,6,12,15,18,0,13,15,14,16,15,14,17,18,18,17,16,15,16,15,14,13,16,7,7,5,5,4,5,0,3,20,25,30,36,46,45,41,39,35,33,31,26,27,26,24,23,21,22,20,17,18,18,19,20,19,16,14,12,8,5,1,0,1,6,7,5,5,0,0,0
2022-04-11 17:00:00,0,3,4,2,3,2,0,0,3,8,6,9,11,10,12,0,13,14,11,10,14,14,13,13,21,22,23,19,21,17,18,13,15,13,10,7,3,2,3,2,1,1,8,16,20,22,23,30,33,38,30,29,25,26,20,19,24,20,21,17,17,18,19,17,16,15,15,13,10,7,6,1,0,2,4,3,1,3,1,1,1
2022-04-11 18:00:00,0,1,0,2,4,2,1,2,1,12,11,8,11,13,11,7,12,12,13,10,20,21,18,19,24,31,30,27,31,30,16,31,31,14,14,13,9,6,5,4,3,5,11,15,23,35,41,39,36,36,31,28,33,32,32,30,31,25,27,27,25,26,27,28,26,26,24,17,11,10,9,2,0,1,6,3,2,1,0,0,0
2022-04-11 19:00:00,0,2,3,0,1,0,1,0,1,3,4,9,8,9,8,0,8,8,12,12,14,13,11,11,11,11,10,9,12,18,16,17,19,11,10,12,4,3,2,3,0,2,5,7,12,13,17,18,16,20,18,17,21,18,20,19,20,21,21,17,24,21,24,23,21,19,14,12,8,4,2,1,2,2,4,4,0,0,2,0,0
2022-04-11 20:00:00,0,1,4,3,0,3,1,0,0,4,7,7,4,3,6,4,3,2,4,7,8,7,8,9,8,12,11,12,12,9,0,4,10,5,7,5,2,1,2,0,1,1,5,10,9,11,10,11,8,13,10,10,10,10,12,11,8,10,8,9,8,0,11,8,0,6,7,7,6,3,2,0,0,1,2,1,3,0,0,0,0
2022-04-11 21:00:00,0,1,0,1,2,2,0,0,1,4,4,3,6,6,0,4,4,5,4,0,3,4,8,6,6,7,5,4,7,8,4,7,6,5,4,6,3,2,2,1,0,1,4,5,6,7,9,11,12,16,14,13,14,13,16,17,14,13,14,14,11,10,11,8,0,9,10,8,5,6,4,2,0,1,2,2,2,0,1,0,0
2022-04-11 22:00:00,0,0,1,2,3,2,1,0,0,5,6,5,4,3,3,0,0,1,4,3,5,2,5,4,6,6,7,5,2,4,0,2,6,3,3,4,2,1,0,0,0,3,5,7,9,11,14,13,12,13,13,7,14,13,11,12,11,11,9,10,10,8,9,10,6,9,6,4,3,2,1,0,0,0,3,2,1,1,1,0,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,2,1,4,5,0,0,0,3,4,3,0,3,0,2,0,4,1,3,1,2,1,0,2,3,4,1,1,3,1,0,0,0,0,2,0,4,4,5,6,0,7,6,5,0,4,3,0,5,5,6,5,6,4,9,7,0,4,3,5,4,3,1,2,1,3,4,2,0,1,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,1,0,1,0,0,0,0,0,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,1,0,0,0,0,0,0,3,3,5,6,7,8,0,4,2,3,5,4,5,5,6,4,3,5,4,0,5,7,0,7,8,0,3,4,3,3,1,1,0,1,0,2,0,2,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,1,2,2,2,1,0,0,0,2,4,5,6,8,9,7,0,6,8,8,10,10,9,9,10,11,13,15,15,17,10,16,17,10,9,9,7,8,9,7,1,0,1,2,1,5,5,6,7,7,6,6,7,6,8,5,8,6,0,5,4,5,3,4,2,1,3,2,5,4,3,1,0,0,0,0,0,0,0,0,0
2022-04-12 07:00:00,0,2,4,1,4,4,4,0,1,6,11,16,17,24,33,0,34,30,34,22,16,15,11,16,17,8,19,19,19,23,22,25,29,23,22,22,22,16,25,17,10,1,2,2,3,2,8,10,13,26,24,11,13,18,19,17,18,15,17,11,11,12,14,14,12,5,13,14,12,9,7,3,0,1,5,2,1,0,0,0,0
2022-04-12 08:00:00,0,3,5,5,7,5,3,1,4,11,13,17,21,31,34,33,33,27,24,33,34,33,30,31,32,29,29,33,39,40,42,44,41,28,32,30,25,24,21,9,3,0,1,2,4,7,14,17,20,42,39,38,36,34,29,19,16,16,21,19,13,14,13,13,14,13,12,11,10,6,6,3,2,2,3,4,2,0,0,0,0
2022-04-12 09:00:00,0,2,1,1,2,0,0,1,2,5,8,11,15,17,18,17,16,20,16,18,14,11,12,13,12,14,13,11,16,18,19,20,25,20,20,19,16,13,11,4,1,0,5,6,7,0,8,10,11,14,16,14,17,19,20,18,19,17,13,12,10,9,10,8,0,6,7,5,4,5,4,2,1,2,5,2,4,3,2,0,0
2022-04-12 10:00:00,0,2,2,0,3,0,1,1,1,4,4,5,7,10,7,5,11,9,7,8,7,8,8,10,9,10,9,7,9,13,12,10,14,16,16,15,16,15,9,2,1,1,2,3,5,3,5,4,4,7,7,4,5,4,7,7,12,11,11,12,13,12,13,12,8,10,9,8,4,2,1,0,1,1,2,2,1,2,0,0,0
2022-04-12 11:00:00,0,0,2,0,0,1,1,0,1,4,3,4,7,8,9,0,10,9,8,6,5,6,5,8,9,9,12,9,10,10,10,0,12,10,12,7,9,7,5,3,1,0,2,10,12,13,13,8,12,11,11,12,10,11,7,7,11,12,12,11,9,8,8,0,0,0,7,6,3,3,4,3,0,1,3,4,3,0,1,0,0
2022-04-12 12:00:00,0,1,3,0,3,2,1,1,0,6,8,9,12,13,14,5,0,13,12,12,14,12,12,11,10,13,9,11,10,12,14,8,13,10,9,7,6,5,4,1,1,0,1,4,5,7,8,8,9,12,11,11,10,13,10,9,10,9,9,9,9,9,11,11,7,10,9,8,8,7,3,2,1,0,3,2,0,0,1,0,0
2022-04-12 13:00:00,0,1,4,4,3,4,2,3,0,7,9,10,12,14,15,13,16,14,11,9,12,11,12,9,9,7,16,0,15,16,5,6,15,15,15,14,13,10,8,4,0,0,3,4,4,6,8,6,6,8,7,6,11,10,11,10,10,11,8,10,13,12,17,7,8,15,14,12,7,5,4,0,0,1,4,2,2,1,0,0,0
2022-04-12 14:00:00,0,1,1,0,2,2,1,0,1,3,4,5,7,10,12,4,0,10,9,11,15,10,13,7,11,12,13,12,11,11,13,0,11,9,0,8,5,0,3,1,0,9,1,7,9,5,10,6,9,8,7,8,8,9,5,9,9,10,12,12,16,17,20,23,13,22,16,11,6,3,0,2,1,1,4,3,0,0,0,0,0
2022-04-12 15:00:00,0,2,3,0,1,0,2,0,0,5,5,4,7,10,11,0,10,7,11,9,13,15,17,16,14,7,14,11,11,11,6,11,14,7,8,2,4,4,3,3,2,19,20,24,25,25,26,23,13,21,20,19,17,13,10,11,11,9,10,9,20,8,23,0,11,22,23,15,11,7,5,1,0,2,2,3,1,0,1,0,0
