Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내교회.신내데시앙아파트,4_동성프라자앞,5_중랑구청,6_신현중학교,7_엘지아파트앞,8_쌍용아파트신내테크노타운앞,9_이화연립경동제일교회앞,10_중흥초등학교,11_지하철7호선중화역2번출구,12_지하철7호선중화역3번출구,13_중화2동주민센터,14_이문동현대아파트앞,15_이문동쌍용아파트,16_이문동삼익아파트,17_종로사약국,18_외대역앞,19_외대앞,20_경희중고,21_회기시장,22_경희대입구,23_서울바이오허브,24_한국과학기술원.홍릉초등학교,25_국방연구원,26_고대앞,27_안암전철역,28_고려대이공대.고대병원,29_안암동주민센터,30_보문역,31_보문역,32_성북구청.성북경찰서,33_삼선동주민센터,34_삼선교.한성대학교,35_혜화역.서울연극센터(장면총리가옥),36_혜화역.서울대병원입구,37_방송통신대.이화장,38_이화동(이화장),39_원남동,40_혜화경찰서,41_종로3가.탑골공원,42_종로2가,43_종로1가,44_광화문,45_서울역사박물관.경희궁앞,46_서대문역사거리,47_충정로역,48_아현역,49_웨딩타운,50_이대역,51_신촌오거리.2호선신촌역,52_신촌오거리.현대백화점,53_산울림소극장,54_삼진제약,55_홍익대학교,56_홍대입구역사거리,57_홍대입구역(가상),58_홍대입구역,59_동교동삼거리,60_신촌오거리.현대백화점,61_신촌오거리.2호선신촌역,62_이대역,63_웨딩타운,64_아현역,65_충정로역,66_서대문역사거리,67_서울역사박물관.경희궁앞,68_광화문,69_종로1가,70_종로2가,71_종로3가.탑골공원,72_종로4가.종묘,73_종로5가.광장시장,74_종로5가.효제초등학교,75_종로5가.효제동.김상옥의거터,76_방송통신대.이화장,77_혜화역.마로니에공원,78_혜화역.동성중고(장면총리가옥),79_삼선교.한성대학교.조소앙활동터,80_돈암초교입구,81_삼선동주민센터,82_성북구청.성북경찰서,83_보문역,84_안암동주민센터,85_고려대이공대.고대병원,86_안암역,87_고려대학교앞,88_국방연구원,89_한국과학기술원.홍릉초등학교,90_서울바이오허브,91_경희대입구,92_회기시장,93_경희중고,94_외대앞,95_외대역앞,96_이경시장,97_이문1동주민센터,98_한천로입구,99_이문동쌍용아파트,100_이문동현대아파트,101_중화2동주민센터,102_지하철7호선중화역3번출구,103_지하철7호선중화역2번출구,104_중흥초등학교,105_이화연립경동제일교회앞,106_쌍용아파트신내테크노타운앞,107_엘지아파트앞,108_신현중학교,109_중랑구청,110_동성프라자앞,111_신내교회.신내데시앙아파트,112_중랑공영차고지,113_중랑공영차고지.신내역,114_중랑공영차고지(가상)
2022-04-11 13:00:00,0,3,4,7,9,10,10,11,13,10,10,16,17,20,22,17,20,19,21,22,18,16,18,13,21,23,17,16,13,17,18,18,18,18,14,14,13,16,18,17,13,14,17,23,22,21,14,14,11,15,16,14,13,11,12,9,5,17,18,19,18,17,10,19,11,16,15,14,16,16,17,18,15,14,11,14,16,17,20,18,21,21,23,23,15,11,17,18,15,13,15,21,16,18,13,13,12,12,10,13,10,10,10,10,10,8,8,9,5,4,3,2,0,0
2022-04-11 14:00:00,0,3,4,6,10,8,9,12,9,10,7,15,14,14,15,21,24,22,27,15,19,16,19,16,20,21,19,16,17,18,20,19,19,17,13,16,15,16,15,15,13,14,18,18,20,29,28,20,16,16,13,16,13,12,12,11,7,12,14,14,13,14,10,12,9,11,9,10,15,16,13,11,12,10,13,13,16,17,18,15,15,16,16,15,13,16,18,19,17,18,18,17,19,27,25,21,19,17,16,17,15,16,15,22,19,18,18,13,6,5,4,3,0,0
2022-04-11 15:00:00,0,1,1,5,8,9,9,12,12,9,9,14,15,14,14,14,17,13,17,19,20,24,25,27,24,21,22,22,26,25,23,16,16,14,13,18,21,21,20,18,15,13,13,14,13,18,16,14,13,11,11,9,7,7,11,9,7,13,14,17,20,17,11,16,15,17,10,17,18,19,21,19,18,18,19,18,22,29,22,23,20,20,21,21,22,24,23,25,21,28,28,27,40,34,30,24,22,21,18,14,14,16,18,16,17,12,15,21,15,12,5,3,0,0
2022-04-11 16:00:00,4,2,6,7,11,20,21,20,18,18,15,20,21,23,23,26,24,18,24,24,25,32,39,44,47,33,27,30,30,29,31,25,17,15,12,22,26,30,30,32,27,23,26,24,22,30,25,19,18,19,20,13,12,14,15,12,0,16,16,20,21,19,17,22,24,22,24,28,27,26,27,27,27,27,26,25,25,29,31,27,23,24,22,29,37,36,24,28,27,47,52,54,62,60,54,53,51,40,35,22,20,20,20,20,20,18,19,17,10,6,5,4,0,0
2022-04-11 17:00:00,0,7,13,14,23,24,19,26,15,21,12,20,15,19,18,15,14,13,18,19,19,27,29,30,30,26,27,25,26,21,28,27,23,24,23,18,20,29,32,29,28,30,30,33,36,37,31,38,37,35,30,28,22,18,14,19,18,22,21,24,23,26,17,27,21,20,29,32,35,32,33,36,38,28,19,25,25,33,32,29,25,25,25,27,30,34,39,30,28,24,26,21,20,22,26,24,23,22,21,22,21,28,31,28,24,22,22,18,12,6,5,3,0,0
2022-04-11 18:00:00,0,7,9,12,18,20,21,20,25,22,13,24,23,21,21,21,26,32,28,26,26,29,32,37,40,30,25,29,28,27,28,23,22,23,16,18,24,33,35,39,32,32,38,41,46,55,52,43,41,43,38,35,28,26,16,20,19,22,21,24,20,19,17,19,20,24,33,35,42,46,47,45,44,45,41,43,41,37,39,35,32,34,32,32,29,30,39,40,39,37,36,33,31,29,30,28,27,26,25,24,17,34,39,38,22,19,19,16,10,8,6,2,0,0
2022-04-11 19:00:00,0,2,8,10,14,15,15,16,17,13,8,16,17,15,17,16,15,16,14,13,24,24,25,27,23,19,21,25,24,22,21,19,20,17,10,13,12,14,19,19,21,18,20,22,25,27,24,28,27,22,16,11,8,8,10,11,10,14,14,13,13,12,13,12,14,13,15,19,19,20,21,22,24,23,22,22,25,32,26,21,18,17,18,14,15,19,21,22,19,17,18,20,21,15,19,17,20,19,17,16,17,34,37,37,37,32,30,28,13,8,7,4,0,0
2022-04-11 20:00:00,0,2,2,4,11,0,10,7,6,3,3,11,8,14,10,12,9,9,9,9,9,15,16,14,17,14,11,11,11,8,9,8,10,7,7,9,9,10,9,9,8,11,15,16,20,20,18,17,16,12,11,13,7,5,7,13,7,15,17,17,12,11,9,15,14,10,17,19,20,21,20,22,25,25,26,25,28,29,21,20,19,23,17,19,19,24,26,28,27,24,22,19,13,17,20,20,19,18,18,17,16,17,19,16,15,14,13,12,11,6,3,2,0,0
2022-04-11 21:00:00,1,1,1,6,8,4,7,5,8,5,5,14,14,15,12,11,11,10,10,9,7,13,15,16,16,15,16,15,14,7,13,10,8,10,6,7,6,11,10,9,10,11,14,15,18,17,16,15,14,11,9,7,9,8,10,17,15,22,21,24,15,27,26,25,22,21,15,22,27,29,31,24,25,24,17,21,25,30,27,22,18,17,16,13,15,16,17,17,18,18,20,21,16,14,19,18,16,19,17,15,11,20,20,18,16,11,10,8,8,5,4,1,0,0
2022-04-11 22:00:00,1,0,1,3,10,9,8,0,9,8,5,18,16,15,16,15,14,10,14,12,10,14,13,13,12,11,10,10,8,8,11,8,6,6,6,10,10,9,9,10,9,11,12,8,14,11,10,9,8,7,7,6,4,5,11,17,16,19,17,24,24,21,22,21,21,20,22,21,29,31,20,31,29,30,29,31,33,43,40,35,35,34,34,32,31,24,27,23,22,24,22,23,24,25,25,25,23,24,22,19,12,16,17,14,14,12,4,9,10,5,1,1,0,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,8,5,7,6,4,1,4,8,4,8,8,9,10,6,9,8,8,9,10,9,7,6,7,4,4,2,5,7,0,14,9,13,10,12,11,9,9,7,10,12,14,16,16,15,11,18,14,17,16,19,16,15,15,14,14,14,16,17,22,22,14,16,16,17,18,11,12,10,8,7,11,10,10,12,11,10,9,8,4,2,7,4,1,3,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,1,2,3,7,8,10,13,0,15,16,21,23,24,25,22,25,24,30,31,30,27,28,27,28,35,31,26,23,6,22,21,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,1,3,5,6,6,3,8,5,6,4,7,8,9,8,6,6,11,10,8,11,9,8,7,8,9,8,6,4,2,5,6,7,11,19,14,12,10,11,1,8,9,6,6,4,5,3,3,0,3,2,3,2,2,3,2,0,3,2,3,2,7,8,6,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,2,6,8,10,11,12,15,16,15,9,11,12,13,15,17,18,19,16,14,13,10,13,12,11,10,9,6,6,8,9,7,9,11,8,9,8,6,6,0,7,7,4,4,2,5,5,4,0,4,2,4,5,5,2,1,0,6,4,7,7,8,9,12,13,8,8,8,6,5,7,6,5,5,4,6,5,6,8,3,6,8,10,11,10,10,13,12,10,8,4,2,3,3,4,4,5,8,7,10,7,7,0,4,6,3,0,0,0,2,0,0,0,0
2022-04-12 07:00:00,0,4,12,19,18,20,24,28,33,26,17,19,20,29,38,37,44,49,49,43,44,33,19,18,22,24,22,16,17,17,23,19,22,31,19,22,23,19,23,12,22,24,19,16,10,8,6,7,6,5,4,5,5,6,4,6,0,16,19,19,23,25,30,31,31,25,18,16,15,13,19,12,20,17,14,4,5,7,11,11,17,9,22,21,16,19,25,25,11,12,9,5,3,6,8,13,14,13,19,27,25,41,46,47,46,43,42,24,10,8,0,1,0,0
2022-04-12 08:00:00,0,13,26,32,29,20,22,30,30,26,14,25,27,27,30,45,50,47,44,46,42,40,50,48,34,25,22,20,22,23,34,30,34,45,38,43,44,36,29,27,26,28,30,26,17,13,12,12,15,16,16,15,12,10,7,8,5,15,28,33,36,45,47,48,52,54,43,38,25,24,20,23,23,16,11,12,9,12,19,14,22,26,26,25,20,27,38,35,33,28,15,23,17,10,11,12,13,14,22,33,28,19,22,24,23,23,24,18,12,10,8,5,0,0
2022-04-12 09:00:00,0,5,8,11,22,25,19,29,31,23,11,16,19,14,22,25,25,23,25,24,24,22,29,31,32,26,23,16,19,10,23,23,22,24,23,25,18,18,18,17,15,17,15,15,11,16,21,24,28,28,24,23,18,17,6,7,6,10,15,23,24,24,27,31,27,24,20,20,16,14,13,12,11,11,9,10,10,10,11,10,15,17,18,18,14,16,18,19,18,17,15,16,10,13,14,14,15,14,15,6,11,10,8,7,9,5,3,6,5,3,2,0,0,0
2022-04-12 10:00:00,4,3,6,7,7,8,8,10,10,9,7,12,12,14,14,13,15,15,15,15,18,16,18,19,18,17,15,11,10,8,16,16,14,14,13,12,12,11,10,9,8,11,12,15,14,13,12,14,12,11,9,11,9,8,4,3,0,6,6,8,10,10,7,11,13,12,12,11,11,9,12,11,12,12,11,9,8,9,12,9,14,18,19,12,12,11,16,18,17,13,15,17,15,10,11,12,11,4,13,11,7,7,12,13,7,5,14,12,7,5,1,1,0,0
2022-04-12 11:00:00,1,4,7,6,9,7,11,11,12,12,9,13,10,16,16,21,18,15,17,13,19,18,20,21,21,18,15,16,12,11,14,14,20,22,14,15,15,14,13,14,11,14,14,10,9,9,11,11,8,7,8,7,6,9,4,2,3,6,7,10,11,12,10,14,13,15,18,19,19,17,17,16,15,8,11,8,12,11,13,12,11,13,12,14,12,12,14,15,11,10,12,11,12,10,11,9,3,11,11,12,9,10,9,10,9,7,4,6,4,4,3,1,0,0
2022-04-12 12:00:00,0,2,5,7,11,11,6,7,4,6,6,11,8,11,13,13,13,12,16,17,16,16,18,19,20,17,18,20,21,20,20,16,16,15,12,21,15,26,17,14,20,20,19,19,16,16,13,16,15,13,12,12,10,8,7,8,5,12,11,12,10,13,0,15,11,10,16,12,15,16,15,13,14,15,13,15,14,14,17,14,13,15,14,14,12,12,13,14,13,12,15,14,13,13,14,13,12,11,14,16,15,7,8,6,4,5,6,5,4,2,2,1,0,0
2022-04-12 13:00:00,0,2,6,6,10,10,6,11,10,11,8,11,14,15,15,17,21,21,23,23,29,35,41,40,38,34,25,21,20,16,18,15,16,19,13,15,13,18,19,20,16,19,20,20,16,20,17,20,21,20,22,22,24,19,7,8,5,12,13,11,11,13,13,14,13,14,15,17,17,18,18,18,19,19,18,21,20,21,19,21,25,26,28,30,25,22,25,27,25,20,15,22,25,13,15,16,17,13,14,11,11,9,8,10,10,8,9,9,7,5,3,0,0,0
2022-04-12 14:00:00,0,2,3,8,10,9,11,10,11,9,6,16,18,17,19,18,18,13,17,16,14,20,17,18,19,15,15,25,23,23,22,20,20,19,18,17,16,14,17,13,16,17,15,15,14,18,18,15,14,12,11,9,9,8,8,6,5,9,11,15,16,19,18,17,18,16,15,18,16,17,17,18,19,17,16,14,17,21,21,19,18,21,20,22,23,20,28,26,26,24,25,24,26,26,24,20,18,19,16,10,12,12,14,11,10,11,6,9,5,3,2,1,0,0
2022-04-12 15:00:00,2,1,3,4,6,9,9,11,12,11,8,13,14,15,17,17,17,14,13,15,16,20,25,27,26,23,25,23,24,25,26,20,21,21,19,20,19,21,17,23,20,22,23,19,22,25,20,18,18,17,17,13,11,9,9,8,7,15,14,14,16,15,15,18,12,18,17,15,16,18,17,20,21,18,16,17,30,31,27,23,18,17,17,16,20,26,33,36,34,35,56,55,53,46,45,42,37,29,18,15,13,11,14,15,11,9,8,22,16,13,3,1,0,0
2022-04-12 16:00:00,4,4,6,10,14,22,24,28,27,25,18,22,23,21,24,21,22,20,23,23,22,28,29,35,32,23,22,20,21,20,23,22,15,13,13,14,14,17,18,17,17,15,18,18,20,24,20,20,16,18,17,16,15,14,14,15,14,13,13,18,20,20,21,25,20,11,19,26,27,16,15,26,25,22,21,28,27,34,34,32,27,22,21,22,28,30,27,26,25,24,27,35,50,53,48,39,36,37,33,29,23,32,33,32,25,29,24,18,12,8,6,3,0,0
2022-04-12 17:00:00,0,5,10,13,15,16,17,18,15,15,11,21,24,19,16,18,18,15,23,21,20,45,55,56,46,42,33,37,32,34,34,26,25,26,20,23,20,21,25,24,24,30,33,35,37,43,42,41,35,29,25,20,17,12,15,18,12,20,18,20,21,22,19,21,19,21,29,28,27,28,27,24,29,29,25,24,28,36,36,37,26,24,23,23,28,31,39,39,25,26,27,29,28,30,46,44,41,37,36,32,30,26,30,28,26,23,21,19,13,7,4,3,0,0
2022-04-12 18:00:00,0,7,11,12,23,24,27,31,27,23,12,25,27,24,22,24,22,21,22,23,29,41,41,39,35,36,39,39,35,33,36,30,26,26,21,23,31,40,39,33,38,37,40,52,48,60,57,44,43,35,33,24,18,13,14,14,9,24,23,27,26,27,25,27,23,33,46,50,51,50,48,36,45,42,37,35,32,43,44,43,36,38,33,30,29,32,33,31,36,33,29,24,31,35,40,40,37,32,28,25,22,41,43,42,38,36,34,30,15,8,6,3,0,0
2022-04-12 19:00:00,0,3,4,7,11,10,10,14,16,13,10,23,26,22,21,19,16,13,18,18,26,25,30,30,29,26,25,26,23,21,21,21,18,24,13,14,14,17,18,21,21,20,20,23,26,20,42,34,29,22,18,23,18,19,11,12,11,14,13,23,22,21,20,21,21,20,26,30,31,29,32,33,34,34,33,29,25,30,29,27,26,23,20,20,19,20,19,27,25,21,21,16,19,18,24,25,20,17,24,23,18,30,35,34,32,29,24,20,11,5,2,4,2,0
2022-04-12 20:00:00,1,2,2,4,11,12,2,6,12,10,9,14,15,16,13,13,13,12,13,12,13,17,24,25,21,17,15,14,11,12,13,10,7,13,9,10,12,11,13,7,15,19,23,23,24,23,22,21,12,20,18,12,8,9,8,13,12,16,15,17,16,15,16,15,16,15,11,13,19,18,21,19,20,20,19,22,24,27,22,20,19,16,16,18,14,21,20,21,20,18,20,20,19,18,21,20,17,19,17,15,13,20,22,20,12,11,10,8,7,6,4,2,0,0
2022-04-12 21:00:00,2,2,2,7,13,15,14,14,9,7,9,16,5,12,9,7,8,6,8,9,10,15,15,16,13,14,11,11,10,8,10,8,9,9,14,15,14,15,16,11,16,23,25,20,26,27,26,19,17,11,10,10,6,8,10,11,0,18,19,26,21,22,24,11,21,20,19,18,23,24,26,24,25,22,29,30,28,38,38,35,25,25,23,25,22,21,25,25,23,22,20,22,18,15,19,17,16,15,13,13,11,14,16,10,19,17,14,11,6,5,4,2,0,0
2022-04-12 22:00:00,0,0,1,4,7,8,0,6,0,8,7,14,14,13,12,13,15,11,12,13,11,21,20,20,12,15,15,13,12,13,14,12,8,10,13,15,19,25,20,18,17,17,17,17,19,19,15,13,12,11,10,7,5,4,13,15,0,19,23,24,24,22,20,24,21,21,21,21,21,26,25,22,24,23,21,23,27,36,34,32,28,22,24,23,23,25,24,20,20,18,18,18,18,21,24,22,21,19,14,11,10,18,19,18,17,12,10,9,10,6,5,4,0,0
2022-04-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,10,10,18,18,19,17,17,13,11,7,11,9,10,0,11,12,18,19,18,19,19,16,13,12,11,9,7,5,4,12,16,6,11,17,19,13,12,11,10,7,8,7,10,14,15,6,6,13,14,12,13,18,23,24,21,20,19,18,17,16,16,18,18,16,13,14,15,14,14,13,19,16,11,15,13,10,13,12,7,11,9,7,6,5,4,3,2,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,1,2,3,4,5,7,10,0,7,12,17,19,22,21,8,22,23,29,4,26,24,25,24,26,32,25,21,19,0,18,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,1,1,2,5,5,6,4,8,9,10,6,8,6,7,3,7,7,7,9,8,10,8,7,5,8,9,8,6,4,4,2,4,6,17,19,12,11,9,11,3,9,6,6,4,4,5,3,2,0,0,2,3,2,3,2,0,0,1,2,4,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,0,1,5,10,12,8,14,17,17,16,9,9,11,11,13,15,13,12,10,11,9,7,11,1,6,10,7,5,6,9,8,8,6,12,12,7,8,6,6,5,5,6,4,4,3,4,3,6,4,3,3,5,2,3,1,1,0,5,5,7,4,5,4,5,7,6,6,7,6,5,5,4,4,3,4,3,4,6,9,4,6,8,10,13,11,12,13,12,12,9,7,6,4,4,5,10,11,14,15,5,13,8,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 07:00:00,1,5,12,22,21,22,26,29,31,29,15,18,23,36,44,43,50,47,43,40,44,30,29,24,24,43,30,14,14,16,17,14,15,20,19,24,23,14,15,9,15,16,14,10,9,6,7,4,3,4,3,5,4,6,8,2,6,9,12,13,14,17,19,22,18,20,17,16,15,13,19,18,18,15,13,10,8,9,9,10,13,14,14,13,11,14,17,15,15,12,10,7,6,9,14,18,18,18,24,27,23,19,21,20,21,22,22,14,6,5,3,1,0,0
2022-04-13 08:00:00,0,7,22,30,29,27,33,40,45,35,19,32,33,32,35,50,51,50,57,41,42,37,50,45,39,26,22,20,23,24,29,30,33,37,32,35,31,26,25,24,26,24,31,29,15,17,14,9,9,9,11,12,11,10,4,6,1,13,19,29,33,41,46,50,49,46,38,34,27,25,31,31,29,24,20,19,15,14,18,18,19,21,24,25,19,17,23,24,22,20,19,15,17,9,11,13,13,13,18,25,21,20,23,23,23,21,21,20,11,8,7,5,0,0
2022-04-13 09:00:00,0,5,6,11,18,19,10,18,19,19,14,18,22,24,28,27,28,27,30,29,28,26,27,27,27,26,25,16,18,17,19,20,21,24,21,25,24,23,27,23,17,22,19,15,15,19,12,18,19,20,20,23,21,17,3,6,1,8,10,14,17,21,23,32,32,30,25,24,24,18,18,17,12,13,5,8,10,7,11,9,12,12,13,15,14,12,16,18,8,13,10,9,8,11,10,12,13,11,10,12,12,11,15,14,7,11,13,11,7,4,3,1,0,0
2022-04-13 10:00:00,0,2,4,5,10,10,13,16,13,15,7,16,17,22,24,25,27,23,26,27,27,24,29,30,28,23,18,15,9,15,14,18,20,19,14,14,13,13,12,16,11,12,11,8,8,9,7,7,8,9,12,11,10,8,3,2,1,5,6,16,18,19,13,18,17,18,12,13,13,12,10,11,11,10,12,13,15,21,23,19,18,15,18,16,13,19,24,21,20,16,17,16,12,15,11,12,12,8,13,12,13,10,12,6,5,10,9,7,5,4,3,0,0,0
2022-04-13 11:00:00,0,4,4,5,6,6,5,8,9,10,8,12,17,20,22,22,24,21,20,19,15,16,19,15,20,15,15,14,14,12,15,17,20,23,17,9,9,10,12,18,15,15,15,13,13,12,9,11,12,11,12,14,9,7,7,6,5,8,8,12,12,13,13,14,16,17,18,17,13,15,14,13,12,11,7,9,11,12,12,11,14,17,19,18,16,10,13,16,13,15,10,10,7,11,16,12,10,9,7,10,9,8,9,10,12,11,10,9,4,5,3,2,0,0
2022-04-13 12:00:00,2,6,7,10,9,8,11,12,8,10,11,22,24,15,23,24,23,15,17,13,13,17,23,19,22,20,18,16,16,14,16,15,16,11,10,13,15,18,15,17,15,18,19,20,17,15,13,9,11,8,11,13,11,7,8,8,6,10,9,9,8,14,9,15,9,14,16,13,15,14,15,15,16,15,10,15,12,20,18,12,22,18,19,16,18,14,18,17,15,16,15,13,11,13,17,13,15,14,13,10,9,8,7,7,10,9,0,6,6,1,5,4,0,0
2022-04-13 13:00:00,0,2,3,6,12,15,17,18,19,16,10,9,8,10,11,12,17,14,19,21,20,24,28,27,25,25,20,16,15,14,15,17,17,18,15,14,15,16,16,17,14,19,18,18,14,19,17,18,16,15,16,20,18,17,8,9,6,10,11,14,15,13,14,14,14,14,14,15,19,17,22,21,21,17,16,15,14,17,20,18,20,18,16,19,18,17,19,17,16,14,15,19,20,21,20,14,10,11,12,11,8,9,8,11,9,6,7,5,5,7,6,4,0,0
2022-04-13 14:00:00,3,2,3,6,11,12,13,5,3,12,6,14,17,19,17,21,21,18,18,19,18,14,19,20,19,15,20,22,22,21,30,25,23,22,10,13,13,16,18,17,17,20,20,12,19,14,18,15,14,16,14,13,11,8,7,7,5,9,11,11,12,18,15,18,12,17,19,20,21,22,23,23,24,24,20,19,20,23,22,21,20,20,21,23,15,18,22,21,21,22,22,22,21,20,22,21,20,22,21,20,5,9,11,10,10,9,8,8,4,3,1,0,0,0
2022-04-13 15:00:00,0,2,5,9,13,15,15,16,13,11,9,11,11,11,9,10,10,11,16,17,18,24,25,26,26,22,26,23,17,22,22,18,18,21,11,19,21,20,18,15,18,20,22,21,22,25,24,21,15,18,16,14,9,9,9,10,8,13,14,18,21,22,13,24,22,19,19,21,25,26,23,21,25,23,22,19,22,27,27,24,20,19,19,24,23,23,22,22,19,24,23,19,29,29,30,32,31,28,24,23,18,15,15,15,12,12,12,12,12,5,3,2,0,0
2022-04-13 16:00:00,1,5,6,6,17,21,22,23,22,23,21,21,19,15,13,13,14,14,18,15,22,26,26,25,25,21,18,23,20,20,23,22,16,13,11,14,17,18,17,18,16,17,18,18,21,27,24,19,18,18,18,17,14,13,14,14,12,15,14,21,20,18,19,20,18,20,26,28,28,26,26,24,27,28,20,18,22,31,27,25,22,23,22,23,21,18,25,18,19,49,59,60,59,52,47,42,36,34,29,23,18,22,20,21,20,18,15,14,11,8,5,2,0,0
