Unnamed: 0,1_월암차고지,2_잿말,3_월암교,4_월암IC.월암동,5_도룡마을,6_부곡체육공원,7_장안마을,8_의왕고등학교,9_부곡복지회관,10_창말,11_켄테이너기지,12_교동,13_재활용센타,14_중앙도서관,15_의왕보건소,16_고천파출소,17_고천.의왕시청,18_오전동주민센터,19_의왕지구대.글로벌도서관,20_가구단지입구,21_포도원.현대.대림아파트.유한양행,22_호계3동주민센터,23_호계사거리,24_호계소방파출소,25_덕고개사거리,26_샘마을.대안중학교,27_안양남초등학교,28_농수산물시장.포일단지입구,29_민백마을,30_오뚜기식품.두산벤처다임.나눔초등학교,31_평촌동주민센터.인덕원대우아파트,32_인덕원초교.삼성아파트,33_인덕원역4호선,34_린파밀리에,35_갈현동부대,36_찬우물,37_정보과학도서관,38_과천주공2.3단지,39_정부과천청사,40_KT과천지사,41_경기도립과천도서관앞,42_과천8.9단지,43_과천성당,44_관문사거리부대앞,45_남태령부대,46_남태령역,47_사당역,48_이수역,49_총신대입구역.남성시장입구앞,50_경문고등학교,51_정금마을,52_이수교,53_동작대교전망카페,54_서빙고역1번출구,55_서빙고역교차로,56_국립중앙박물관용산가족공원,57_이촌역,58_용산세무서,59_용산철도고등학교,60_신용산역,61_KT용산지사,62_삼각지역,63_숙대입구역,64_갈월동,65_서울역버스환승센터.강우규의거터,66_시청앞,67_한국은행.신세계앞,68_숭례문(가상),69_숭례문,70_서울역버스환승센터,71_갈월동,72_숙대입구역,73_삼각지역,74_KT용산지사,75_용산역,76_용산푸르지오써밋,77_용산철도고등학교,78_용산세무서,79_이촌역,80_국립중앙박물관용산가족공원,81_동작대교전망카페,82_갯마을앞,83_정금마을.방배경찰서,84_경문고교.배나무골앞,85_총신대입구역.남성시장입구앞,86_사당동우체국앞,87_방배노인종합복지관,88_사당역,89_사당자동차학원,90_남태령역,91_남태령부대,92_관문사거리부대앞,93_과천성당,94_과천10단지,95_경기도립과천도서관앞,96_KT과천지사,97_정부과천청사,98_과천주공2.3단지,99_찬우물,100_갈현동부대,101_린파밀리에,102_인덕원사거리.인덕원역,103_평촌동주민센터.KT동안양지점.대우아파트,104_나눔초등학교.오뚜기식품.두산벤처다임,105_민백마을,106_농수산물시장.포일단지입구,107_안양남초등학교,108_샘마을.대안중학교,109_덕고개사거리,110_호계소방파출소,111_한성병원.민방위교육장,112_호계구삼거리,113_유한양행,114_가구단지입구,115_신안아파트.글로벌도서관,116_오전동주민센터,117_고천.의왕시청,118_의왕보건소,119_중앙도서관,120_재활용센타,121_교동,122_켄테이너기지,123_창말,124_부곡복지회관,125_의왕고등학교,126_장안마을,127_부곡체육공원,128_도룡마을,129_월암IC.월암동,130_월암교,131_잿말,132_월암차고지,133_월암차고지(종점가상)
2022-04-09 04:00:00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,3,3,5,4,7,0,0,0,8,7,0,7,7,9,3,10,0,0,0,9,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,1,0,0,0,0,1,2,0,3,0,2,0,0,3,0,0,0,2,3,0,6,7,5,0,5,4,8,6,6,10,11,9,10,4,0,8,5,0,10,10,9,7,5,4,0,4,14,13,12,11,0,0,3,1,10,9,2,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,0,0,0,0,0,0,2,4,0,0,0,0,0,0,5,6,4,3,8,7,8,11,0,2,9,10,10,9,4,13,15,14,19,15,11,8,4,5,11,12,14,16,17,18,0,16,7,6,5,3,7,8,0,7,8,0,0,4,6,4,0,1,3,3,2,1,0,0,0,2,0,0,2,1,2,0,0,1,0,0,0,0,2,0,2,1,1,4,0,2,0,0,5,0,6,7,15,0,7,2,0,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 07:00:00,1,1,0,0,0,0,6,8,1,0,0,0,0,0,4,7,10,13,16,17,14,18,18,19,20,21,21,20,20,20,20,17,16,16,0,18,16,14,13,14,16,10,13,10,0,9,11,8,7,3,2,8,0,6,3,2,3,0,0,5,2,0,2,1,4,0,0,0,1,1,1,1,2,0,3,4,4,0,5,0,0,4,5,6,5,4,6,5,0,4,4,5,5,0,4,4,7,1,5,0,1,9,7,9,11,11,14,14,13,0,8,6,5,6,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 08:00:00,1,0,0,0,0,0,5,6,6,0,0,0,3,5,7,8,9,11,13,12,18,21,12,0,23,25,26,19,21,25,28,25,23,0,22,21,22,21,19,18,16,19,23,25,23,20,14,15,11,10,8,10,0,7,7,6,3,0,0,3,0,2,0,0,2,1,0,0,2,2,3,3,4,0,4,4,5,3,6,3,6,2,3,0,4,4,6,7,0,8,7,7,8,7,6,5,6,9,1,0,8,8,7,8,7,7,6,8,0,0,9,8,8,8,5,4,3,3,0,4,0,1,0,2,0,0,0,0,0,1,0,0,0
2022-04-09 09:00:00,1,0,0,0,0,1,5,7,9,0,0,4,0,0,7,6,8,8,10,15,19,21,22,21,27,30,33,34,33,39,39,36,26,0,19,16,27,26,23,27,29,27,27,28,26,23,16,14,14,15,17,18,17,8,4,6,5,9,9,8,6,7,5,2,1,0,0,0,2,8,9,10,10,11,13,15,4,13,11,11,7,7,6,6,8,10,10,11,1,10,0,10,11,9,9,6,5,6,7,8,0,9,8,10,7,9,7,0,4,6,7,2,5,5,4,3,2,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
2022-04-09 10:00:00,3,2,0,0,0,0,7,1,4,0,0,0,3,6,8,8,9,12,19,25,26,28,27,0,29,29,33,30,24,39,41,38,26,17,18,17,17,19,21,18,31,31,33,33,33,33,17,17,18,17,22,23,20,13,17,15,8,10,12,14,15,12,9,10,9,4,1,0,1,2,4,6,10,0,9,8,5,7,7,9,4,5,5,6,5,8,7,8,3,8,7,8,9,11,11,10,7,11,11,5,0,17,15,14,12,12,12,10,0,0,14,15,6,12,5,4,5,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
2022-04-09 11:00:00,1,0,0,0,0,0,3,3,10,0,0,4,0,0,4,10,11,13,15,15,22,24,26,0,25,25,34,37,36,44,43,39,26,25,26,27,31,28,29,31,33,34,36,35,36,36,19,21,23,15,24,24,23,16,19,18,19,22,11,19,18,11,13,9,8,7,1,0,4,7,10,9,12,15,15,15,16,10,15,12,12,11,13,10,10,11,10,13,12,9,11,12,11,10,11,10,11,9,5,10,0,14,9,10,11,9,8,9,0,5,11,10,8,3,4,4,3,5,9,10,0,0,0,8,4,1,0,0,0,0,0,0,0
2022-04-09 12:00:00,1,0,0,0,0,0,3,3,5,6,0,0,4,0,6,10,11,13,13,15,16,19,20,0,15,18,24,23,24,30,38,31,23,24,22,26,28,30,28,27,17,28,33,28,35,33,19,19,21,20,19,21,20,20,13,11,19,18,11,16,7,15,10,10,9,7,9,0,12,13,14,20,13,22,20,22,19,22,21,15,13,17,14,10,11,9,14,11,12,6,10,14,11,15,16,14,13,18,0,0,14,27,33,33,29,22,21,19,0,0,15,14,12,12,9,6,6,7,0,5,0,0,5,6,4,1,0,0,0,0,0,0,0
2022-04-09 13:00:00,0,0,0,0,0,0,5,2,6,0,0,0,0,4,7,10,15,17,21,22,20,17,18,0,19,20,20,19,19,21,21,19,15,17,18,9,19,22,20,28,29,30,32,32,28,29,19,21,24,25,27,22,23,17,20,23,11,21,16,14,11,10,12,10,5,4,7,0,9,13,14,16,17,20,29,28,28,26,25,24,16,17,18,18,20,21,16,23,23,22,10,21,21,21,17,16,8,17,11,0,10,18,16,15,13,14,13,13,12,10,8,9,8,6,9,8,7,0,7,0,0,0,6,5,3,3,0,2,0,0,0,0,0
2022-04-09 14:00:00,0,0,0,0,0,1,3,5,7,0,0,0,0,6,3,1,7,9,12,5,15,12,16,17,18,19,20,22,25,35,36,30,24,12,0,23,23,24,18,25,18,22,24,29,26,24,18,16,21,17,16,28,29,27,40,39,24,31,40,31,20,20,17,16,5,4,12,0,4,17,12,18,21,25,26,23,28,27,25,16,12,16,17,18,15,19,17,17,18,16,11,17,15,17,17,14,16,15,13,15,12,23,25,26,25,7,28,30,16,0,26,26,25,20,12,10,5,3,2,0,0,0,0,5,5,0,2,0,0,0,1,0,0
2022-04-09 15:00:00,1,2,4,4,0,1,2,3,4,4,3,3,4,2,5,4,8,8,9,9,15,18,9,19,18,22,24,25,24,32,31,25,22,17,23,24,24,25,22,24,22,21,24,24,20,23,19,19,19,18,20,22,21,14,27,40,38,17,22,17,26,23,15,13,10,5,11,0,11,16,17,20,23,27,44,34,42,43,43,25,28,23,24,21,25,26,28,30,28,28,15,28,23,23,21,20,22,25,18,20,18,22,18,13,12,13,12,7,13,0,12,0,11,9,7,10,13,5,0,0,0,0,0,9,2,3,0,0,0,0,0,0,0
2022-04-09 16:00:00,0,2,0,0,0,3,4,6,8,0,0,0,0,0,9,6,9,15,14,11,18,21,23,24,23,25,27,28,27,28,28,25,22,10,23,26,19,25,25,25,26,26,26,26,15,22,14,16,17,16,17,21,15,15,21,30,31,39,38,26,25,17,16,15,6,8,13,0,9,21,22,23,24,25,28,29,33,26,30,29,25,25,23,24,27,28,24,35,0,36,0,38,35,29,13,19,19,23,23,22,22,25,20,20,18,18,19,18,16,17,15,14,14,13,11,7,7,6,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0
2022-04-09 17:00:00,4,6,0,0,1,0,10,0,12,11,0,0,0,0,11,10,11,10,13,16,16,19,11,10,17,16,21,27,30,32,31,21,18,14,15,19,21,22,19,20,22,21,22,30,19,33,21,22,19,16,20,23,23,13,26,47,45,45,43,27,20,12,8,7,6,5,9,0,12,20,25,26,38,44,40,20,22,25,25,25,26,25,23,26,24,29,26,23,22,16,21,24,21,20,25,22,22,21,22,23,16,26,24,28,27,23,22,24,16,6,21,20,17,12,8,6,8,5,4,0,7,0,0,4,5,1,0,0,0,0,0,0,0
2022-04-09 18:00:00,0,1,0,0,0,0,2,5,0,1,0,3,0,0,4,6,6,6,8,9,13,12,10,0,13,20,17,19,20,18,20,16,14,14,13,12,14,13,13,15,15,21,24,17,16,24,20,15,17,14,18,18,18,16,28,38,42,44,41,35,26,18,6,4,2,5,6,0,9,18,19,17,24,20,21,24,19,21,34,29,30,25,29,26,23,26,26,37,27,35,17,35,35,36,34,30,31,28,15,22,0,35,32,32,30,29,27,24,25,0,21,20,8,14,10,7,6,4,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0
2022-04-09 19:00:00,0,1,1,1,0,0,2,3,3,0,0,0,0,0,2,4,5,9,5,0,11,6,0,12,0,7,8,10,9,11,12,10,7,0,0,10,8,9,8,9,10,10,11,13,12,13,4,8,9,4,5,7,9,7,13,13,15,14,8,11,11,8,5,3,2,2,7,0,0,8,8,12,13,13,18,14,15,16,16,17,23,26,23,21,19,18,17,23,0,18,22,24,23,22,21,23,20,22,23,0,0,32,29,30,31,27,23,23,16,19,16,19,18,16,11,8,5,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2022-04-09 20:00:00,1,2,1,1,0,2,0,1,0,0,0,0,0,0,3,0,4,8,11,0,10,4,0,0,9,10,11,10,9,11,11,10,8,4,0,9,4,5,9,11,8,10,8,10,0,11,10,9,7,9,10,12,10,9,7,11,8,10,7,9,7,6,4,3,1,2,3,0,3,6,7,14,17,14,22,24,25,22,23,22,21,20,17,19,21,23,27,39,40,40,39,34,30,27,27,28,29,25,24,23,21,26,17,15,16,16,17,15,14,14,12,12,10,9,7,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-04-09 21:00:00,0,0,0,0,0,0,1,1,2,0,0,3,0,0,3,6,5,7,4,6,6,6,7,0,0,5,6,5,6,6,6,6,8,4,0,8,0,10,9,12,13,14,9,15,8,13,12,11,9,10,4,11,4,11,0,2,10,1,9,7,5,2,2,1,0,1,5,0,6,9,10,13,15,9,15,12,13,15,25,25,23,18,17,15,19,18,19,29,15,24,0,27,25,25,20,20,19,17,20,15,17,29,25,24,25,21,23,16,22,14,19,16,11,10,8,7,9,6,0,0,7,0,0,8,4,3,0,0,0,0,2,0,0
2022-04-09 22:00:00,0,0,0,0,0,1,5,7,0,8,0,0,0,0,3,4,4,7,7,8,11,12,11,0,13,14,13,5,10,11,8,6,7,8,0,3,7,0,7,7,8,7,8,5,0,6,7,5,6,7,5,8,7,6,7,6,4,5,4,6,9,1,5,3,3,3,7,6,6,11,10,15,19,14,21,17,16,18,18,19,20,19,18,17,21,19,16,31,21,23,0,32,29,28,26,28,27,29,28,0,0,46,42,34,29,28,26,25,23,22,20,16,14,8,7,5,5,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
2022-04-09 23:00:00,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,3,5,0,6,1,7,8,8,0,0,8,8,6,7,7,7,5,10,0,0,0,9,6,5,6,5,7,6,3,0,0,10,19,7,4,18,7,8,7,6,0,5,7,0,7,5,7,6,5,4,2,4,0,3,10,4,11,15,7,10,11,10,10,14,14,15,15,17,15,17,17,17,30,27,26,29,28,25,22,23,22,15,21,18,22,0,25,20,24,26,26,25,25,18,9,20,18,16,7,14,12,9,7,8,0,0,0,3,4,2,1,0,0,0,0,0,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,5,0,6,3,4,0,0,5,5,0,5,4,5,4,5,6,0,0,0,5,0,7,9,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,1,0,0,1,0,0,4,1,1,0,0,0,3,0,0,1,1,1,5,6,7,0,8,3,9,5,10,0,10,10,9,5,4,0,0,0,0,6,8,5,0,6,0,2,0,11,10,6,5,0,0,4,5,1,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,3,2,2,1,0,3,3,2,0,5,5,5,6,7,5,3,0,0,0,0,0,4,4,3,3,5,0,0,5,5,1,2,3,3,4,0,3,2,2,0,1,4,1,0,5,1,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,2,0,0,0,1,3,1,0,4,0,3,0,0,0,0,3,2,4,0,1,5,4,4,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 07:00:00,1,1,0,2,0,0,3,2,3,0,0,0,0,2,1,4,6,6,10,9,11,12,0,0,0,7,5,14,12,13,11,12,11,13,0,8,0,11,0,8,11,8,5,10,9,9,7,7,6,0,2,0,5,3,7,0,4,7,0,0,2,5,1,2,1,0,0,0,0,3,2,3,3,4,1,0,1,3,0,4,0,5,7,2,3,0,0,5,0,0,4,4,0,2,0,3,1,1,0,0,0,5,5,0,4,0,0,2,0,0,1,5,0,4,0,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-10 08:00:00,0,0,0,0,0,0,4,3,4,4,0,0,0,0,4,8,10,13,14,0,14,16,19,20,19,19,22,25,17,20,20,15,13,6,0,0,7,14,13,15,0,16,19,20,0,18,12,11,8,8,2,6,5,2,2,0,6,4,0,3,2,0,1,1,0,1,0,0,0,3,3,3,4,0,4,2,4,1,5,2,3,4,4,7,8,8,9,14,13,12,0,11,10,6,9,7,2,3,6,3,0,7,6,4,5,6,4,5,4,0,3,3,0,0,3,0,4,5,0,0,0,4,0,5,6,3,2,0,0,0,0,0,0
2022-04-10 09:00:00,1,0,0,0,0,0,4,5,7,0,6,0,6,5,10,15,18,19,24,28,33,40,42,41,18,38,40,40,37,38,39,36,22,20,0,19,23,21,21,27,28,28,33,21,0,31,22,21,20,18,17,16,15,14,14,10,13,12,10,8,7,7,5,0,1,0,0,0,2,5,6,8,9,8,15,15,15,14,12,8,0,11,6,3,10,11,12,13,0,14,13,10,7,6,9,6,5,6,0,0,0,20,20,12,12,8,11,9,7,0,6,5,2,3,2,2,4,6,1,5,0,0,0,1,3,2,0,0,0,0,0,0,0
2022-04-10 10:00:00,2,0,0,0,0,1,5,3,6,0,0,0,0,5,4,7,10,13,15,16,17,22,21,0,22,22,25,24,26,29,32,26,22,23,0,11,12,19,20,22,14,22,22,22,0,21,19,18,18,16,20,17,0,13,13,13,12,0,11,10,7,8,3,2,3,3,1,0,2,5,6,8,4,3,10,9,10,3,8,7,8,9,10,9,11,8,4,12,12,11,12,13,11,14,15,8,7,2,5,0,6,13,12,7,6,5,7,8,4,6,6,0,4,0,5,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-04-10 11:00:00,1,0,0,2,0,0,7,8,9,0,0,0,0,0,8,9,9,13,14,13,16,17,18,19,19,23,29,30,29,35,38,33,25,24,21,27,21,26,21,21,19,20,23,24,18,27,21,24,27,18,20,30,27,16,17,16,15,18,15,16,15,14,11,9,3,1,0,0,1,5,6,13,16,7,22,19,13,13,14,12,15,17,13,11,11,13,8,10,0,8,0,8,9,8,8,4,0,7,4,5,0,8,7,6,9,1,9,10,9,0,3,0,8,5,5,4,4,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
2022-04-10 12:00:00,0,0,0,0,1,1,5,0,0,0,0,0,0,0,4,7,8,10,11,13,14,18,22,0,23,22,27,25,30,31,34,32,23,25,14,26,25,21,17,19,21,22,23,24,23,25,23,25,27,26,25,17,15,20,21,23,16,21,23,18,19,20,18,17,10,8,1,0,5,6,6,10,13,17,15,15,17,18,17,13,15,13,14,13,12,11,5,13,0,7,0,6,6,12,10,11,13,12,0,0,4,16,12,12,13,7,8,0,7,0,7,6,6,4,4,10,9,6,0,0,0,0,5,4,3,2,1,0,0,0,0,0,0
2022-04-10 13:00:00,0,0,0,0,1,0,8,0,10,0,0,10,0,9,7,10,9,12,18,20,22,24,17,0,24,14,23,22,26,31,30,26,22,7,0,10,11,0,16,15,21,20,23,26,21,26,21,22,26,19,28,33,32,23,21,19,18,23,13,19,18,12,17,16,9,3,4,0,0,8,9,9,16,15,25,19,25,25,22,20,21,20,17,15,18,18,18,25,0,28,27,31,25,24,21,19,18,16,10,0,9,18,11,15,13,14,15,13,12,0,6,10,7,9,7,5,12,7,0,0,0,0,6,9,8,7,0,0,0,0,1,0,0
2022-04-10 14:00:00,1,1,2,4,0,1,0,1,5,0,0,0,0,4,1,3,6,4,5,0,8,9,9,10,0,12,16,15,21,27,27,24,21,21,0,19,21,13,19,15,19,16,12,18,0,8,13,14,16,15,16,20,23,22,24,24,15,25,16,15,12,13,11,3,5,2,7,0,9,12,15,16,14,16,22,24,0,22,18,19,22,15,15,14,17,14,18,18,18,16,0,20,22,23,18,14,15,13,15,9,14,18,17,19,18,17,13,11,0,0,11,5,9,7,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 15:00:00,1,0,0,2,0,1,3,3,5,0,0,3,0,0,3,6,8,9,10,11,12,7,4,0,11,13,14,14,16,20,19,15,12,6,14,13,9,8,16,18,17,10,9,10,0,11,17,15,15,11,11,17,11,14,16,21,18,22,20,12,8,9,9,10,7,6,12,0,0,16,15,18,20,16,33,23,24,33,29,23,23,19,24,23,24,26,24,25,21,26,22,21,18,15,14,13,8,0,7,0,0,16,18,18,14,6,14,14,0,13,11,8,7,7,5,4,2,4,0,0,0,0,3,0,2,0,3,0,0,2,1,0,0
2022-04-10 16:00:00,1,0,3,0,0,3,4,1,0,0,0,0,0,0,8,6,11,13,5,0,11,5,11,12,5,9,14,16,20,27,29,24,20,0,19,3,19,18,16,17,11,22,23,22,0,20,16,12,13,0,17,17,16,14,13,24,22,24,26,22,8,15,5,3,2,3,8,0,9,13,5,24,20,16,24,22,28,28,27,22,25,25,23,22,24,22,17,24,23,24,23,23,23,24,21,21,20,21,20,8,18,23,19,17,16,13,13,8,0,10,9,8,7,6,4,1,0,2,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0
2022-04-10 17:00:00,0,0,0,0,0,0,5,3,0,0,0,0,0,0,6,5,6,7,7,6,7,7,0,8,8,8,11,11,12,14,13,11,6,12,3,7,11,13,12,18,19,20,22,26,27,24,17,14,12,13,14,15,14,11,13,26,21,23,21,18,21,20,12,11,2,4,8,0,10,19,6,14,14,23,29,17,17,28,25,25,24,22,23,24,21,19,20,24,24,22,21,23,20,21,19,21,20,22,21,0,0,26,22,21,20,18,12,10,0,0,9,10,8,5,4,2,2,2,3,0,0,0,2,1,0,3,0,0,0,0,0,0,0
2022-04-10 18:00:00,0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,5,3,6,5,4,5,0,4,0,4,2,5,5,7,8,11,8,6,4,0,0,0,7,6,9,6,12,9,10,0,10,10,9,7,10,11,4,13,12,5,25,25,26,24,14,12,7,4,5,4,5,8,6,6,11,15,17,16,15,19,15,16,16,17,17,19,22,23,16,19,16,14,23,24,24,0,26,17,27,24,26,24,23,21,18,15,28,26,21,19,17,18,19,15,15,18,15,13,12,7,5,8,9,0,0,10,9,0,8,3,1,1,0,0,0,0,0,0
2022-04-10 19:00:00,0,0,0,0,0,0,4,0,6,0,0,8,0,0,7,5,5,8,9,6,12,11,12,0,11,10,8,9,8,5,9,10,12,11,8,7,10,9,8,9,5,8,8,10,11,10,13,7,10,5,9,11,11,10,12,18,17,19,21,12,10,7,5,4,1,2,7,0,8,9,8,11,11,11,15,15,16,18,19,16,20,18,18,16,19,20,17,20,0,0,0,17,17,15,14,15,16,18,9,13,0,23,24,25,27,23,22,10,13,0,18,14,12,10,9,7,4,5,5,0,0,0,4,3,2,2,0,0,0,0,0,0,0
2022-04-10 20:00:00,2,1,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,3,3,4,5,6,7,0,0,7,6,7,6,8,9,9,8,0,1,1,2,4,9,10,10,8,10,11,0,0,7,6,6,0,6,8,7,6,7,12,14,14,10,8,0,4,4,2,1,3,3,0,2,8,0,10,14,15,23,24,25,24,27,0,16,25,21,19,21,20,17,19,17,20,19,18,15,13,12,13,14,0,13,0,11,23,19,18,18,18,17,16,14,5,12,9,10,8,6,4,5,6,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0
2022-04-10 21:00:00,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,3,4,6,2,8,9,8,0,6,5,7,6,4,8,7,6,7,5,5,0,0,9,9,12,11,10,8,8,7,7,8,6,6,7,0,6,7,6,0,0,5,0,4,6,5,7,3,5,1,1,5,0,0,6,7,10,9,7,18,19,20,19,21,22,19,16,12,10,17,17,19,29,16,31,0,27,22,26,24,22,21,9,16,0,0,21,22,25,14,25,24,11,10,0,18,0,6,17,10,9,4,3,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0
2022-04-10 22:00:00,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,4,1,0,6,7,7,0,0,10,10,8,8,8,9,6,6,0,0,0,5,2,1,2,0,4,1,4,0,4,5,4,4,3,1,8,0,7,0,3,4,7,0,6,5,3,1,1,0,2,2,0,3,7,7,10,11,11,23,24,9,0,26,11,29,25,23,20,22,23,21,26,21,21,20,24,18,15,22,21,18,17,16,0,12,20,19,19,21,20,21,20,21,0,21,17,14,10,8,7,6,5,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,4,0,3,4,2,4,0,3,4,6,0,0,5,5,1,4,6,5,3,2,1,0,3,6,6,6,7,6,5,6,5,0,0,2,0,4,4,1,2,0,0,0,0,1,0,1,7,6,3,7,3,11,0,12,14,13,0,0,13,10,10,13,14,11,19,0,17,16,15,18,15,14,13,13,0,12,10,12,21,19,16,12,13,11,11,8,0,8,9,8,4,5,3,4,3,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
