Unnamed: 0,1_송파공영차고지(가상),2_복정역3번출구,3_삼일자동차학원.강남자동차검사소,4_광연자동차학원앞,5_세곡동,6_은곡마을.LH이편한세상,7_은곡마을진입로,8_세곡푸르지오,9_세곡중학교.세명초등학교,10_래미안강남힐즈,11_못골마을,12_강남현대힐스테이트에코,13_쟁골마을,14_고속철도수서역,15_수서역KT수서지점,16_궁마을,17_태화기독교사회복지관,18_수서삼성아파트앞,19_일원본동주민센터,20_푸른마을아파트앞,21_주공4단지,22_개포주공5단지경기여고,23_개포동역.개포시장,24_대치역6번출구.강남구민회관,25_은마아파트,26_은마파출소,27_대치현대아파트,28_대치사거리,29_포스코사거리,30_무역센터.삼성역,31_삼성역,32_휘문중고등학교,33_대치동현대아파트,34_농협대치지점,35_대치SKVIEW아파트.서울교회,36_대치역7번출구.선경아파트,37_개포동역.개포시장,38_경기여고,39_디에이치아너힐즈,40_일원동한솔아파트,41_상록수아파트앞,42_일원본동주민센터,43_시립수서청소년수련관,44_수서119안전센터앞,45_궁마을,46_수서역,47_고속철도수서역,48_쟁골마을,49_강남더샵라르고오피스텔,50_못골마을.LH강남아이파크,51_래미안강남힐즈,52_세곡중학교.세명초등학교,53_세곡푸르지오,54_세곡푸르지오,55_강남신동아파밀리에1단지,56_은곡마을.강남신동아파밀리에,57_대왕초등학교,58_광연자동차학원앞,59_삼일자동차학원.강남자동차검사소,60_복정역환승주차장
2022-03-17 13:00:00,0,0,1,1,2,2,2,3,6,8,10,10,0,7,6,3,2,0,9,12,10,11,11,13,12,8,4,5,4,2,8,6,3,4,0,2,3,5,2,15,20,0,18,3,1,32,0,0,4,29,21,17,10,0,3,1,3,1,0,0
2022-03-17 14:00:00,0,0,0,1,2,2,0,3,7,9,12,14,13,10,6,3,4,5,7,10,3,7,10,9,10,9,8,8,8,3,6,6,3,4,3,1,2,2,3,4,1,5,0,6,3,7,0,0,8,8,4,31,30,26,17,2,1,0,1,0
2022-03-17 15:00:00,0,1,0,4,0,0,1,4,10,13,19,20,19,17,9,5,6,9,8,9,0,24,28,27,31,10,7,4,5,6,9,14,8,9,8,6,7,32,8,23,18,19,17,16,5,11,6,10,9,7,3,2,1,2,0,1,0,0,0,0
2022-03-17 16:00:00,0,1,0,0,1,4,0,7,10,19,48,53,49,43,25,7,26,26,22,25,10,21,20,18,21,16,13,5,4,3,7,6,6,11,5,10,7,8,6,6,8,9,10,18,17,33,0,34,29,38,35,32,17,15,10,4,4,3,4,0
2022-03-17 17:00:00,0,4,2,4,3,5,3,5,6,10,23,24,23,18,14,13,11,12,11,11,10,13,14,14,17,12,4,4,9,5,7,5,9,12,11,11,12,11,11,0,0,12,12,13,12,16,13,14,15,14,10,2,2,2,1,2,2,0,1,0
2022-03-17 18:00:00,0,3,4,0,3,3,0,6,9,10,31,37,36,29,12,6,9,8,6,9,10,8,9,10,13,11,11,11,10,7,10,7,14,15,14,13,11,5,11,12,12,12,6,11,13,50,17,48,37,34,20,6,5,4,1,5,4,2,3,0
2022-03-17 19:00:00,0,2,1,2,2,4,0,5,5,7,15,17,16,7,8,0,7,5,6,6,5,6,7,7,7,3,3,4,4,3,7,2,8,14,6,15,14,13,8,11,4,11,12,8,10,44,45,42,34,28,21,9,6,2,2,2,1,1,0,0
2022-03-17 20:00:00,0,0,1,2,0,1,0,2,4,5,7,9,8,9,5,6,6,4,3,3,3,0,3,0,6,5,3,3,5,2,8,9,9,12,12,12,13,2,12,11,0,9,6,6,0,29,0,30,27,21,13,6,5,4,3,3,2,1,1,0
2022-03-17 21:00:00,0,1,0,0,1,2,1,1,1,2,3,8,5,5,3,2,1,1,1,1,1,0,2,1,1,3,3,6,7,2,3,3,5,8,9,10,9,9,8,6,5,6,5,1,0,25,0,24,20,17,13,3,3,1,1,2,1,0,0,0
2022-03-17 22:00:00,0,0,0,1,2,0,0,2,3,4,2,7,6,9,5,3,2,3,3,2,3,3,0,0,7,6,9,13,15,6,7,4,16,31,30,0,29,30,28,16,13,8,7,14,13,36,8,22,30,17,13,4,2,1,2,2,0,1,0,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,4,1,0,0,2,3,1,0,4,5,25,0,24,20,16,10,4,3,0,1,0,0,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,0,0,0,0,4,2,2,5,2,6,7,1,6,6,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,2,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,0,0,1,0,1,2,0,3,8,5,9,8,7,6,3,0,2,0,5,3,1,0,4,1,0,2,2,2,1,2,1,0,2,3,0,4,2,2,1,3,2,5,5,5,0,2,1,0,0,1,0,1,2,0,1,4,0,3,0,0
2022-03-18 06:00:00,0,2,0,1,0,1,0,4,15,19,21,25,14,23,6,5,7,8,5,6,5,6,5,4,1,3,3,2,0,0,4,3,2,2,0,0,3,3,1,2,3,0,4,2,1,10,9,0,6,4,2,2,2,0,0,2,0,0,0,0
2022-03-18 07:00:00,0,2,3,2,3,16,2,18,31,35,39,41,38,34,21,0,13,23,25,34,32,13,13,12,11,14,10,9,7,1,5,4,5,5,3,5,2,6,7,6,8,9,6,9,0,25,0,0,18,7,6,3,3,0,3,5,1,0,2,0
2022-03-18 08:00:00,0,3,4,0,5,13,10,14,19,28,31,42,40,25,14,14,9,17,11,13,12,8,20,20,29,32,30,24,11,1,10,3,2,2,3,5,4,3,0,8,5,5,0,6,5,30,19,29,22,19,14,5,2,0,1,3,5,4,5,0
2022-03-18 09:00:00,0,2,2,0,3,3,2,5,11,16,19,21,20,13,8,9,7,6,6,7,3,12,13,4,12,12,10,7,3,2,6,3,0,0,1,0,0,2,1,2,1,2,0,4,0,17,16,3,12,6,2,5,2,0,2,3,1,0,2,0
2022-03-18 10:00:00,0,2,1,1,0,2,0,7,12,20,25,25,24,20,8,0,6,7,6,4,7,7,8,7,10,9,5,6,2,1,3,3,2,2,1,3,3,3,0,2,0,1,0,2,2,7,0,0,7,2,5,3,0,0,1,2,0,0,0,0
2022-03-18 11:00:00,0,0,0,1,0,2,0,1,7,15,20,24,20,12,3,4,2,1,3,4,0,5,5,2,7,7,5,5,3,1,4,3,3,4,0,4,2,5,0,4,2,5,0,5,0,7,0,0,6,5,1,1,0,0,0,0,1,0,1,0
2022-03-18 12:00:00,0,0,0,0,2,3,0,1,5,7,5,9,8,9,8,5,7,6,6,6,0,8,9,9,5,9,9,6,6,6,7,1,0,8,4,3,1,5,3,4,3,2,0,4,3,15,0,9,15,8,2,3,1,0,0,0,0,0,1,0
2022-03-18 13:00:00,0,1,0,0,1,2,1,2,10,12,19,22,20,16,4,5,5,3,6,6,7,0,7,0,6,6,7,3,4,1,5,10,8,6,5,7,6,4,7,4,6,8,5,6,0,16,0,6,14,8,5,4,3,3,3,2,1,2,1,0
2022-03-18 14:00:00,0,0,0,1,2,1,0,4,6,8,10,13,12,12,7,8,0,3,9,10,3,9,7,6,7,7,8,7,4,3,7,6,6,7,5,6,8,8,3,4,7,5,5,6,7,12,0,13,12,19,11,5,3,2,1,0,5,4,2,0
2022-03-18 15:00:00,0,1,0,2,1,0,0,3,11,11,10,13,7,9,7,6,3,8,11,16,7,24,25,24,17,15,12,6,6,4,5,21,4,23,20,17,13,34,10,23,22,25,24,25,26,26,0,28,22,28,13,44,43,41,13,2,0,0,1,0
2022-03-18 16:00:00,0,3,4,1,0,4,0,6,11,15,34,37,36,30,17,12,15,21,22,24,26,26,26,23,19,15,10,4,4,2,6,5,6,7,6,7,8,5,0,6,5,8,7,9,6,24,25,22,22,31,29,28,20,17,10,6,5,3,0,0
2022-03-18 17:00:00,0,2,0,3,2,4,1,8,13,16,23,27,20,22,15,8,15,18,22,26,0,27,26,25,25,18,14,6,7,4,10,9,6,10,12,13,18,20,18,14,12,10,13,12,12,31,0,29,20,18,12,5,2,1,1,1,2,0,6,0
2022-03-18 18:00:00,0,3,1,1,2,5,2,7,9,15,33,36,32,26,13,14,10,12,10,14,8,11,10,7,9,9,8,7,9,6,11,10,11,13,15,18,19,20,18,16,15,16,16,12,17,44,0,44,38,28,15,6,4,3,2,3,2,0,5,0
2022-03-18 19:00:00,0,2,1,1,1,2,0,5,9,15,28,31,30,25,7,4,6,9,6,7,5,8,8,9,9,7,6,5,5,3,9,7,9,15,17,16,18,12,17,14,10,7,8,9,18,47,0,43,37,29,19,10,5,4,3,3,2,0,2,0
2022-03-18 20:00:00,0,0,0,0,0,1,1,2,2,6,5,8,7,10,7,5,5,0,5,4,2,0,2,5,8,9,6,6,5,3,3,4,7,9,8,0,7,5,3,6,5,6,4,4,5,34,21,33,26,21,14,6,3,2,1,2,0,0,0,0
2022-03-18 21:00:00,0,2,1,0,0,1,0,0,1,2,0,4,6,7,6,2,1,0,5,6,0,3,3,7,6,5,1,3,4,3,5,5,9,26,14,11,11,10,7,6,6,7,6,6,7,17,0,10,16,15,9,3,1,0,0,1,2,0,0,0
2022-03-18 22:00:00,0,1,0,1,1,2,0,2,0,4,3,4,0,3,2,3,0,0,2,1,0,1,0,0,4,6,8,8,7,6,3,5,17,24,32,30,29,28,28,23,21,22,4,13,0,45,0,24,40,29,18,4,1,0,0,0,0,0,0,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,3,0,0,0,0,1,0,2,0,1,2,4,0,1,4,0,1,8,0,0,6,1,24,23,23,18,13,6,4,3,4,2,1,1,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,1,0,2,0,3,4,0,3,2,0,0,3,0,0,0,0,0,0,2,1,0,1,0,0,2,0,1,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,0,0,0,0,0,2,5,4,7,7,5,6,3,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,2,1,2,1,1,2,4,2,0,5,0,4,3,0,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022-03-19 06:00:00,0,1,0,0,0,0,0,1,6,7,8,11,10,7,4,4,0,0,2,3,1,2,0,0,3,2,1,0,1,0,2,1,2,2,1,1,0,0,2,1,0,1,0,2,2,6,0,0,2,0,1,2,1,0,0,2,1,0,1,0
2022-03-19 07:00:00,0,1,0,0,1,1,0,5,11,7,8,12,9,10,6,5,4,3,4,0,6,4,5,4,2,4,3,3,2,1,1,0,0,0,0,2,3,1,0,2,0,1,0,1,2,9,0,0,5,3,2,1,2,1,0,0,0,0,0,0
2022-03-19 08:00:00,0,1,0,0,0,1,2,7,17,22,27,31,30,26,10,0,5,5,3,7,5,8,10,10,8,7,6,2,2,0,4,2,0,2,3,1,0,0,0,3,0,2,0,3,5,6,0,5,5,4,2,3,1,0,0,1,0,0,0,0
2022-03-19 09:00:00,0,1,0,0,2,4,0,6,18,22,22,31,19,19,8,4,9,8,9,12,0,11,12,11,14,9,5,3,2,3,8,6,4,5,4,1,2,0,3,5,0,5,3,4,0,8,0,0,9,8,3,3,2,0,1,1,0,0,0,0
2022-03-19 10:00:00,0,0,2,0,2,4,3,5,6,7,11,16,27,16,9,6,10,8,9,8,7,8,9,7,13,15,10,6,2,1,5,5,5,3,1,2,1,1,3,4,3,5,4,5,6,6,2,0,7,4,3,4,2,0,1,4,3,0,0,0
2022-03-19 11:00:00,0,0,1,0,0,2,0,3,9,10,14,16,15,16,5,6,5,6,3,9,5,5,8,6,9,5,5,4,1,2,4,3,4,6,5,4,2,1,3,2,0,2,2,4,2,6,0,0,5,4,4,5,4,3,1,2,1,0,2,0
2022-03-19 12:00:00,0,1,0,1,0,1,0,3,8,16,18,22,21,17,9,9,8,8,9,12,13,14,14,14,17,15,13,7,5,3,3,2,6,8,6,0,6,7,0,6,5,4,2,4,3,15,14,12,9,6,5,5,4,3,2,2,0,0,1,0
2022-03-19 13:00:00,0,0,0,0,0,2,0,5,9,19,25,30,28,19,8,8,7,7,9,13,15,10,16,15,14,17,14,7,4,1,3,4,6,11,11,15,14,12,11,8,8,9,10,9,0,21,0,20,20,13,9,5,2,0,0,1,0,0,0,0
2022-03-19 14:00:00,0,1,0,1,0,6,0,5,10,11,12,15,13,12,11,4,6,3,5,8,6,6,8,10,9,8,11,7,5,2,4,2,4,11,5,7,8,3,7,8,9,6,3,4,5,16,0,17,13,10,8,5,3,2,2,3,3,2,2,0
2022-03-19 15:00:00,0,1,1,2,0,3,4,3,11,16,20,20,17,16,6,5,5,7,11,12,0,11,11,10,10,7,6,9,8,2,4,4,5,6,6,7,6,2,5,3,5,3,7,0,8,9,2,0,11,8,9,5,4,3,2,3,2,1,2,0
2022-03-19 16:00:00,0,1,0,0,0,0,1,2,5,7,11,15,14,14,6,7,8,9,6,8,6,7,10,11,10,7,9,6,5,3,2,6,7,10,13,16,14,13,7,6,9,7,6,4,3,21,20,21,19,15,10,5,4,3,1,0,0,0,1,0
2022-03-19 17:00:00,0,0,2,1,1,1,0,4,7,11,13,14,13,14,10,10,9,7,6,9,0,12,11,12,14,11,9,8,5,3,5,3,8,18,18,19,20,21,20,21,16,13,14,14,10,20,0,0,21,0,16,6,2,4,2,2,0,0,0,0
2022-03-19 18:00:00,0,2,3,5,4,3,2,3,3,6,7,6,4,10,5,6,4,7,5,6,8,7,6,7,6,6,5,4,2,1,4,7,13,17,17,17,10,11,16,11,13,15,0,9,8,27,0,26,21,17,14,6,5,2,1,1,0,0,2,0
2022-03-19 19:00:00,0,0,1,0,0,2,0,2,4,5,2,8,0,5,5,2,0,0,4,8,5,4,9,8,6,5,5,4,4,4,3,1,3,4,3,3,5,6,0,4,3,5,0,5,0,23,0,24,22,15,11,5,3,3,1,1,2,0,0,0
2022-03-19 20:00:00,0,1,0,1,1,0,0,1,1,1,2,4,3,1,2,3,5,0,3,2,1,2,3,1,2,3,2,2,1,4,1,0,4,6,0,2,5,5,5,4,0,5,6,0,6,23,0,24,18,15,11,6,3,1,1,2,1,0,0,0
2022-03-19 21:00:00,0,1,0,0,1,3,0,4,3,2,1,2,1,1,2,0,5,0,2,0,1,0,1,0,1,2,4,1,4,5,1,2,3,15,15,15,6,15,16,9,8,7,6,3,2,18,0,17,14,13,10,5,3,1,1,0,1,0,0,0
2022-03-19 22:00:00,0,0,0,0,1,3,2,1,2,2,3,4,0,7,3,0,2,3,3,6,2,2,2,0,2,5,6,5,4,3,3,2,5,21,0,25,22,6,21,16,0,12,11,8,4,24,0,25,22,17,11,4,2,0,0,0,0,0,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,10,9,4,13,10,0,7,5,4,0,4,5,24,12,4,16,12,7,3,1,1,0,0,0,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,1,0,0,0,1,0,0,1,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,1,0,0,0,1,0,2,3,0,6,7,0,6,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,2,2,0,4,5,0,0,3,0,1,0,2,2,4,0,0,2,0,0,1,0,2,0,2,0,0,0,0
2022-03-20 06:00:00,0,1,0,0,0,0,0,0,2,2,1,4,0,1,3,0,0,4,3,0,2,2,3,0,1,1,0,0,1,1,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0
2022-03-20 07:00:00,0,0,1,0,0,0,0,3,6,1,0,10,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,2,1,0,0,2,0,0,0,0
2022-03-20 08:00:00,0,1,0,0,0,1,1,2,10,11,11,16,14,14,4,0,3,4,2,5,2,6,7,2,2,6,4,1,0,0,3,2,3,2,4,4,2,0,0,1,0,2,2,1,0,6,0,0,5,3,2,2,1,0,0,0,0,0,0,0
2022-03-20 09:00:00,0,0,0,1,2,2,0,2,9,12,14,19,16,15,8,9,8,9,10,12,13,15,16,18,21,12,4,3,2,1,5,4,3,2,3,0,3,0,2,4,3,4,2,2,0,6,0,4,6,3,1,3,1,0,2,2,1,0,1,0
2022-03-20 10:00:00,0,1,0,0,0,2,0,3,6,9,11,17,0,15,8,7,5,6,4,7,6,8,6,6,0,7,4,0,3,1,2,1,4,1,4,5,4,0,0,3,2,3,4,6,5,7,0,8,6,6,4,5,1,0,3,3,2,0,1,0
2022-03-20 11:00:00,0,0,0,0,0,1,0,2,5,8,10,18,15,11,4,4,5,6,7,12,0,6,4,11,12,6,7,3,5,1,3,2,4,3,5,4,2,2,3,4,0,5,7,5,3,6,0,4,4,4,2,1,0,0,0,1,1,0,2,0
2022-03-20 12:00:00,0,0,0,0,0,1,0,3,8,10,14,20,0,18,7,5,7,12,10,10,6,7,11,10,11,8,8,7,5,2,6,6,6,5,4,6,7,9,4,8,8,4,7,4,6,10,9,2,7,4,1,2,3,0,0,4,0,2,1,0
2022-03-20 13:00:00,0,0,0,0,0,2,0,5,10,13,15,16,10,13,11,7,10,8,9,11,8,14,17,19,22,14,12,8,6,3,4,2,5,12,11,5,13,14,15,11,9,8,7,6,3,12,0,13,12,8,7,7,6,0,2,3,0,0,3,0
2022-03-20 14:00:00,0,1,0,3,0,4,5,5,8,12,13,16,16,15,5,3,2,4,7,9,5,6,8,6,6,8,9,3,3,1,4,6,5,6,5,5,4,5,2,10,8,7,7,8,7,15,7,0,12,9,6,3,2,0,2,1,0,0,0,0
2022-03-20 15:00:00,0,0,0,1,0,1,0,3,3,5,7,10,7,12,9,8,5,7,7,7,8,7,11,13,16,12,11,6,5,1,5,6,5,4,5,6,6,6,8,7,1,0,0,6,6,16,0,0,13,10,8,3,1,0,0,6,4,0,0,0
2022-03-20 16:00:00,0,1,0,0,1,3,2,3,5,6,8,9,0,8,5,5,7,6,6,9,3,7,6,9,11,10,9,7,8,3,4,3,2,4,5,5,6,5,0,6,1,2,0,6,5,14,0,15,11,10,5,6,7,5,4,2,1,1,0,0
2022-03-20 17:00:00,0,0,0,1,0,0,1,4,6,9,10,15,0,13,5,0,7,7,8,11,0,15,16,15,23,14,9,7,8,4,5,5,9,16,9,15,14,16,15,11,9,8,0,0,9,22,21,17,18,15,11,7,6,3,2,1,0,1,0,0
2022-03-20 18:00:00,0,1,0,0,1,5,0,5,6,4,8,9,8,11,8,9,5,5,6,7,6,6,7,7,11,7,5,5,4,3,5,6,7,13,6,13,11,10,6,7,0,6,4,0,2,13,0,0,11,9,7,3,1,0,0,1,2,0,3,0
2022-03-20 19:00:00,0,0,0,1,1,0,0,3,4,8,9,8,0,5,5,4,3,3,0,2,1,6,7,6,1,9,1,8,5,2,4,3,7,10,12,14,17,17,15,9,7,5,0,5,4,29,30,31,25,21,16,5,2,0,0,3,1,0,0,0
2022-03-20 20:00:00,0,1,0,0,0,5,0,5,6,5,6,8,6,10,6,0,5,0,1,6,5,6,5,2,6,8,10,6,3,1,5,3,8,7,5,5,5,2,0,2,4,4,5,4,5,16,11,16,5,9,12,6,2,0,1,2,1,1,0,0
2022-03-20 21:00:00,0,0,0,0,1,0,0,1,1,2,0,3,0,4,2,0,0,0,2,0,0,0,0,0,1,1,2,4,4,3,5,2,6,18,18,6,20,10,16,13,0,9,7,5,4,11,5,10,10,8,6,5,2,1,0,0,0,0,0,0
2022-03-20 22:00:00,0,0,0,0,0,0,0,0,1,0,0,3,0,4,5,0,3,3,1,0,0,0,0,0,0,4,3,2,4,1,3,2,5,9,8,8,9,9,4,5,0,2,0,0,3,16,17,16,14,12,7,3,0,0,0,0,0,0,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,2,1,0,0,1,2,3,0,4,4,3,0,2,4,3,0,0,19,0,18,19,14,9,7,4,3,2,1,0,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,0,0,0,3,0,5,5,6,0,7,5,5,3,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,0,1,0,1,2,1,2,6,8,10,9,7,9,3,0,2,2,0,3,1,2,1,0,0,0,0,1,1,1,1,1,0,2,1,2,6,7,0,6,4,7,0,6,3,3,0,0,1,0,1,1,2,0,3,7,0,6,5,0
2022-03-21 06:00:00,0,3,0,1,0,1,0,3,11,12,14,18,13,15,6,2,5,7,3,5,0,4,5,0,4,3,3,2,0,0,2,0,1,1,2,1,1,1,0,5,4,1,2,3,5,5,0,1,1,0,0,2,1,0,0,3,2,0,0,0
2022-03-21 07:00:00,0,3,1,2,3,5,0,11,18,19,22,28,26,22,16,17,14,20,21,26,27,12,17,17,18,22,22,17,7,1,8,4,5,2,5,1,0,4,4,5,4,6,4,8,4,18,9,0,15,7,4,5,4,2,4,5,3,0,1,0
2022-03-21 08:00:00,0,6,5,0,6,6,5,5,26,30,38,43,39,26,14,16,16,20,17,18,20,24,29,28,36,37,34,30,9,3,11,6,4,3,1,0,4,5,6,5,2,7,0,3,8,41,16,42,32,10,6,5,4,0,4,6,8,0,7,0
2022-03-21 09:00:00,0,1,0,0,1,2,0,4,10,12,14,19,18,14,7,5,9,10,9,11,11,12,14,13,15,15,15,13,4,2,6,4,3,4,3,1,2,3,3,4,4,7,3,4,3,15,9,14,11,8,5,4,3,2,0,3,2,0,0,0
2022-03-21 10:00:00,0,1,6,0,0,1,0,3,8,12,13,15,9,13,6,3,7,0,5,6,3,5,5,3,6,7,4,6,2,0,3,1,1,4,0,3,2,1,2,1,3,4,3,6,1,9,0,10,5,9,5,2,2,1,0,3,0,2,2,0
2022-03-21 11:00:00,0,0,0,0,1,1,0,4,6,9,14,15,0,13,4,0,4,5,3,4,4,2,5,3,4,3,4,4,3,2,2,3,4,4,1,0,2,2,0,2,2,3,0,4,0,11,0,7,7,6,4,3,2,0,0,6,0,3,1,0
2022-03-21 12:00:00,0,1,2,0,0,1,0,2,4,6,7,10,9,10,7,4,6,6,5,5,4,5,7,0,7,6,6,4,1,2,3,3,5,6,8,0,9,8,1,1,0,4,2,4,1,13,0,12,11,10,3,2,2,0,0,2,3,0,0,0
2022-03-21 13:00:00,0,1,1,2,0,3,0,5,7,13,16,17,0,14,5,5,6,3,6,6,0,7,2,6,7,5,3,4,3,1,3,5,5,4,3,4,2,3,7,8,0,8,3,10,4,11,0,0,9,7,6,3,1,0,1,0,0,1,1,0
2022-03-21 14:00:00,0,2,3,1,0,1,1,2,10,11,10,13,12,10,7,5,3,4,3,5,4,6,7,3,6,5,4,3,3,3,2,15,14,12,11,6,5,5,6,3,2,3,3,5,4,16,15,8,15,14,6,17,18,16,4,1,0,0,1,0
2022-03-21 15:00:00,0,1,2,2,2,6,3,7,10,16,26,31,29,11,19,17,16,16,16,14,0,13,15,11,14,12,7,1,3,4,4,4,7,6,0,7,11,21,19,17,12,11,9,9,9,12,12,13,12,17,19,16,14,12,6,4,4,0,0,0
