Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_진관중고교약수사입구,5_진관초교입구,6_푸르지오625동앞.관음사입구,7_삼천리골입구56사단북한산부대,8_입곡삼거리,9_하나고.삼천사.진관사입구,10_제각말5단지.은평뉴타운도서관,11_신도중학교,12_폭포동.은평노인종합복지관,13_은평경찰서,14_연신초등학교,15_불광지구대,16_새장골유래비,17_연서시장,18_연신내역,19_동명여고.천주교불광동성당,20_불광역3.6호선,21_불광역3호선.서울혁신파크,22_한전성서지사.북한산푸르지오,23_녹번역,24_산골고개,25_홍제역(중).서대문세무서,26_홍제삼거리.인왕산한신휴플러스,27_무악재역,28_안산초등학교,29_독립문역.한성과학고,30_영천시장,31_서대문역,32_경찰청.동북아역사재단,33_서울역버스환승센터,34_숭례문,35_남대문시장앞.이회영활동터,36_롯데영프라자,37_우리은행종로지점,38_종로2가.삼일교,39_을지로2가.기업은행본점.서울노동청,40_롯데백화점,41_북창동.남대문시장,42_숭례문(가상),43_숭례문,44_서울역버스환승센터,45_경찰청.동북아역사재단,46_영천시장,47_독립문역.한성과학고,48_무악재역,49_인왕산.홍제원아파트,50_홍제역(중).서대문세무서,51_산골고개,52_녹번역,53_한전성서지사.북한산푸르지오,54_불광역3호선.서울혁신파크,55_불광역3.6호선,56_동명여고.천주교불광동성당,57_연신내역,58_연서시장,59_종로약국,60_불광지구대,61_북한산대창센시티아파트,62_은평경찰서,63_폭포동,64_은평노인종합복지관.신도중학교,65_기자촌11단지앞,66_제각말5단지.은평뉴타운도서관,67_하나고.삼천사.진관사입구,68_삼천리골입구56사단북한산부대,69_푸르지오618동앞.관음사입구,70_진관초교관음사입구,71_진관중고교약수사입구,72_지축교앞,73_진관공영차고지
2022-04-03 16:00:00,0,0,0,0,0,2,0,4,25,30,28,20,24,29,29,25,20,18,23,22,20,20,17,12,16,13,17,14,17,19,20,19,12,4,2,2,0,0,1,11,12,0,7,14,14,17,18,15,17,28,28,28,26,23,20,16,11,16,21,16,14,15,14,11,9,7,6,5,5,6,2,0,0
2022-04-03 17:00:00,0,0,1,1,0,4,0,7,26,30,18,30,32,37,38,35,19,22,21,11,11,10,8,7,7,1,9,11,3,13,5,7,7,4,2,2,2,8,11,15,17,14,13,23,21,23,24,24,21,23,23,19,18,17,21,13,8,14,14,13,7,4,5,0,3,4,4,1,2,0,0,0,0
2022-04-03 18:00:00,0,0,0,0,0,0,3,6,19,21,24,25,0,18,24,23,15,13,13,11,14,14,13,12,11,10,12,0,13,11,10,9,6,3,0,2,0,0,3,7,6,0,0,21,23,27,9,21,15,19,19,21,17,15,19,16,10,16,14,12,10,11,9,7,7,4,5,3,2,1,0,0,0
2022-04-03 19:00:00,0,1,0,0,0,0,0,4,12,15,5,3,0,14,0,4,5,5,6,7,6,7,6,5,9,2,0,10,12,10,8,6,2,0,1,3,2,1,2,9,6,0,8,21,18,20,14,15,23,25,24,25,22,21,23,12,13,15,7,11,9,4,9,8,7,5,4,3,2,0,0,0,0
2022-04-03 20:00:00,0,0,0,0,0,0,2,3,0,1,0,4,6,2,7,6,8,10,5,11,16,15,19,17,9,7,0,8,9,12,8,5,2,1,0,2,2,3,4,12,12,11,11,23,26,23,16,19,21,21,22,20,19,16,18,21,19,21,20,18,16,15,13,11,7,3,3,2,0,0,0,0,0
2022-04-03 21:00:00,0,1,0,0,0,0,1,3,4,2,0,1,5,6,6,5,5,6,0,6,8,4,3,3,5,5,4,0,5,8,7,7,2,1,0,2,0,1,1,4,5,0,3,16,18,17,15,19,16,4,17,17,9,15,13,9,8,14,13,11,9,10,9,7,6,3,1,1,0,0,0,0,0
2022-04-03 22:00:00,0,0,0,0,0,0,0,1,2,2,3,0,1,3,5,4,3,7,3,6,7,2,3,5,7,2,0,0,2,5,3,6,1,4,0,0,2,3,0,6,0,0,4,20,20,20,18,17,17,17,16,15,14,13,11,11,9,19,14,10,6,3,7,6,5,1,0,1,2,1,0,0,0
2022-04-03 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,2,0,3,0,0,0,2,4,5,3,0,6,5,5,0,2,1,0,0,2,2,1,3,4,0,4,5,6,12,11,8,7,4,4,14,13,12,10,7,12,16,15,14,10,3,9,8,5,2,0,1,0,0,0,0,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,1,2,0,1,0,2,3,1,5,1,6,1,0,10,15,21,24,25,13,17,25,26,23,25,32,33,34,33,33,36,27,19,13,8,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,0,0,0,0,0,2,0,0,3,3,2,4,5,7,11,8,7,8,9,11,9,10,11,12,14,17,19,6,20,16,18,17,8,6,4,2,1,0,2,3,2,0,5,9,9,5,5,4,0,8,8,11,10,9,8,5,3,9,4,7,2,6,4,3,2,1,0,2,0,0,0,0,0
2022-04-04 06:00:00,0,0,0,1,2,3,1,0,3,11,14,20,20,31,32,32,22,25,25,19,21,25,23,26,37,42,47,51,50,44,31,22,7,5,3,1,0,1,2,0,1,0,3,6,6,3,4,4,6,4,6,5,4,6,5,5,4,4,5,3,0,0,3,2,2,1,1,0,0,0,1,0,0
2022-04-04 07:00:00,0,2,3,1,3,6,5,6,9,24,23,28,31,43,47,43,32,36,34,35,41,43,45,43,57,60,56,61,59,56,42,30,13,8,4,1,0,1,1,2,2,0,0,9,8,7,9,10,15,26,28,31,37,37,37,15,10,13,15,13,10,12,9,6,5,5,5,4,0,3,1,0,0
2022-04-04 08:00:00,0,0,0,0,1,2,2,2,5,16,22,26,25,46,64,58,30,36,42,46,45,53,53,56,69,56,58,60,66,64,45,28,19,9,3,2,1,1,4,3,2,0,1,18,5,8,1,10,13,15,17,20,25,27,28,31,33,43,41,29,14,16,15,11,9,6,5,3,0,3,0,0,0
2022-04-04 09:00:00,0,1,0,0,0,2,3,4,5,12,14,16,20,29,32,28,18,20,19,20,20,19,20,22,31,34,34,35,46,40,29,22,14,10,4,2,0,1,3,4,2,0,2,7,10,9,5,10,5,7,9,12,13,14,8,9,7,8,10,13,11,8,3,3,4,6,5,2,1,0,1,0,0
2022-04-04 10:00:00,0,1,0,0,2,1,2,2,3,7,4,8,16,17,17,16,11,16,13,15,20,23,24,23,31,36,39,17,38,36,33,27,16,11,4,1,0,0,2,2,1,0,3,5,5,7,7,8,9,11,11,12,14,9,17,13,24,24,20,7,18,7,6,16,14,7,1,0,0,1,0,0,0
2022-04-04 11:00:00,0,2,2,2,3,4,3,4,6,7,9,10,11,14,20,20,15,14,15,20,21,17,17,17,27,30,29,27,24,18,23,15,12,11,4,1,0,0,3,5,5,0,6,10,12,12,11,9,12,9,11,11,12,9,9,10,8,10,12,13,8,6,6,3,7,5,1,2,0,0,0,0,0
2022-04-04 12:00:00,0,0,1,0,2,1,0,4,4,4,5,6,7,11,14,12,11,12,11,12,12,15,16,15,19,22,24,23,19,21,20,20,9,8,4,1,0,1,2,6,11,0,10,16,14,13,5,13,10,8,11,10,11,12,12,9,7,13,11,11,12,11,10,5,9,5,3,2,1,0,0,0,0
2022-04-04 13:00:00,0,0,2,0,3,3,0,2,10,12,14,13,14,16,18,20,17,15,15,15,17,17,17,18,19,23,24,23,21,18,16,14,10,7,3,1,2,1,1,4,7,0,8,13,13,15,19,18,15,13,15,14,13,12,11,12,11,10,10,7,11,10,9,8,7,4,3,2,0,0,0,0,0
2022-04-04 14:00:00,0,0,0,0,0,2,0,1,6,8,6,0,6,19,25,24,22,20,16,13,13,12,9,11,13,13,15,12,16,15,13,11,8,8,5,4,0,2,3,11,11,0,11,14,15,19,18,16,15,14,15,16,16,14,11,10,8,13,13,11,10,9,5,9,3,8,5,2,4,1,0,0,0
2022-04-04 15:00:00,1,0,1,1,2,4,1,5,17,21,24,13,17,27,31,33,25,34,21,33,29,22,13,18,17,20,21,17,16,19,20,17,9,6,2,2,0,4,8,13,22,0,24,18,27,30,29,28,26,27,31,28,27,26,24,20,14,20,19,15,11,13,7,7,12,5,3,2,2,3,0,2,0
2022-04-04 16:00:00,0,1,0,0,1,2,1,4,7,13,11,14,14,17,20,21,22,20,29,26,26,21,18,17,14,17,14,16,18,14,14,12,5,4,7,6,5,6,7,10,12,0,12,32,30,32,32,29,27,32,32,32,28,26,22,20,18,30,26,23,18,18,15,10,9,7,6,5,1,2,0,0,0
