Unnamed: 0,1_도원교통차고지(가상),2_청덕초교,3_국민대학교앞,4_롯데아파트,5_일성아파트,6_평창동주민센터,7_평창파출소,8_갑을씨티텔앞,9_세검정초등학교,10_상명대입구.석파랑,11_하림각,12_자하문터널입구.석파정,13_경기상고,14_신교동,15_통인시장종로구보건소,16_경복궁역,17_세종문화회관,18_시청앞.덕수궁,19_삼성본관앞,20_서울역버스환승센터,21_갈월동,22_갈월동4호선숙대입구,23_남영역,24_용산경찰서,25_용산꿈나무종합타운.원효로우체국,26_원효로2가,27_용문시장,28_중앙하이츠빌라앞,29_도원삼성래미안아파트,30_도화동현대아파트,31_공덕역10번출구,32_서울대동창회관,33_공덕역,34_공덕역10번출구,35_도화동현대아파트,36_도원삼성래미안아파트,37_중앙하이츠빌라앞,38_용문시장,39_남정초등학교,40_용산e편한세상,41_용산꿈나무종합타운,42_용산경찰서,43_남영역,44_숙대입구역,45_갈월동,46_서울역버스환승센터.강우규의거터,47_시청앞,48_서울신문사,49_KT광화문지사,50_경복궁역,51_통인시장종로구보건소,52_효자동,53_경기상고,54_자하문터널입구.석파정,55_하림각,56_상명대입구.세검정교회,57_세검정초등학교,58_화정박물관,59_서울예술고등학교.평창동주민센터,60_예능교회,61_벽산평창힐스아파트,62_롯데아파트,63_평창동삼성아파트,64_국민대앞,65_청덕초등학교,66_도원교통차고지(가상)
2022-03-26 07:00:00,4,6,2,5,6,9,11,11,13,13,15,13,14,15,13,10,10,6,7,2,2,0,4,3,0,2,0,1,3,2,1,0,0,1,2,3,3,5,5,1,3,5,3,7,8,7,10,9,12,13,12,8,6,6,4,2,8,7,6,1,5,3,2,1,0,0
2022-03-26 08:00:00,1,3,4,5,7,7,12,10,16,12,15,14,13,17,16,13,9,5,4,2,3,1,6,5,4,1,3,4,4,2,2,0,2,3,5,7,9,4,8,7,7,8,8,12,10,11,10,10,13,14,10,12,11,11,9,3,11,8,6,7,5,5,4,2,2,0
2022-03-26 09:00:00,1,3,1,7,8,12,16,17,20,22,23,15,15,22,17,13,11,7,7,4,3,1,3,2,3,1,2,2,3,5,4,2,1,4,6,10,11,12,13,0,13,11,8,10,9,11,10,13,15,15,15,11,14,9,12,9,11,8,7,5,4,3,2,2,1,0
2022-03-26 10:00:00,2,4,0,6,5,9,16,17,18,19,15,20,23,23,21,18,18,8,6,5,6,2,5,7,5,4,6,5,7,6,3,1,2,4,5,9,12,13,8,8,12,11,10,18,8,14,12,12,11,16,15,11,7,10,1,9,11,10,7,6,4,3,2,1,3,0
2022-03-26 11:00:00,1,5,8,11,13,14,18,19,20,21,23,24,25,24,24,17,15,14,12,10,7,7,8,7,5,7,9,8,8,9,8,5,1,3,5,8,8,9,8,8,10,12,14,17,14,16,18,16,17,14,13,8,11,11,9,8,7,6,4,5,4,3,2,3,1,0
2022-03-26 12:00:00,3,5,8,12,10,16,20,21,23,27,30,25,36,36,34,29,24,15,12,10,9,10,10,7,7,9,7,6,7,6,4,6,6,10,10,13,12,12,8,8,8,10,8,11,18,19,19,18,20,22,21,18,15,13,11,12,10,9,6,6,5,4,3,1,1,0
2022-03-26 13:00:00,3,6,10,12,12,22,29,22,31,34,33,32,30,33,30,29,22,17,14,13,9,8,14,7,10,7,9,8,7,6,4,12,4,5,10,13,13,17,18,20,21,20,16,18,21,24,24,29,29,18,15,19,17,15,13,11,11,10,11,7,5,2,1,2,0,0
2022-03-26 14:00:00,2,3,3,6,11,13,21,22,25,33,36,37,37,32,34,30,19,16,14,12,12,9,11,12,12,11,14,12,13,10,5,1,2,4,4,7,7,8,3,9,10,11,12,16,14,17,23,19,20,18,18,17,17,16,16,15,13,10,7,6,3,4,3,1,0,0
2022-03-26 15:00:00,2,5,6,8,10,12,17,9,17,20,24,25,24,27,28,24,20,16,14,17,15,13,14,13,12,11,5,10,7,3,3,2,4,7,10,10,8,10,9,10,11,11,9,14,9,13,21,21,18,18,16,14,15,18,17,15,14,12,9,9,7,3,5,4,0,0
2022-03-26 16:00:00,1,2,4,9,10,14,24,27,29,28,31,34,38,42,42,37,33,22,19,15,16,14,13,19,17,13,13,11,9,8,3,2,3,6,12,12,13,12,15,14,12,11,10,14,16,21,19,18,22,24,22,21,16,14,15,14,12,10,9,7,5,2,5,1,0,0
2022-03-26 17:00:00,1,3,4,5,7,10,15,12,17,22,25,22,24,30,31,30,27,22,24,19,23,19,16,20,16,14,10,8,9,8,5,2,3,7,4,11,8,13,6,10,9,10,8,10,8,12,20,19,20,23,19,20,16,19,15,17,16,14,11,10,8,4,2,2,1,0
2022-03-26 18:00:00,0,1,4,6,7,8,14,10,17,18,18,9,20,18,19,21,22,21,23,16,17,15,18,19,18,14,14,14,12,2,1,3,4,12,5,10,10,11,3,12,13,14,11,7,5,9,14,17,19,25,26,27,26,22,10,21,12,9,11,7,5,3,3,2,1,0
2022-03-26 19:00:00,0,4,2,3,5,5,7,6,8,12,12,11,9,10,16,14,15,21,25,18,14,13,20,19,17,10,15,10,5,4,1,0,4,5,4,5,6,8,7,6,5,6,6,8,3,10,9,16,15,24,18,15,16,15,14,11,17,9,8,5,4,3,2,1,0,0
2022-03-26 20:00:00,2,1,1,4,3,4,10,5,6,10,11,12,10,13,11,20,14,10,9,11,6,4,10,11,10,2,11,9,6,4,3,2,4,6,5,6,8,3,3,4,5,2,3,6,6,6,9,11,13,22,22,23,22,21,19,18,16,11,9,6,5,4,2,3,1,0
2022-03-26 21:00:00,0,1,5,2,7,6,7,4,10,11,3,6,0,13,13,22,19,14,8,13,8,6,9,7,8,5,5,5,3,2,1,2,3,6,7,5,4,4,4,1,0,4,9,5,3,5,6,8,16,24,24,26,10,24,22,21,18,15,12,10,8,5,4,3,2,0
2022-03-26 22:00:00,2,3,0,1,3,4,6,0,6,8,0,4,5,11,15,14,14,11,11,11,7,6,10,8,7,8,8,7,4,3,3,2,3,5,4,2,4,4,5,4,3,4,3,12,6,13,14,13,18,22,20,17,16,13,11,12,14,11,6,5,4,3,2,2,1,0
2022-03-26 23:00:00,0,1,0,0,0,0,0,2,0,1,0,3,0,0,4,7,7,6,7,5,6,0,7,8,6,1,9,0,6,3,1,2,2,4,2,3,3,1,0,0,0,3,3,3,4,4,15,19,20,24,23,21,19,19,19,18,13,10,7,6,4,3,1,2,1,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,1,0,0,2,3,0,4,0,1,0,0,5,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,2,0,0,0,1,2,3,4,3,5,1,7,0,8,7,4,5,3,0,2,3,4,2,5,4,0,3,2,2,1,1,2,1,1,0,2,0,0,0,0,2,0,3,2,4,4,3,2,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,4,2,0,0,1,5,4,8,4,5,9,7,8,9,8,4,4,4,3,2,1,0,1,2,1,0,2,1,1,0,0,0,1,1,2,3,1,1,2,4,0,3,3,6,7,3,6,8,7,8,5,5,0,0,2,0,4,1,1,0,0,0,1,0,0,0
2022-03-27 07:00:00,2,3,2,5,2,3,5,5,5,7,8,10,11,12,9,10,9,7,6,2,2,1,4,5,0,4,2,1,0,1,1,0,0,1,3,2,3,4,5,4,5,4,7,9,10,11,8,13,15,19,16,7,6,5,4,3,3,1,0,2,1,0,0,0,0,0
2022-03-27 08:00:00,3,3,2,4,5,5,8,8,10,12,14,15,14,14,10,9,9,6,5,3,5,4,5,3,2,1,0,1,2,3,1,0,1,2,4,5,6,6,7,8,8,10,9,6,11,14,14,14,16,11,10,10,10,11,10,2,2,2,9,8,6,1,2,2,1,0
2022-03-27 09:00:00,1,2,3,4,6,8,11,10,14,14,15,12,16,16,16,13,10,6,5,6,3,4,6,7,6,4,1,0,3,3,1,3,2,2,4,7,6,8,9,2,8,10,10,19,20,25,26,26,24,21,18,17,16,15,13,15,14,12,10,8,7,4,3,2,2,0
2022-03-27 10:00:00,1,2,3,4,6,11,13,14,13,19,22,23,24,26,26,17,14,14,10,8,5,5,7,4,5,5,3,4,4,4,3,3,3,5,9,9,10,11,10,11,10,11,13,15,17,19,19,28,27,21,20,19,8,17,16,9,15,8,14,3,13,11,2,10,9,0
2022-03-27 11:00:00,2,3,2,4,6,10,12,15,17,18,19,20,20,20,18,18,17,10,7,6,6,5,5,6,8,4,7,9,8,7,5,1,2,4,4,10,12,10,11,7,12,10,11,21,14,20,22,21,20,15,15,19,18,16,15,14,12,4,11,6,10,3,1,0,0,0
2022-03-27 12:00:00,2,3,6,6,8,12,17,19,18,22,23,25,29,28,27,19,16,13,16,14,10,9,9,7,7,9,8,7,4,3,2,2,3,5,8,11,12,11,10,12,12,17,9,20,26,36,35,31,18,14,12,15,14,10,9,9,7,6,4,5,0,3,2,3,0,0
2022-03-27 13:00:00,2,5,6,8,9,11,14,16,18,21,18,30,32,29,28,23,20,17,18,11,10,10,11,12,10,4,11,10,4,5,4,6,4,9,8,12,11,11,10,11,10,10,16,15,16,16,21,28,22,22,20,20,13,20,11,9,15,11,10,7,5,4,3,0,1,0
2022-03-27 14:00:00,1,2,3,8,9,12,15,14,16,18,18,18,20,17,18,19,18,20,20,13,13,10,15,14,13,10,9,7,7,7,3,4,2,8,10,9,11,12,6,7,13,16,19,26,29,30,32,24,20,24,21,19,16,10,13,16,14,12,10,8,6,8,4,2,0,0
2022-03-27 15:00:00,1,3,6,14,15,16,19,20,24,25,23,22,23,24,20,25,23,19,17,14,9,6,9,9,10,9,8,7,6,2,2,2,5,8,5,6,5,6,6,5,10,6,6,12,14,20,19,18,18,20,17,17,15,20,21,20,20,14,14,14,13,10,8,4,1,0
2022-03-27 16:00:00,3,5,3,7,9,10,16,17,20,22,24,22,23,24,26,24,30,32,32,28,22,17,19,12,11,11,11,12,10,8,2,1,4,5,6,7,6,8,7,3,8,7,7,8,12,13,16,23,28,31,27,26,25,24,27,23,18,10,8,4,5,3,2,2,1,0
2022-03-27 17:00:00,1,2,2,6,8,11,15,16,18,20,23,24,31,32,33,36,34,23,20,20,14,12,19,13,10,9,9,8,7,6,4,6,7,8,7,6,6,6,5,3,7,8,7,10,13,17,22,21,23,28,30,29,26,25,22,20,18,16,12,9,6,5,4,2,1,0
2022-03-27 18:00:00,1,2,6,5,7,9,11,9,9,12,14,15,11,14,20,26,24,19,19,17,15,9,14,14,13,11,9,9,6,4,1,0,4,5,3,7,9,10,5,10,9,5,7,8,7,15,10,12,16,20,21,19,18,18,16,15,11,8,7,5,5,4,4,3,1,0
2022-03-27 19:00:00,0,2,2,2,4,4,7,4,9,11,8,13,14,11,15,15,23,20,23,17,12,13,19,19,16,14,13,11,9,5,3,2,3,7,6,6,5,7,6,5,4,6,8,10,8,11,17,21,22,25,24,24,22,21,21,20,19,16,12,6,11,9,8,3,1,0
2022-03-27 20:00:00,1,2,0,2,1,3,4,5,7,10,8,10,4,7,13,15,18,15,12,8,8,7,8,6,7,7,5,4,2,1,1,0,5,4,3,5,6,5,2,4,4,6,7,8,5,11,13,14,19,23,20,21,20,19,18,13,10,14,9,8,6,5,3,2,2,0
2022-03-27 21:00:00,2,1,2,4,3,3,6,7,8,9,8,6,8,9,11,11,15,12,9,10,11,9,7,6,5,6,7,7,3,3,2,1,2,7,6,4,5,4,4,2,3,3,3,5,2,11,15,18,27,32,30,31,29,18,29,25,22,19,12,8,7,6,3,3,2,0
2022-03-27 22:00:00,2,3,3,0,1,4,5,0,0,5,6,7,3,6,5,12,13,12,11,8,6,6,12,12,12,10,9,7,4,3,1,2,2,6,5,6,1,6,0,1,3,2,6,9,9,9,11,15,21,26,25,24,23,30,26,25,23,19,15,14,13,8,7,6,1,0
2022-03-27 23:00:00,0,0,1,2,3,3,4,0,0,2,0,0,0,3,3,4,6,4,7,4,5,0,5,3,3,2,4,0,3,0,0,1,0,1,1,3,4,2,0,2,1,0,3,3,4,6,9,11,13,16,16,6,12,11,12,7,10,9,7,11,9,8,7,6,2,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,2,2,1,7,3,0,11,13,17,19,20,22,21,23,21,19,15,8,7,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,2,0,3,4,6,7,4,11,12,7,8,6,10,8,8,12,8,6,3,3,2,4,4,3,3,0,3,3,3,2,2,2,2,2,4,6,1,1,0,8,9,8,10,9,8,8,7,6,7,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,4,6,7,11,12,13,14,16,19,20,21,22,20,19,20,16,14,10,7,4,2,2,3,2,1,0,0,1,2,2,0,2,1,2,4,6,7,8,7,3,7,5,8,10,11,11,12,14,15,13,4,7,7,6,5,4,5,3,2,0,1,1,0,0,0,0
2022-03-28 07:00:00,7,10,13,18,19,24,35,38,44,37,43,42,41,45,44,42,33,15,13,12,4,3,4,2,6,4,3,4,8,9,4,5,2,8,10,22,24,23,26,27,24,21,21,27,26,24,26,30,48,56,54,46,33,18,14,17,16,20,15,11,10,9,8,4,2,0
2022-03-28 08:00:00,3,6,8,12,16,20,28,30,34,45,47,46,43,46,45,40,29,17,13,11,13,13,16,17,15,14,7,9,18,18,10,7,3,19,20,26,25,28,23,21,28,27,30,29,31,43,41,44,57,61,55,49,47,46,41,31,31,30,27,23,17,23,18,4,1,0
2022-03-28 09:00:00,1,3,4,9,9,12,20,17,22,23,26,27,27,29,27,21,17,11,8,6,6,7,8,7,7,6,6,6,7,4,3,4,2,6,9,12,14,16,13,12,17,18,17,18,20,27,28,28,35,32,33,32,29,28,25,21,18,19,18,17,14,13,11,7,0,0
2022-03-28 10:00:00,1,2,3,6,7,15,16,14,16,16,19,21,22,22,24,18,15,11,7,6,5,3,5,6,1,2,6,3,6,4,4,3,2,4,4,10,11,10,10,11,13,14,11,13,11,13,14,28,38,35,34,23,23,33,32,20,19,11,18,8,6,17,14,2,0,0
2022-03-28 11:00:00,2,1,5,4,8,11,18,19,21,22,25,26,23,21,22,16,13,11,11,10,9,7,10,10,10,7,7,6,5,2,4,1,2,4,5,6,9,13,11,6,11,11,10,10,15,18,21,26,28,27,25,24,18,23,23,12,20,18,17,7,16,15,14,3,1,0
2022-03-28 12:00:00,1,2,7,9,10,17,20,15,19,20,20,21,21,21,19,22,19,10,9,8,6,5,8,6,2,5,4,4,4,5,2,6,3,7,8,9,8,6,7,8,8,8,9,9,9,13,13,15,17,23,20,18,23,22,17,21,18,15,10,13,12,10,9,1,0,0
2022-03-28 13:00:00,0,4,10,12,13,16,20,21,16,17,22,19,18,21,20,20,16,11,9,7,7,5,10,7,11,10,7,8,5,4,4,4,4,6,6,7,8,6,10,5,10,8,10,19,20,22,23,19,20,22,23,22,23,23,20,24,23,21,19,17,16,15,14,2,1,0
2022-03-28 14:00:00,1,3,7,11,9,11,18,15,17,18,23,21,36,39,37,33,31,18,17,13,13,10,9,14,11,6,5,4,2,4,2,1,3,4,5,5,5,9,10,4,7,8,7,9,10,11,17,21,25,23,23,22,24,19,24,22,16,15,12,10,9,8,6,1,0,0
2022-03-28 15:00:00,1,2,8,12,11,33,35,31,37,23,34,20,39,38,41,26,19,22,17,15,12,10,16,16,14,13,13,11,7,11,4,2,3,5,5,5,7,7,8,7,8,8,4,5,7,12,15,21,21,29,25,30,34,31,33,30,25,19,15,13,12,9,8,4,2,0
2022-03-28 16:00:00,2,7,21,18,24,29,30,20,34,35,36,38,38,44,45,45,31,23,19,15,14,16,20,19,19,20,19,16,6,5,4,2,3,5,4,7,6,11,12,13,14,7,11,13,13,21,26,28,31,33,38,37,36,24,22,18,17,14,11,10,8,8,6,4,3,0
2022-03-28 17:00:00,1,5,21,24,20,29,35,34,36,52,52,52,54,61,58,46,38,30,32,29,21,17,22,22,16,13,14,13,10,11,6,4,8,11,10,10,10,11,7,9,9,8,11,11,12,17,23,28,30,35,38,37,35,35,31,28,23,20,13,12,10,8,5,4,2,0
2022-03-28 18:00:00,2,6,18,26,24,30,36,32,37,47,51,50,53,58,58,59,49,42,52,41,34,27,32,29,25,26,29,25,20,18,5,11,13,22,18,11,9,12,17,19,25,26,21,17,21,25,36,42,36,48,46,44,45,41,40,39,36,26,22,18,11,10,8,6,3,0
2022-03-28 19:00:00,0,2,4,9,10,12,13,14,17,24,24,20,24,26,32,25,20,23,21,17,18,14,19,17,15,18,16,16,11,7,4,4,8,8,6,10,5,8,12,7,11,6,8,16,18,23,30,33,47,49,45,42,43,42,42,41,33,25,24,23,20,15,12,7,5,0
2022-03-28 20:00:00,0,1,5,6,8,10,16,17,18,21,18,18,24,21,22,17,16,15,15,13,10,10,11,10,11,10,13,17,12,7,4,2,6,12,8,7,7,6,5,4,5,4,4,7,7,10,10,12,17,25,23,24,24,24,26,26,21,18,10,8,6,6,4,4,3,0
2022-03-28 21:00:00,1,3,6,7,8,13,12,9,11,18,19,19,18,19,23,21,18,16,18,15,12,11,18,16,13,9,9,8,4,4,1,1,5,5,3,3,3,4,5,1,5,6,7,12,10,14,16,13,18,25,26,27,21,26,21,20,15,13,9,10,9,6,3,3,2,0
2022-03-28 22:00:00,2,5,8,0,0,9,10,6,11,14,6,5,8,13,12,15,15,15,16,11,8,5,8,9,8,5,9,8,4,2,0,2,4,7,6,6,4,5,6,3,4,0,3,6,7,9,10,9,16,23,22,20,16,19,17,17,12,9,10,7,6,3,1,1,2,0
2022-03-28 23:00:00,0,2,0,0,0,0,1,0,1,3,2,0,0,0,0,5,3,2,7,4,4,1,7,6,7,6,3,5,4,3,2,0,3,8,7,0,6,1,1,2,4,2,3,3,4,6,7,8,10,15,16,15,12,13,11,11,13,11,7,6,5,4,2,1,1,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,1,1,1,3,3,3,5,7,10,12,13,0,14,15,14,12,4,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,2,4,0,3,4,3,7,4,8,8,6,7,8,9,11,11,8,6,1,4,4,2,2,2,0,1,3,2,3,2,1,0,1,2,2,3,5,4,4,3,3,6,5,9,10,6,8,7,4,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,6,7,4,10,13,20,21,23,26,20,24,19,22,21,20,17,13,9,8,6,6,4,7,1,3,2,2,2,5,6,2,1,2,2,4,6,7,6,3,3,7,7,6,9,10,11,6,12,17,15,7,9,9,10,9,2,7,4,4,3,2,2,1,0,0,0
2022-03-29 07:00:00,8,9,11,18,23,28,35,38,46,49,51,52,46,44,41,29,24,9,9,8,7,4,6,6,3,4,4,3,9,7,4,4,2,7,7,14,21,20,15,12,13,17,14,23,21,22,24,30,45,53,45,41,21,21,22,21,18,16,11,9,6,6,5,4,2,0
2022-03-29 08:00:00,2,4,4,12,17,18,22,26,33,36,38,49,47,49,51,42,29,19,17,12,14,13,24,19,15,12,7,6,11,10,7,4,4,18,21,23,22,21,21,22,26,28,27,38,49,53,39,42,50,57,53,51,49,46,45,41,42,40,36,28,27,24,20,6,1,0
2022-03-29 09:00:00,1,3,2,8,12,14,25,28,34,34,33,33,25,33,29,24,16,9,8,7,6,5,9,8,7,7,6,3,5,4,3,3,3,7,7,12,14,16,14,14,13,14,15,17,28,32,29,28,34,33,31,28,28,26,24,23,21,20,19,17,16,15,13,8,2,0
2022-03-29 10:00:00,1,3,4,8,10,16,16,15,19,22,20,23,25,31,30,22,14,10,8,7,6,5,5,5,6,5,3,1,4,3,3,0,2,6,9,11,12,13,12,11,13,9,13,13,13,15,22,32,31,35,34,36,35,28,33,18,14,13,12,7,5,6,5,2,1,0
2022-03-29 11:00:00,1,4,13,7,9,10,15,16,19,14,18,18,20,23,22,16,13,9,8,6,5,5,7,8,8,7,7,4,6,4,5,2,4,6,7,12,9,8,6,10,11,11,12,13,13,15,14,24,23,25,25,25,24,23,22,15,18,16,12,9,11,14,11,2,0,0
2022-03-29 12:00:00,1,2,8,16,17,18,23,16,29,18,34,31,34,33,33,23,19,13,12,7,6,4,9,8,7,10,6,6,7,4,3,3,3,5,4,5,6,10,9,9,10,9,9,12,12,17,19,25,29,24,23,11,22,8,21,20,18,11,17,16,15,13,8,2,0,0
2022-03-29 13:00:00,1,4,10,11,9,11,15,16,18,21,16,20,19,20,21,17,19,16,17,12,7,6,10,10,6,10,9,7,4,3,3,9,2,5,5,6,7,7,7,7,8,10,13,15,15,21,25,26,30,32,31,30,31,31,30,27,28,27,23,21,15,12,16,1,0,0
2022-03-29 14:00:00,1,4,10,12,12,30,31,32,24,34,27,35,39,42,41,25,20,13,11,8,11,10,17,10,10,8,8,9,8,6,3,3,4,9,10,9,5,8,7,9,8,5,6,10,10,11,13,15,23,25,22,24,25,18,25,23,18,15,13,9,10,8,9,3,1,0
2022-03-29 15:00:00,1,5,13,14,16,19,25,23,26,36,32,29,41,44,44,37,28,21,22,19,14,15,17,18,18,17,13,15,15,8,3,2,5,6,4,6,8,7,8,3,7,10,7,12,15,16,16,20,24,26,24,21,23,20,22,22,18,15,12,13,11,10,6,3,1,0
2022-03-29 16:00:00,2,4,14,23,22,30,31,32,34,39,41,46,40,48,46,36,28,24,26,20,20,17,26,25,25,24,25,22,15,8,5,2,6,10,8,11,8,6,7,8,10,11,7,7,7,10,17,20,28,30,30,29,28,29,28,23,20,18,13,9,8,7,5,3,1,0
2022-03-29 17:00:00,1,6,22,27,28,36,38,39,42,54,47,56,56,56,54,41,39,31,34,29,23,19,24,26,24,22,23,16,14,8,6,4,4,7,7,9,10,10,12,12,12,13,13,11,13,12,21,28,31,36,36,35,29,24,28,31,26,16,12,11,9,7,5,4,2,0
2022-03-29 18:00:00,1,6,15,19,21,25,33,33,34,50,53,54,63,64,63,58,55,41,41,35,29,25,28,24,23,21,27,25,23,20,8,5,11,21,18,16,14,14,12,11,13,24,22,35,35,30,40,44,43,53,52,54,52,48,47,42,33,25,18,12,10,7,5,2,3,0
2022-03-29 19:00:00,0,4,10,9,6,11,16,0,17,18,19,21,25,19,25,29,24,17,18,15,20,18,20,23,24,20,17,15,10,7,3,4,5,12,10,8,6,7,8,6,8,8,9,12,13,13,19,25,29,37,33,35,33,31,34,31,26,20,19,15,10,9,7,5,2,0
2022-03-29 20:00:00,0,1,5,6,6,6,10,9,10,12,12,6,10,14,14,15,11,10,12,10,10,7,10,16,14,13,11,9,4,3,2,1,2,6,5,4,3,2,4,3,3,4,4,6,8,10,10,15,20,29,26,27,25,23,22,22,17,15,10,7,6,5,4,3,1,0
2022-03-29 21:00:00,0,2,8,10,5,14,17,16,10,10,15,9,16,16,16,19,20,21,24,14,13,9,14,15,13,12,11,9,5,3,1,1,3,6,5,3,2,3,4,2,3,7,4,8,10,15,16,20,26,29,28,26,32,30,29,26,23,20,14,13,9,6,5,4,3,0
2022-03-29 22:00:00,1,3,3,4,5,5,9,7,7,13,10,3,10,11,13,15,15,16,20,12,7,7,10,16,16,15,10,10,7,6,1,1,6,10,7,6,5,7,6,4,4,6,4,7,4,7,7,11,14,19,18,20,18,17,16,11,14,12,9,8,6,4,2,3,4,0
2022-03-29 23:00:00,0,1,3,4,5,8,8,0,0,9,8,5,0,7,5,5,9,7,9,8,4,2,5,6,5,5,3,2,2,1,1,0,3,3,2,2,1,2,1,1,5,2,5,6,7,6,6,8,14,23,22,20,19,17,18,17,12,10,9,5,4,6,4,3,1,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
