Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_은평뉴타운10단지,4_구파발역.롯데몰,5_진관동주민센터.은평우체국,6_동부센트레빌324동앞,7_동부센트레빌320동앞,8_신도초교.은평메디텍고등학교,9_신도중학교,10_폭포동.은평노인종합복지관,11_은평경찰서,12_연신초등학교,13_불광지구대,14_새장골유래비,15_연서시장,16_연신내역,17_동명여고.천주교불광동성당,18_불광역3.6호선,19_불광역3호선.서울혁신파크,20_한전성서지사.북한산푸르지오,21_녹번역,22_산골고개,23_홍제역(중).서대문세무서,24_홍제삼거리.인왕산한신휴플러스,25_무악재역,26_안산초등학교,27_독립문역.한성과학고,28_영천시장,29_금화초등학교.서울시교육청,30_서대문역사거리.농협중앙회,31_서울역사박물관.경희궁앞,32_광화문,33_종로1가,34_종로2가,35_종로3가.탑골공원,36_종로4가.종묘,37_종로5가.광장시장,38_종로6가.동대문종합시장,39_동대문역.흥인지문,40_동묘앞,41_신설동역,42_용두동사거리,43_제기동역.서울약령시,44_청량리수산시장,45_청량리역환승센터,46_청량리미주상가앞,47_서울성심병원,48_떡전교앞,49_서울시립대학교앞,50_전농로터리시장.동부교육지원청,51_전농우체국앞,52_청솔우성아파트.답십리시장,53_답십리2동두산아파트,54_답십리2동한양아파트앞,55_동답한신.대림아파트동대문체육관,56_촬영소사거리.동답초등학교,57_동답초교.대림아파트,58_동답한신동아아파트,59_동아.위더스빌아파트,60_자동차부품상가,61_답십리초등학교.현대시장,62_답십리2동시온교회앞,63_청솔우성아파트.답십리시장,64_전농우체국앞,65_서울시동부교육지원청.해성국제컨벤션고교,66_서울시립대입구,67_떡전교앞,68_서울성심병원,69_청량리역환승센타,70_청량리.청과물도매시장,71_제기동역.서울약령시,72_용두동사거리.한국의류시험연구원,73_신설동역,74_동묘앞,75_동대문(흥인지문),76_종로6가.동대문종합시장,77_종로5가.광장시장,78_종로4가.종묘,79_종로3가.탑골공원,80_종로2가,81_종로1가,82_광화문,83_서울역사박물관.경교장.강북삼성병원,84_서대문역사거리.적십자병원,85_영천시장,86_독립문역.한성과학고,87_무악재역,88_인왕산.홍제원아파트,89_홍제역(중).서대문세무서,90_산골고개,91_녹번역,92_한전성서지사.북한산푸르지오,93_불광역3호선.서울혁신파크,94_불광역3.6호선,95_동명여고.천주교불광동성당,96_연신내역,97_연서시장,98_종로약국,99_불광지구대,100_북한산대창센시티아파트,101_은평경찰서,102_폭포동,103_은평노인종합복지관.신도중학교,104_신도초교.은평메디텍고등학교,105_두산위브205동앞,106_두산위브253동앞,107_진관동주민센터.은평우체국,108_구파발(가상),109_구파발역2번출구,110_은평뉴타운10단지,111_진관공영차고지
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,1,0,1,1,2,4,3,5,0,7,12,15,16,17,18,19,20,21,23,24,23,27,28,29,12,18,19,29,27,23,24,22,21,23,22,21,19,16,15,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,1,0,1,2,0,0,2,2,3,4,5,7,8,8,5,9,9,10,8,9,10,14,19,10,20,9,19,18,19,16,16,16,18,16,16,15,12,16,18,19,18,20,16,10,6,2,2,4,2,5,6,1,0,0,3,2,2,2,2,2,4,2,7,5,8,9,8,8,10,13,14,6,11,13,15,14,0,13,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,1,0,1,1,1,0,1,3,1,4,3,9,11,12,8,9,10,11,12,10,10,9,12,8,9,0,10,11,13,15,9,11,7,8,8,7,9,9,10,7,11,9,8,7,8,4,2,4,9,2,6,2,5,2,4,1,2,2,3,0,4,5,7,7,9,3,10,9,10,13,17,7,16,17,18,5,17,4,6,13,13,12,11,10,3,9,8,7,5,4,6,2,5,2,3,1,2,3,0,0,0,2,0,1,2,2,0,1,0,0,0
2022-04-09 07:00:00,0,0,1,1,2,2,5,6,6,3,7,12,13,11,11,11,8,10,9,10,8,14,10,11,11,6,11,13,11,11,10,11,13,9,13,12,11,14,13,12,4,6,10,9,9,2,10,3,8,6,6,3,2,2,0,3,3,5,4,5,6,7,9,12,15,15,11,12,10,13,14,9,12,15,16,13,11,8,8,4,7,8,4,9,7,0,3,6,5,6,5,4,3,3,2,3,3,1,1,4,0,4,4,4,7,6,5,2,2,0,0
2022-04-09 08:00:00,0,1,2,5,4,6,7,8,9,9,11,13,19,19,14,13,14,15,17,19,17,20,25,24,25,11,16,24,23,21,21,20,17,15,16,15,13,11,8,0,9,8,7,7,9,10,11,9,7,6,5,3,3,2,2,1,5,7,8,7,10,11,16,19,22,23,26,25,20,18,20,15,14,13,12,12,9,12,9,10,11,14,14,13,12,9,11,10,11,11,5,12,8,9,6,7,5,5,6,4,3,4,2,6,7,7,5,5,1,0,0
2022-04-09 09:00:00,0,1,3,7,6,9,10,11,11,13,16,24,29,25,17,18,21,23,23,25,23,25,31,37,38,37,41,45,47,43,41,42,33,32,29,27,26,24,20,15,13,10,9,10,12,13,15,17,13,9,5,4,5,5,5,3,4,9,10,8,9,15,16,18,22,26,28,23,18,23,24,24,23,24,24,20,18,16,16,12,15,17,14,17,11,11,13,12,11,12,12,8,11,9,11,9,8,7,8,9,10,9,8,13,14,13,11,10,2,0,0
2022-04-09 10:00:00,0,3,5,7,6,8,9,10,11,14,15,21,21,20,15,19,18,22,22,24,25,26,33,40,45,33,35,36,34,35,31,29,25,24,24,23,21,20,17,16,16,14,10,11,17,4,17,16,12,7,10,8,6,5,4,5,5,6,7,6,11,15,22,28,30,32,33,29,18,18,18,20,19,22,24,29,25,21,18,18,17,19,20,20,17,18,15,15,13,11,13,14,12,11,9,10,10,9,8,11,10,12,12,17,19,19,15,13,1,0,0
2022-04-09 11:00:00,4,2,3,6,8,8,11,10,14,17,16,33,40,35,26,27,28,27,30,29,30,30,38,40,41,29,49,54,49,45,45,39,40,39,36,35,25,21,16,15,17,15,11,13,19,15,20,16,18,15,13,8,8,8,7,4,3,10,11,0,11,13,16,22,26,27,30,27,23,25,25,26,25,26,27,22,26,25,26,18,17,18,16,24,25,23,21,20,21,20,21,19,16,13,13,10,16,14,10,11,9,12,15,16,16,12,13,8,5,1,0
2022-04-09 12:00:00,0,1,1,11,13,16,14,17,19,21,22,29,31,25,19,19,21,23,28,29,31,33,42,43,44,45,48,54,51,51,48,40,39,35,30,33,31,27,24,26,23,21,18,14,21,14,18,18,17,15,16,14,11,9,7,6,6,8,10,10,14,15,18,21,24,26,30,27,23,27,29,28,25,29,28,28,40,37,29,31,30,31,32,35,40,44,46,36,26,20,28,28,23,23,19,13,23,26,19,13,12,13,12,19,16,15,12,9,2,1,0
2022-04-09 13:00:00,0,0,2,11,12,14,16,18,20,21,23,28,31,29,19,18,18,20,24,28,28,28,31,35,36,36,39,43,42,40,41,42,36,34,29,26,25,24,22,21,20,18,14,20,21,14,19,19,18,15,14,14,8,12,11,8,7,9,12,11,15,20,23,35,36,37,35,28,30,28,28,25,28,27,26,35,34,35,38,38,41,44,25,25,29,26,23,20,18,16,17,17,18,16,12,11,17,18,14,10,7,11,10,14,17,13,15,13,2,0,0
2022-04-09 14:00:00,0,1,2,12,15,16,17,18,16,18,19,24,26,26,26,34,32,27,26,28,26,31,45,44,47,31,44,49,38,45,44,43,33,32,28,25,27,30,22,24,24,23,20,23,28,26,22,27,23,22,22,18,13,10,10,9,10,12,13,14,16,15,24,30,36,33,36,33,29,29,34,22,32,37,36,34,40,38,40,30,39,43,42,39,31,30,32,29,29,27,27,26,23,21,13,11,23,19,14,11,11,9,10,11,11,10,9,8,2,0,0
2022-04-09 15:00:00,1,2,2,13,17,18,16,17,19,21,23,25,26,23,15,19,19,21,21,23,23,21,28,29,26,30,27,29,30,30,29,27,43,37,40,35,26,25,26,30,31,30,26,25,30,21,25,23,28,23,19,15,14,11,10,11,8,9,10,7,13,15,18,19,23,22,21,24,15,22,23,23,21,28,30,30,36,39,39,34,40,40,43,48,44,41,38,38,33,35,31,29,24,20,16,11,18,21,14,13,11,10,9,12,12,7,2,5,1,0,0
2022-04-09 16:00:00,1,1,3,16,17,17,18,13,12,12,15,16,19,19,17,17,20,22,25,24,21,26,29,27,27,27,28,39,28,37,35,31,25,25,24,26,23,29,30,27,27,23,24,31,38,32,31,34,30,25,24,25,20,18,17,13,8,6,9,9,12,8,18,20,21,26,29,26,16,23,25,26,26,29,33,36,42,41,43,41,42,43,42,41,38,35,35,33,31,28,29,27,24,20,17,11,15,15,17,13,15,13,12,13,14,13,5,4,3,1,0
2022-04-09 17:00:00,1,2,2,16,19,22,21,18,17,16,16,23,21,20,13,12,12,12,23,25,24,23,28,32,32,31,30,42,41,43,40,36,33,31,31,28,23,29,34,33,32,32,29,28,28,31,29,29,27,26,24,23,22,21,20,15,10,10,9,8,9,10,17,20,18,15,15,15,16,20,21,23,22,24,29,34,36,34,35,41,40,39,41,40,37,39,35,31,28,34,32,25,22,26,20,18,25,24,19,15,16,15,13,10,13,13,10,9,2,0,0
2022-04-09 18:00:00,0,0,3,15,19,19,20,21,25,24,20,20,19,16,10,12,17,17,19,20,18,15,13,13,12,11,13,16,15,19,20,24,21,22,21,26,23,23,24,29,45,42,38,33,48,50,49,48,46,40,32,30,26,22,18,11,14,12,9,7,7,10,16,19,20,19,17,16,18,20,21,23,25,35,31,33,44,34,47,43,44,49,50,49,41,43,40,33,28,26,27,26,21,25,23,16,23,24,20,18,14,16,14,11,5,6,3,3,2,0,0
2022-04-09 19:00:00,1,3,2,12,13,12,11,10,9,9,9,10,9,9,8,12,11,12,12,10,9,6,9,9,12,10,12,13,11,10,13,13,14,15,17,15,17,18,18,19,20,18,17,19,27,22,26,23,20,17,14,10,12,10,9,7,6,4,5,8,9,6,8,8,12,13,14,15,11,13,23,20,16,17,19,22,27,27,29,31,30,35,36,32,38,37,36,28,23,18,16,15,19,17,14,11,20,19,14,17,14,12,9,11,11,10,6,5,2,0,0
2022-04-09 20:00:00,0,2,1,14,17,18,16,14,13,14,13,12,10,10,11,11,14,15,14,9,10,9,10,11,8,0,8,14,9,13,16,19,20,22,22,23,30,31,24,26,26,25,22,18,19,17,14,13,12,11,11,13,11,5,8,7,8,9,8,7,9,10,9,10,12,8,9,8,14,16,16,17,16,18,19,17,25,24,24,32,34,33,27,29,28,26,25,22,20,20,22,18,16,17,16,14,18,15,13,9,7,9,7,9,8,5,3,3,0,0,0
2022-04-09 21:00:00,0,1,0,11,11,12,9,10,11,10,8,7,8,5,6,11,10,9,10,9,10,7,6,4,4,3,5,6,6,5,7,9,10,12,13,12,14,13,12,11,13,13,14,14,18,17,20,18,19,16,13,11,10,9,4,8,7,5,5,4,3,3,7,8,7,7,10,6,7,10,8,6,5,10,10,12,14,15,21,23,30,37,36,37,34,29,26,25,20,17,14,14,13,12,13,14,24,24,18,13,12,10,6,5,4,4,3,0,2,0,0
2022-04-09 22:00:00,0,1,2,9,15,16,14,12,10,7,7,8,6,4,3,6,5,4,7,10,7,8,10,4,12,13,13,12,0,12,10,9,10,18,20,15,19,22,21,17,18,18,16,17,16,12,15,11,9,6,8,6,5,4,3,4,3,4,4,0,4,2,7,8,8,8,12,13,8,5,6,4,7,10,11,14,21,23,28,30,30,35,37,36,34,32,30,29,21,20,22,14,19,18,14,10,13,10,9,10,10,9,2,5,4,3,2,0,1,0,0
2022-04-09 23:00:00,1,0,0,3,8,0,9,5,3,4,0,4,3,2,2,5,6,5,6,6,5,6,7,3,0,3,9,6,0,5,10,13,11,13,19,15,17,20,17,17,15,14,12,10,15,11,10,14,9,8,4,7,4,2,2,1,6,2,0,4,4,0,4,6,5,6,6,5,8,9,8,7,7,7,10,10,10,14,20,28,24,25,26,26,25,23,22,21,17,14,21,18,18,15,19,20,27,28,18,10,5,7,5,4,2,1,0,1,1,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,1,0,4,0,1,3,0,0,4,6,7,8,1,9,10,11,13,0,14,0,4,14,9,0,0,13,14,13,11,10,9,0,0,8,1,7,0,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,1,0,0,0,1,0,0,2,1,2,0,5,5,1,5,4,5,8,8,10,10,8,8,0,0,7,10,9,11,4,7,10,8,7,6,0,5,4,4,4,4,3,7,4,6,1,3,0,4,4,5,4,3,2,3,1,0,2,3,0,4,5,8,4,9,9,4,8,6,7,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,0,0,3,2,1,1,2,2,3,4,5,6,7,5,4,7,5,7,6,15,15,16,17,4,0,16,18,17,18,15,10,5,6,6,4,4,4,8,4,3,7,6,3,3,1,0,2,0,1,2,0,0,0,0,1,1,2,2,3,3,4,4,4,6,4,5,5,5,6,6,5,0,8,8,5,8,7,8,7,0,6,5,5,3,0,0,3,4,4,3,5,4,0,3,2,2,3,0,2,1,0,0,0,1,0,0,0,0,0,0
2022-04-10 07:00:00,0,1,1,2,0,1,3,2,0,3,3,6,7,7,6,7,9,12,11,8,6,12,12,13,10,10,12,14,8,13,11,8,7,6,3,10,9,8,5,5,1,4,3,2,2,0,2,0,4,2,2,1,2,0,1,0,1,3,3,2,5,4,8,10,10,11,10,10,9,8,8,5,10,9,9,10,11,9,10,10,2,11,10,11,9,10,1,9,8,7,3,3,2,1,3,3,4,0,3,5,0,0,2,3,3,4,0,1,0,0,0
2022-04-10 08:00:00,1,1,2,7,8,7,9,6,6,7,9,14,17,15,13,11,10,10,14,18,19,17,15,15,11,13,14,17,15,13,12,13,6,10,11,10,7,8,5,9,5,2,3,5,7,4,0,6,4,4,4,4,3,3,3,2,2,5,5,6,7,8,13,16,17,21,24,24,19,18,18,14,10,9,8,7,8,6,7,10,11,12,12,11,9,8,3,10,14,16,16,17,13,12,8,9,9,8,8,7,9,9,7,10,10,7,6,5,2,1,0
2022-04-10 09:00:00,0,4,6,19,16,21,18,8,8,9,10,21,21,21,20,22,19,21,19,21,23,25,30,31,32,20,31,33,30,32,30,28,24,24,23,22,21,17,14,11,10,9,10,11,18,19,19,21,19,15,8,5,4,0,4,4,4,7,7,8,10,12,13,16,19,23,24,17,17,17,18,17,16,14,13,13,14,15,9,15,15,10,14,16,13,11,10,10,10,11,13,10,11,12,12,15,23,16,18,17,17,15,7,7,8,7,5,6,3,1,0
2022-04-10 10:00:00,0,0,3,8,7,9,10,9,11,12,14,21,23,21,18,20,22,23,24,24,23,24,29,30,32,31,32,32,30,31,27,27,27,26,28,27,25,23,17,12,12,11,10,8,10,9,11,10,8,9,8,9,8,6,5,7,7,9,7,7,13,15,18,21,26,29,32,24,16,18,19,20,17,16,20,19,20,21,19,17,16,15,18,17,19,16,13,14,14,12,11,13,17,12,9,10,11,8,10,9,6,11,11,14,15,3,9,9,2,0,0
2022-04-10 11:00:00,1,3,4,8,9,10,13,13,15,18,18,31,32,33,26,26,27,31,25,32,31,34,50,31,31,31,50,51,49,47,47,45,44,43,39,33,25,24,20,20,20,15,12,10,13,14,12,13,13,11,14,11,7,3,6,3,5,6,5,5,6,8,11,16,19,21,19,23,22,30,34,21,32,25,23,24,24,23,21,22,25,26,28,27,17,16,14,15,14,15,16,17,18,21,20,13,19,18,15,10,11,10,14,22,23,23,20,19,6,2,0
2022-04-10 12:00:00,0,1,1,9,10,10,13,13,15,14,14,21,28,22,22,28,30,25,29,34,40,43,44,45,46,48,48,51,50,49,41,36,35,30,28,25,21,22,19,20,19,21,14,14,15,14,16,19,22,19,19,15,14,11,10,9,7,10,12,11,14,19,30,34,34,32,33,31,28,26,28,11,33,25,28,26,29,27,28,28,27,26,28,28,28,24,20,18,17,16,15,16,14,15,16,12,14,10,10,9,7,9,7,21,27,15,21,17,4,0,0
2022-04-10 13:00:00,0,0,3,10,10,12,9,11,14,14,12,14,17,16,15,18,15,21,23,24,20,27,30,33,36,37,34,38,41,40,38,34,32,28,29,25,22,23,27,24,20,18,14,13,16,13,17,18,17,18,15,11,10,2,9,7,6,7,12,12,19,20,22,25,23,22,24,22,23,26,27,26,30,32,31,35,33,32,30,32,36,36,36,36,33,34,35,31,23,21,22,21,20,17,14,11,10,11,11,11,12,10,9,16,18,19,16,13,1,0,0
2022-04-10 14:00:00,0,2,4,9,12,12,12,15,16,16,15,23,29,28,24,24,15,23,28,30,28,24,26,27,26,17,32,40,39,37,33,30,25,29,26,23,23,26,23,24,25,24,19,16,16,12,16,15,15,18,9,15,14,13,11,9,9,7,6,3,7,11,13,18,23,22,27,26,25,25,27,29,19,30,26,25,27,29,28,27,26,27,29,31,31,28,29,27,31,28,30,23,24,23,18,18,19,19,16,15,12,11,10,9,12,12,11,7,3,0,0
2022-04-10 15:00:00,2,0,3,13,14,13,16,14,15,17,16,21,21,18,19,21,21,17,18,18,19,19,24,25,17,18,29,32,34,33,32,32,31,32,34,29,31,29,28,25,21,24,21,20,24,22,23,21,18,17,15,12,10,9,9,8,6,9,9,11,11,12,13,18,19,22,23,22,21,28,29,26,26,32,36,34,37,35,33,37,38,35,39,39,32,31,32,31,39,45,40,34,29,23,20,17,25,24,19,18,16,13,12,18,17,15,12,10,1,0,0
2022-04-10 16:00:00,1,0,2,16,19,21,20,15,14,16,13,16,19,18,22,25,28,16,20,17,15,15,23,24,25,25,33,34,20,32,32,31,29,29,31,28,26,33,27,32,30,29,29,28,27,29,24,29,27,24,23,17,12,15,12,12,8,6,6,4,9,12,18,23,26,25,26,23,12,22,26,16,25,29,32,28,35,34,40,46,42,44,35,40,36,34,30,28,24,21,19,17,18,16,15,15,19,18,15,11,10,11,11,10,9,8,7,3,3,0,0
2022-04-10 17:00:00,1,0,4,13,12,17,20,18,11,16,14,16,18,13,15,14,18,21,14,13,11,15,16,16,17,18,18,23,20,22,20,25,21,18,24,21,15,14,13,15,15,14,13,20,28,31,31,30,28,27,28,23,23,20,13,13,9,7,5,0,6,7,16,14,17,16,17,18,18,18,22,20,19,25,36,37,38,34,33,40,44,49,50,47,38,36,34,30,26,27,26,21,22,21,19,12,17,18,16,12,8,13,11,7,5,4,3,2,1,0,0
2022-04-10 18:00:00,0,2,3,18,20,24,22,14,13,16,15,17,16,13,11,13,14,20,21,20,21,20,18,15,16,14,19,19,15,18,19,21,24,23,22,23,14,24,21,23,25,29,27,28,31,32,33,33,31,25,18,15,14,13,11,9,5,4,4,6,8,8,12,16,17,18,21,17,16,17,19,15,19,25,28,25,27,30,32,33,35,37,38,37,34,33,33,30,25,22,21,17,18,19,17,17,20,19,17,12,10,8,11,10,9,8,1,6,3,0,0
2022-04-10 19:00:00,1,2,0,14,18,9,17,17,18,13,10,11,11,7,14,13,12,11,17,8,12,10,18,22,16,23,22,24,23,21,22,13,22,21,23,22,22,20,19,19,18,14,17,16,19,22,22,22,19,12,10,7,6,11,9,8,7,6,4,4,5,6,10,12,8,11,8,8,9,4,9,10,8,16,20,21,28,27,28,34,36,42,48,44,33,32,28,25,24,22,20,16,20,19,17,16,27,25,17,13,11,10,9,8,6,8,7,5,1,0,0
2022-04-10 20:00:00,0,0,0,16,21,17,12,12,11,10,8,10,10,10,4,10,10,8,11,11,18,10,11,10,9,10,12,9,10,10,11,9,12,9,11,8,11,10,11,12,12,10,9,8,29,12,28,17,15,14,12,10,9,8,6,8,5,6,4,1,5,5,8,11,12,10,5,9,10,13,14,9,9,15,15,16,22,20,19,23,25,26,27,30,28,29,28,24,19,17,16,15,14,15,12,9,18,11,15,16,14,8,5,6,3,2,1,0,0,0,0
2022-04-10 21:00:00,0,4,1,12,14,5,14,12,8,7,7,8,10,3,8,9,10,11,14,16,16,14,13,7,6,12,16,14,4,12,5,7,11,11,11,13,14,15,15,16,15,10,10,10,17,16,15,14,12,12,9,10,11,10,9,8,7,2,2,0,6,4,11,8,7,5,5,4,10,11,10,5,9,9,7,9,12,15,18,20,28,32,32,33,29,28,26,24,21,20,18,16,17,14,13,13,17,13,11,11,11,10,7,10,7,3,2,1,0,0,0
2022-04-10 22:00:00,0,0,4,6,9,10,8,9,2,5,4,8,6,6,8,9,8,6,9,6,8,6,8,7,2,0,6,7,0,0,8,10,9,10,13,12,13,13,14,13,13,11,11,10,17,17,11,14,12,9,7,7,6,5,4,5,7,6,6,5,6,7,4,6,7,6,10,7,7,6,7,3,4,6,6,9,10,5,14,21,26,30,31,32,34,32,29,27,23,21,20,19,21,20,17,14,19,18,15,10,7,7,5,8,6,5,0,0,3,0,0
2022-04-10 23:00:00,0,3,0,7,0,4,8,7,6,6,5,4,4,3,2,2,4,6,9,7,6,6,8,6,0,0,8,7,5,3,7,9,6,9,10,11,4,6,9,8,4,4,0,5,10,7,8,10,7,8,7,3,5,0,3,2,1,1,1,0,2,3,5,8,6,7,5,4,9,6,8,4,7,8,7,9,11,11,17,18,17,17,11,23,19,18,14,12,9,12,10,8,7,7,6,8,17,16,10,8,8,5,5,1,3,2,1,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,1,2,0,4,4,4,5,7,14,20,24,24,26,27,28,30,31,33,36,37,44,33,45,44,41,44,41,35,33,28,26,26,25,24,21,20,21,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,0,2,1,1,0,2,3,4,4,3,8,10,12,9,11,7,10,13,14,13,12,17,15,12,18,17,26,18,24,26,21,18,15,13,16,14,14,20,15,19,16,14,13,7,5,6,6,7,6,7,0,5,0,6,6,4,3,4,3,4,6,8,9,14,12,6,12,12,9,8,0,7,8,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,1,4,3,4,3,6,10,12,14,14,24,27,21,17,19,21,22,24,21,23,22,29,30,19,32,32,34,33,24,19,16,13,8,11,11,9,8,9,9,7,6,5,5,5,4,3,4,3,4,2,2,0,0,2,1,3,6,6,7,9,12,17,23,29,19,15,15,16,17,16,14,15,12,20,15,15,12,16,9,15,15,14,11,16,15,14,13,13,11,11,13,12,11,6,5,7,6,8,9,10,13,8,8,10,6,9,8,0,0,0
