Unnamed: 0,1_우신운수종점(기점가상),2_남태령역,3_사당역,4_이수역,5_이수역,6_방배초등학교,7_방배고개,8_내방역,9_방배1동주민센터.방배아크로타워,10_방배역,11_신동아아파트앞,12_서울고등학교,13_서초중학교,14_남부터미널,15_국제전자센터,16_서일초등학교,17_서초그랑자이아파트,18_뱅뱅사거리,19_서초문화예술정보학교,20_양재역.양재1동민원분소,21_매봉역,22_도곡개포한신아파트,23_군인공제회관,24_도곡역3번출구,25_대치동우성아파트,26_대치역8번출구,27_대치동미도아파트,28_쌍용아파트,29_새마을운동중앙회,30_총회회관.휘문고입구,31_삼성역,32_강남경찰서.강남운전면허시험장,33_잠실종합운동장,34_종합운동장사거리,35_잠실새내역4번출구,36_잠실트리지움아파트앞,37_잠실역.롯데월드,38_잠실역1번.11번출구,39_잠실역9번출구,40_잠실역8번출구,41_잠실역.롯데월드,42_잠실5단지,43_잠실새내역.잠실2동주민센터,44_잠실엘스아파트앞,45_종합운동장사거리,46_잠실종합운동장,47_강남경찰서면허시험장,48_삼성역,49_휘문고.대치2동주민센터,50_대치동은마아파트,51_은마아파트,52_대치역1번출구,53_래미안대치팰리스,54_도곡역2번출구.동부센트레빌,55_숙명여고,56_매봉삼성아파트SK리더스뷰,57_매봉역양재최의원,58_양재역말죽거리.강남베드로병원,59_뱅뱅사거리.구영동중학교,60_뱅뱅사거리,61_서초그랑자이아파트,62_서일초등학교,63_국제전자센터,64_남부터미널.한일시멘트,65_서초중학교,66_서울고등학교,67_방배동신동아아파트,68_방배역,69_방배역.방배서리풀이편한세상,70_방일초교,71_내방역,72_방배고개,73_이수역,74_사당동우체국앞,75_방배노인종합복지관,76_사당역,77_사당자동차학원,78_남태령역,79_우신운수종점(종점가상)
2022-03-29 23:00:00,0,0,2,1,0,0,0,5,4,9,5,5,3,4,4,5,5,4,5,3,5,5,4,5,6,6,7,6,8,7,7,3,7,2,4,1,1,0,3,2,3,0,5,6,7,8,3,6,4,3,7,6,6,5,7,5,8,7,6,6,8,7,7,11,9,10,11,10,11,11,12,9,7,5,3,3,2,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,1,15,26,27,28,27,30,31,20,30,29,18,32,33,34,15,25,17,13,15,13,11,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,2,4,7,10,11,9,9,3,8,9,8,7,16,0,17,16,11,12,11,10,9,9,8,6,3,7,4,8,5,7,4,0,2,0,1,0,0,0,1,2,0,0,0,0,0,3,2,0,3,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,3,2,6,8,9,9,12,10,11,11,10,9,5,5,7,6,4,3,3,5,3,2,0,6,4,4,4,0,0,2,1,2,2,3,1,0,2,1,4,6,3,4,6,7,5,0,8,1,7,8,6,0,7,5,3,5,4,3,4,8,9,3,5,5,8,3,7,6,5,3,3,4,3,3,2,1,0,0
2022-03-30 07:00:00,1,8,13,19,26,31,33,45,49,53,50,25,24,20,22,17,19,17,17,25,28,28,17,14,14,13,12,20,23,12,9,4,4,4,6,5,4,2,2,8,6,8,7,9,12,17,11,17,10,21,19,22,21,16,12,11,7,4,7,9,18,18,12,22,14,11,12,11,7,7,6,8,6,7,8,8,6,2,0
2022-03-30 08:00:00,0,17,23,29,37,40,46,63,66,58,54,51,54,44,47,39,34,19,14,16,21,22,20,20,22,24,27,32,29,20,14,7,11,10,9,10,9,2,3,5,11,16,17,20,19,20,19,34,21,23,26,28,29,24,24,24,21,16,13,22,34,38,20,32,25,16,17,22,17,15,12,9,7,6,7,9,7,1,0
2022-03-30 09:00:00,1,8,11,16,23,24,22,29,27,29,29,31,27,22,21,19,17,15,14,15,13,11,10,11,10,11,9,13,15,14,11,8,7,6,5,6,5,3,6,7,9,10,4,10,10,12,8,15,13,11,11,12,8,9,10,11,9,7,9,10,11,10,12,13,22,17,19,19,17,15,11,9,7,5,4,2,1,0,0
2022-03-30 10:00:00,1,2,6,7,9,10,10,14,13,14,16,17,15,13,14,9,10,6,7,9,9,7,9,11,6,6,9,10,7,9,5,4,0,4,4,4,5,2,4,2,6,6,7,6,9,8,5,10,10,12,11,8,7,4,7,8,4,6,9,10,10,10,8,9,11,12,14,12,11,8,9,9,6,4,2,3,2,0,0
2022-03-30 11:00:00,1,3,6,8,9,9,12,11,10,8,9,8,9,8,9,8,8,6,6,8,11,11,12,11,13,14,13,14,13,13,12,11,10,6,5,8,3,2,2,3,4,6,5,6,5,0,6,8,9,9,5,8,6,7,7,4,4,3,6,7,8,9,7,9,10,10,10,11,8,8,10,7,6,3,2,1,0,0,0
2022-03-30 12:00:00,0,5,9,6,9,10,12,15,14,14,12,11,8,7,9,12,12,11,8,7,13,9,12,12,13,15,16,17,15,13,9,8,9,10,4,5,3,3,5,5,5,0,7,5,7,8,8,10,9,12,12,8,8,7,5,6,5,7,9,6,13,6,12,12,14,9,15,12,11,11,11,11,7,5,4,0,1,0,0
2022-03-30 13:00:00,3,0,4,8,11,12,11,20,20,18,13,17,13,10,11,10,12,10,9,11,11,13,17,18,18,20,19,23,23,19,13,13,12,11,11,6,5,1,2,5,5,5,6,8,3,5,6,8,7,9,8,10,6,9,8,8,7,6,8,11,12,11,10,11,12,13,14,15,13,12,12,12,10,9,7,4,3,0,0
2022-03-30 14:00:00,0,3,5,7,13,14,10,9,10,12,10,11,8,6,6,7,8,9,7,7,9,10,10,11,13,12,13,12,14,14,11,11,11,9,7,5,4,3,4,4,6,7,6,8,9,10,11,18,14,16,10,7,6,8,9,8,10,9,8,9,11,12,11,13,16,14,15,19,20,20,13,8,7,3,3,1,0,0,0
2022-03-30 15:00:00,0,3,8,9,9,9,8,9,7,11,12,13,14,13,13,11,13,11,10,13,13,13,23,22,13,11,12,12,16,17,12,11,13,9,8,3,4,7,8,8,8,8,9,8,10,9,9,15,16,15,11,11,8,7,10,10,8,9,9,12,14,13,12,13,16,27,27,23,20,19,23,22,8,7,2,1,0,0,0
2022-03-30 16:00:00,3,5,5,8,11,12,14,15,16,18,15,20,27,21,24,20,17,18,16,23,25,21,28,29,26,22,21,20,19,14,12,9,9,11,13,12,5,3,4,5,10,7,8,12,15,17,18,19,20,22,20,16,13,15,15,13,13,17,14,16,16,16,18,23,24,55,51,44,44,36,27,19,11,6,4,3,1,0,0
2022-03-30 17:00:00,2,3,6,16,14,14,12,19,19,21,19,23,19,14,15,15,13,11,10,11,13,14,19,18,17,20,20,23,24,23,18,20,16,16,13,12,7,6,8,14,17,17,19,16,19,14,20,21,21,28,20,17,18,15,20,18,16,13,14,21,19,21,24,32,35,35,34,33,27,21,21,20,15,15,10,3,1,1,0
2022-03-30 18:00:00,9,4,9,14,19,19,16,23,26,27,27,25,31,18,19,19,19,15,13,23,29,27,30,25,23,23,28,24,39,33,20,20,17,16,10,8,6,4,11,14,16,16,14,14,16,17,21,24,25,25,23,21,22,22,23,23,19,19,24,25,24,28,30,39,52,57,57,51,55,49,43,44,32,25,19,4,3,0,0
2022-03-30 19:00:00,4,0,7,8,13,13,14,14,14,16,14,23,20,13,17,16,14,13,13,11,12,11,12,11,13,16,19,16,18,16,14,13,10,13,15,10,3,4,6,9,10,11,9,12,12,15,14,17,24,23,21,18,17,16,15,18,23,18,15,16,17,17,18,21,21,21,19,24,25,20,18,13,6,12,11,2,0,0,0
2022-03-30 20:00:00,0,1,4,4,5,6,2,8,9,10,8,10,13,7,7,6,5,5,4,8,10,12,12,6,13,16,15,16,14,15,15,14,13,9,6,4,1,2,3,5,6,7,0,7,5,8,9,10,9,10,9,10,13,11,11,12,12,14,11,14,15,15,16,20,20,19,16,19,17,18,15,13,10,8,7,1,0,0,0
2022-03-30 21:00:00,1,2,3,3,8,9,7,10,11,12,10,9,8,8,5,7,3,4,3,4,7,6,7,7,8,12,11,13,15,12,9,8,6,7,5,3,2,4,6,6,7,6,7,8,7,8,9,8,8,8,8,10,9,10,12,12,12,13,11,14,13,14,16,18,19,21,19,19,16,14,15,11,8,7,4,3,1,0,0
2022-03-30 22:00:00,0,1,3,6,10,3,8,8,10,8,8,10,9,8,9,10,8,7,5,6,8,4,6,8,9,16,11,16,16,15,15,9,13,12,7,4,2,2,3,5,6,2,5,9,7,6,9,7,8,6,4,16,17,17,15,14,10,11,11,12,13,15,14,19,17,21,20,21,20,20,18,17,10,6,6,2,0,0,0
2022-03-30 23:00:00,0,0,1,2,5,0,6,10,11,10,6,7,5,5,5,6,5,8,9,9,8,8,11,12,14,17,15,13,10,12,10,9,5,6,4,2,0,2,3,4,3,3,2,6,3,0,3,4,6,5,6,7,6,6,8,10,9,9,8,10,11,9,10,12,14,12,15,19,19,18,18,13,10,7,3,1,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,15,27,27,28,28,30,32,16,31,30,13,33,34,34,32,26,18,16,17,16,11,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,1,3,9,13,11,12,11,11,10,8,9,9,11,0,10,10,9,11,14,10,12,12,9,4,7,5,3,4,6,5,5,2,4,2,1,0,0,0,1,3,0,4,0,0,0,5,3,3,3,2,0,0,1,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,1,1,3,4,9,10,10,13,14,14,15,11,10,9,7,6,5,5,5,9,7,9,6,6,6,5,7,8,9,7,5,2,3,4,3,0,1,1,0,3,3,4,3,5,7,9,3,4,3,4,5,4,1,2,0,6,5,3,2,4,6,3,4,3,6,4,5,5,4,2,3,4,3,5,1,2,1,0,0
2022-03-31 07:00:00,2,12,21,27,22,29,35,41,44,44,42,29,28,22,19,20,18,16,14,15,16,15,14,13,15,14,12,20,22,16,6,3,3,5,3,4,3,2,3,7,7,10,9,10,14,15,15,17,15,30,30,33,30,24,11,11,8,8,7,9,15,16,14,17,17,8,9,8,2,7,6,7,5,6,7,5,4,0,0
2022-03-31 08:00:00,13,16,22,23,33,33,31,39,44,51,49,46,40,43,45,37,32,28,21,16,20,21,20,20,18,22,24,30,20,16,11,10,10,9,8,8,7,3,2,6,8,11,11,11,15,20,19,30,16,16,19,18,15,14,16,19,15,11,13,16,25,23,13,24,26,19,17,23,20,18,14,10,9,6,7,5,2,0,0
2022-03-31 09:00:00,0,9,11,12,17,16,19,28,25,25,29,29,31,26,27,23,23,11,8,12,12,13,13,13,14,14,13,17,18,17,8,6,7,7,5,0,3,2,3,3,4,5,5,8,11,14,9,15,11,12,8,11,10,9,7,7,5,4,9,9,8,6,6,13,13,9,10,13,14,11,10,8,4,4,1,0,0,0,0
2022-03-31 10:00:00,0,4,8,7,14,13,12,13,11,14,14,15,15,12,11,10,11,9,9,8,9,8,9,7,6,9,13,15,14,14,6,5,6,9,8,2,3,1,1,3,4,3,1,4,5,6,4,5,5,5,4,3,6,7,6,6,4,4,5,7,8,8,6,8,8,9,11,11,12,9,8,11,6,7,3,2,0,0,0
2022-03-31 11:00:00,0,3,4,9,12,13,11,15,16,13,12,13,12,9,7,7,8,6,3,6,11,12,16,15,16,15,14,15,15,12,13,12,13,12,6,10,6,2,3,8,5,5,6,6,7,9,7,8,7,9,7,6,3,4,3,4,5,5,6,4,8,8,5,7,9,11,12,10,11,9,9,8,7,6,3,2,3,0,0
2022-03-31 12:00:00,0,2,4,8,9,8,9,9,11,11,12,13,12,9,9,8,8,8,5,11,11,12,13,14,14,17,15,13,13,12,11,9,7,6,7,6,2,2,2,3,5,5,5,6,6,7,6,7,7,7,5,6,8,7,7,6,5,6,9,13,14,13,11,15,16,15,18,17,20,22,18,17,9,5,3,2,0,0,0
2022-03-31 13:00:00,0,7,4,6,12,11,11,15,16,17,17,16,15,14,14,12,11,10,8,13,14,15,16,15,12,10,19,21,19,17,15,14,9,12,8,10,4,1,3,9,11,12,13,5,7,3,8,18,12,13,9,6,4,5,4,3,6,6,6,7,8,9,8,9,10,8,10,10,11,10,9,7,3,5,4,2,1,0,0
2022-03-31 14:00:00,8,6,10,12,16,15,12,16,15,16,17,18,26,24,22,16,12,11,10,12,13,12,13,14,15,14,14,13,13,14,11,10,11,8,10,9,8,5,6,6,8,8,7,8,15,17,16,19,18,17,14,10,10,11,12,11,10,14,13,12,9,11,12,13,24,25,26,26,22,22,18,17,12,6,4,2,0,0,0
2022-03-31 15:00:00,2,2,5,9,8,9,8,10,12,11,12,15,12,9,10,12,7,6,7,14,17,10,18,20,21,14,15,16,15,14,13,9,12,10,9,6,6,4,4,8,7,8,7,8,11,12,13,21,26,24,22,17,16,16,26,8,8,11,13,15,18,10,12,16,21,13,23,21,21,18,22,18,13,10,10,3,1,0,0
2022-03-31 16:00:00,0,3,9,8,17,16,17,18,21,19,14,30,27,19,17,16,17,16,14,14,16,16,30,34,29,21,19,17,18,17,15,15,15,12,10,8,3,8,7,8,10,12,20,22,29,34,14,33,30,29,22,13,13,18,18,22,19,13,13,16,18,20,17,22,30,43,46,45,41,40,37,28,13,11,10,5,3,0,0
2022-03-31 17:00:00,0,2,5,8,9,11,13,17,17,22,15,25,24,22,21,23,23,18,9,12,16,14,19,21,21,17,16,16,16,14,13,12,13,8,7,5,6,6,5,9,11,10,11,13,18,19,17,22,19,20,17,17,11,16,19,16,14,14,20,28,27,27,26,25,29,33,38,27,30,25,24,22,13,10,10,3,1,0,0
2022-03-31 18:00:00,2,5,11,13,15,15,14,20,18,19,18,18,18,16,17,15,14,14,13,21,20,22,27,29,29,28,26,24,25,26,21,22,17,15,9,8,4,7,12,14,16,15,16,18,19,20,21,25,26,26,24,20,18,20,18,19,19,17,19,28,30,36,34,49,58,59,55,46,39,38,39,44,27,25,15,5,2,0,0
2022-03-31 19:00:00,0,1,3,7,13,14,14,17,16,22,21,19,17,15,21,19,15,12,8,19,20,21,24,22,18,24,24,22,24,23,25,16,23,15,12,5,3,2,3,8,12,14,6,14,12,13,13,21,23,22,19,19,25,26,28,24,20,17,17,18,17,20,19,27,28,32,32,36,32,24,22,17,12,10,8,2,0,0,0
2022-03-31 20:00:00,0,2,4,5,7,6,4,11,14,12,10,13,14,12,11,7,6,5,5,7,7,8,12,14,14,15,13,12,10,8,13,12,7,8,6,6,4,4,3,4,6,5,4,6,6,7,8,12,10,8,5,10,11,13,14,16,14,12,13,16,17,17,12,18,20,22,21,22,22,18,16,14,11,7,6,5,3,0,0
2022-03-31 21:00:00,0,5,2,3,6,9,7,9,10,13,12,9,10,9,10,9,8,7,5,11,13,11,13,14,15,14,13,13,15,14,12,10,8,10,5,2,3,6,5,10,11,7,7,8,8,7,9,10,11,11,10,10,6,6,6,9,10,13,12,12,11,10,6,12,15,19,13,20,22,21,17,15,8,5,6,5,1,0,0
2022-03-31 22:00:00,0,1,4,6,6,9,7,11,13,8,9,8,8,9,11,9,9,8,6,6,8,9,12,9,15,25,28,25,24,24,21,25,22,16,9,5,5,9,11,12,11,11,10,11,12,13,10,16,17,15,15,21,22,23,27,24,21,18,16,18,19,18,18,24,26,25,25,27,29,28,25,16,12,7,6,2,1,0,0
2022-03-31 23:00:00,0,0,1,3,5,2,4,11,3,8,7,7,6,7,6,7,0,4,4,7,10,6,8,9,10,9,9,7,9,5,6,2,4,6,3,2,2,2,3,5,4,4,4,5,7,5,8,9,7,7,6,9,7,6,8,7,11,10,9,10,11,9,13,15,16,16,13,16,14,13,13,10,9,8,7,2,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,1,14,26,29,29,28,30,32,15,31,31,32,35,36,37,34,26,18,15,16,13,11,9,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,1,2,4,8,10,12,10,8,0,7,9,7,7,16,15,4,13,8,9,9,10,10,10,6,6,4,4,4,3,2,2,4,0,2,3,3,2,0,0,1,3,4,5,0,4,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,1,2,2,5,8,9,8,10,9,9,9,9,10,5,8,6,7,6,4,7,8,6,4,2,4,3,7,7,5,6,4,3,2,2,0,2,1,0,2,4,5,0,3,4,2,7,0,6,3,6,5,2,7,3,8,4,5,4,1,2,5,5,4,3,5,6,2,3,5,4,3,2,3,2,5,2,1,0,0
2022-04-01 07:00:00,9,7,17,15,22,34,38,45,49,54,42,26,28,27,25,21,17,14,13,14,15,16,15,12,15,14,11,30,27,15,13,2,2,3,2,0,3,0,1,3,7,9,8,12,16,15,12,13,12,19,30,33,30,21,17,9,15,12,12,12,15,15,15,13,14,12,7,13,12,9,8,7,5,7,0,3,1,0,0
2022-04-01 08:00:00,15,10,17,21,27,30,30,47,47,44,40,38,35,32,34,37,38,25,22,24,23,23,19,18,18,20,21,27,21,16,11,11,9,8,5,6,5,1,6,4,5,8,10,12,16,21,12,19,19,20,17,18,17,15,14,15,11,12,15,17,20,18,12,21,20,12,13,20,20,12,10,8,7,7,4,3,1,0,0
2022-04-01 09:00:00,5,7,12,18,29,29,36,44,42,39,41,40,34,30,35,29,27,18,14,12,13,12,13,13,14,12,6,21,18,14,10,9,7,6,3,3,2,1,3,7,9,10,11,10,11,12,11,12,10,8,9,7,4,4,7,5,5,5,7,10,12,12,4,11,12,13,14,13,13,12,9,9,5,5,5,2,1,1,0
2022-04-01 10:00:00,0,6,7,9,15,15,11,16,15,13,13,12,12,11,11,10,7,8,6,7,9,11,12,13,12,12,12,12,9,9,8,7,6,5,6,7,2,3,3,4,6,5,6,8,9,5,9,10,7,7,8,9,9,7,8,10,7,7,6,8,10,9,7,7,9,8,10,11,8,8,10,10,5,4,3,1,0,0,0
2022-04-01 11:00:00,0,1,3,4,7,4,9,10,11,11,8,13,11,10,7,9,11,9,9,11,10,8,12,14,8,11,13,11,12,9,13,12,8,10,9,10,3,3,4,4,5,3,4,5,3,6,7,9,7,9,9,7,7,7,9,10,8,7,7,2,6,7,7,8,8,10,8,9,12,10,8,9,6,4,3,2,1,0,0
2022-04-01 12:00:00,0,1,5,5,10,8,8,16,18,17,13,16,17,20,19,17,16,12,10,6,7,9,10,10,10,12,17,15,21,15,15,2,6,12,10,9,5,3,3,3,8,7,9,8,7,8,6,10,12,12,11,9,3,10,9,8,7,5,5,8,7,10,10,9,12,12,13,13,13,13,14,14,9,5,3,3,2,0,0
2022-04-01 13:00:00,0,6,7,9,12,10,12,16,16,18,20,17,14,13,19,17,16,12,9,12,16,17,18,19,20,19,19,21,22,18,16,15,16,13,5,2,5,1,3,8,9,11,9,10,12,13,11,15,15,16,15,13,12,7,11,10,8,8,9,11,12,14,13,14,16,15,17,17,17,17,15,12,10,9,5,4,3,1,0
2022-04-01 14:00:00,1,4,7,6,8,7,6,16,16,15,11,12,25,23,21,12,11,11,9,18,19,19,20,14,15,19,20,19,19,17,16,15,16,15,13,9,7,5,6,7,9,7,7,5,6,6,7,11,14,12,11,10,7,10,10,9,7,8,10,11,12,14,14,19,20,23,22,19,21,17,13,11,9,8,5,1,2,0,0
2022-04-01 15:00:00,2,3,6,8,13,15,8,18,19,21,17,22,21,17,14,15,13,14,11,18,22,23,25,21,22,21,22,17,18,17,15,16,14,12,10,7,9,5,15,14,18,19,18,19,21,22,15,22,21,21,13,14,15,14,18,19,15,14,16,15,13,15,16,15,17,38,39,38,36,33,33,14,9,6,5,4,1,0,0
2022-04-01 16:00:00,1,0,6,7,13,16,17,20,21,21,12,28,29,23,23,23,19,15,13,17,19,14,23,24,24,28,27,24,29,26,22,23,22,18,16,15,5,3,5,11,10,15,16,19,20,21,23,26,23,21,21,20,13,11,14,16,17,11,14,14,17,18,15,22,29,48,48,44,41,34,34,32,17,12,11,4,2,0,0
2022-04-01 17:00:00,2,2,10,12,18,22,22,23,26,22,24,24,26,19,20,20,18,17,14,15,16,15,19,24,23,21,16,20,27,24,17,15,16,14,15,10,9,4,7,13,19,22,21,20,23,24,24,23,22,25,23,17,17,17,18,17,14,17,17,19,17,22,22,28,34,39,41,36,35,35,29,28,14,10,7,2,0,0,0
2022-04-01 18:00:00,3,3,5,11,20,20,18,33,31,31,29,43,34,29,34,30,23,19,10,19,27,28,32,31,29,30,31,30,33,34,31,36,34,31,23,21,10,5,9,13,15,21,17,15,20,18,22,22,24,23,21,17,18,18,23,19,18,21,20,22,26,31,29,38,55,62,64,55,49,39,34,26,19,17,13,14,10,0,0
2022-04-01 19:00:00,0,1,8,7,10,10,8,11,12,13,16,14,13,10,12,11,10,10,9,10,11,10,18,18,17,15,21,20,21,23,19,18,27,22,14,13,10,4,7,9,11,10,8,9,11,13,19,22,21,23,19,12,11,13,14,16,15,18,18,22,26,30,30,33,37,38,34,33,36,31,25,24,10,11,7,3,1,0,0
2022-04-01 20:00:00,3,1,5,6,7,8,9,11,12,13,14,11,15,7,8,7,7,3,6,8,10,7,8,6,11,14,12,11,10,10,12,9,11,9,9,7,4,6,6,7,10,9,11,12,13,4,11,15,13,11,10,12,12,12,13,13,13,12,15,16,16,17,16,16,17,21,19,19,14,12,13,11,8,7,7,3,1,0,0
2022-04-01 21:00:00,1,0,1,3,7,8,5,10,11,10,9,9,10,7,5,3,6,3,5,7,7,6,7,5,8,10,9,11,3,10,9,8,6,5,3,1,1,4,4,9,8,6,9,9,10,11,12,16,13,19,15,12,11,10,9,10,12,11,12,12,9,8,9,14,14,15,14,16,15,14,13,10,8,5,5,2,0,0,0
2022-04-01 22:00:00,0,0,1,2,3,3,3,5,6,8,8,9,8,11,10,8,6,7,5,6,6,7,8,11,16,30,29,26,31,29,29,23,27,22,11,7,5,6,10,11,10,6,7,9,10,10,11,14,16,14,14,22,28,28,28,27,21,18,17,18,19,19,21,24,24,25,23,25,23,20,20,15,13,8,4,4,3,0,0
2022-04-01 23:00:00,0,1,0,0,4,3,1,4,5,7,0,5,1,6,7,6,5,3,4,10,12,5,11,10,9,13,12,12,12,12,11,10,11,7,7,6,3,2,3,6,3,0,10,10,5,0,5,13,11,10,12,14,13,12,9,11,10,13,9,12,11,7,8,16,13,13,14,16,17,17,16,11,6,4,3,4,1,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
