Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_상암고등학교,5_월드컵파크5단지,6_월드컵파크4단지후문.JTBC,7_월드컵파크3단지.난지천공원,8_월드컵경기장서측.문화비축기지,9_증산종합시장.증산중학교입구,10_증산역.증산동주민센터,11_북가좌119안전센터,12_북가좌사거리,13_DMC두산위브아파트,14_연가초교.DMC래미안클라시스,15_명지대,16_명지대삼거리,17_명지중고등학교,18_명지전문대.충암중고등학교,19_응암정보도서관,20_서울중앙교회앞,21_은가어린이공원구150번종점,22_우성공인중개사,23_응암정보도서관,24_충암고교앞.대주피오레아파트,25_응암초교.백련산힐스테이트3차,26_백련산힐스테이트2차,27_시립은평병원,28_영락중학교입구,29_녹번센트레빌아파트,30_응암1동주민센터,31_은평구청,32_녹번역,33_산골고개,34_홍제역(중).서대문세무서,35_홍제삼거리.인왕산한신휴플러스,36_무악재역,37_안산초등학교,38_독립문역.한성과학고,39_영천시장,40_금화초등학교.서울시교육청,41_서대문역사거리.농협중앙회,42_서울역사박물관.김구집무실(경교장),43_광화문,44_서소문,45_경찰청.동북아역사재단,46_서대문경찰서.농협은행.유관순활동터,47_영천시장,48_독립문역.한성과학고,49_무악재역,50_인왕산.홍제원아파트,51_홍제역(중).서대문세무서,52_산골고개,53_녹번역,54_은평구청,55_응암1동주민센터,56_녹번센트레빌아파트,57_영락중학교입구,58_시립은평병원,59_백련산힐스테이트4차,60_응암초교.백련산힐스테이트3차,61_충암고교앞.대주피오레아파트,62_응암정보도서관,63_서울중앙교회앞,64_은가어린이공원구150번종점,65_우성공인중개사,66_응암정보도서관,67_명지전문대.충암중고등학교,68_명지중고등학교,69_명지대삼거리,70_명지대,71_DMC센트럴아이파크아파트,72_연가초.연희중.래미안클라시스,73_DMC두산위브아파트,74_북가좌사거리,75_북가좌119안전센터,76_증산역.증산동주민센터,77_증산종합시장.증산중학교입구,78_월드컵경기장서측.문화비축기지,79_월드컵공원입구.문화비축기지,80_월드컵파크3단지후문,81_월드컵파크3단지.난지천공원,82_월드컵파크4단지후문.JTBC,83_누리꿈스퀘어.MBC,84_월드컵파크5단지.상암중고등학교입구,85_상암DMC입구,86_DMC첨단산업센터,87_덕은교.은평차고지앞,88_은평공영차고지(가상)
2022-04-08 11:00:00,1,1,1,2,1,0,3,5,1,9,5,6,6,7,5,3,3,1,2,3,4,5,8,7,8,11,15,15,16,20,17,14,12,12,14,16,15,15,12,7,7,8,9,8,8,9,10,10,8,5,8,11,10,10,12,10,8,8,7,6,4,6,5,4,2,2,4,6,2,5,6,8,9,12,13,9,7,7,1,2,6,5,3,1,1,0,0,0
2022-04-08 12:00:00,0,1,3,1,3,4,4,5,6,10,10,8,9,7,7,6,6,6,5,7,10,7,11,13,15,16,21,22,24,25,24,13,12,10,10,11,11,10,10,9,6,4,7,9,7,9,15,13,12,12,8,14,15,15,17,13,12,8,5,5,4,3,6,5,3,0,6,7,7,8,12,13,9,11,11,8,0,5,4,0,3,2,0,1,0,0,0,0
2022-04-08 13:00:00,1,1,1,3,4,5,5,7,6,15,13,13,8,8,7,5,6,3,4,6,12,6,12,14,15,16,19,20,21,22,21,12,6,16,19,9,17,16,12,8,7,7,11,8,9,15,17,11,18,16,17,18,16,14,13,12,11,9,5,11,8,4,10,7,5,5,6,7,7,9,8,7,9,11,10,6,4,5,5,3,3,2,2,1,0,0,0,0
2022-04-08 14:00:00,1,0,2,4,5,5,6,7,6,12,14,9,15,14,6,5,3,4,3,0,7,5,6,8,9,12,18,20,23,22,22,19,20,18,17,12,13,15,14,8,6,4,5,11,10,24,24,22,21,15,16,18,20,19,21,20,19,13,12,11,9,8,8,3,3,2,5,6,5,6,7,7,9,9,8,4,6,5,3,2,4,4,2,1,1,0,0,0
2022-04-08 15:00:00,0,1,1,3,7,9,9,9,8,17,18,17,18,18,11,10,11,11,8,7,8,2,9,25,28,15,38,37,36,29,24,12,10,9,10,9,5,7,12,11,7,4,9,13,14,26,28,28,26,24,23,21,23,25,24,23,17,13,11,9,1,10,8,4,4,4,9,14,10,17,22,19,20,19,14,8,7,5,5,3,3,4,4,1,3,1,0,0
2022-04-08 16:00:00,0,2,1,3,5,5,6,10,12,18,19,20,18,15,10,6,7,7,8,8,6,7,6,10,11,13,18,19,20,16,16,14,15,14,10,15,16,15,13,10,8,7,11,19,23,25,24,24,20,20,23,22,27,30,25,22,20,19,15,14,13,11,9,3,0,5,6,9,10,13,13,17,17,17,15,10,9,4,4,9,6,5,4,2,2,1,0,0
2022-04-08 17:00:00,2,1,2,6,8,11,12,11,11,19,13,19,17,15,19,13,10,16,8,9,8,10,13,16,16,16,16,16,16,20,17,8,7,9,10,10,8,10,7,6,7,8,13,26,31,40,46,44,42,39,39,36,36,33,31,30,28,21,14,13,10,10,7,4,2,3,6,6,7,15,17,16,14,13,11,8,9,8,2,0,7,6,4,1,0,1,1,0
2022-04-08 18:00:00,0,1,1,5,7,22,19,24,22,39,45,44,26,17,13,11,7,12,10,9,7,7,8,2,8,8,21,21,25,24,35,22,20,17,13,12,11,11,9,8,17,20,32,45,48,52,49,48,46,43,42,37,41,40,36,31,27,19,16,15,15,19,21,7,0,2,4,3,3,5,9,6,10,8,6,4,4,5,0,2,0,7,5,6,5,6,2,0
2022-04-08 19:00:00,0,2,2,4,4,7,5,12,12,18,17,41,32,19,14,14,11,11,10,9,4,4,5,9,8,12,16,6,7,13,14,9,6,4,1,3,6,5,4,4,2,4,15,23,25,26,29,29,21,26,27,42,43,47,44,37,35,20,18,14,14,15,12,3,1,2,1,7,5,7,8,10,8,8,6,6,5,4,1,0,0,2,3,4,2,0,1,0
2022-04-08 20:00:00,0,1,0,3,4,7,5,13,10,20,18,17,15,8,5,6,4,6,4,5,3,1,3,2,6,3,6,7,7,10,11,5,4,3,2,2,0,4,3,2,1,2,8,20,16,21,23,15,18,20,21,21,28,27,24,21,19,17,15,11,10,6,5,2,2,0,3,2,4,6,9,12,13,13,12,4,3,0,2,0,0,2,2,2,0,1,0,0
2022-04-08 21:00:00,1,1,1,2,3,5,3,6,4,10,11,13,12,8,7,4,5,7,6,3,4,5,4,5,4,3,7,6,4,4,8,5,5,4,5,4,0,4,4,0,3,3,5,14,20,22,24,17,23,21,22,26,22,23,21,20,17,13,11,12,4,11,10,2,0,2,2,0,3,3,4,5,4,4,2,1,0,2,0,0,0,2,1,0,1,0,1,0
2022-04-08 22:00:00,0,1,2,2,6,9,4,7,11,18,18,12,12,9,8,6,6,6,6,5,5,0,6,1,3,1,0,2,2,2,1,2,1,1,1,0,0,1,0,0,0,1,4,18,19,28,25,24,19,18,18,17,26,26,21,20,18,16,14,12,10,11,10,2,0,1,1,1,6,9,4,9,8,5,2,3,0,0,0,2,2,1,1,1,0,0,0,0
2022-04-08 23:00:00,0,0,0,0,2,4,0,0,1,10,10,8,5,3,3,4,3,7,2,6,4,0,1,0,2,0,4,4,3,2,3,5,7,4,4,3,0,3,3,0,2,1,5,10,11,11,12,18,16,13,13,14,21,31,29,16,23,16,15,14,13,9,7,2,0,0,1,3,1,2,3,0,3,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,0,0,1,1,0,2,0,0,1,3,0,2,1,0,1,1,0,0,2,10,11,12,14,15,10,16,16,17,16,14,7,7,6,3,0,4,4,3,5,3,2,1,4,0,5,6,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,0,0,1,0,1,2,1,0,3,4,3,5,4,2,1,1,0,0,0,1,6,7,7,8,6,7,11,8,10,8,11,9,6,11,0,0,10,6,7,3,4,2,3,2,4,3,5,2,4,0,4,3,4,0,3,3,0,1,0,5,0,4,3,5,2,4,2,2,3,4,4,5,0,6,6,4,5,4,0,0,3,2,1,0,0,0,0,0
2022-04-09 07:00:00,0,0,1,1,1,0,0,0,2,7,8,10,5,3,2,1,0,2,3,5,13,12,10,13,16,19,26,29,29,23,19,8,9,9,9,11,5,4,6,6,4,2,3,2,4,3,4,0,3,2,3,0,4,3,2,2,1,3,0,2,1,1,2,6,2,0,0,3,6,7,7,4,9,14,14,6,3,3,1,1,2,1,0,0,0,0,0,0
2022-04-09 08:00:00,0,0,0,1,1,2,3,7,3,8,3,0,7,5,3,0,3,1,4,6,12,11,14,15,18,20,23,24,18,29,25,25,26,24,16,18,23,19,15,8,5,3,2,0,1,5,7,7,6,5,9,7,10,9,9,4,6,5,4,3,2,5,4,4,0,4,7,4,6,7,6,11,15,16,16,8,5,7,2,8,7,5,4,1,0,0,0,0
2022-04-09 09:00:00,0,1,1,2,2,2,1,2,2,5,5,6,5,5,3,2,3,1,0,6,12,12,14,15,17,21,26,32,34,34,30,20,19,19,22,4,21,16,12,10,9,8,9,5,1,3,6,9,7,8,10,5,8,9,8,7,4,5,4,2,3,3,2,6,3,7,3,5,6,7,8,10,14,18,18,15,13,13,3,0,6,10,2,1,0,1,0,0
2022-04-09 10:00:00,0,0,2,1,3,2,0,3,2,4,5,5,6,6,5,4,2,3,4,4,12,17,19,7,14,16,22,25,31,30,27,21,17,15,16,21,23,20,15,13,10,8,5,2,3,4,2,0,5,4,4,4,5,7,7,8,5,5,4,8,6,5,4,3,4,4,5,2,4,3,7,4,10,14,13,6,7,6,4,0,3,2,2,1,1,0,0,0
2022-04-09 11:00:00,0,0,2,2,4,4,2,5,4,7,6,8,7,6,7,3,3,5,0,5,6,6,9,18,19,19,26,27,33,24,27,18,13,13,13,9,10,16,15,10,8,5,5,3,4,10,11,5,10,10,12,11,11,12,10,9,8,7,6,5,4,6,3,8,0,9,5,3,10,14,16,15,15,17,11,10,11,10,3,2,2,3,1,0,0,0,0,0
2022-04-09 12:00:00,0,2,4,3,4,6,3,10,9,9,8,5,7,6,5,3,3,3,6,5,10,12,13,15,14,18,35,41,46,47,45,42,19,20,25,24,25,20,19,15,13,9,6,5,6,6,8,9,8,8,11,13,14,15,13,12,14,12,10,10,9,9,9,6,5,7,7,8,9,12,15,15,18,21,19,10,8,3,6,5,1,2,2,2,0,0,0,0
2022-04-09 13:00:00,0,1,2,2,4,6,7,10,11,13,14,12,14,9,12,7,3,4,1,4,13,14,15,17,19,21,25,24,25,25,22,26,21,25,21,12,12,23,21,19,19,12,10,10,12,8,12,10,8,7,15,16,17,19,18,15,13,12,11,9,4,7,5,6,4,12,13,12,11,14,15,9,16,18,19,14,13,6,5,3,3,2,0,0,0,0,0,0
2022-04-09 14:00:00,0,1,1,1,4,3,6,16,15,22,20,16,5,12,8,6,8,9,7,6,7,7,9,11,12,14,17,20,24,23,23,15,14,13,18,17,18,19,20,14,12,14,10,5,6,8,10,8,11,7,9,10,16,16,14,13,11,10,8,9,7,6,9,9,2,11,12,13,5,12,18,12,20,21,16,10,12,6,3,2,5,1,1,0,0,0,0,0
2022-04-09 15:00:00,3,0,1,4,5,6,5,13,12,25,28,26,26,16,14,17,8,15,15,10,10,14,16,18,19,19,20,19,20,20,19,14,11,13,7,12,13,9,10,6,6,5,21,20,14,15,18,16,14,11,17,18,24,27,26,25,17,12,11,7,10,9,5,5,2,6,8,5,7,8,10,12,13,14,14,6,6,4,1,1,0,2,0,0,0,0,0,0
2022-04-09 16:00:00,1,0,2,3,4,6,10,14,15,21,21,20,15,13,10,10,9,10,6,13,15,17,19,19,6,20,26,28,27,16,24,14,12,13,9,10,12,11,9,6,8,5,10,14,14,17,24,24,24,21,24,27,30,31,30,27,23,15,12,11,14,9,7,4,0,2,6,7,6,7,9,22,23,26,16,9,11,5,7,0,6,3,1,0,0,0,0,0
2022-04-09 17:00:00,0,0,0,1,2,5,7,17,6,10,12,11,10,7,7,8,6,5,5,5,6,0,5,0,7,9,12,13,11,12,11,8,4,13,14,13,7,12,14,12,8,7,9,16,15,13,24,22,19,17,18,19,24,27,24,26,22,15,14,13,9,10,8,7,0,6,4,7,6,8,12,11,13,11,10,6,4,5,0,3,0,4,1,2,0,0,0,0
2022-04-09 18:00:00,0,0,2,2,3,7,10,11,17,26,25,24,21,17,18,18,8,16,15,10,8,9,11,6,5,8,16,17,18,14,12,6,7,8,11,12,8,7,6,4,1,2,6,14,9,19,22,25,22,20,20,24,29,31,26,22,18,15,9,10,4,7,7,4,3,2,4,6,5,9,11,13,12,12,10,8,3,4,2,0,3,2,1,2,0,0,0,0
2022-04-09 19:00:00,0,1,4,2,3,6,7,9,5,14,16,14,13,11,6,4,4,6,7,9,7,6,5,6,8,9,10,6,11,7,5,4,0,4,0,0,0,4,2,3,5,3,5,17,20,21,20,22,24,23,25,25,29,28,24,21,19,16,14,4,10,8,8,6,0,0,4,7,6,9,10,9,10,10,8,5,6,4,0,0,3,1,0,0,0,0,0,0
2022-04-09 20:00:00,0,0,0,2,3,5,4,6,5,14,13,9,10,9,7,7,3,6,5,8,6,4,3,4,5,4,7,5,0,3,4,4,1,2,2,1,3,3,0,0,2,1,6,15,16,21,22,23,21,18,18,18,23,25,24,21,17,11,8,1,7,10,9,2,0,1,4,5,5,8,6,5,5,4,4,5,6,3,2,0,0,4,1,0,0,0,1,0
2022-04-09 21:00:00,0,0,1,2,3,4,3,6,7,12,14,12,11,7,8,3,3,0,2,5,3,0,0,1,0,0,4,4,4,1,3,3,4,4,3,3,2,1,2,2,3,0,4,11,11,14,18,17,20,19,22,16,29,31,29,21,19,18,11,17,14,12,13,2,2,1,0,2,3,8,10,2,7,6,5,4,3,3,2,2,0,0,1,1,0,0,0,0
2022-04-09 22:00:00,0,0,0,4,9,10,2,11,12,22,26,24,22,10,9,7,4,5,6,5,4,0,3,4,5,6,4,5,0,6,4,3,0,5,3,2,4,3,0,2,0,1,3,8,11,13,14,15,14,13,15,12,16,17,17,15,14,12,10,9,4,8,8,4,0,5,1,2,1,2,4,3,2,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0
2022-04-09 23:00:00,0,0,0,1,0,0,0,0,2,6,6,5,4,3,7,0,0,0,6,4,1,0,2,0,1,0,1,3,2,0,0,2,2,1,0,3,0,0,1,2,0,2,2,8,11,12,10,14,12,7,13,12,20,18,21,20,15,10,9,8,3,5,2,2,0,4,2,0,5,6,8,0,0,7,6,2,1,0,0,0,0,1,0,2,1,0,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,2,4,4,5,0,6,7,9,8,6,3,0,0,0,2,2,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,0,0,0,1,0,1,2,0,3,1,0,2,0,1,2,2,0,0,2,5,6,7,0,2,9,4,10,11,0,11,3,2,4,5,0,0,0,2,4,2,1,0,0,0,1,2,3,2,0,3,2,5,4,0,3,2,0,1,0,0,0,1,1,2,0,3,0,0,0,0,0,2,4,3,3,0,2,2,1,0,1,0,0,0,0,0,0
2022-04-10 07:00:00,0,0,0,1,0,0,2,3,2,3,1,2,0,0,1,0,0,0,1,1,4,4,5,6,5,8,6,9,12,6,10,4,2,8,5,4,7,5,3,0,2,1,1,1,2,3,4,5,0,4,4,3,4,5,4,2,0,1,0,0,0,0,1,2,1,1,0,0,1,2,2,3,3,4,5,4,0,2,0,0,1,2,0,0,1,1,0,0
2022-04-10 08:00:00,0,2,1,2,0,1,1,2,0,3,3,0,6,6,3,3,2,0,3,7,11,8,16,9,12,16,18,20,22,22,20,8,6,8,8,9,9,10,10,9,5,3,1,3,2,3,3,4,3,1,3,4,6,5,4,3,3,4,2,3,2,1,2,3,0,3,2,3,4,5,6,6,10,12,12,5,0,3,2,0,0,1,0,0,0,0,0,0
2022-04-10 09:00:00,0,0,0,1,2,3,2,1,3,6,5,5,4,4,4,2,1,2,3,4,10,10,12,12,14,18,26,28,31,30,27,20,19,17,6,16,15,12,11,6,9,6,4,2,2,4,4,4,5,4,5,4,8,6,6,3,5,4,4,2,3,3,2,5,1,7,3,1,8,10,11,12,15,15,14,4,4,3,1,0,2,0,0,0,0,0,0,0
2022-04-10 10:00:00,0,0,1,2,0,1,3,5,4,8,8,7,7,7,5,5,2,2,4,2,6,8,10,12,14,15,20,21,23,29,23,16,17,17,18,20,0,20,15,9,7,5,3,4,2,0,3,5,2,4,6,7,9,9,10,8,9,10,7,9,7,4,4,12,5,8,10,11,12,11,13,12,16,18,13,14,6,13,10,0,7,6,3,2,0,0,0,0
2022-04-10 11:00:00,0,1,2,1,3,3,4,1,6,8,9,8,10,11,8,7,3,0,2,4,5,6,8,10,12,19,23,24,29,27,22,19,17,18,18,20,16,16,15,13,10,8,2,3,6,7,7,8,6,5,11,7,12,13,11,8,12,11,8,7,5,5,4,4,4,3,3,3,4,7,10,11,13,17,16,8,7,3,2,0,1,2,0,0,0,0,0,0
2022-04-10 12:00:00,0,1,1,3,0,0,2,3,1,10,9,11,11,10,7,6,6,6,5,7,12,0,13,15,17,16,22,28,29,30,24,16,13,18,20,12,19,17,17,16,17,14,5,7,6,10,11,11,11,12,14,16,16,16,12,10,10,12,10,11,9,5,4,6,10,11,5,13,13,14,13,13,22,12,20,14,15,8,6,0,0,2,3,2,0,0,0,0
2022-04-10 13:00:00,0,1,2,3,2,4,1,3,4,12,7,8,7,9,10,9,8,7,4,5,6,10,9,7,9,12,17,21,22,21,16,11,9,11,6,12,13,16,14,12,7,5,5,6,10,8,12,11,9,8,10,11,13,14,12,11,10,9,10,8,7,6,7,5,4,6,5,0,7,9,8,11,10,10,10,8,10,9,6,4,6,1,0,0,0,0,0,0
2022-04-10 14:00:00,0,1,3,3,2,1,2,7,8,10,12,12,13,12,7,4,6,3,2,5,6,5,7,7,11,14,19,9,23,14,21,15,13,14,12,14,11,14,12,8,8,7,6,6,5,7,9,10,12,11,14,15,17,18,17,18,16,13,3,12,2,10,5,5,4,5,8,6,6,13,17,16,16,19,13,6,7,5,4,0,3,1,1,0,0,0,0,0
2022-04-10 15:00:00,0,1,0,1,2,3,4,10,9,14,12,12,12,10,11,14,13,13,11,10,6,7,7,5,10,11,14,17,19,12,18,13,12,13,16,11,0,15,14,11,12,6,8,8,8,8,11,9,6,8,10,13,14,16,15,8,11,7,0,5,3,5,10,9,2,0,4,6,8,10,11,9,11,12,10,6,8,3,3,2,4,1,2,1,0,0,0,0
2022-04-10 16:00:00,0,5,6,5,3,7,6,10,11,14,16,15,13,10,8,9,9,7,6,3,6,7,9,9,11,13,18,17,20,19,14,8,5,11,13,14,12,11,9,4,3,6,9,8,12,16,18,17,15,12,16,17,19,21,18,16,14,12,9,8,6,9,7,6,5,3,5,4,2,8,8,5,10,12,13,7,8,7,6,6,6,5,3,0,0,0,0,0
2022-04-10 17:00:00,1,1,1,1,0,2,8,16,17,23,18,17,15,12,8,9,12,8,11,8,7,4,9,4,6,5,6,5,7,6,7,6,7,8,0,9,0,9,7,6,4,5,8,10,11,13,15,11,12,15,14,14,23,21,20,17,14,10,6,6,7,5,5,5,2,7,8,9,9,10,12,14,10,11,14,11,8,7,4,1,0,6,5,1,0,0,0,0
2022-04-10 18:00:00,1,1,3,3,4,4,8,13,11,16,17,18,19,17,9,10,6,7,5,2,5,4,3,6,6,7,9,9,10,9,7,5,6,5,7,4,3,5,1,2,3,2,3,10,11,14,19,21,20,18,17,18,22,20,21,15,13,10,9,7,8,6,6,2,3,2,3,4,4,8,9,9,16,17,12,7,5,2,2,1,0,3,0,0,0,0,0,0
2022-04-10 19:00:00,0,0,0,3,2,2,4,5,5,10,9,9,8,6,5,6,7,8,9,7,6,3,0,0,4,5,8,8,7,7,6,4,3,3,0,0,2,0,0,0,0,1,8,11,13,10,11,16,15,14,13,16,19,18,17,15,15,14,12,11,5,6,5,6,2,3,7,9,6,8,9,7,5,6,4,4,6,5,4,0,0,3,1,1,2,0,0,0
2022-04-10 20:00:00,1,0,0,1,0,1,1,4,4,19,25,19,14,10,10,9,5,4,6,5,3,2,2,4,5,5,8,7,6,4,3,2,1,4,0,0,3,2,2,0,1,2,7,8,6,10,13,14,10,13,16,19,26,25,26,23,21,16,15,13,10,13,14,2,0,1,1,3,0,5,8,6,9,11,4,4,4,2,0,1,1,3,0,0,2,0,0,0
2022-04-10 21:00:00,0,0,1,1,2,4,0,28,26,32,37,27,27,23,8,7,8,6,7,5,3,3,0,4,0,2,4,5,1,5,5,4,2,3,2,1,0,1,3,0,0,0,3,12,7,15,10,11,8,14,14,16,26,23,20,17,14,9,7,6,7,10,9,1,2,2,0,2,1,6,7,8,8,4,9,6,3,1,6,0,5,3,1,3,0,1,0,0
2022-04-10 22:00:00,0,0,0,0,3,5,0,7,2,12,13,12,11,7,6,6,4,5,4,3,2,0,1,1,2,2,3,0,3,2,3,1,1,2,0,0,0,0,1,0,0,0,3,4,6,10,14,14,12,13,12,15,24,13,18,15,10,9,8,7,14,11,8,2,0,0,0,2,0,3,5,6,4,5,1,1,0,0,0,0,0,2,0,1,0,0,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,5,7,4,2,3,2,0,1,0,0,3,0,0,0,0,1,2,0,3,0,1,3,5,6,0,1,6,0,0,5,0,4,0,2,4,6,6,5,4,6,6,6,3,11,11,10,9,7,6,6,4,3,3,2,1,2,1,1,3,2,4,5,1,4,2,1,2,1,0,0,0,0,2,0,1,0,0,1,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,0,0,1,0,2,0,0,0,0,2,3,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,0,1,1,0,0,1,2,0,1,1,2,3,0,1,1,1,0,1,3,10,6,11,12,14,16,21,23,18,22,17,15,9,14,0,0,13,12,9,7,4,3,1,1,0,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
