Unnamed: 0,1_선일교통(가상),2_강북청소년수련관,3_무량사입구,4_국립4.19민주묘지,5_국립4.19민주묘지입구사거리,6_북부성모병원,7_수유2동주민센터우이시장,8_광산사거리,9_강북구청,10_수유역.강북구청,11_대한병원,12_수유중앙시장,13_광산사거리,14_쌍문초등학교,15_숭미초등학교,16_둘리뮤지엄.대우이안극동아파트,17_세그루학원,18_방학3동주민센터,19_방학동신동아타워,20_방학동신동아아파트,21_국민은행방학지점,22_신한은행방학동지점,23_방학사거리,24_창동아이파크,25_창동쌍용아파트,26_자운고등학교앞,27_창동동아청솔아파트,28_창동농협물류센터,29_창동역동측,30_창동동아아파트,31_창동주공19단지,32_창동주공18단지,33_서울외국어고등학교,34_녹천역,35_서울외국어고등학교,36_창동주공18단지,37_창동주공19단지,38_창동동아아파트,39_창동역동측(도봉방면),40_창동농협물류센터,41_창동동아청솔아파트,42_자운고등학교앞,43_창동쌍용.성원아파트,44_서울문화고등학교,45_방학사거리,46_신한은행방학동지점,47_국민은행방학지점,48_방학동신동아아파트,49_방학3동신동아프라자,50_방학3동주민센터,51_세그루학원,52_둘리뮤지엄.대우이안극동아파트,53_숭미초등학교,54_쌍문초등학교,55_강북중학교,56_강북구청,57_수유역.강북구청,58_대한병원,59_수유중앙시장,60_광산사거리,61_수유2동주민센터우이시장,62_북부성모의원,63_국립4.19민주묘지입구사거리,64_국립4.19민주묘지,65_무량사입구,66_강북청소년수련관,67_선일교통종점(가상)
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,1,2,5,0,2,8,7,8,9,10,11,13,15,16,16,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,2,3,5,6,7,9,6,5,4,4,5,6,7,8,6,7,8,9,6,20,19,17,14,15,11,9,12,7,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,5,7,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,0,3,7,8,9,8,15,15,11,5,4,7,5,6,5,5,6,5,5,6,5,6,5,11,15,16,18,14,2,3,1,0,0,2,4,4,7,6,2,1,2,1,3,4,4,5,5,7,9,15,10,11,10,10,12,9,5,2,2,1,1,4,4,2,1,0,0
2022-04-14 07:00:00,0,7,10,15,17,18,22,21,18,16,12,17,18,18,18,21,14,21,24,31,34,29,34,35,48,31,34,29,8,9,8,5,2,4,6,11,21,23,16,18,16,5,14,23,10,27,26,28,33,38,26,22,25,26,34,22,4,5,4,5,6,5,2,2,1,0,0
2022-04-14 08:00:00,0,8,14,16,21,23,28,30,23,11,9,12,11,17,20,20,12,14,15,17,16,18,20,23,30,32,42,38,30,29,5,5,2,4,7,12,13,14,8,10,12,9,10,13,10,12,10,11,15,30,38,37,40,41,38,24,17,15,14,15,16,15,15,11,8,0,0
2022-04-14 09:00:00,0,4,12,15,16,16,21,18,18,9,5,6,7,8,10,7,9,9,10,11,9,11,11,14,19,8,18,14,5,4,2,3,2,3,6,8,10,11,4,6,3,5,2,8,11,9,8,7,10,15,17,17,15,15,19,13,7,6,5,7,2,6,5,4,3,0,0
2022-04-14 10:00:00,0,4,6,7,9,8,7,10,10,3,4,4,5,6,8,8,8,7,5,7,8,5,5,8,10,9,9,7,2,0,1,1,0,3,3,7,8,5,6,3,6,3,6,7,9,8,7,10,11,14,17,17,17,14,12,10,8,7,7,5,6,7,8,4,3,0,0
2022-04-14 11:00:00,1,4,5,3,7,7,10,11,9,7,6,4,3,5,4,2,5,4,6,7,7,4,7,6,6,5,0,7,4,4,3,2,0,2,3,6,6,4,3,6,5,4,5,6,7,7,4,9,8,8,11,12,6,10,9,5,6,5,5,6,5,2,5,4,3,0,0
2022-04-14 12:00:00,1,7,8,10,11,9,12,8,9,6,7,7,8,11,12,11,5,5,5,7,6,7,4,4,8,5,8,7,6,6,4,1,1,1,2,3,4,4,4,6,8,9,4,6,11,11,9,4,7,10,10,10,11,13,12,10,8,4,10,10,9,10,8,6,1,0,0
2022-04-14 13:00:00,0,2,3,4,6,9,12,10,8,8,5,5,8,8,8,9,10,10,10,9,9,12,11,12,9,10,9,6,2,1,0,0,0,5,4,5,8,5,6,9,5,8,6,9,9,10,8,4,8,10,11,12,10,11,7,8,7,5,3,5,6,7,7,4,2,1,0
2022-04-14 14:00:00,0,5,8,10,5,12,12,12,11,7,6,6,8,10,10,13,10,10,11,10,12,14,14,11,7,10,6,8,2,2,0,1,0,3,2,5,6,4,6,7,8,7,8,5,5,6,5,5,4,4,10,4,11,10,6,5,8,7,10,6,9,6,8,4,2,0,0
2022-04-14 15:00:00,0,5,6,10,7,8,8,9,7,12,13,14,7,13,14,11,8,6,8,9,10,8,11,10,9,8,7,5,10,9,8,6,4,2,5,5,23,24,25,26,12,12,11,9,11,10,8,8,8,8,13,14,13,16,14,11,8,9,8,7,13,5,12,9,7,0,0
2022-04-14 16:00:00,0,8,8,9,12,14,13,13,11,11,12,12,14,16,17,17,16,16,15,13,14,14,12,14,7,15,13,12,11,11,7,4,3,5,28,33,34,31,20,27,39,41,39,43,40,36,27,26,25,20,21,22,22,20,19,14,15,8,14,7,9,4,6,5,3,0,0
2022-04-14 17:00:00,4,9,9,10,13,12,14,15,14,12,13,14,13,13,14,15,23,24,13,25,23,18,19,12,11,0,7,6,8,7,6,3,4,6,5,7,8,11,20,20,18,18,19,15,15,18,14,16,16,14,21,21,20,16,14,9,20,20,11,15,14,10,10,6,4,0,0
2022-04-14 18:00:00,0,8,10,11,13,12,13,10,11,28,19,28,29,31,29,23,16,14,13,13,12,11,10,11,10,9,9,7,7,7,6,5,3,4,5,6,6,6,16,16,14,12,16,17,16,13,11,9,8,9,15,15,16,16,13,12,24,26,24,22,21,21,18,10,5,0,0
2022-04-14 19:00:00,0,5,5,7,9,11,12,10,7,33,32,34,31,29,27,23,17,12,11,8,10,8,8,7,7,7,6,5,7,7,6,4,3,3,4,5,5,3,11,18,12,17,11,14,13,12,11,7,11,10,9,11,12,10,6,7,25,14,11,23,19,18,14,11,4,0,0
2022-04-14 20:00:00,0,3,4,5,8,9,12,7,11,11,12,11,12,13,12,12,10,8,7,6,6,4,6,5,4,2,6,5,6,5,4,2,2,1,2,0,3,2,9,11,8,10,7,8,9,13,10,9,6,7,9,2,10,7,5,3,16,11,15,13,11,7,9,7,4,0,0
2022-04-14 21:00:00,0,2,1,3,4,1,3,0,4,10,11,10,11,11,10,9,11,8,6,3,6,6,6,7,6,5,6,4,7,7,6,3,2,2,3,2,3,3,13,16,15,5,13,12,9,8,6,5,5,4,5,6,7,4,8,5,9,6,7,10,9,8,5,3,1,0,0
2022-04-14 22:00:00,0,2,2,0,3,3,4,0,4,15,10,16,18,17,15,14,41,43,42,41,40,39,36,19,8,5,6,1,9,10,9,5,2,0,4,5,1,6,10,9,9,6,8,8,9,8,6,9,9,7,19,4,20,16,13,9,11,12,10,7,9,4,8,7,3,0,0
2022-04-14 23:00:00,0,0,0,0,0,0,0,1,0,13,0,11,12,11,10,10,6,4,3,2,4,4,1,3,4,0,3,1,3,1,1,0,0,2,0,0,1,2,6,6,6,5,4,5,5,5,4,4,4,4,4,6,5,1,0,3,13,7,7,9,8,4,7,5,3,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,1,3,0,2,0,2,6,8,10,11,6,12,13,11,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,4,4,2,5,8,10,8,8,5,5,6,6,7,5,8,7,8,7,11,13,12,12,10,13,11,11,9,3,2,1,0,0,1,0,0,2,1,2,1,1,0,2,0,0,0,0,0,0,3,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 06:00:00,0,4,8,10,12,8,13,10,11,6,5,5,6,6,8,4,8,9,8,11,9,10,9,7,10,6,6,7,1,0,1,0,0,1,2,2,5,4,3,0,0,2,4,2,4,4,5,5,8,10,10,9,9,10,12,11,8,0,1,0,3,0,2,2,1,0,0
2022-04-15 07:00:00,0,11,16,17,23,25,32,34,26,15,17,16,20,21,19,18,15,18,19,22,24,23,22,32,32,23,23,19,14,15,16,4,2,2,6,7,12,8,7,8,7,6,14,24,26,29,18,19,26,32,26,26,25,24,28,20,16,4,3,5,1,3,5,1,1,0,0
2022-04-15 08:00:00,0,9,18,24,26,30,35,40,31,11,10,12,14,13,21,19,13,13,13,14,14,18,19,18,18,22,40,37,28,26,3,2,1,4,6,11,12,12,6,9,10,8,8,11,14,13,13,7,19,28,34,33,35,35,44,27,15,12,13,15,11,14,15,13,9,0,0
2022-04-15 09:00:00,0,4,7,9,15,15,19,18,17,4,5,3,6,5,6,7,5,7,10,11,11,13,11,15,15,12,12,12,4,0,2,0,1,3,6,7,6,8,5,7,5,7,6,10,13,12,13,10,12,16,17,15,15,18,15,14,6,5,4,5,5,7,8,6,3,0,0
2022-04-15 10:00:00,0,4,5,4,9,9,12,11,9,4,4,2,4,5,4,4,5,6,6,9,7,12,12,11,10,11,8,8,3,1,1,2,1,4,8,3,7,6,7,7,8,9,10,12,12,10,9,12,14,14,18,16,18,16,13,12,8,6,5,4,4,4,5,3,3,0,0
2022-04-15 11:00:00,0,5,7,8,12,14,15,16,10,6,6,7,6,10,9,7,7,6,9,9,8,10,11,10,11,4,5,8,2,2,1,1,1,2,6,7,6,6,3,4,2,4,6,6,9,9,8,7,6,7,9,11,11,13,11,8,10,11,12,11,10,9,7,4,3,0,0
2022-04-15 12:00:00,0,6,4,5,8,9,12,8,9,7,5,5,8,8,10,9,7,6,8,6,8,10,11,13,15,7,16,4,4,2,0,1,0,1,3,7,9,8,4,5,5,3,4,6,8,7,6,3,7,8,9,10,13,11,6,10,11,10,11,6,11,10,8,7,4,0,0
2022-04-15 13:00:00,0,5,6,7,9,16,17,15,13,8,9,11,11,14,13,14,12,12,10,8,7,8,7,7,7,9,9,8,4,2,5,4,2,2,3,5,6,5,7,7,7,4,4,9,11,11,9,8,5,8,9,8,9,10,8,6,9,5,4,6,5,6,8,6,4,0,0
2022-04-15 14:00:00,0,9,8,9,12,12,13,13,11,8,9,7,10,10,9,9,7,7,3,7,7,8,7,8,7,5,4,2,4,2,3,1,0,4,6,9,8,5,12,15,14,12,13,12,10,11,4,11,6,6,10,4,9,8,9,6,18,6,7,7,6,6,4,8,3,0,0
2022-04-15 15:00:00,5,7,7,10,13,12,15,14,11,11,11,10,10,11,13,10,14,13,15,14,13,12,9,8,10,14,16,13,8,8,7,4,2,4,6,8,18,21,25,28,18,36,35,33,34,31,25,23,22,15,12,11,13,16,17,12,10,4,8,9,10,9,8,6,2,0,0
2022-04-15 16:00:00,0,5,7,8,16,17,21,22,15,12,14,10,13,11,12,15,18,16,18,17,16,14,12,8,11,8,12,9,6,5,6,5,3,9,33,28,33,31,22,25,27,26,19,21,20,13,13,10,10,12,21,21,23,22,18,17,15,14,11,13,12,11,8,6,4,0,0
2022-04-15 17:00:00,0,6,8,12,16,18,17,15,13,12,13,14,19,13,23,24,23,21,20,22,19,14,11,12,16,17,8,15,10,9,7,3,3,5,5,7,8,8,23,25,24,22,19,22,19,17,12,11,9,9,17,18,18,16,16,12,25,12,22,19,16,14,10,7,3,0,0
2022-04-15 18:00:00,0,12,13,16,26,24,28,27,18,24,17,24,20,23,22,19,22,18,16,14,14,12,10,12,10,8,10,9,14,11,7,6,4,4,8,4,6,7,26,25,24,23,20,22,20,15,13,13,12,11,24,23,23,23,21,12,20,19,18,19,17,16,12,6,5,0,0
2022-04-15 19:00:00,0,8,10,9,8,12,18,15,12,26,28,26,31,31,29,27,20,16,13,11,11,14,15,10,12,8,10,8,11,11,10,5,4,3,5,7,2,8,14,26,14,24,21,23,24,22,17,13,10,9,10,11,9,9,13,11,19,20,19,18,14,12,10,8,5,0,0
2022-04-15 20:00:00,0,3,4,6,10,11,6,9,5,15,15,16,16,17,15,16,11,9,8,6,7,8,8,7,6,5,7,11,8,5,6,5,2,5,5,6,7,8,11,10,9,8,10,13,14,13,12,11,9,6,6,4,6,4,3,5,11,12,12,11,8,9,7,3,2,0,0
2022-04-15 21:00:00,0,5,1,5,7,7,10,8,7,16,14,15,16,15,15,14,12,11,10,10,5,9,6,8,6,3,5,4,9,7,5,3,2,1,2,3,3,3,8,8,8,7,8,7,10,10,8,9,10,4,5,2,7,6,2,5,15,12,13,12,11,10,8,6,3,0,0
2022-04-15 22:00:00,0,3,6,7,3,2,6,3,6,17,16,18,22,24,13,20,32,28,27,8,27,28,24,15,8,7,5,3,6,5,4,2,1,2,3,0,2,3,13,16,18,7,16,16,15,13,11,11,8,9,10,9,11,9,7,5,17,6,15,14,12,11,12,8,6,0,0
2022-04-15 23:00:00,0,0,1,1,3,0,0,3,2,10,9,11,9,9,10,9,5,2,2,3,1,2,1,1,0,0,0,0,3,0,1,0,1,1,0,0,2,0,8,10,11,9,8,7,11,12,9,8,7,4,8,7,8,2,5,4,11,18,19,15,11,7,8,5,3,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
