Unnamed: 0,1_흥안운수상계4동종점,2_흥안운수종점,3_불암현대아파트,4_동아불암아파트,5_불암대림아파트,6_상계벽산아파트,7_상계동주유소,8_상계119안전센터,9_상계중학교,10_상명고등학교,11_상명초등학교,12_중계건영2차아파트,13_백병원,14_상계주공4단지,15_상계주공6단지,16_도봉면허시험장,17_상계주공7단지,18_상계주공9단지,19_상계주공12단지,20_상계주공14단지,21_노원초등학교,22_수락산역3번출구,23_두산아파트.도심공항수락터미널,24_노원교,25_도봉역,26_서울북부지방법원.검찰청.도봉역성황당,27_도봉견인차량보관소,28_천주교도봉동교회,29_오봉초등학교,30_방학2동공영주차장,31_방학2동주민센터,32_방학중학교,33_신방학중학교앞,34_방학3동신동아프라자,35_방학3동주민센터,36_쌍문동성원아파트,37_쌍문동한양.현대아파트,38_쌍문동청구아파트,39_방학동삼익세라믹,40_방학동신우빌라,41_방학동도깨비시장입구,42_거성학마을아파트,43_도봉새마을금고본점,44_방학역,45_도봉견인차량보관소,46_서울북부지방법원.검찰청.도봉역성황당,47_도봉역,48_노원교,49_두산아파트.도심공항수락터미널,50_수락산역,51_노일초등학교,52_상계주공15단지,53_상계주공11단지,54_상계주공10단지,55_대림아파트상가,56_도봉면허시험장,57_상계주공3단지,58_상계주공2단지,59_상계주공1단지,60_중계역2번출구,61_중계3단지목련아파트,62_상명고등학교.성원아파트,63_코오롱아파트.양지대림아파트,64_상계119안전센터,65_상계동주유소,66_상계역,67_불암대림아파트,68_상계시장,69_동아불암아파트,70_흥안운수종점,71_흥안운수상계4동종점
2022-04-09 10:00:00,3,6,2,7,7,6,9,14,8,0,14,6,6,7,6,8,10,6,6,6,9,11,13,12,10,5,5,10,3,6,5,6,5,8,5,6,6,7,9,9,12,14,14,17,15,17,19,17,13,8,11,12,9,11,8,7,9,8,5,10,11,12,13,12,11,6,5,3,1,1,0
2022-04-09 11:00:00,2,0,3,5,4,5,9,11,0,11,12,6,4,6,8,9,8,10,10,9,7,13,15,16,11,8,7,6,6,5,5,4,5,5,4,7,8,8,6,7,11,11,11,9,8,10,15,13,10,8,9,9,9,10,9,7,9,10,9,10,11,10,9,11,8,8,6,4,3,2,0
2022-04-09 12:00:00,4,6,0,8,7,6,6,9,5,8,9,8,10,9,11,10,8,8,12,14,15,15,18,17,15,14,10,9,8,12,12,9,9,4,4,4,6,7,8,9,8,12,11,7,8,9,14,14,13,10,9,9,9,8,9,7,8,8,10,13,13,12,10,13,8,15,14,13,7,3,0
2022-04-09 13:00:00,4,8,5,10,10,10,10,11,0,10,11,6,10,10,12,12,9,11,11,10,8,11,14,6,13,13,14,14,5,15,9,8,5,6,6,7,6,9,5,6,10,8,8,8,7,16,17,18,13,12,5,4,9,8,7,6,10,9,10,10,14,15,16,15,6,15,10,5,7,5,0
2022-04-09 14:00:00,3,4,6,6,0,7,3,11,0,4,11,8,3,7,10,16,17,10,15,17,16,13,8,11,10,9,9,10,10,10,7,5,7,5,6,7,6,9,10,8,8,13,10,15,10,15,16,15,13,10,13,13,16,17,17,14,12,14,12,11,12,14,12,15,12,12,5,10,6,4,0
2022-04-09 15:00:00,2,5,6,7,8,10,11,12,10,11,10,10,12,12,12,10,9,5,9,9,7,14,16,15,11,14,12,14,13,14,13,10,7,8,9,9,7,6,0,4,10,11,12,7,6,10,11,13,11,8,8,8,8,7,6,5,6,8,6,12,8,12,15,13,15,8,7,5,4,2,0
2022-04-09 16:00:00,2,3,2,9,6,5,7,11,7,10,9,5,7,9,12,13,5,13,12,0,15,13,14,13,13,13,11,15,11,13,12,10,7,6,5,5,9,11,8,11,15,16,17,13,11,12,15,12,10,6,7,6,7,7,6,5,6,7,6,12,11,9,8,6,5,7,6,4,1,1,0
2022-04-09 17:00:00,2,5,0,10,0,12,15,16,15,16,14,9,7,9,12,15,16,14,13,13,14,20,24,25,22,11,8,8,7,7,6,5,5,6,3,13,12,14,18,8,10,20,19,19,20,18,17,16,14,11,12,13,9,11,10,7,9,6,10,10,12,7,13,8,12,17,16,11,6,5,0
2022-04-09 18:00:00,2,4,0,7,6,5,5,9,2,9,4,5,4,8,9,15,8,17,11,11,12,17,22,19,14,24,23,19,0,18,16,13,4,7,4,6,6,7,5,4,5,6,6,11,10,11,13,15,12,9,10,10,10,10,11,6,4,3,8,15,14,11,4,8,3,5,5,4,3,1,0
2022-04-09 19:00:00,2,2,0,4,1,8,10,7,0,6,4,3,4,4,6,9,11,5,11,10,8,14,15,13,9,13,11,11,4,10,8,7,3,2,2,3,2,6,4,7,8,9,10,9,9,11,11,11,9,8,6,6,7,8,10,8,11,11,12,15,9,13,7,5,5,12,7,11,4,2,0
2022-04-09 20:00:00,2,0,1,1,2,4,5,4,4,0,2,2,2,1,5,11,10,0,12,11,12,15,16,15,13,16,7,13,12,11,5,10,5,6,3,6,5,4,5,7,7,9,5,8,7,8,9,5,7,7,10,9,8,6,0,5,7,7,6,10,9,9,7,6,6,6,5,4,3,1,0
2022-04-09 21:00:00,1,3,2,2,3,7,6,6,3,3,6,4,6,5,5,6,5,5,6,4,6,12,12,8,9,12,11,9,12,10,8,7,8,6,3,7,8,9,7,4,5,6,7,8,6,10,11,5,9,4,8,6,2,0,1,0,3,2,4,13,9,13,9,9,8,12,10,6,4,0,0
2022-04-09 22:00:00,0,3,0,4,3,5,4,4,0,0,2,1,3,2,5,6,5,5,6,0,6,9,12,11,5,12,13,5,6,9,8,6,0,4,3,4,5,4,5,8,5,9,5,8,3,9,8,9,5,5,8,7,2,0,8,1,6,6,5,9,4,0,6,4,3,6,0,2,4,2,0
2022-04-09 23:00:00,0,3,0,1,2,3,0,2,0,4,3,3,3,4,3,8,0,3,7,7,8,14,16,15,12,13,11,0,12,12,8,7,2,2,2,2,2,3,2,4,1,0,3,3,1,3,5,5,4,4,0,3,4,0,0,3,4,1,2,10,5,9,5,4,4,8,6,1,3,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,1,2,0,0,0,5,0,0,0,0,4,0,1,0,2,3,4,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,1,2,0,0,1,0,0,3,0,0,4,2,1,1,4,5,4,4,5,4,3,3,8,2,5,4,1,0,0,2,0,5,4,3,4,5,4,5,4,6,4,5,6,2,4,5,5,7,6,5,4,5,4,6,0,5,5,3,0,0,4,0,0,0,0,3,0,0,0,0,0
2022-04-10 06:00:00,0,2,1,2,2,1,3,4,0,2,1,2,1,0,2,0,1,0,3,3,4,5,6,0,0,5,4,2,0,4,4,5,3,2,0,3,5,0,0,4,0,5,5,5,4,5,7,7,5,4,3,1,0,0,0,0,0,0,1,5,2,4,3,5,4,4,2,1,0,0,0
2022-04-10 07:00:00,3,2,0,4,3,2,2,2,3,0,1,0,1,2,2,4,0,0,2,1,4,3,5,3,4,2,0,1,0,4,6,2,4,2,0,1,3,2,4,5,0,1,6,5,4,7,9,8,6,4,3,3,2,0,1,3,1,0,0,3,4,5,4,4,2,2,1,0,2,0,0
2022-04-10 08:00:00,4,0,5,6,4,2,4,6,5,0,3,5,6,5,4,6,0,0,2,5,6,5,6,2,5,4,2,3,0,1,4,4,3,3,4,4,7,8,3,7,9,12,11,11,10,12,13,6,10,7,4,3,4,3,3,2,2,3,5,3,2,1,9,8,3,3,2,2,0,0,0
2022-04-10 09:00:00,3,6,6,7,7,6,9,9,7,0,8,4,4,3,6,6,0,7,5,6,7,6,6,5,5,6,3,5,4,6,5,6,4,4,6,8,9,13,9,17,22,24,26,20,22,21,23,22,17,7,10,11,6,12,11,8,7,2,0,11,6,7,6,1,5,6,4,3,1,0,0
2022-04-10 10:00:00,2,3,0,6,6,4,6,5,6,0,7,4,3,4,5,3,0,7,4,5,5,7,8,7,6,9,3,9,0,5,4,5,4,3,2,4,6,5,7,8,12,13,11,11,13,14,13,11,12,8,6,5,8,10,9,6,5,6,7,11,12,13,13,13,12,9,7,5,3,0,0
2022-04-10 11:00:00,1,3,2,7,5,6,5,4,5,2,6,5,6,5,6,8,7,7,7,7,10,11,13,12,13,13,4,15,14,10,8,7,9,8,8,8,12,10,9,9,13,15,14,12,3,14,15,13,8,8,7,7,9,11,7,6,4,5,6,2,3,0,5,4,6,6,1,0,5,1,0
2022-04-10 12:00:00,3,6,6,9,7,8,9,10,5,7,2,7,9,4,3,7,8,6,7,5,10,11,13,10,12,13,11,10,8,8,10,9,8,7,5,8,10,11,7,9,11,13,13,9,8,9,15,14,9,13,13,13,14,15,13,10,10,3,0,4,5,7,8,8,7,6,7,3,2,1,0
2022-04-10 13:00:00,4,5,6,10,9,7,11,13,11,12,7,8,7,5,5,5,6,7,8,8,8,11,15,14,10,13,12,13,11,11,10,10,3,6,6,6,6,7,12,8,9,12,14,11,15,14,15,17,11,9,10,12,14,9,12,8,7,5,3,6,4,6,9,10,10,6,3,5,3,0,0
2022-04-10 14:00:00,1,4,6,9,8,5,6,7,8,5,7,3,2,2,3,4,5,0,8,0,8,12,11,10,11,11,8,8,13,12,11,11,9,6,5,5,6,5,6,5,7,9,11,9,8,13,14,13,11,10,11,11,10,7,3,8,7,9,11,13,13,12,11,12,8,12,10,3,9,4,0
2022-04-10 15:00:00,2,4,2,5,6,7,5,6,7,6,6,8,9,7,14,13,12,11,14,11,11,17,18,9,17,16,12,11,11,7,10,9,9,8,8,10,0,4,5,5,9,10,10,11,11,14,19,0,17,15,14,13,14,13,14,10,7,0,8,5,6,7,9,8,3,6,4,4,4,2,0
2022-04-10 16:00:00,0,8,9,4,7,8,7,5,0,0,4,1,5,3,4,4,3,4,5,6,8,15,15,16,15,20,19,18,17,14,12,9,10,5,6,8,10,9,9,5,10,12,12,8,9,11,12,11,9,9,10,9,9,8,7,8,7,9,8,11,9,12,8,8,7,11,9,3,2,1,0
2022-04-10 17:00:00,2,4,4,7,4,7,8,10,9,10,9,6,8,9,8,12,13,9,12,13,11,16,17,8,17,15,8,12,11,9,7,10,9,5,7,6,9,7,2,7,10,9,8,8,5,13,13,6,13,13,11,12,0,13,11,8,8,6,10,12,10,15,14,12,4,21,20,16,16,2,0
2022-04-10 18:00:00,6,7,4,4,5,6,7,3,6,5,4,4,4,7,6,9,8,10,10,11,13,19,20,19,17,19,12,18,12,17,12,9,4,3,2,7,6,6,6,7,8,9,6,7,7,6,7,6,5,5,5,10,7,5,4,3,6,6,7,11,4,11,9,7,6,4,3,3,2,1,0
2022-04-10 19:00:00,0,2,0,3,4,9,9,7,3,5,4,3,2,2,2,7,6,5,8,10,11,11,13,4,5,15,0,13,4,12,8,5,5,3,2,3,3,0,5,6,6,6,7,8,9,9,11,6,9,6,6,5,6,5,5,5,9,1,7,10,10,10,6,5,4,9,7,6,3,2,0
2022-04-10 20:00:00,1,10,0,8,3,10,4,7,2,0,1,1,4,6,7,10,12,11,9,11,14,16,14,13,11,11,12,13,12,10,11,10,11,8,6,2,5,3,3,3,4,4,5,5,4,10,8,0,8,4,5,4,5,2,4,0,5,8,5,10,8,9,7,3,6,8,6,5,0,3,0
2022-04-10 21:00:00,1,1,5,6,4,5,4,4,0,1,5,4,5,2,7,9,5,0,8,6,7,11,16,10,9,10,7,11,0,8,6,3,2,6,4,3,3,6,5,3,0,3,0,4,6,5,12,12,6,4,6,2,7,5,7,6,6,3,5,11,4,10,10,7,4,6,5,3,3,1,0
2022-04-10 22:00:00,0,1,0,1,2,4,4,3,0,1,1,0,6,5,6,7,7,7,6,6,8,11,11,5,10,11,0,11,4,10,10,6,5,4,2,3,2,3,3,1,4,2,0,3,3,4,0,2,3,2,2,4,4,3,1,5,4,5,4,10,2,8,5,9,10,8,2,4,2,1,0
2022-04-10 23:00:00,0,2,0,1,1,1,0,0,0,0,0,0,1,0,1,5,0,0,4,5,4,13,5,12,9,10,10,10,4,9,6,5,4,2,2,3,2,3,1,1,0,0,3,2,2,5,6,1,4,4,3,2,2,1,0,3,2,2,0,9,0,6,3,2,2,4,3,2,0,1,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,5,6,5,8,9,17,18,20,18,15,14,6,2,3,5,6,0,0,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,3,3,0,2,3,5,6,7,0,3,8,8,7,6,9,3,4,8,4,6,7,6,8,6,6,6,3,1,5,4,3,0,4,5,7,7,7,10,9,11,13,15,12,9,10,9,9,8,8,7,6,6,0,0,4,3,0,2,0,3,0,2,2,0,1,2,1,0,0,0,0
2022-04-11 06:00:00,2,3,0,3,3,4,6,13,13,15,13,3,2,3,4,2,5,4,1,5,7,5,6,4,4,3,2,4,1,4,3,5,6,5,2,2,10,3,11,13,10,16,13,11,10,7,14,16,12,9,10,12,11,10,9,8,3,0,4,4,5,4,8,11,10,5,5,3,2,1,0
2022-04-11 07:00:00,8,14,16,25,25,32,32,44,44,44,33,10,9,10,12,8,5,5,8,8,10,14,17,16,17,19,8,20,4,19,15,15,15,12,10,7,9,13,15,19,23,26,25,22,20,19,26,25,23,14,19,26,20,16,11,9,8,7,8,8,11,16,11,17,16,5,3,3,1,0,0
2022-04-11 08:00:00,5,10,12,18,16,17,19,24,17,31,26,10,8,7,8,12,10,0,13,12,14,18,18,16,16,19,20,19,19,18,16,15,12,6,7,13,16,21,22,27,30,34,32,22,22,22,22,21,19,14,16,20,19,19,18,14,11,10,8,15,12,15,18,24,18,6,5,3,2,1,0
2022-04-11 09:00:00,3,5,5,7,7,8,10,13,11,14,14,8,7,5,6,9,7,8,7,7,6,6,8,6,10,8,4,5,0,7,5,9,8,9,7,13,19,18,17,12,16,17,16,15,14,18,21,21,18,12,15,15,15,16,17,15,8,9,9,10,9,9,10,9,12,8,8,5,5,1,0
2022-04-11 10:00:00,3,4,2,8,6,9,10,14,6,7,10,6,9,8,9,8,7,5,8,8,9,8,9,6,5,15,6,13,5,5,8,7,7,5,3,5,7,8,3,9,10,11,12,10,9,10,13,14,12,10,8,6,8,7,9,5,12,11,6,8,6,7,9,8,8,5,5,3,1,1,0
2022-04-11 11:00:00,4,7,5,11,11,8,8,10,9,13,14,9,8,8,11,12,11,11,12,13,11,6,8,9,8,10,11,11,9,8,8,7,6,4,6,5,4,9,10,13,15,16,12,12,6,15,15,14,12,9,11,16,16,5,17,14,12,12,13,16,16,21,18,18,13,11,10,7,5,3,0
2022-04-11 12:00:00,2,6,2,7,7,8,7,12,14,14,13,8,7,7,7,12,7,13,12,0,13,14,15,13,10,11,12,13,6,12,10,7,3,7,6,5,6,7,7,6,10,12,13,9,14,14,14,6,11,10,9,7,9,10,8,9,15,18,12,20,18,16,15,13,15,12,12,11,6,4,0
2022-04-11 13:00:00,3,4,5,8,5,8,11,12,11,9,13,11,9,6,8,8,0,7,8,9,11,10,12,9,11,13,8,10,13,11,9,8,7,6,7,5,5,3,5,4,6,8,4,9,9,11,15,8,14,12,10,11,11,6,11,12,11,10,8,15,16,12,16,18,15,10,8,5,3,2,0
2022-04-11 14:00:00,2,5,0,8,7,8,9,13,12,12,14,11,11,10,15,14,15,9,14,11,13,13,15,14,14,11,6,10,11,10,9,8,6,5,5,4,4,6,6,11,13,14,11,12,13,16,19,20,15,13,12,11,7,0,10,0,9,11,12,12,11,12,13,12,9,9,8,5,3,0,0
2022-04-11 15:00:00,2,6,8,10,10,9,9,9,4,9,10,10,10,12,18,20,17,17,20,20,19,20,22,20,18,15,14,13,14,12,9,5,4,4,4,3,4,5,4,6,9,4,10,8,9,12,14,15,14,12,14,16,16,10,13,12,13,16,16,16,14,15,13,12,8,12,15,13,10,6,0
2022-04-11 16:00:00,2,7,9,11,12,15,14,10,6,11,12,12,14,14,16,18,15,20,23,15,18,21,25,24,18,20,18,18,15,17,12,8,15,11,10,15,12,11,9,12,15,16,8,18,16,22,24,18,14,10,8,8,10,12,12,10,8,13,15,20,19,22,19,20,17,27,26,20,12,5,0
2022-04-11 17:00:00,3,4,4,5,6,8,11,14,12,14,16,12,17,20,23,22,18,20,21,20,19,22,25,22,18,19,15,21,15,19,16,15,14,13,9,10,9,11,9,7,11,12,12,14,8,16,19,21,17,14,14,10,12,10,10,10,8,12,15,21,24,26,25,23,19,23,22,14,7,6,0
2022-04-11 18:00:00,2,7,7,11,7,9,10,12,0,8,13,8,9,7,10,19,18,14,18,14,13,22,25,25,21,27,28,30,31,30,23,22,20,13,9,10,3,11,12,11,13,14,12,12,12,17,26,28,25,16,12,11,14,13,6,9,11,12,13,29,26,24,21,23,18,16,14,10,5,4,0
2022-04-11 19:00:00,4,5,5,2,6,11,13,11,10,9,6,5,6,4,8,12,9,13,9,7,6,16,18,16,17,18,15,18,14,13,11,8,10,7,4,3,6,7,8,6,11,9,10,9,9,12,15,15,10,9,7,5,5,3,5,4,8,11,12,21,20,18,19,16,12,10,9,8,6,4,0
2022-04-11 20:00:00,1,2,4,5,4,5,4,5,3,4,3,3,2,2,4,5,6,6,9,8,12,15,16,14,13,13,12,11,17,14,9,5,6,5,4,3,2,3,3,6,6,7,5,6,7,9,10,11,9,8,6,9,8,1,8,9,9,8,9,20,12,13,11,10,10,11,9,6,3,3,0
2022-04-11 21:00:00,1,3,0,4,3,8,8,6,5,4,5,4,8,2,5,10,11,7,10,8,8,13,15,12,9,11,7,13,12,11,10,10,8,6,5,4,4,5,6,7,6,9,8,8,7,8,9,9,8,10,5,5,4,2,3,0,11,8,6,14,10,10,11,6,6,10,8,5,3,3,0
2022-04-11 22:00:00,0,1,1,2,4,4,3,3,1,2,3,3,5,6,11,12,11,4,11,12,12,15,16,14,12,14,7,15,14,13,10,8,5,5,4,6,5,6,6,7,0,0,8,7,6,7,10,5,8,3,3,3,4,0,5,2,5,7,6,19,19,15,13,11,9,11,10,9,8,0,0
2022-04-11 23:00:00,2,4,0,3,2,5,3,2,3,0,0,2,3,0,6,8,3,7,11,10,9,13,12,11,10,13,0,11,10,8,8,7,0,5,4,3,2,2,1,0,4,1,3,3,4,5,1,0,4,4,4,3,2,3,1,2,3,4,5,13,2,9,4,3,3,13,7,7,3,1,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,4,8,0,10,11,18,19,21,0,15,12,8,2,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,1,3,3,4,3,3,5,6,7,0,6,4,2,2,5,6,0,3,4,4,6,7,8,7,5,3,2,0,0,0,4,5,6,5,7,11,11,15,9,16,17,17,17,15,17,16,14,15,13,10,8,8,9,0,0,6,6,2,0,5,6,0,7,0,6,0,0,0,0,0,0
2022-04-12 06:00:00,0,3,0,5,7,8,4,4,5,6,6,3,2,4,2,0,1,2,2,3,4,5,8,6,6,5,4,2,0,3,4,5,4,4,3,3,5,6,8,10,11,12,8,10,9,8,8,2,6,3,3,3,1,0,4,3,2,1,3,3,3,5,8,13,11,6,3,2,1,1,0
2022-04-12 07:00:00,10,17,20,25,26,29,30,36,34,29,26,11,7,6,8,5,4,5,6,8,9,12,13,12,13,12,0,10,0,14,14,13,13,14,11,10,13,15,17,18,20,22,22,19,18,18,26,26,22,15,15,18,19,18,18,11,15,11,12,11,12,12,14,17,14,5,4,2,2,1,0
2022-04-12 08:00:00,5,14,15,25,22,17,22,30,29,29,28,7,9,7,8,13,14,13,13,15,12,15,19,15,19,18,0,18,18,15,15,12,11,8,7,14,17,19,20,23,27,29,28,22,23,28,29,27,21,15,13,16,15,16,15,12,6,5,8,13,16,15,21,24,19,8,4,4,3,1,0
2022-04-12 09:00:00,4,4,5,9,11,11,10,20,20,20,18,8,8,10,7,11,11,12,16,12,12,12,14,14,12,13,12,12,8,11,6,13,11,6,5,9,13,13,15,17,19,19,17,15,13,15,16,16,13,13,12,12,12,13,12,12,9,6,7,8,7,8,12,13,12,8,7,4,5,1,0
2022-04-12 10:00:00,2,3,2,6,5,6,7,10,0,11,13,12,9,7,9,10,5,6,9,7,8,10,11,11,8,9,8,9,10,9,10,10,9,8,5,7,7,8,7,9,9,9,9,8,7,10,11,9,9,9,11,12,10,9,10,8,8,8,10,10,6,7,9,9,7,4,4,5,5,2,0
2022-04-12 11:00:00,3,5,6,7,8,9,12,11,13,14,17,12,13,9,8,8,8,8,10,10,10,10,13,12,9,12,9,11,0,8,8,9,10,7,6,5,4,2,5,7,6,8,9,7,6,9,13,9,13,13,12,0,11,11,10,7,12,11,9,14,15,11,14,12,9,9,8,7,4,1,0
2022-04-12 12:00:00,2,5,6,8,7,6,8,11,10,10,9,5,8,9,14,14,13,12,13,13,13,15,16,8,15,13,14,16,0,14,13,13,10,10,6,9,10,8,7,9,11,12,11,11,9,13,17,11,16,12,11,11,14,11,9,6,17,16,18,21,15,16,15,16,15,12,11,9,6,5,0
2022-04-12 13:00:00,5,7,8,12,13,16,13,15,10,15,16,13,7,6,6,8,6,5,10,4,14,18,20,19,18,18,14,17,12,15,13,11,10,9,6,6,8,9,4,10,13,11,16,14,13,14,16,15,5,16,15,11,13,11,15,12,12,10,10,14,13,13,10,8,9,15,11,8,5,3,0
2022-04-12 14:00:00,4,5,6,7,0,10,9,10,0,12,9,11,6,9,11,12,13,11,12,12,11,13,16,15,15,13,12,13,12,10,8,11,9,8,7,9,12,10,16,15,17,15,17,16,15,18,21,17,13,12,14,14,17,16,14,11,5,9,7,11,11,12,15,14,13,15,20,18,8,4,0
2022-04-12 15:00:00,2,6,6,9,3,10,8,10,0,9,10,7,14,14,23,25,24,23,27,23,23,27,32,27,22,23,23,22,7,10,6,4,4,5,3,4,5,7,7,8,10,11,8,9,0,11,16,15,13,13,9,7,8,6,9,8,8,14,13,11,12,14,13,11,10,18,11,8,5,1,0
2022-04-12 16:00:00,2,3,4,6,6,8,7,12,4,11,12,13,13,12,19,18,20,15,23,22,18,20,21,17,20,15,14,21,19,15,13,12,13,13,11,14,14,14,13,14,15,16,17,16,14,17,21,20,16,18,19,19,24,24,21,21,17,20,26,30,31,36,31,30,26,22,20,14,9,5,0
2022-04-12 17:00:00,2,3,4,7,6,9,11,11,0,12,11,10,13,14,18,19,17,15,21,19,17,20,22,20,22,18,16,17,15,16,12,12,12,11,4,11,13,12,10,14,15,16,14,14,13,18,22,18,19,20,19,17,15,10,13,14,16,19,19,21,16,17,18,16,17,15,15,12,6,4,0
2022-04-12 18:00:00,5,6,5,10,10,12,11,16,0,15,11,8,17,19,9,25,24,22,26,22,23,30,27,25,21,23,22,25,21,22,19,9,20,19,20,20,19,17,19,12,20,23,22,17,20,31,30,28,23,19,15,14,13,13,12,13,12,14,19,27,29,18,28,24,23,22,17,14,9,3,0
2022-04-12 19:00:00,3,4,0,5,4,8,7,5,0,5,4,5,8,7,9,16,17,12,23,17,16,21,26,22,19,26,0,25,23,18,15,13,10,6,7,9,8,8,9,9,10,12,11,12,11,11,13,11,12,8,12,11,9,8,6,7,9,9,11,32,32,24,20,17,14,15,14,9,5,3,0
2022-04-12 20:00:00,1,4,3,4,0,8,4,6,0,5,6,4,2,3,5,17,9,16,20,18,18,23,25,22,23,23,24,26,23,22,17,18,17,14,8,4,3,4,6,8,10,11,13,9,0,11,10,12,9,7,9,10,12,5,6,0,8,6,7,20,22,17,13,12,9,12,9,8,5,3,0
2022-04-12 21:00:00,0,1,0,4,5,9,8,5,6,4,4,5,7,5,6,8,0,7,9,6,9,12,12,10,9,11,12,12,11,9,8,6,5,4,4,5,5,6,6,6,7,8,8,9,8,7,8,9,7,8,9,8,8,12,14,11,11,8,10,22,19,16,11,8,7,10,9,5,3,1,0
2022-04-12 22:00:00,0,1,1,3,2,4,5,4,3,5,4,3,8,9,12,15,0,11,17,15,13,16,17,16,13,16,15,9,0,14,10,8,9,4,2,4,0,5,5,3,0,0,5,7,0,11,11,12,10,11,8,8,10,11,12,11,9,10,9,19,17,16,15,11,11,17,13,12,6,3,0
