Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_진관중고교약수사입구,5_진관초교입구,6_푸르지오625동앞.관음사입구,7_삼천리골입구56사단북한산부대,8_입곡삼거리,9_하나고.삼천사.진관사입구,10_제각말5단지.은평뉴타운도서관,11_기자촌사거리,12_신도초교.은평메디텍고등학교,13_두산위브205동앞,14_두산위브253동앞,15_진관동주민센터.은평우체국,16_구파발(가상),17_구파발역2번출구,18_롯데캐슬823동앞,19_진관중고교.약수사앞,20_아이파크714동앞,21_아이파크701동앞,22_진관초교앞,23_생태공원앞,24_아이파크709동앞,25_진관중고교.약수사앞,26_래미안909동앞,27_구파발역.롯데몰,28_진관동주민센터.은평우체국,29_동부센트레빌324동앞,30_동부센트레빌320동앞,31_신도초교.은평메디텍고등학교,32_기자촌11단지앞,33_제각말5단지.은평뉴타운도서관,34_하나고.삼천사.진관사입구,35_삼천리골입구56사단북한산부대,36_푸르지오618동앞.관음사입구,37_진관초교관음사입구,38_진관중고교약수사입구,39_지축교앞,40_진관공영차고지
2022-03-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,0,1,0,0,0,0,0,0,1,0,2,3,1,2,0,1,0,0,0,0,1,0,5,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 06:00:00,0,0,0,0,0,0,0,0,1,4,7,11,14,15,11,9,2,0,1,0,2,3,13,14,19,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 07:00:00,1,1,0,0,0,1,1,0,3,13,21,30,43,49,48,42,29,13,6,1,2,6,21,25,32,38,10,4,1,5,2,3,3,2,0,0,2,1,0,0
2022-03-23 08:00:00,0,4,0,0,2,2,1,3,7,15,15,17,22,23,21,19,7,6,12,12,10,5,17,20,21,23,23,26,24,13,4,3,2,1,0,2,0,0,0,0
2022-03-23 09:00:00,0,0,0,0,1,1,0,0,2,7,10,8,9,6,5,8,4,3,0,1,4,2,11,13,19,18,4,1,2,0,1,0,0,0,1,0,0,0,0,0
2022-03-23 10:00:00,0,1,0,0,0,0,0,0,4,5,5,8,10,12,9,7,7,0,6,5,2,4,11,14,16,16,8,8,5,3,7,0,6,2,0,0,0,0,0,0
2022-03-23 11:00:00,0,0,0,0,0,0,0,0,1,3,4,7,7,0,9,7,5,4,3,3,3,3,8,8,10,10,5,4,4,3,0,1,2,0,0,0,0,0,0,0
2022-03-23 12:00:00,0,0,0,1,0,0,1,0,2,4,6,6,9,8,9,6,10,8,0,8,6,4,3,5,6,8,4,4,4,3,4,4,2,1,0,0,0,0,0,0
2022-03-23 13:00:00,0,0,1,2,0,4,0,1,6,10,9,14,17,18,0,7,12,10,12,11,10,8,10,11,37,38,30,22,13,6,4,2,1,3,0,2,0,0,0,0
2022-03-23 14:00:00,0,2,0,0,3,0,0,0,2,7,8,18,24,22,19,10,9,8,7,6,5,3,9,10,19,18,10,7,3,3,5,6,4,3,1,0,0,0,0,0
2022-03-23 15:00:00,0,1,0,0,0,0,0,0,2,4,4,14,16,14,12,10,10,11,10,6,5,4,11,12,15,14,10,8,4,7,11,4,7,3,0,0,0,0,0,0
2022-03-23 16:00:00,0,1,0,0,0,1,0,0,5,9,7,19,22,21,13,10,9,11,4,8,6,8,9,8,8,8,12,14,11,9,6,3,0,4,0,0,1,0,0,0
2022-03-23 17:00:00,1,1,0,1,0,1,0,4,7,8,7,10,11,9,8,5,16,8,15,12,11,12,6,9,11,10,11,16,15,12,9,4,1,0,0,0,0,0,0,0
2022-03-23 18:00:00,0,0,0,0,0,0,1,0,3,7,8,8,8,8,9,7,18,17,14,9,8,5,5,7,7,8,22,23,22,17,11,9,4,1,2,0,0,0,0,0
2022-03-23 19:00:00,0,0,0,0,0,1,1,0,5,7,9,11,13,12,8,4,19,18,16,17,15,11,2,4,3,5,24,26,24,18,10,5,3,2,0,0,0,0,0,0
2022-03-23 20:00:00,0,0,0,1,0,0,0,1,2,2,0,3,4,4,3,3,18,16,14,9,8,5,2,2,0,1,9,11,10,9,9,6,4,3,0,2,0,0,0,0
2022-03-23 21:00:00,0,0,0,0,0,0,0,1,2,1,3,4,4,0,6,5,19,5,18,16,14,12,3,0,2,0,12,14,12,11,8,7,3,0,0,0,0,0,0,0
2022-03-23 22:00:00,0,0,0,0,1,0,0,0,1,2,0,1,0,0,1,0,12,10,10,8,4,7,0,0,1,3,11,12,11,7,3,5,1,0,0,0,0,0,0,0
2022-03-23 23:00:00,0,1,0,0,1,0,0,0,1,2,0,1,1,0,2,0,11,9,8,6,4,5,1,0,0,2,4,5,4,4,2,0,0,0,0,0,0,0,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,2,0,0,0,0,0,0,3,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 06:00:00,0,1,0,0,0,0,0,0,1,6,10,15,16,18,17,11,1,1,0,0,2,2,11,11,14,13,3,4,3,1,2,0,1,0,1,0,0,0,0,0
2022-03-24 07:00:00,0,2,0,0,0,3,0,0,4,15,24,29,42,43,24,42,26,23,7,0,3,6,27,21,25,28,5,4,6,4,2,1,2,0,0,0,2,0,0,0
2022-03-24 08:00:00,0,2,1,3,0,2,2,3,6,14,15,17,34,35,37,31,13,12,10,9,7,4,16,17,21,21,28,37,36,23,6,4,3,1,1,2,0,1,0,0
2022-03-24 09:00:00,0,0,0,0,1,2,0,0,1,4,5,6,18,18,13,12,4,2,0,2,3,2,9,10,9,12,6,5,1,3,1,0,0,1,0,0,0,1,0,0
2022-03-24 10:00:00,0,0,0,0,0,1,0,0,2,2,3,6,7,4,8,6,4,2,0,1,0,4,8,10,15,17,6,7,3,6,2,5,3,0,1,0,0,0,0,0
