Unnamed: 0,1_우이동도선사입구(기점가상),2_우이동도선사입구.북한산우이역,3_우이동성원아파트,4_진성빌라사거리,5_서라벌중학교.우이동대우아파트,6_덕성여대솔밭근린공원,7_국립4.19민주묘지입구사거리,8_북부성모병원,9_수유2동주민센터우이시장,10_광산사거리,11_강북구청,12_수유(강북구청)역,13_수유역,14_수유시장.성신여대미아캠퍼스앞,15_미아역.신일중고,16_도봉세무서.성북시장,17_미아사거리역,18_월곡뉴타운,19_길음뉴타운,20_정릉길음시장.길음뉴타운9단지,21_숭덕초교,22_정릉2동주민센터,23_봉국사,24_고려대사범대학부속고등학교,25_청덕초교,26_국민대학교앞,27_롯데아파트,28_일성아파트,29_평창동주민센터,30_평창파출소,31_갑을씨티텔앞,32_세검정초등학교,33_세검정.상명대,34_홍지문,35_유원하나아파트,36_서울여자간호대학,37_문화촌현대아파트,38_유진상가,39_홍은현대아파트,40_정원여중.스위스그랜드호텔,41_동신병원,42_서대문구청.서대문구의회,43_서대문자연사박물관입구,44_한성화교중고교.서대문소방서,45_연희3거리,46_연희교차로,47_서대문우체국,48_연세대앞,49_신촌기차역,50_신촌역2호선,51_신촌로터리,52_창전현대홈타운,53_광흥창역.서강동주민센터,54_국회의사당,55_국회의사당역,56_여의도역,57_샛강역4번출구.여의도자이,58_공군호텔,59_서울지방병무청,60_서울공업고등학교,61_대림초등학교,62_신대방삼거리,63_보라매병원입구,64_롯데백화점관악점,65_롯데관악점.건강보험관악지사,66_서울특별시.보라매병원,67_보라매삼성아파트.모자원고개,68_신대방삼거리,69_대림초등학교,70_서울공업고등학교,71_강남중학교,72_서울지방병무청앞,73_공군호텔,74_샛강역1번출구.여의도자이,75_여의도역,76_국회의사당역.국민은행,77_국회의사당,78_광흥창역.서강동주민센터,79_창전현대홈타운,80_신촌로터리,81_현대백화점,82_동교동삼거리연희동방면,83_연희동대우아파트,84_연희교차로,85_연희3거리,86_한성화교중고교.서대문소방서,87_서대문자연사박물관입구,88_서대문구청.보건소.구의회,89_서대문구보건소별관,90_정원여중,91_홍은현대아파트.스위스그랜드호텔,92_유진상가,93_문화촌현대아파트,94_서울여자간호대학,95_유원하나아파트,96_홍지문.옥천암,97_세검정.상명대,98_세검정초등학교,99_화정박물관,100_서울예술고등학교.평창동주민센터,101_예능교회,102_벽산평창힐스아파트,103_롯데아파트,104_평창동삼성아파트,105_국민대앞,106_청덕초등학교,107_북악중학교,108_봉국사,109_정릉2동주민센터,110_숭덕초교,111_정릉길음시장,112_돈암동삼성아파트입구,113_월곡뉴타운,114_미아사거리역,115_도봉세무서.성북시장,116_미아역.신일중고,117_수유시장.성신여대미아캠퍼스앞,118_수유역.강북구청,119_강북구청,120_광산사거리,121_수유2동주민센터우이시장,122_북부성모의원,123_국립4.19민주묘지입구사거리,124_덕성여대입구,125_서라벌중학교.우이동대우아파트,126_북서울교회,127_동아운수앞,128_우이동성원아파트,129_동아운수종점(가상)
2022-03-08 10:00:00,0,2,3,5,10,15,17,16,20,23,21,19,19,18,20,18,26,28,37,34,30,29,20,28,27,24,25,24,23,22,18,20,11,12,13,19,20,19,19,19,17,18,19,18,28,23,22,25,21,21,21,20,30,18,15,13,13,12,12,11,10,10,7,13,15,10,12,13,15,18,19,24,32,27,22,17,19,17,16,9,10,7,8,9,8,8,9,12,13,3,12,12,12,13,12,13,10,13,15,14,16,8,18,11,18,20,23,11,25,30,35,31,26,21,20,20,12,9,14,12,9,0,7,3,1,0,0,0,0
2022-03-08 11:00:00,0,2,3,7,10,13,12,13,22,24,20,15,15,16,15,18,20,19,25,24,21,22,20,18,18,19,19,15,20,20,18,15,11,10,11,15,14,14,15,18,15,19,20,22,19,19,17,13,11,10,12,11,18,17,18,13,11,10,8,8,8,7,5,3,4,14,14,9,11,14,19,16,23,21,23,27,27,23,19,11,12,14,18,18,18,15,16,16,15,16,15,14,16,15,13,9,13,12,13,11,11,12,12,10,15,17,20,12,17,19,18,21,17,17,16,16,13,13,16,17,17,17,10,8,4,3,1,0,0
2022-03-08 12:00:00,1,2,3,8,10,11,13,14,18,20,15,19,11,19,18,17,21,21,24,24,25,26,23,24,21,22,21,20,21,20,20,17,13,15,13,15,17,17,17,20,21,24,26,27,28,26,20,18,17,17,20,19,24,17,14,14,13,11,10,12,9,7,4,4,5,11,11,10,9,12,13,14,16,17,18,20,21,22,19,20,16,16,19,17,12,18,16,18,18,19,16,14,15,14,10,15,14,14,13,13,15,14,13,12,16,17,18,0,22,22,23,16,14,17,14,13,12,17,19,17,17,14,9,7,5,3,2,0,0
2022-03-08 13:00:00,1,3,5,8,10,14,16,18,22,20,20,19,20,17,16,15,18,20,26,20,17,17,16,16,16,18,12,8,14,17,16,14,14,10,12,9,11,11,8,14,14,16,17,21,25,27,24,22,16,12,15,16,23,16,12,13,17,13,9,8,8,9,6,3,5,10,11,11,9,12,16,18,28,20,21,25,30,25,24,19,17,22,21,20,22,23,20,20,22,21,20,22,20,19,15,22,18,19,16,17,18,20,15,18,21,22,23,19,24,22,25,20,17,20,20,16,19,20,19,16,12,10,11,8,5,4,1,0,0
2022-03-08 14:00:00,0,3,6,6,13,14,9,10,14,15,15,15,14,16,13,12,17,20,25,22,21,20,19,18,18,15,14,16,15,17,18,19,16,15,15,16,16,16,16,16,17,18,18,18,19,19,13,13,16,14,16,17,16,20,21,26,24,15,13,12,13,11,8,4,5,12,12,10,10,13,15,13,15,19,20,20,23,21,15,10,10,16,21,23,24,23,19,17,16,15,14,14,15,16,19,13,23,25,22,25,28,29,28,26,30,32,35,0,30,31,32,27,23,24,25,25,17,15,10,11,8,9,6,5,3,2,1,0,0
2022-03-08 15:00:00,0,2,2,3,4,10,12,10,13,15,13,17,16,22,19,18,19,22,27,23,19,16,16,18,16,16,15,16,17,17,14,15,17,11,16,16,17,16,14,19,18,19,20,20,20,21,16,17,21,18,17,17,18,16,21,25,28,20,17,13,13,12,10,5,5,17,13,14,14,17,22,23,26,22,18,19,22,19,20,23,22,25,19,17,20,18,23,23,24,25,24,24,26,29,28,10,29,29,30,31,34,33,34,13,40,43,44,43,40,40,39,37,30,20,19,18,15,19,19,16,12,12,12,7,3,2,1,0,0
2022-03-08 16:00:00,0,2,1,3,7,9,10,13,16,14,18,17,17,20,19,19,28,31,34,28,25,27,23,22,21,19,18,17,18,17,15,17,34,32,19,23,23,22,21,23,21,23,23,25,23,22,17,23,21,20,28,26,33,27,33,33,33,32,11,11,10,10,7,8,6,16,18,18,18,19,22,23,24,22,30,28,32,29,24,17,20,26,32,33,32,34,30,30,27,27,27,22,20,26,23,27,37,38,36,33,36,38,26,37,37,44,51,49,51,48,47,44,33,32,29,23,23,23,27,23,19,18,14,9,4,2,1,0,0
2022-03-08 17:00:00,0,4,5,6,13,17,20,20,21,22,22,19,21,22,20,18,28,30,30,28,27,21,17,21,20,22,20,19,23,19,17,16,19,16,20,24,23,23,15,24,26,27,27,28,26,25,27,35,33,27,28,27,28,24,30,35,36,31,28,27,18,15,11,4,10,38,34,19,20,23,30,20,36,37,36,52,58,36,35,28,26,26,27,30,30,29,29,30,26,26,26,26,26,22,11,24,32,34,35,34,35,35,36,39,49,50,55,39,57,50,50,41,34,31,27,22,20,22,24,22,20,18,13,11,8,4,2,1,0
2022-03-08 18:00:00,2,1,2,3,10,19,24,27,31,20,25,16,17,20,20,21,25,32,39,36,32,28,27,24,21,23,26,24,23,24,21,22,24,23,21,21,22,28,26,26,24,29,34,38,31,36,29,34,38,34,32,33,37,36,41,53,57,49,38,26,24,20,14,6,8,56,54,33,34,35,38,40,45,49,45,58,61,52,52,40,34,42,41,39,38,32,31,30,28,30,29,26,21,21,21,20,24,30,28,27,26,16,28,29,29,33,34,33,34,34,35,28,26,28,29,27,28,37,42,37,31,26,20,20,14,9,3,0,0
2022-03-08 19:00:00,16,2,1,3,5,10,11,13,13,16,17,17,18,20,22,22,23,29,30,23,21,23,21,23,24,14,24,16,23,25,13,13,13,15,13,11,12,11,9,11,12,13,15,18,17,21,14,14,19,17,20,18,23,26,32,39,41,37,32,27,24,22,13,8,3,15,20,14,15,18,21,20,25,46,35,46,52,35,31,28,28,28,25,37,38,37,39,33,32,31,29,31,22,24,22,11,23,19,18,19,21,25,27,11,29,24,30,29,27,34,37,33,30,24,20,23,24,41,40,34,23,17,15,9,6,4,3,0,0
2022-03-08 20:00:00,0,1,1,2,3,8,4,9,7,8,8,10,10,10,11,10,14,16,18,17,14,15,14,18,17,10,17,15,14,13,12,23,28,27,25,24,24,19,20,18,19,20,19,21,17,18,14,14,14,14,19,18,23,24,26,28,29,26,17,14,16,10,9,7,4,9,7,12,14,13,14,12,14,13,18,22,33,23,23,21,22,32,30,26,24,23,23,21,15,15,16,15,16,12,7,10,13,16,15,16,9,10,8,11,12,12,15,10,19,17,19,13,20,17,15,15,12,29,29,24,13,11,10,6,5,4,2,0,0
2022-03-08 21:00:00,0,2,0,1,3,7,5,7,9,10,11,10,5,11,7,8,10,12,15,13,13,12,11,11,11,11,9,10,11,12,11,11,13,12,11,10,8,9,8,7,6,6,8,8,10,8,7,8,9,9,14,13,19,20,22,30,30,23,20,16,15,13,11,5,4,7,4,7,6,6,8,9,11,14,18,23,26,23,17,24,22,31,30,27,22,24,23,22,17,16,17,19,14,13,12,10,14,15,12,14,15,14,12,8,14,14,16,12,17,16,16,15,16,14,13,11,12,21,24,22,22,20,14,6,5,4,1,0,0
2022-03-08 22:00:00,0,0,1,0,0,2,3,2,3,4,5,8,9,8,7,6,11,14,16,13,11,12,12,11,12,11,10,10,11,10,10,11,13,11,12,10,8,10,9,7,6,8,13,14,14,17,10,10,9,12,17,17,19,20,24,30,29,23,17,13,12,9,7,6,4,10,4,5,8,9,11,6,13,16,21,27,28,22,20,16,26,37,42,42,27,42,40,37,36,34,31,21,16,17,19,7,20,15,18,17,16,15,13,10,17,18,18,2,17,16,16,19,18,14,15,17,18,23,21,18,15,10,7,5,4,3,2,1,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,7,6,3,6,7,4,6,5,5,4,5,8,10,10,18,20,26,27,26,26,32,25,23,18,13,12,7,4,3,3,9,10,11,12,13,12,11,11,14,21,28,18,6,17,18,25,25,25,24,22,19,23,21,20,17,19,19,20,17,15,11,17,16,16,2,16,7,0,17,16,14,10,13,12,13,11,10,13,12,10,9,15,15,18,15,14,9,8,6,4,3,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,4,1,2,5,0,5,7,7,9,8,11,5,12,12,12,10,13,14,13,11,12,11,9,8,5,6,10,9,5,7,0,0,0,6,7,4,5,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,1,2,3,0,0,7,8,8,9,11,6,9,8,8,12,14,17,15,14,13,11,9,10,3,8,0,9,9,8,7,0,0,7,9,10,10,9,12,9,9,11,12,9,13,9,8,6,4,5,4,6,4,5,3,3,2,1,1,1,2,0,0,4,3,4,6,10,12,0,11,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,1,4,5,3,2,7,10,11,8,8,9,10,8,10,9,8,12,12,11,11,10,14,13,11,12,9,7,7,2,5,0,4,6,5,5,4,4,6,6,7,8,6,7,2,8,9,9,8,2,3,5,6,4,6,5,3,5,2,5,4,0,1,5,3,2,5,5,7,10,11,11,10,9,7,8,5,2,3,2,4,5,5,6,4,4,3,5,6,0,8,4,10,11,0,8,6,6,0,2,5,7,0,8,9,9,0,7,11,0,9,0,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,1,3,2,3,5,6,9,11,11,13,16,16,14,5,6,8,10,11,10,9,9,9,10,10,10,10,10,9,7,6,7,5,6,7,8,8,7,8,11,10,12,9,13,9,12,10,9,8,6,6,7,9,6,5,5,6,4,3,2,3,2,1,1,2,4,5,8,9,11,11,13,14,10,7,3,8,5,4,6,5,5,7,3,6,6,5,6,11,6,12,5,11,13,10,12,11,10,9,8,9,10,9,11,6,8,11,6,11,12,13,8,7,5,2,2,6,5,4,4,4,1,1,0,2,0,0,0,0
2022-03-09 08:00:00,0,2,4,6,10,11,14,16,22,24,22,18,9,14,14,14,17,19,20,18,17,18,19,17,10,17,16,8,15,15,14,9,8,8,7,11,13,15,13,15,13,14,13,10,15,16,18,16,13,11,12,11,15,9,8,6,3,5,4,4,7,6,5,3,4,5,6,6,9,11,14,14,16,13,11,8,6,7,3,2,8,9,10,10,10,8,8,10,13,15,14,13,12,14,15,6,14,15,15,17,16,15,16,17,14,15,16,14,18,19,16,13,12,10,9,8,6,7,8,4,7,4,6,0,0,5,3,0,0
2022-03-09 09:00:00,0,2,5,6,11,13,15,17,19,23,25,19,18,15,14,22,16,16,16,15,16,15,13,14,11,13,13,10,7,10,8,7,8,0,5,9,9,9,16,18,15,14,16,16,14,16,14,14,11,10,9,9,16,13,10,10,8,7,6,5,8,10,9,6,4,4,5,8,9,10,12,15,18,13,13,12,11,11,14,11,10,9,10,10,11,10,12,14,15,16,9,12,11,11,12,10,10,13,12,11,7,10,8,9,9,10,12,10,13,14,15,13,11,11,10,9,7,9,7,5,4,5,2,4,1,3,0,0,0
2022-03-09 10:00:00,0,2,3,5,8,14,16,20,23,19,15,14,13,12,15,17,23,19,25,22,20,18,20,22,14,20,21,19,15,15,14,16,14,14,12,15,12,14,15,20,20,22,26,25,18,17,14,12,14,13,15,17,21,17,13,13,11,9,10,8,8,8,6,7,4,6,8,10,17,19,27,16,25,24,23,13,26,21,18,16,14,13,13,9,9,11,10,9,13,12,11,14,13,15,12,16,14,15,12,16,19,20,18,13,20,23,24,23,22,19,20,20,15,13,16,12,10,16,15,14,12,8,4,7,6,0,5,0,0
2022-03-09 11:00:00,0,5,6,7,9,8,9,11,14,16,18,15,15,16,14,15,20,23,23,21,20,22,20,19,20,19,20,18,20,21,22,22,21,10,11,18,19,19,18,20,21,21,20,22,22,23,22,21,18,19,18,18,21,19,17,11,8,7,4,4,7,7,4,3,5,11,11,14,15,17,17,26,31,28,27,28,29,25,25,18,16,18,16,18,15,10,7,12,12,10,9,13,12,13,12,13,12,13,13,14,14,15,15,16,15,20,22,21,27,25,26,24,20,14,15,15,18,17,21,15,15,14,12,8,6,3,2,0,0
2022-03-09 12:00:00,0,2,3,7,10,12,10,15,19,21,22,21,19,23,26,25,27,26,32,31,34,20,18,20,24,22,22,23,22,24,23,25,26,14,22,23,25,24,25,28,29,31,29,28,24,24,20,21,20,20,21,19,22,16,15,16,17,11,9,8,16,15,12,10,2,5,8,14,19,26,31,32,37,32,27,26,34,22,24,22,23,22,20,21,21,22,16,18,19,18,17,19,20,19,21,20,20,17,20,21,18,20,21,17,21,23,29,29,26,30,29,26,18,16,14,17,18,16,18,19,17,13,11,9,4,4,2,0,0
2022-03-09 13:00:00,0,2,5,3,8,17,21,20,22,25,24,19,18,18,20,18,23,23,24,23,30,28,29,31,32,30,31,30,20,28,27,24,24,27,29,26,25,22,22,27,26,27,28,26,22,24,21,20,20,16,20,22,26,14,12,12,12,11,9,11,10,11,9,8,6,10,13,19,18,21,24,23,31,29,24,26,31,28,24,21,21,24,22,22,23,21,24,23,21,16,20,15,16,18,17,10,18,19,16,17,21,8,17,15,23,19,27,27,28,31,31,29,23,13,12,13,12,14,15,15,12,11,11,9,5,3,2,0,0
2022-03-09 14:00:00,0,4,7,10,14,19,18,24,27,30,30,23,23,19,20,20,21,25,26,24,19,18,18,15,14,13,11,11,14,14,12,11,15,11,13,16,17,21,23,23,24,24,25,26,25,27,26,27,23,19,20,17,23,18,17,16,14,13,11,8,8,6,4,3,7,8,14,17,22,26,31,32,36,28,25,25,30,26,25,21,19,17,14,16,18,16,17,17,11,13,16,15,14,17,16,9,18,21,15,17,13,11,15,14,20,23,25,0,27,25,23,25,22,17,14,16,17,23,20,23,19,21,16,12,7,5,4,0,0
2022-03-09 15:00:00,0,3,5,3,6,12,14,19,23,25,24,22,23,22,21,20,20,26,26,27,21,20,19,19,18,19,17,16,13,18,18,21,19,18,18,17,16,15,16,16,20,22,19,20,19,22,17,18,17,15,16,13,17,14,15,14,11,10,10,8,8,9,4,4,8,12,16,16,16,18,22,23,29,28,22,23,30,28,26,24,22,19,23,21,19,18,21,18,22,21,23,20,20,24,23,16,22,22,24,23,22,26,33,34,39,40,42,30,46,42,41,34,31,24,22,24,23,22,18,17,13,11,6,8,3,2,0,0,0
2022-03-09 16:00:00,0,5,3,3,8,7,9,11,17,19,17,20,19,19,20,21,26,26,30,22,20,21,17,18,17,17,17,17,18,19,18,20,24,22,23,20,19,18,17,20,21,23,25,24,24,24,23,22,20,19,22,23,29,18,23,18,16,17,21,18,17,14,11,4,5,9,10,15,15,18,22,25,26,16,19,16,21,17,23,22,22,24,22,24,20,21,19,17,16,16,15,17,16,16,10,17,18,19,18,23,27,26,18,16,28,29,30,27,30,26,29,27,23,18,16,18,20,28,27,21,19,19,16,12,10,4,1,0,0
2022-03-09 17:00:00,0,4,6,8,9,13,16,19,21,24,24,19,20,18,20,20,29,30,36,35,28,20,19,15,16,14,14,13,15,13,11,12,13,18,14,19,22,25,21,24,21,23,23,23,24,26,23,20,22,22,25,23,27,22,19,21,21,19,13,11,10,9,9,6,5,9,8,11,12,13,15,16,18,24,20,26,31,25,23,22,19,32,37,37,36,35,37,32,31,29,27,22,16,17,14,16,16,18,20,18,21,19,18,19,26,30,27,24,28,29,32,29,26,20,19,20,19,26,30,22,18,16,9,8,5,3,1,0,0
2022-03-09 18:00:00,7,2,3,8,9,15,17,22,25,23,22,18,18,20,21,19,23,30,36,31,22,18,18,15,13,17,16,16,15,17,16,15,14,15,14,14,15,15,12,18,20,17,23,26,24,22,19,18,20,16,20,19,27,21,17,18,22,22,19,14,10,8,7,2,3,10,13,10,11,12,16,19,22,21,24,26,30,24,23,22,18,26,30,26,24,23,21,21,20,10,14,11,12,13,11,9,16,18,19,19,20,19,10,17,17,19,20,19,22,24,25,20,18,19,18,19,23,28,27,18,13,9,10,5,4,4,3,0,0
2022-03-09 19:00:00,0,2,2,3,4,4,8,10,12,12,18,16,14,17,19,19,25,25,24,20,18,17,16,14,15,0,9,14,16,8,0,16,15,9,14,11,10,13,10,14,13,11,10,14,13,15,21,20,20,18,24,22,22,16,18,17,15,15,13,13,15,12,12,4,5,8,7,7,7,8,9,8,8,9,12,15,16,13,12,15,14,18,23,22,21,20,20,15,17,17,17,15,12,14,11,12,13,12,9,9,6,11,10,11,13,11,13,8,12,19,14,18,16,11,12,13,18,26,23,22,6,5,6,5,3,2,1,0,0
2022-03-09 20:00:00,0,2,1,5,6,3,7,8,9,10,8,15,16,13,13,10,15,15,18,16,15,14,6,13,14,10,13,9,10,14,13,12,13,12,10,9,9,7,8,6,9,7,10,10,10,13,10,14,15,8,20,21,24,22,24,36,40,25,19,17,13,11,9,2,6,8,7,6,8,7,9,8,10,9,11,16,20,14,11,15,17,27,33,37,38,37,30,31,25,23,23,18,16,15,14,13,16,17,16,14,9,15,13,12,14,13,17,12,17,15,17,13,15,22,21,20,25,31,28,20,17,12,9,6,4,3,1,0,0
2022-03-09 21:00:00,0,2,3,1,4,5,4,6,8,8,8,11,10,11,12,10,20,21,22,20,17,20,19,16,9,8,13,14,13,9,10,8,11,0,7,12,12,9,9,9,6,7,7,8,9,10,11,10,12,13,15,14,15,16,19,18,17,14,11,13,13,10,7,5,4,9,8,7,7,8,7,2,9,15,18,14,20,21,11,21,18,25,29,30,30,29,28,27,23,19,17,16,13,11,8,14,16,16,17,17,13,16,17,8,18,12,16,18,19,17,18,15,20,18,14,13,15,16,12,9,7,15,12,10,5,4,2,0,0
2022-03-09 22:00:00,0,0,1,3,1,3,4,1,3,2,3,10,11,11,12,11,15,18,20,15,18,13,16,17,15,15,15,10,9,14,4,10,16,15,8,14,13,10,9,7,7,8,8,8,11,13,10,11,11,12,17,17,21,20,22,27,26,19,14,13,12,9,7,3,3,4,6,6,3,4,8,5,9,10,16,18,26,21,20,21,17,21,26,29,27,21,22,24,20,19,21,21,19,19,13,11,19,14,13,12,13,11,9,11,15,21,21,20,18,15,15,16,14,17,16,16,11,19,15,17,16,9,12,10,9,6,3,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,9,8,9,10,0,9,0,8,12,11,12,9,9,9,13,18,11,16,18,19,23,20,19,16,13,12,11,7,1,2,8,7,7,8,8,7,0,7,9,9,10,12,10,8,7,13,23,29,27,25,25,24,14,18,17,18,19,16,14,8,0,13,10,5,11,0,10,5,5,9,17,10,16,17,19,16,12,7,10,10,9,11,15,14,9,6,7,5,3,3,2,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
