Unnamed: 0,1_한성운수종점(기점가상),2_북부시장입구,3_강북경찰서입구,4_대한병원,5_수유중앙시장,6_광산사거리,7_수유2동주민센터우이시장,8_북부성모의원,9_인수동장미원,10_가오리역,11_우이초등학교,12_강북노인종합복지관,13_신일병원,14_수유역.강북구청,15_수유역.노스페이스문화센터,16_강북구청사거리,17_수송초등학교,18_북부수도사업소,19_강북보건소,20_번동주공4단지,21_번동주공3단지,22_번동주공1단지,23_월계2교.참누리아파트,24_광운초교앞,25_남대문중학교,26_장위3동주민센터,27_장삼주유소,28_장위사거리,29_석관중고등학교앞,30_석관동코오롱아파트,31_한천로쌍용아파트앞,32_이문동삼익아파트,33_동일스위트리버아파트.휘봉고교,34_서울준법지원센터.동성빌라,35_휘경여중고휘경주공아파트앞,36_배봉산입구,37_전곡시장앞,38_답십리촬영소.우성그린아파트,39_동답초교.대림아파트,40_동답한신동아아파트,41_동아.위더스빌아파트,42_고미술상가,43_답십리역사거리,44_답십리초등학교.현대시장,45_답십리2동시온교회앞,46_답십리2동두산아파트,47_답십리2동한양아파트앞,48_동답한신.대림아파트동대문체육관,49_촬영소사거리.우성그린아파트,50_전곡시장앞,51_장안동현대아파트앞,52_휘경여중고휘경주공아파트,53_서울준법지원센터.동성빌라,54_동일스위트리버앞.휘봉고교,55_휘경유수지견인차고지앞,56_이문동삼익아파트,57_한천로쌍용아파트앞,58_석관동코오롱아파트,59_석관고등학교,60_장위사거리,61_장삼주유소,62_장위3동주민센터,63_남대문중학교,64_광운초교,65_월계2교,66_번동주공1단지,67_번동주공3단지,68_초안교,69_강북보건소,70_한성운수차고지,71_북부수도사업소,72_수송초등학교,73_강북구청사거리,74_수유역.강북구청,75_신일병원,76_강북노인종합복지관,77_우이초등학교,78_가오리역,79_인수동장미원,80_북부성모병원,81_수유2동주민센터우이시장,82_광산사거리,83_강북구청,84_수유(강북구청)역,85_수유역,86_수유사거리,87_강북경찰서입구,88_북부시장입구,89_한성운수종점
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,1,0,2,0,0,1,1,2,3,4,5,2,4,3,4,5,0,0,4,5,3,0,2,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,2,0,0,1,0,2,0,1,3,5,6,3,5,7,7,8,9,5,10,8,9,7,10,9,0,8,6,5,4,8,8,3,0,5,6,5,4,3,0,4,3,5,0,4,3,0,2,5,6,5,7,0,5,0,0,7,8,7,6,4,0,5,4,7,4,5,6,5,4,6,0,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,0,0,0,0,1,0,0,2,1,3,5,4,5,6,7,9,7,8,4,6,7,7,3,6,6,5,9,8,8,7,8,7,7,7,6,6,5,6,5,4,2,3,2,0,3,2,0,2,3,2,2,3,3,2,4,6,7,6,5,4,4,4,4,5,3,6,4,5,4,8,5,4,3,2,2,3,3,4,3,5,3,4,0,0,0,0,0,0
2022-03-19 07:00:00,0,2,0,1,0,2,2,2,3,3,7,7,7,7,8,9,9,10,11,11,14,15,16,14,13,15,16,14,13,13,15,15,15,16,12,11,10,10,9,7,6,3,4,3,4,4,3,0,4,4,5,6,7,6,0,8,7,6,7,6,7,0,8,8,9,6,8,9,9,7,11,12,9,6,5,3,2,2,3,4,6,9,7,1,0,0,0,0,0
2022-03-19 08:00:00,0,2,2,0,0,1,1,2,7,9,7,11,10,14,21,24,15,21,13,0,13,11,11,10,9,15,6,19,21,23,25,25,22,23,20,18,16,14,12,11,10,9,8,10,8,7,5,8,6,7,9,10,11,6,12,14,16,17,18,16,15,14,12,16,16,17,17,16,17,16,22,21,14,8,7,7,3,2,4,4,3,4,7,1,0,0,0,0,0
2022-03-19 09:00:00,0,1,2,0,0,1,2,3,5,8,11,10,10,7,9,8,9,8,9,12,13,12,8,11,0,12,10,13,13,15,17,17,15,16,12,12,10,8,8,5,7,5,7,8,7,5,0,5,4,6,9,10,8,7,6,6,6,4,7,8,7,0,7,8,10,11,11,12,14,15,17,17,19,7,5,2,0,2,3,4,8,9,8,4,5,1,0,0,0
2022-03-19 10:00:00,0,0,1,1,0,1,0,1,5,6,8,9,8,9,11,14,8,12,10,10,11,6,9,7,7,7,3,4,7,8,9,11,11,12,12,13,16,14,14,13,10,7,6,7,7,4,5,0,4,5,8,5,9,5,6,9,8,7,9,8,7,0,8,10,9,13,10,14,18,17,20,18,11,9,6,4,3,3,3,5,9,7,6,1,0,2,0,0,0
2022-03-19 11:00:00,0,1,0,0,0,2,2,3,4,7,13,12,12,7,12,15,14,11,10,9,11,10,10,11,5,14,9,15,7,14,7,12,15,14,13,12,10,10,10,11,11,8,10,12,13,6,13,11,10,10,11,11,6,7,10,8,12,11,8,6,7,8,8,10,8,10,13,12,14,12,14,14,10,6,5,5,4,8,8,10,14,11,9,4,1,2,0,0,0
2022-03-19 12:00:00,0,1,0,3,1,4,2,4,5,4,8,12,12,9,12,14,15,13,12,9,11,10,11,11,10,12,9,10,11,14,14,16,13,12,11,10,10,10,11,12,10,9,11,12,14,11,11,12,13,12,11,13,14,13,13,12,10,9,13,16,12,18,21,22,24,12,25,27,30,32,30,29,24,12,9,7,5,3,2,4,9,9,8,2,0,1,0,1,0
2022-03-19 13:00:00,0,1,0,0,0,0,1,1,3,6,8,10,9,7,9,10,14,13,14,8,12,15,11,13,14,13,11,10,11,11,18,20,19,15,16,12,11,11,11,11,10,8,9,7,9,10,11,10,12,8,10,11,13,11,0,10,10,11,10,9,12,13,13,16,14,18,18,17,20,23,24,20,17,11,11,8,6,2,3,7,13,8,7,1,0,0,0,0,0
2022-03-19 14:00:00,0,1,2,1,3,4,5,6,4,11,14,11,12,9,13,15,14,9,10,0,13,14,11,10,7,8,5,7,8,12,14,15,12,12,13,11,8,8,3,7,9,8,10,6,15,12,7,14,18,20,22,24,16,15,12,11,11,9,10,11,10,9,9,11,16,15,17,16,19,13,20,15,17,9,8,6,6,5,3,4,7,8,7,3,2,1,0,0,0
2022-03-19 15:00:00,0,1,2,0,0,2,3,4,4,7,10,15,19,9,10,11,10,12,12,13,9,11,9,9,10,9,9,13,12,12,10,9,15,16,16,17,15,11,9,8,7,6,7,3,5,7,4,6,6,9,10,12,5,6,12,11,10,9,10,9,10,6,12,10,12,13,14,11,13,12,16,16,13,9,8,6,4,4,5,7,6,7,5,2,4,0,2,0,0
2022-03-19 16:00:00,0,1,0,2,0,0,1,3,6,8,9,9,10,10,13,14,14,17,15,15,15,14,12,13,14,13,9,14,14,13,13,15,14,12,10,8,10,10,9,11,13,9,10,11,7,9,8,9,11,11,13,10,9,0,13,12,11,9,11,13,15,12,16,15,19,16,17,16,17,19,23,20,19,12,10,9,6,3,3,5,8,6,6,2,1,0,0,0,0
2022-03-19 17:00:00,0,1,1,0,1,2,2,2,4,5,6,7,12,14,22,27,26,24,23,22,23,21,20,19,19,17,13,11,12,15,14,15,18,20,17,16,15,8,6,7,9,8,13,15,14,13,13,14,14,16,15,17,18,18,19,19,18,17,15,16,14,18,18,23,22,23,24,22,22,23,24,23,15,11,9,7,6,5,6,7,9,10,6,1,2,2,0,1,0
2022-03-19 18:00:00,0,1,1,3,4,3,5,2,2,5,7,8,10,8,13,17,15,16,15,16,19,14,15,15,13,14,0,13,13,11,11,12,11,9,9,8,10,11,9,11,9,9,11,11,11,12,7,9,14,14,16,17,16,0,0,12,15,13,13,14,15,9,8,16,17,18,15,17,19,19,22,21,16,14,12,9,10,8,6,4,4,2,5,0,0,2,0,0,0
2022-03-19 19:00:00,0,2,0,1,3,2,1,3,2,6,5,7,7,5,7,5,6,8,9,7,11,10,9,6,4,9,8,10,11,7,9,5,6,1,6,6,8,8,7,6,2,5,10,11,11,10,3,4,11,12,14,10,7,13,12,10,11,12,14,15,18,9,17,16,11,10,14,13,13,11,12,12,8,8,9,7,7,3,3,3,3,4,4,1,0,1,0,0,0
2022-03-19 20:00:00,0,0,0,1,1,2,1,4,1,3,4,5,5,6,10,12,12,12,11,0,0,10,11,11,9,10,6,10,8,8,9,10,21,20,21,18,16,16,13,10,8,8,10,12,10,11,9,2,11,12,13,14,11,12,15,14,14,12,7,10,10,5,9,9,8,7,9,8,0,6,9,8,6,7,6,6,0,4,3,3,1,0,0,4,0,1,0,0,0
2022-03-19 21:00:00,0,0,0,1,0,2,1,0,2,4,5,7,0,6,8,13,6,15,0,14,14,13,11,9,0,7,7,8,6,6,9,5,11,0,6,0,7,7,5,5,4,6,17,16,6,13,5,9,12,11,5,5,0,0,0,8,7,8,5,8,3,7,9,7,10,4,9,6,8,9,10,9,7,8,4,7,5,3,3,3,1,1,2,0,0,2,1,0,0
2022-03-19 22:00:00,0,0,1,0,0,2,0,1,2,5,3,8,7,9,15,17,11,16,15,16,9,10,15,11,10,9,8,8,0,8,8,9,6,5,8,4,4,3,3,4,3,2,10,9,10,9,8,9,10,12,12,11,10,7,9,8,7,4,4,7,10,0,4,11,12,3,4,10,5,9,10,10,9,12,10,7,5,3,1,0,2,2,0,1,1,0,0,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,2,0,0,4,0,9,0,10,0,10,11,11,11,12,2,10,7,0,2,8,6,7,8,4,7,6,5,6,3,4,3,1,4,2,5,5,8,5,6,7,7,6,11,12,13,12,9,8,7,6,5,7,8,6,0,8,11,0,12,11,0,3,12,6,10,10,9,8,5,3,3,2,1,0,0,1,0,2,1,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,1,0,0,0,2,0,0,1,1,2,1,1,2,3,0,4,0,5,0,2,3,4,0,0,0,0,4,5,0,5,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,1,0,0,0,2,0,1,2,3,3,1,4,5,6,5,6,6,3,7,8,6,6,7,4,6,5,0,4,5,3,2,4,4,3,3,4,0,0,4,3,2,1,1,0,0,0,3,3,0,4,1,0,0,3,4,6,2,0,7,1,6,7,7,0,6,5,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,0,1,0,0,2,1,0,2,1,2,3,4,5,4,4,3,4,3,0,4,3,5,4,0,3,0,6,5,3,4,0,1,4,3,2,3,2,4,0,2,1,2,2,0,1,0,0,3,2,3,2,0,0,3,2,1,0,0,0,3,1,3,2,3,2,0,3,0,2,0,2,1,3,2,0,1,0,0,1,2,3,1,0,0,1,0,0,0
2022-03-20 07:00:00,0,0,1,0,0,1,1,0,2,4,5,5,0,4,6,7,8,5,0,0,6,5,4,4,4,4,0,5,4,5,5,4,4,1,3,2,2,2,1,4,2,3,3,4,3,0,2,0,4,5,3,4,0,0,0,4,0,2,2,4,5,1,0,6,7,2,0,3,5,0,8,7,6,3,4,3,3,2,1,1,1,5,4,2,0,0,0,0,0
2022-03-20 08:00:00,0,1,0,0,0,0,0,3,5,5,4,5,6,4,9,13,6,9,9,0,9,10,7,5,0,8,5,0,4,4,9,10,9,6,7,4,4,5,5,6,6,5,4,5,2,6,0,6,6,6,7,6,8,0,7,8,6,5,7,9,0,0,8,10,12,11,5,6,10,8,11,13,10,7,6,5,3,4,5,6,8,5,3,1,1,0,0,0,0
2022-03-20 09:00:00,0,0,1,1,0,0,1,0,5,6,9,10,9,5,12,13,9,9,6,10,11,12,11,10,9,6,7,4,8,8,7,8,9,5,8,3,9,5,8,9,8,3,3,2,0,5,2,0,5,4,3,5,5,6,6,5,7,7,9,10,8,11,6,12,13,14,15,16,21,0,12,20,16,12,4,3,3,1,4,4,6,6,3,1,0,2,1,1,0
2022-03-20 10:00:00,0,1,2,0,1,0,2,1,3,4,7,7,6,7,6,7,7,8,9,8,11,12,11,11,0,12,11,11,12,10,10,12,8,12,10,10,8,8,8,9,8,7,7,8,7,7,6,0,7,8,6,8,8,5,6,9,10,9,9,9,9,8,0,9,11,12,13,15,17,14,19,18,16,9,8,7,6,3,2,3,6,4,5,1,0,1,1,0,0
2022-03-20 11:00:00,0,1,0,0,0,0,3,4,2,6,9,10,12,11,11,9,10,11,12,13,14,12,13,13,6,12,11,10,11,11,10,11,10,8,11,3,10,10,9,10,9,3,4,5,5,5,1,3,4,4,7,8,8,0,6,7,8,5,8,7,7,9,7,8,11,9,13,12,13,15,13,12,11,8,5,4,7,3,5,5,6,3,3,1,0,2,0,0,0
2022-03-20 12:00:00,0,2,2,3,0,3,2,3,6,7,6,7,4,7,0,8,8,8,7,6,8,15,12,10,8,10,10,8,6,13,13,14,12,11,10,11,11,7,7,10,6,5,9,8,7,8,7,6,9,10,6,9,16,0,15,15,8,3,11,12,13,14,15,16,11,16,21,13,23,24,25,26,16,13,13,10,8,6,3,7,4,4,4,2,1,0,1,0,0
2022-03-20 13:00:00,0,2,0,0,0,0,7,1,6,8,9,9,11,12,15,16,7,8,7,8,11,9,8,8,6,5,10,7,12,3,14,10,11,12,10,7,4,8,7,6,7,3,7,3,4,9,6,5,18,20,20,25,27,30,28,21,22,19,21,17,16,15,18,14,17,21,15,14,21,22,26,21,19,17,17,16,10,3,4,7,8,11,12,7,2,6,0,1,0
2022-03-20 14:00:00,0,0,1,1,0,1,0,0,3,9,9,9,6,5,8,6,18,18,19,20,6,9,15,11,7,10,10,10,7,11,12,15,16,14,9,7,9,8,6,8,8,5,12,11,9,10,11,9,12,10,11,5,4,5,5,10,8,10,10,9,9,10,9,9,12,10,11,11,12,14,12,13,12,9,7,5,6,5,6,3,8,8,5,1,1,2,1,0,0
2022-03-20 15:00:00,0,1,0,2,2,1,1,0,4,4,7,7,10,8,12,15,11,14,13,13,14,14,11,12,6,9,10,10,11,12,15,15,13,14,13,6,11,7,3,11,9,5,6,5,4,5,1,2,5,8,11,12,13,14,0,11,15,15,4,6,7,12,13,15,17,16,18,19,20,10,18,16,13,8,8,4,3,2,4,4,5,7,6,4,0,1,0,0,0
2022-03-20 16:00:00,0,1,0,0,0,0,1,1,3,5,8,5,6,7,9,12,13,12,11,10,11,9,10,5,7,9,8,10,12,12,5,10,10,8,9,8,9,9,8,8,5,8,15,13,15,18,16,13,11,8,7,8,2,9,8,7,8,6,7,8,7,9,11,11,14,16,14,17,17,14,19,19,18,10,9,9,7,1,2,1,7,8,7,4,5,4,3,1,0
2022-03-20 17:00:00,0,0,0,1,0,3,2,3,3,7,11,10,7,6,7,11,12,11,11,7,6,12,11,7,10,8,2,7,8,6,9,11,7,11,10,11,12,9,8,9,8,7,14,15,10,14,13,7,10,13,14,15,8,9,9,8,13,13,10,14,13,11,15,18,14,19,12,21,19,12,18,17,15,11,10,9,3,5,3,3,4,2,3,2,0,0,0,0,0
2022-03-20 18:00:00,0,1,0,0,0,1,2,1,5,6,7,11,14,10,13,15,15,16,14,10,13,12,11,12,5,11,10,9,11,10,17,18,16,15,15,14,7,6,0,7,5,3,17,17,15,11,5,10,10,11,14,11,12,8,9,13,10,13,6,13,8,14,8,10,14,10,13,14,13,9,15,14,14,9,9,8,4,3,3,3,3,2,1,0,0,1,2,0,0
2022-03-20 19:00:00,0,0,0,1,1,1,1,0,2,7,7,9,10,5,12,13,12,11,10,11,7,8,6,5,7,5,7,6,7,7,6,7,5,1,5,4,4,3,4,4,5,4,10,8,9,5,4,0,4,7,10,15,14,6,7,10,11,9,9,7,10,8,2,15,14,13,13,11,8,11,9,11,9,10,11,9,6,3,3,4,6,3,1,1,0,2,0,0,0
2022-03-20 20:00:00,0,0,0,0,1,0,0,0,2,3,2,2,2,6,9,8,8,6,7,6,5,5,9,7,2,5,6,6,4,5,6,5,3,2,2,7,6,4,4,6,9,1,9,11,9,7,8,0,7,6,8,5,6,0,7,6,6,5,4,7,3,8,5,6,8,5,9,6,0,8,8,9,10,9,5,6,7,6,1,2,2,3,1,2,0,1,2,1,0
2022-03-20 21:00:00,0,2,0,1,2,4,2,0,1,2,3,4,5,6,8,9,8,8,10,5,0,3,10,9,8,10,0,9,9,8,10,10,9,8,8,6,5,6,0,8,7,6,16,10,9,7,6,4,8,10,11,12,13,3,0,12,10,8,4,5,7,6,7,8,8,7,7,4,8,7,10,8,7,6,5,4,3,2,2,2,0,1,1,1,0,2,0,1,0
2022-03-20 22:00:00,0,0,1,0,0,1,0,0,1,2,3,5,3,6,11,13,15,14,12,0,0,10,8,3,7,6,3,6,5,3,6,5,3,2,2,0,5,3,2,2,1,1,8,18,14,14,13,12,7,10,14,15,11,13,2,13,9,8,7,9,10,0,7,11,13,12,10,9,9,8,9,7,8,7,5,4,4,2,1,3,1,1,1,1,0,0,0,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,2,8,0,0,7,6,3,0,2,0,0,1,0,2,3,0,5,4,0,0,2,0,0,0,1,1,5,2,3,4,3,0,5,2,4,6,7,2,0,5,10,10,9,9,2,1,7,6,5,4,5,4,3,4,6,4,1,5,4,3,5,3,3,2,2,3,2,1,0,3,1,3,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,1,0,1,0,0,0,1,3,4,3,6,7,8,4,5,6,6,6,0,6,5,7,0,0,6,5,4,5,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,0,0,1,0,0,1,0,4,1,4,5,4,9,10,12,13,11,13,7,14,7,11,10,9,3,9,8,10,9,10,3,4,3,9,0,7,8,4,5,7,6,4,2,1,1,0,1,4,6,4,9,8,7,5,0,9,10,9,7,6,7,5,7,7,3,6,6,5,6,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,0,1,0,0,0,0,1,1,10,13,9,11,11,11,14,15,11,13,13,11,14,15,14,13,14,14,4,12,12,8,8,9,8,7,9,8,7,7,7,9,8,5,4,5,4,4,3,4,6,5,5,5,0,3,0,6,5,5,7,4,6,4,5,5,7,8,10,6,7,11,13,13,11,6,4,1,0,1,2,2,5,5,4,2,0,0,0,1,0
2022-03-21 07:00:00,0,1,0,0,2,3,1,4,8,13,19,20,22,20,23,22,25,28,27,26,29,31,38,40,39,34,33,30,20,21,26,28,25,17,23,21,20,19,21,20,20,15,7,5,8,11,13,8,14,15,18,15,12,13,13,14,14,12,13,12,9,8,8,15,17,14,16,19,20,20,25,30,24,8,6,5,3,3,3,10,22,26,9,2,0,0,0,1,0
2022-03-21 08:00:00,0,2,1,0,2,0,3,5,11,13,17,24,23,22,30,33,32,29,26,25,29,29,28,27,24,41,40,38,36,40,42,40,37,36,35,27,26,28,30,34,32,21,11,12,13,16,15,13,22,25,25,25,25,26,28,28,32,29,28,29,26,24,22,27,32,35,39,48,50,55,66,66,48,19,15,11,8,5,4,10,14,23,21,3,1,3,1,1,0
2022-03-21 09:00:00,0,0,1,0,0,1,2,1,8,9,14,15,15,10,12,14,24,19,16,14,15,14,15,14,12,14,14,15,14,18,17,13,15,12,14,13,12,12,11,10,8,6,5,6,7,7,8,7,8,7,9,11,9,0,9,10,10,6,11,11,13,14,13,18,19,20,24,26,30,32,30,27,19,11,6,7,3,2,4,3,4,4,2,0,0,0,1,1,0
2022-03-21 10:00:00,0,1,0,1,0,2,1,1,2,3,6,10,12,7,10,10,9,16,14,15,8,9,13,14,7,11,10,9,11,10,10,0,9,9,10,9,9,7,4,8,7,6,9,7,7,6,8,1,9,8,9,9,0,7,7,6,6,6,7,6,7,8,5,9,10,8,14,15,22,17,24,21,18,10,5,6,3,4,7,6,9,9,7,2,0,1,2,0,0
2022-03-21 11:00:00,0,1,0,2,1,1,0,1,6,8,10,14,13,10,9,10,11,12,10,7,10,9,8,8,6,7,6,7,5,6,7,9,7,6,7,6,6,8,6,6,6,5,6,5,4,6,5,0,6,8,10,11,10,9,0,10,11,10,5,9,7,6,6,9,11,12,9,10,14,11,17,18,14,8,8,9,7,5,4,7,8,8,7,1,0,1,0,1,0
2022-03-21 12:00:00,0,1,0,1,0,2,1,1,5,6,10,11,12,11,16,18,17,17,8,16,12,14,13,14,10,13,11,9,6,9,9,9,10,9,9,8,8,9,4,11,12,11,12,9,9,8,10,9,9,8,9,7,10,8,9,8,7,10,8,10,6,5,8,11,11,13,14,15,18,15,15,14,10,9,8,7,6,3,3,3,5,4,3,1,0,2,1,1,0
2022-03-21 13:00:00,0,0,0,1,1,2,4,2,6,8,9,7,11,11,16,20,19,20,15,11,11,13,14,13,10,13,12,13,13,8,12,13,11,12,12,10,9,8,6,5,7,6,10,7,9,10,7,4,8,10,11,9,13,0,11,12,12,9,9,10,11,12,10,14,19,20,21,21,22,21,21,22,15,9,7,7,6,5,5,2,4,5,5,5,1,0,6,0,0
2022-03-21 14:00:00,0,0,1,2,1,2,1,1,4,6,10,11,14,14,14,19,22,18,15,16,13,8,13,13,13,9,8,8,6,8,7,8,8,6,7,6,8,8,7,8,8,3,8,9,9,10,10,8,7,8,11,8,12,9,11,11,12,20,29,29,11,10,22,14,13,14,13,15,17,18,18,19,16,13,11,8,6,4,5,4,1,4,3,2,0,1,3,0,0
2022-03-21 15:00:00,0,1,0,0,1,2,1,0,2,5,6,7,7,7,11,13,11,12,10,9,9,8,8,9,9,8,7,10,7,6,10,11,10,11,8,7,9,10,8,8,7,6,10,11,14,11,13,10,11,12,12,11,12,13,14,13,16,18,38,38,36,34,32,40,35,34,31,29,28,27,27,25,17,12,11,9,10,5,4,2,4,4,2,2,1,2,0,0,0
2022-03-21 16:00:00,0,2,1,2,0,3,1,2,4,8,17,19,13,11,17,17,19,20,15,16,17,16,16,13,11,14,13,15,14,13,13,13,14,12,17,14,14,15,11,16,16,15,15,15,16,14,15,14,14,13,17,19,13,22,21,17,15,14,14,16,16,20,20,23,22,22,23,24,29,29,34,34,29,26,24,17,13,6,5,4,7,6,4,2,0,2,0,0,0
2022-03-21 17:00:00,0,2,2,3,4,5,5,3,6,8,11,11,14,14,23,22,24,24,21,21,22,21,17,15,12,13,12,11,9,8,11,10,8,9,15,14,13,12,12,11,16,19,30,31,30,31,29,28,27,21,21,27,24,30,29,32,30,26,25,26,25,24,26,29,31,30,29,28,30,25,26,25,20,15,14,11,9,6,7,6,6,7,6,2,0,1,0,1,0
2022-03-21 18:00:00,0,1,1,3,0,4,0,3,3,6,9,13,13,17,27,28,28,29,26,25,26,24,22,17,17,20,21,22,20,21,19,18,17,15,15,13,10,8,7,8,9,13,33,35,34,32,32,30,31,28,32,34,35,23,36,31,28,27,26,24,30,27,28,29,28,28,30,29,36,29,35,32,32,32,27,22,12,10,5,5,4,2,1,1,1,2,1,0,0
2022-03-21 19:00:00,0,2,0,1,0,2,2,1,3,4,7,9,11,10,24,24,23,20,16,15,15,15,20,19,0,19,6,16,14,12,10,10,9,15,12,11,6,7,5,7,7,8,29,30,31,31,30,27,27,30,32,34,35,34,21,32,28,24,24,26,13,25,24,23,24,25,27,25,27,28,27,26,22,21,15,15,10,8,5,3,6,5,4,2,0,1,0,0,0
2022-03-21 20:00:00,0,2,0,1,0,3,0,4,3,5,7,8,9,7,12,15,14,11,9,8,9,10,9,10,9,9,7,12,12,14,15,15,14,13,12,10,9,4,6,5,7,6,16,14,12,12,9,8,9,7,20,21,9,5,20,17,15,11,12,13,13,7,13,13,14,8,8,10,15,9,19,18,12,13,12,9,6,7,2,2,1,2,1,0,0,0,4,0,0
2022-03-21 21:00:00,0,1,2,1,0,1,0,3,1,3,3,4,4,6,8,9,10,11,11,10,3,10,11,12,11,8,10,7,11,9,9,7,10,8,7,4,6,4,3,5,2,2,12,12,9,11,10,6,10,11,10,15,2,7,9,14,15,14,9,7,9,8,8,14,15,14,9,8,11,5,10,10,9,10,8,9,8,4,4,1,4,4,2,0,0,3,2,1,0
