Unnamed: 0,1_교하차고지,2_오도삼거리(가상),3_산내마을6.8단지,4_산내마을8.12단지,5_운정광역보건지소,6_해솔마을4단지,7_지산중학교,8_해솔마을6.7단지,9_한빛마을1단지,10_한빛마을3.6단지,11_한빛마을4.8단지,12_한소망교회,13_앵골.광성교회,14_일산가구공단,15_철산아파트.탄현역앞,16_서울도시가스,17_성저초등학교,18_농수산물센터,19_장성중학교.대진고등학교,20_연세프라자,21_문촌마을6.7단지.쌍용아파트.기산아파트,22_유화프라자,23_강선초등학교,24_강선마을(중),25_일산동부경찰서,26_일산동구청(중),27_강촌마을8단지,28_우방아파트.강촌마을8단지,29_강촌한신아파트,30_백석초등학교,31_백송마을1.2단지,32_백석1동주민센터,33_백석도서관.일산병원,34_백석역.고양종합터미널,35_백석동.요진와이시티,36_대곡역(중),37_고양경찰서앞.고양어린이박물관앞,38_화정역.롯데마트,39_덕양구청,40_단독주택단지,41_명지병원.은빛마을5단지,42_화정1동주민센터,43_고양어울림누리.달빛동부아파트,44_성사2동주민센터,45_신원당마을7단지,46_신원당마을입구,47_원당역,48_흥도동주민센터,49_훼릭스,50_가시골,51_원흥동,52_달걀부리마을,53_삼송교,54_동산고등학교,55_동산마을22단지,56_스타필드고양,57_창릉동주민센터.용사촌입구,58_큰골입구,59_동산동능모퉁이.한국지역난방공사,60_은평뉴타운10단지,61_구파발역입구,62_박석고개.신도고등학교,63_세명컴퓨터고등학교,64_연신내역.연서시장,65_동명여고.천주교불광동성당,66_불광역3.6호선,67_불광역3호선.서울혁신파크,68_한전성서지사.북한산푸르지오,69_한전성서지사.북한산푸르지오,70_불광역3호선.서울혁신파크,71_불광역3.6호선,72_동명여고.천주교불광동성당,73_연신내역.연서시장,74_세명컴퓨터고등학교,75_박석고개.신도고등학교,76_구파발역입구,77_은평뉴타운10단지,78_동산동능모퉁이.한국지역난방공사,79_창릉동주민센터.용사촌입구,80_스타필드고양,81_동산마을22단지,82_동산고등학교,83_삼송교,84_달걀부리마을,85_원흥동,86_가시골,87_훼릭스,88_흥도동주민센터,89_원당역,90_신원당마을입구,91_신원당마을7단지,92_성사2동주민센터,93_고양어울림누리.달빛동부아파트,94_화정1동주민센터,95_달빛신안아파트.명지병원,96_단독주택단지,97_화정역.덕양구청,98_별빛마을8단지.롯데마트,99_고양경찰서앞.고양어린이박물관앞,100_대곡역(중),101_백석동.요진와이시티,102_백석역.고양종합터미널,103_백석도서관.일산병원,104_백석1동주민센터,105_백송마을8.9단지,106_백석고등학교,107_강촌한신아파트,108_동아아파트.강촌마을1단지,109_강촌마을8단지,110_일산동구청(중),111_일산동부경찰서,112_강선마을(중),113_강선초등학교,114_유화프라자,115_문촌마을.라이프아파트,116_연세프라자,117_장성중학교,118_농수산물센타,119_성저초등학교,120_서울도시가스,121_철산아파트.탄현역앞,122_일산가구공단,123_앵골.광성교회,124_송학동,125_한빛마을4.8단지,126_한빛마을3.6단지,127_한빛마을1단지,128_해솔마을6.7단지,129_지산중학교,130_가람마을9단지,131_운정광역보건지소,132_산내마을8.12단지,133_산내마을6.8단지,134_교하차고지,57_용사촌입구,79_용사촌입구.밥할머니공원앞,134_해오름마을중심상가,135_교하차고지
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-28 04:00:00,0,0,3,0,5,7,8,8,10,13,17,19,21,19,19,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-28 05:00:00,0,0,2,3,4,5,6,8,7,6,10,11,10,11,12,5,17,12,0,13,14,6,0,13,8,7,0,8,0,3,7,0,5,5,0,4,2,3,4,5,4,4,3,2,4,6,0,3,0,0,0,0,3,1,0,0,0.0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-28 06:00:00,1,1,3,4,0,0,4,11,9,12,13,15,16,15,13,0,11,10,10,8,10,9,11,9,7,5,0,6,7,9,10,8,9,9,12,9,9,9,8,7,7,7,8,8,8,12,11,0,0,13,11,12,11,13,13,13,13.0,14,12,11,6,10,9,3,0,0,0,0,0,3,4,5,8,8,7,0,8,8,7.0,8,9,7,8,9,8,6,0,6,5,4,5,0,4,6,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-28 07:00:00,0,0,12,5,16,18,24,27,29,38,37,31,36,35,34,31,29,30,28,28,30,20,22,20,15,14,0,15,16,19,11,10,9,9,12,5,12,14,15,7,5,6,8,9,10,14,14,13,0,13,13,15,20,26,30,31,33.0,32,30,33,30,24,23,7,6,2,4,0,4,5,10,9,17,11,10,9,0,10,10.0,9,15,13,14,13,12,12,11,7,6,8,6,7,8,17,21,26,25,31,32,18,17,16,14,7,4,5,6,6,0,7,8,11,13,19,15,14,15,16,17,20,19,20,20,0,18,16,14,0,0,0,0,0,0,0.0,,,,
2022-03-28 08:00:00,1,1,12,15,16,23,24,27,29,35,43,46,47,42,42,40,39,40,38,39,43,39,32,28,24,19,15,20,22,23,22,17,14,13,20,20,20,18,20,17,16,20,21,22,22,30,30,21,28,30,29,28,28,28,31,30,30.0,28,26,25,21,18,16,8,6,5,1,0,11,11,12,12,18,24,27,27,28,15,12.0,0,10,11,17,7,0,17,16,13,16,19,15,20,22,29,31,33,30,29,29,28,26,27,20,8,7,8,4,7,4,7,6,7,9,9,10,11,9,12,12,0,14,15,16,18,21,23,24,20,17,13,11,10,6,0.0,,,,
2022-03-28 09:00:00,0,0,5,9,10,0,11,10,10,12,15,15,14,19,22,20,12,19,13,16,17,18,25,23,15,10,8,9,6,8,12,10,10,11,11,10,10,12,13,11,11,14,14,13,14,16,17,0,0,17,15,15,14,11,15,14,13.0,7,12,11,5,12,15,13,10,5,2,0,1,3,6,6,9,12,13,13,14,12,10.0,7,8,3,6,0,0,4,0,0,3,7,8,2,9,11,12,17,13,18,20,19,15,12,7,5,3,5,0,6,5,10,9,6,4,6,5,5,4,0,11,13,12,11,12,11,7,7,0,6,5,4,3,3,0,0.0,,,,
2022-03-28 10:00:00,0,0,4,3,5,5,4,6,5,10,12,9,10,9,12,11,9,11,11,12,14,13,15,16,14,10,0,11,5,8,12,11,11,10,10,0,7,6,5,7,8,9,7,11,7,13,14,10,0,13,12,13,0,14,12,10,12.0,13,10,12,11,10,9,5,2,0,0,0,1,0,2,3,5,3,6,7,7,6,7.0,8,9,9,9,10,9,11,0,8,8,7,5,8,8,9,10,9,8,9,9,8,5,4,7,1,2,3,0,2,2,3,3,2,1,7,4,8,0,7,0,10,9,4,7,7,6,5,0,5,4,5,5,3,1,0.0,,,,
2022-03-28 11:00:00,1,1,4,5,8,8,9,9,8,10,9,9,10,8,12,0,11,13,5,14,15,14,0,13,7,6,5,4,5,1,6,0,6,6,8,5,8,7,7,6,0,9,7,0,8,11,11,12,0,12,11,11,0,11,11,9,3.0,0,0,6,5,12,10,7,5,3,1,0,2,3,4,0,8,7,8,8,8,0,9.0,8,8,6,9,0,0,10,6,0,3,9,3,4,11,12,6,11,5,8,10,8,4,5,5,4,8,7,5,7,0,6,10,7,11,10,9,9,10,11,0,10,11,12,5,7,9,8,5,6,1,4,3,0,0,0.0,,,,
2022-03-28 12:00:00,0,0,4,0,6,8,9,7,9,12,13,10,6,7,9,0,4,12,11,10,8,11,11,9,6,5,3,6,6,5,7,7,5,6,8,9,7,8,9,10,11,12,13,6,10,15,14,13,0,14,7,14,16,17,17,10,11.0,9,0,10,8,10,10,7,4,3,1,0,4,1,7,5,7,10,3,5,11,8,12.0,10,11,11,8,7,0,12,10,5,9,7,0,8,7,7,9,8,9,9,11,5,7,6,5,5,4,4,4,6,4,10,9,8,9,8,6,6,4,8,4,4,7,7,8,6,8,7,4,6,5,7,6,4,1,0.0,,,,
2022-03-28 13:00:00,1,1,5,4,6,8,10,13,12,13,11,13,14,14,13,12,10,11,13,16,18,19,17,17,16,17,18,17,0,0,15,13,10,11,15,7,10,17,18,18,15,13,14,6,0,15,16,10,8,7,11,12,0,10,11,9,11.0,0,10,11,8,10,9,3,0,0,0,0,1,1,4,5,11,10,11,12,4,11,11.0,12,10,13,7,11,6,12,11,10,9,10,11,10,12,14,15,14,15,14,15,15,12,13,12,10,8,0,10,12,11,12,12,10,18,22,9,23,0,22,21,20,21,19,20,18,17,14,12,11,8,9,6,0,0,0.0,,,,
2022-03-28 14:00:00,1,1,4,0,8,5,0,10,7,10,10,10,4,9,10,10,7,7,9,7,6,8,6,7,4,3,0,5,6,7,10,5,12,10,8,6,7,9,10,7,11,10,11,9,7,9,10,0,15,11,12,13,11,8,13,13,16.0,18,19,0,18,16,8,4,0,0,0,0,2,3,6,5,11,11,12,12,14,14,12.0,15,14,15,17,15,0,15,0,0,14,13,12,14,0,17,16,8,11,11,10,11,10,10,10,11,2,9,10,2,0,12,12,13,14,14,16,15,14,14,16,17,16,11,11,10,10,8,5,6,2,0,2,3,1,0.0,,,,
2022-03-28 15:00:00,0,0,4,0,1,4,7,8,6,3,7,4,9,6,7,5,6,7,9,12,11,9,10,8,11,7,8,7,0,6,6,9,7,13,18,18,12,11,10,9,13,6,12,9,8,12,13,13,11,11,0,12,8,12,12,12,15.0,12,14,13,11,4,14,9,6,4,1,0,2,3,7,8,16,10,13,16,19,20,18.0,15,15,16,17,11,7,17,0,6,13,12,12,12,6,9,12,14,12,11,11,10,10,10,8,9,8,9,8,9,11,13,11,15,14,14,13,3,0,13,14,8,15,15,18,16,16,16,14,10,12,11,8,4,1,0.0,,,,
2022-03-28 16:00:00,1,1,5,3,6,10,9,10,11,12,10,11,11,6,6,4,5,5,18,28,22,20,14,15,13,8,8,9,10,13,13,14,17,7,21,20,19,19,19,22,21,27,27,26,21,19,17,0,0,0,18,18,17,13,14,13,16.0,17,18,17,19,17,17,5,5,5,1,0,2,3,8,8,16,27,15,29,30,27,25.0,23,20,20,19,15,15,21,0,21,16,15,12,13,11,11,13,12,18,21,11,21,10,20,18,13,11,12,5,5,4,16,15,13,14,14,12,11,15,16,0,18,17,18,17,19,19,17,15,15,14,11,10,5,2,0.0,,,,
2022-03-28 17:00:00,3,3,7,0,4,9,11,14,15,15,19,0,16,14,19,20,19,19,18,19,19,19,17,19,18,12,11,4,0,11,6,9,8,16,22,23,22,25,27,27,23,28,31,12,30,24,22,19,23,20,0,22,16,24,20,20,23.0,23,21,20,18,18,13,6,5,4,1,0,2,8,10,10,13,14,17,19,21,19,19.0,21,21,28,23,29,27,18,28,27,22,17,19,19,16,18,22,22,21,19,21,18,14,12,16,16,17,12,17,16,17,28,29,16,25,19,21,20,22,14,7,13,25,24,27,23,26,23,22,11,16,11,9,9,2,0.0,,,,
2022-03-28 18:00:00,2,2,8,12,0,11,1,13,9,10,11,11,10,10,12,14,11,17,11,12,10,0,11,15,13,14,0,14,12,11,16,23,29,27,34,38,30,30,28,27,20,18,17,14,13,17,18,0,17,16,19,20,13,18,15,24,27.0,17,30,26,22,23,23,15,12,9,2,0,3,8,14,13,28,27,26,27,28,26,19.0,19,18,19,20,20,18,19,18,19,15,15,10,11,14,13,17,15,16,17,16,16,15,21,16,24,21,24,25,26,27,40,40,42,38,38,37,37,36,37,36,39,42,41,38,37,26,24,30,24,19,18,14,10,0,0.0,,,,
2022-03-28 19:00:00,1,1,4,2,5,6,6,7,6,8,9,9,3,9,10,10,0,7,9,12,11,12,11,8,7,5,4,6,5,3,5,7,6,8,16,16,19,21,21,19,16,13,13,12,11,13,16,0,14,10,9,0,8,7,7,6,8.0,8,0,7,0,0,11,6,2,3,0,0,2,5,14,17,42,39,42,47,44,43,35.0,34,27,19,20,16,19,7,13,12,16,15,15,9,6,14,12,14,12,10,8,9,6,10,9,8,6,6,7,8,6,12,13,28,0,27,21,20,0,23,0,10,25,23,21,33,23,21,11,17,15,10,9,8,0,0.0,,,,
2022-03-28 20:00:00,1,1,2,3,4,6,4,6,0,6,7,5,6,7,8,2,6,4,3,3,3,0,3,6,7,6,0,5,4,4,4,3,0,6,8,10,7,8,8,8,8,6,0,4,4,7,8,6,0,5,6,7,0,8,9,11,7.0,0,12,11,10,8,5,3,0,3,2,0,1,2,8,7,14,13,11,14,13,17,18.0,18,19,22,19,15,16,17,0,0,13,11,13,0,10,10,10,11,14,12,11,9,7,7,0,5,4,5,0,6,0,9,11,6,0,9,4,6,0,0,0,13,13,0,12,11,10,10,11,9,9,8,6,5,0,0.0,,,,
2022-03-28 21:00:00,0,0,4,7,4,9,8,10,11,11,10,11,14,0,14,13,12,12,11,7,8,0,6,7,6,8,0,5,5,4,4,7,0,7,11,12,7,8,8,6,5,6,8,5,7,8,0,0,7,5,4,6,0,7,6,18,25.0,24,23,23,20,16,17,13,8,2,0,0,1,4,6,4,8,7,9,11,9,8,14.0,21,18,17,16,0,12,12,13,15,15,12,13,14,9,9,7,8,7,11,6,10,7,10,7,7,9,8,7,6,0,9,12,11,9,12,13,12,12,12,12,13,14,0,13,12,13,10,10,7,6,3,3,2,0,0.0,,,,
2022-03-28 22:00:00,0,0,4,4,0,6,7,8,7,8,8,7,8,9,8,0,8,8,7,7,8,10,9,9,6,9,8,9,9,8,10,4,4,11,15,16,16,13,12,11,10,9,9,8,7,5,7,4,8,6,4,7,1,6,5,0,3.0,2,0,0,0,0,3,1,0,0,0,0,0,1,4,3,12,7,8,12,8,8,13.0,27,28,28,30,29,28,29,0,8,21,16,15,0,12,13,12,14,14,13,13,15,13,12,10,11,10,7,6,8,0,15,20,21,20,22,21,20,8,21,23,23,24,22,21,20,13,11,10,7,5,3,2,0,0,0.0,,,,
2022-03-28 23:00:00,2,2,11,9,10,20,3,26,28,31,36,37,37,38,17,0,7,16,13,15,16,17,16,15,16,14,13,8,12,13,10,10,9,13,13,15,14,12,11,10,11,13,0,6,12,13,5,0,6,0,4,7,0,5,7,0,5.0,7,3,4,6,4,5,4,3,2,1,0,1,3,4,0,20,19,9,30,31,30,16.0,11,15,10,0,14,12,9,0,8,9,8,0,6,0,5,3,2,1,0,0,6,3,6,4,4,1,3,0,3,5,9,17,15,16,14,15,12,0,14,0,12,11,10,0,9,7,9,8,6,6,4,3,2,1,0.0,,,,
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-29 04:00:00,0,0,2,3,5,7,0,11,12,13,18,20,21,18,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-29 05:00:00,0,0,3,4,2,6,4,7,7,8,11,13,0,6,12,4,11,18,16,17,10,18,0,14,7,5,0,4,0,0,8,6,3,6,7,2,6,0,6,7,7,8,9,8,8,7,5,0,4,0,0,0,5,0,4,0,0.0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-29 06:00:00,1,1,3,4,4,4,5,8,7,10,9,11,12,9,10,0,9,8,9,10,10,7,9,9,5,7,0,6,6,8,9,9,9,8,10,8,6,7,5,8,6,8,9,10,8,16,12,9,0,7,11,12,12,14,15,14,13.0,13,11,10,9,3,8,4,3,2,1,0,0,0,0,1,2,5,0,0,3,0,0.0,2,4,5,5,6,0,6,0,5,3,4,5,6,5,6,6,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-29 07:00:00,0,0,12,7,19,21,24,26,29,31,38,42,46,44,43,41,37,35,33,32,17,17,18,19,19,17,0,16,8,17,19,16,12,11,12,10,11,10,11,10,10,12,13,16,17,19,19,17,0,18,17,22,29,33,38,37,45.0,40,38,37,35,31,27,3,2,0,0,0,4,1,8,6,19,11,12,12,7,8,10.0,11,14,14,14,4,13,7,0,13,9,10,10,11,0,18,23,27,29,40,39,30,28,27,18,5,5,5,7,0,0,7,7,12,18,23,20,11,10,13,12,13,10,12,14,15,14,15,12,9,9,0,6,0,5,0.0,,,,
2022-03-29 08:00:00,1,1,20,21,21,21,20,27,29,36,41,46,48,44,40,39,38,40,36,38,43,39,39,34,28,16,15,16,17,18,24,22,24,22,29,25,16,20,22,22,20,27,29,27,29,33,33,31,12,37,36,38,35,27,27,26,25.0,23,21,21,19,12,24,9,8,7,4,0,3,3,7,10,18,22,27,31,30,16,13.0,11,13,15,16,11,12,17,10,16,15,15,15,15,16,27,31,28,28,28,32,30,31,37,31,8,5,5,0,6,0,7,9,10,13,10,13,13,16,20,24,24,18,18,18,0,14,15,16,13,11,8,6,4,2,0.0,,,,
2022-03-29 09:00:00,0,0,2,5,7,4,6,9,10,12,15,17,22,23,22,21,20,18,18,21,22,18,21,21,20,11,10,9,11,13,14,12,9,10,11,12,11,7,8,8,8,11,10,13,14,18,18,11,17,16,15,16,13,22,26,25,23.0,24,23,25,13,24,21,9,7,5,1,0,2,4,7,7,9,10,12,13,11,9,9.0,8,8,6,8,8,7,10,0,0,8,11,9,11,11,13,17,18,11,12,13,12,12,8,7,5,0,0,3,0,0,6,6,7,8,5,6,7,6,6,6,8,9,9,7,6,7,8,8,7,6,6,4,2,1,0.0,,,,
2022-03-29 10:00:00,1,1,4,5,5,6,7,8,10,11,14,12,7,11,10,6,9,10,13,17,18,15,16,13,10,8,0,4,7,0,7,6,7,9,9,7,11,7,9,0,11,10,9,11,12,15,17,0,0,16,11,17,16,12,13,10,11.0,10,0,0,5,7,6,4,3,0,0,0,3,0,4,4,5,5,7,8,7,9,9.0,9,5,5,8,7,4,0,5,0,3,5,4,3,5,5,8,9,9,10,11,8,8,7,7,6,7,8,0,5,0,9,8,0,0,0,6,10,8,11,12,6,13,10,8,6,6,6,0,5,4,3,5,4,1,0.0,,,,
2022-03-29 11:00:00,0,0,4,5,6,8,9,1,0,9,8,0,9,7,8,9,7,5,5,6,6,10,6,10,8,8,0,5,3,0,6,7,9,6,8,7,9,6,7,5,6,8,7,8,9,12,13,0,0,11,0,12,14,11,11,6,0.0,7,9,9,6,8,8,6,1,3,0,0,1,2,8,7,10,12,5,4,6,4,6.0,7,6,6,7,9,0,5,0,4,8,6,8,7,7,7,8,7,8,9,10,10,10,10,7,6,7,0,7,0,8,8,8,9,9,8,8,1,0,9,0,10,7,8,9,0,6,8,9,4,0,6,5,3,0,0.0,,,,
2022-03-29 12:00:00,1,1,2,5,4,5,6,10,11,11,12,7,13,12,10,8,6,9,8,9,10,9,9,9,6,3,0,9,8,7,7,8,6,9,6,8,8,10,11,11,10,12,12,12,11,14,15,0,13,15,12,14,14,14,18,15,14.0,14,0,11,0,11,9,9,6,4,1,0,2,5,8,9,10,12,16,18,13,12,12.0,13,14,12,0,7,13,14,0,6,10,12,9,4,9,9,10,8,9,9,10,9,9,10,6,7,6,5,6,7,3,9,8,10,8,9,8,6,0,9,9,3,12,11,4,10,10,6,4,5,4,3,1,1,0,0.0,,,,
2022-03-29 13:00:00,0,0,5,6,4,9,11,12,13,15,16,14,13,12,13,12,8,9,11,15,17,7,16,17,14,9,0,8,10,10,12,12,11,11,10,11,10,10,0,11,13,14,12,0,8,15,15,0,13,16,17,18,17,15,13,11,12.0,12,11,10,8,8,8,7,7,5,0,0,1,2,7,9,9,10,4,12,14,6,13.0,12,11,14,10,0,9,15,14,13,11,12,12,11,11,12,13,12,11,11,12,8,12,10,8,6,7,6,7,7,6,8,7,10,15,18,20,0,0,22,23,10,22,9,21,20,19,15,15,14,10,9,8,6,1,0.0,,,,
2022-03-29 14:00:00,0,0,3,1,4,7,8,6,7,10,12,12,14,12,9,8,10,9,10,13,14,11,10,10,11,8,8,9,9,7,7,7,5,6,7,0,8,12,13,14,12,13,6,7,14,15,17,0,10,15,0,20,18,17,14,13,8.0,0,8,12,9,11,10,7,6,1,0,0,2,5,6,4,18,17,19,21,17,7,9.0,13,14,14,10,13,0,11,0,0,12,13,12,12,13,15,14,13,13,15,13,0,12,9,6,5,6,5,6,5,8,11,11,12,11,11,10,8,0,12,8,5,13,12,14,10,13,11,10,8,6,5,4,1,0,0.0,,,,
2022-03-29 15:00:00,1,1,4,2,5,8,6,12,12,9,4,10,9,6,9,10,0,12,14,14,15,14,13,12,11,9,11,12,0,13,14,15,14,16,25,19,19,22,22,21,21,22,21,21,20,15,16,0,16,17,15,16,15,14,14,12,12.0,6,8,15,14,13,14,9,8,2,1,0,1,3,7,8,12,11,16,20,22,21,17.0,15,16,17,7,17,7,9,0,4,9,10,7,12,10,13,14,15,14,14,13,15,15,16,16,15,15,5,14,16,16,16,19,20,15,15,18,14,0,16,0,16,17,16,10,14,16,14,13,6,5,4,3,2,0,0.0,,,,
2022-03-29 16:00:00,2,2,5,6,8,9,8,9,5,10,11,10,10,12,13,7,5,8,25,31,27,22,12,13,8,8,7,3,5,10,11,13,12,12,16,14,17,22,21,15,12,20,20,17,0,20,18,0,11,13,19,19,11,18,19,24,26.0,26,24,14,12,11,12,7,3,4,3,0,2,5,11,8,21,20,21,26,26,17,23.0,21,17,15,15,13,11,15,14,16,13,15,13,8,12,12,13,15,13,14,14,11,9,11,11,10,9,10,6,9,8,12,9,15,14,14,17,18,28,41,42,43,39,43,44,42,35,31,27,23,24,21,13,10,2,0.0,,,,
2022-03-29 17:00:00,2,2,5,6,6,11,11,13,15,15,17,0,18,17,15,7,13,15,16,16,14,13,10,11,10,11,10,10,13,0,12,22,0,26,24,25,24,23,21,20,15,15,8,14,15,14,15,0,0,0,14,17,15,17,16,18,29.0,17,28,27,24,28,22,12,9,7,2,0,4,9,19,18,22,27,28,30,33,29,22.0,25,30,36,37,34,30,33,0,32,29,30,28,27,24,22,43,48,39,34,33,28,28,27,17,15,14,12,12,12,11,17,21,23,23,24,22,20,14,22,15,35,37,38,38,37,33,28,28,26,24,21,15,9,7,0.0,,,,
2022-03-29 18:00:00,1,1,6,2,7,8,0,12,16,16,14,13,15,16,14,15,14,11,13,12,15,17,10,16,11,9,8,8,11,12,16,28,30,31,42,43,32,23,21,20,20,18,17,16,17,18,19,0,0,19,21,22,21,21,21,22,27.0,29,33,17,27,25,21,13,12,2,0,1,4,10,20,16,30,24,21,21,20,25,24.0,28,31,30,29,29,28,28,0,0,25,17,13,14,14,15,16,17,15,15,18,19,16,18,32,30,25,23,24,27,29,49,53,53,54,57,52,50,22,49,46,44,50,45,42,39,33,29,27,24,21,18,13,7,2,0.0,,,,
2022-03-29 19:00:00,1,1,2,3,4,3,4,6,6,8,10,7,7,8,13,14,0,13,11,12,13,14,12,11,8,7,0,0,0,7,7,5,5,5,9,14,13,18,18,16,14,12,10,11,15,12,12,13,12,12,8,10,9,7,7,13,15.0,14,11,10,11,11,10,8,5,3,1,0,1,6,14,20,41,35,35,25,35,35,32.0,30,24,22,19,20,18,19,0,15,19,15,15,0,13,13,14,13,9,11,12,16,13,12,11,13,13,13,13,13,12,18,21,23,10,24,20,19,15,16,3,20,22,18,16,25,21,16,9,14,13,7,9,9,0,0.0,,,,
2022-03-29 20:00:00,1,1,3,3,4,6,7,9,9,9,2,0,3,5,5,0,0,0,6,7,7,8,0,7,8,7,0,6,5,3,6,6,4,5,10,11,14,12,12,10,10,8,4,3,6,4,7,0,2,2,0,9,8,4,6,10,13.0,0,12,3,10,9,8,6,4,2,1,0,0,2,5,6,16,14,10,17,16,14,15.0,22,19,17,18,0,18,17,0,18,18,18,13,11,10,7,6,7,7,6,6,5,6,9,8,6,5,6,2,7,0,13,15,14,15,17,15,15,10,16,15,10,18,11,9,8,14,15,14,13,5,3,6,3,0,0.0,,,,
