Unnamed: 0,1_삼화상운(기점가상),2_염광고등학교,3_신창중학교후문,4_유원극동아파트,5_쌍용스윗닷홈아파트,6_초안아파트.흥화브라운빌아파트,7_한승미메이드아파트,8_창3동염광아트빌,9_북서울농협창동지점,10_신화초교입구,11_창번교,12_창동서울탁주앞,13_번동사거리,14_북부시장입구,15_강북경찰서입구,16_수유사거리,17_수유역.노스페이스문화센터,18_강북구청사거리,19_수송초등학교,20_번동사거리,21_창번교앞,22_신화초교입구,23_북서울농협창동지점,24_창3동염광아트빌,25_한승미메이드아파트,26_초안아파트.흥화브라운빌아파트,27_쌍용스윗닷홈아파트,28_유원극동아파트,29_신창중학교후문,30_염광고등학교,31_월계주공1단지상가,32_월계종합사회복지관,33_월계주공1단지,34_인덕대학교,35_인덕삼거리,36_신도브래뉴.한전노원변전소,37_광운대역,38_월계현대아파트,39_물류센터,40_석계역1번출구.B,41_물류센터,42_월계현대아파트,43_광운대역,44_신도브래뉴.한전노원변전소,45_인덕삼거리,46_인덕대학교,47_월계주공2단지,48_월계종합사회복지관,49_월계공단,50_염광고등학교(가상)
2022-03-05 04:00:00,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,1,0,5,0,6,4,6,7,0,3,6,0,7,6,5,5,3,4,6,8,3,8,0,9,7,8,0,0,7,5,0,2,6,6,0,5,0,4,1,0,2,1,0,0,0,0,0,0,0
2022-03-05 06:00:00,0,0,0,0,0,1,1,2,2,0,0,3,4,0,3,3,3,3,4,4,3,2,3,4,5,6,0,7,6,4,5,7,5,6,5,0,4,2,3,3,0,4,0,0,0,3,2,1,0,0
2022-03-05 07:00:00,0,1,0,0,1,2,3,5,0,4,6,5,4,4,6,4,3,1,0,0,4,0,5,5,6,7,0,0,0,0,2,4,7,3,6,2,5,4,1,1,2,2,3,0,0,2,1,0,0,0
2022-03-05 08:00:00,1,3,0,3,2,4,5,6,6,8,9,8,9,10,9,7,2,3,1,3,0,2,4,7,8,12,13,14,12,8,10,12,13,12,11,12,8,7,5,2,0,0,2,1,1,0,2,1,0,0
2022-03-05 09:00:00,0,2,3,2,2,6,8,11,6,12,13,7,0,7,2,11,3,5,3,5,4,6,6,7,8,10,9,10,0,11,13,15,16,0,15,6,10,11,7,1,0,0,2,0,3,0,2,1,0,0
2022-03-05 10:00:00,0,4,0,3,1,6,7,8,9,13,8,13,0,12,11,8,6,4,4,5,4,8,4,6,0,10,11,12,11,7,10,10,11,14,9,10,9,10,9,2,3,0,4,0,3,2,2,1,0,0
2022-03-05 11:00:00,3,4,4,3,5,6,7,8,10,11,7,7,8,9,8,9,6,8,9,6,3,8,7,9,10,12,13,14,0,10,10,14,16,16,14,0,10,3,8,5,4,6,9,8,7,6,2,2,0,0
2022-03-05 12:00:00,0,6,0,8,0,9,2,10,14,10,5,16,16,0,14,16,11,4,12,12,12,13,13,15,16,17,17,17,9,18,20,19,18,17,14,15,14,10,12,2,3,3,7,6,0,2,1,0,0,0
2022-03-05 13:00:00,0,4,0,0,2,2,4,6,10,11,12,13,0,8,8,12,10,12,8,6,7,7,8,6,7,7,7,10,0,7,6,8,12,7,12,13,7,6,5,5,6,7,9,6,8,5,5,3,2,0
2022-03-05 14:00:00,0,3,4,0,0,5,5,7,3,0,6,5,3,0,4,3,10,11,9,6,13,12,7,11,9,12,12,7,1,7,11,12,14,4,16,12,15,14,7,7,8,9,11,10,10,9,6,1,2,0
2022-03-05 15:00:00,5,4,0,3,5,7,8,9,9,12,6,9,10,8,9,8,14,12,10,11,12,10,9,10,11,14,11,12,13,12,13,14,15,0,6,0,7,8,10,7,10,8,8,5,7,6,4,3,0,0
2022-03-05 16:00:00,0,4,0,4,0,6,8,9,3,6,0,8,7,6,5,8,14,15,16,15,13,14,13,11,15,8,13,7,9,9,12,8,13,12,11,0,10,8,7,4,5,0,10,9,7,8,7,6,4,0
2022-03-05 17:00:00,2,2,0,0,0,7,0,8,4,5,9,9,10,8,8,8,19,21,15,23,21,17,16,15,14,15,15,14,6,13,12,10,12,9,8,11,9,8,6,7,7,8,10,8,0,8,4,1,0,0
2022-03-05 18:00:00,3,5,4,0,3,1,0,0,0,4,4,2,0,0,0,5,18,20,0,18,15,14,13,8,7,8,6,8,5,8,5,6,8,6,5,0,8,6,4,10,11,0,16,17,16,11,9,7,3,0
2022-03-05 19:00:00,0,2,0,5,4,5,2,0,0,2,3,3,0,3,0,5,12,12,12,13,11,10,4,11,12,10,9,6,0,12,14,14,13,11,8,0,9,7,6,13,14,13,14,15,9,11,6,5,4,0
2022-03-05 20:00:00,0,5,4,3,0,1,0,6,4,7,0,8,0,0,4,5,12,13,7,10,12,11,12,10,8,6,5,0,0,5,4,3,4,3,4,0,6,4,2,9,8,8,11,8,10,8,9,7,4,0
2022-03-05 21:00:00,2,6,8,4,4,7,6,5,1,4,5,2,0,3,2,2,12,15,11,12,10,10,8,9,8,7,4,3,0,6,5,3,4,0,2,3,2,0,1,6,6,7,9,0,9,5,5,0,3,0
2022-03-05 22:00:00,1,4,0,3,0,2,2,1,0,0,0,1,0,0,0,2,15,9,16,15,12,10,9,8,7,6,4,4,4,2,3,3,4,0,3,2,2,1,0,11,12,11,10,0,4,8,6,4,3,0
2022-03-05 23:00:00,1,3,0,0,0,0,2,1,0,0,0,0,0,0,2,1,19,20,15,20,19,11,11,18,17,15,4,2,0,13,10,8,6,5,1,0,4,0,3,8,11,10,11,10,4,8,7,4,2,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,1,0,0,0,3,0,0,4,2,0,5,0,0,3,2,4,0,2,0,5,0,3,6,7,9,7,4,0,8,0,0,10,9,8,0,5,2,3,0,0,0,1,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,1,4,2,5,0,4,0,3,2,4,4,3,0,2,3,0,0,3,0,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0
2022-03-06 07:00:00,0,0,0,0,0,1,2,3,4,1,5,0,6,1,0,5,2,1,0,0,2,0,0,1,3,4,0,5,0,3,6,0,7,6,5,0,5,6,2,1,0,0,0,0,1,0,1,0,0,0
2022-03-06 08:00:00,1,3,0,0,0,1,2,4,5,2,0,2,3,2,3,0,3,4,5,5,1,4,3,5,6,11,0,0,0,10,0,5,11,0,10,0,5,4,4,1,0,0,0,0,0,0,0,0,0,0
2022-03-06 09:00:00,0,2,4,5,0,6,6,8,6,9,10,9,0,7,8,4,4,6,0,3,2,8,6,6,9,11,8,7,10,7,5,6,9,0,8,4,5,0,3,1,1,0,2,0,2,2,1,1,0,0
2022-03-06 10:00:00,0,2,0,2,1,3,3,4,5,5,6,8,0,6,4,7,4,3,6,0,3,5,4,5,4,6,7,0,0,11,12,13,10,13,14,6,8,6,5,1,0,0,2,0,0,1,0,0,0,0
2022-03-06 11:00:00,0,5,5,6,5,8,3,7,8,9,11,6,4,0,5,7,6,0,0,0,7,6,3,4,3,5,0,5,0,5,5,3,6,6,5,0,5,3,4,3,2,2,4,0,0,0,0,2,1,0
2022-03-06 12:00:00,1,6,0,0,0,3,1,8,5,10,11,12,10,10,0,8,6,7,0,8,8,9,7,8,9,12,13,8,14,12,14,15,10,17,13,0,11,11,2,4,6,0,11,0,1,3,2,1,0,0
2022-03-06 13:00:00,0,6,6,5,2,5,6,6,8,7,7,7,0,6,0,6,5,10,9,6,10,9,8,3,5,6,6,7,5,6,8,7,9,6,11,7,6,7,0,3,1,2,2,0,4,10,9,1,4,0
2022-03-06 14:00:00,1,3,5,3,1,7,1,4,4,4,5,2,6,0,0,4,12,5,0,3,5,4,9,10,13,7,10,4,15,14,14,13,14,12,6,0,4,2,0,4,0,0,5,0,0,1,0,4,1,0
2022-03-06 15:00:00,0,2,3,2,0,4,7,6,7,8,8,9,8,0,0,6,15,7,16,13,12,9,8,12,10,12,12,10,12,13,12,13,13,0,12,11,8,9,8,7,8,0,9,0,0,8,6,5,0,0
2022-03-06 16:00:00,3,6,0,5,0,3,6,4,7,0,0,10,0,4,9,11,11,13,14,9,12,10,9,8,8,10,12,14,8,13,15,6,6,8,10,7,8,0,4,4,0,2,7,5,4,3,2,0,0,0
2022-03-06 17:00:00,0,4,8,0,1,4,0,9,8,9,11,13,0,8,12,13,17,18,17,17,15,13,12,9,9,13,11,10,5,9,8,7,9,7,6,6,4,6,3,6,6,7,10,7,4,3,4,3,1,0
2022-03-06 18:00:00,0,7,0,0,0,4,2,4,2,3,3,5,6,5,0,7,17,11,15,0,14,13,9,9,8,7,6,7,6,5,4,3,7,0,8,0,8,3,2,8,0,0,11,10,0,8,5,2,4,0
2022-03-06 19:00:00,1,3,0,0,0,7,2,6,4,8,9,15,0,0,13,11,13,14,13,14,12,11,7,6,0,5,0,0,3,5,4,1,6,0,5,6,3,7,5,9,8,9,10,0,8,6,5,0,1,0
2022-03-06 20:00:00,0,4,0,0,0,4,0,3,2,3,4,7,8,1,7,6,17,18,19,18,19,6,0,14,12,10,9,8,3,7,6,0,7,0,6,0,2,3,1,5,3,0,8,7,3,6,3,3,2,0
2022-03-06 21:00:00,0,5,0,4,2,3,1,1,0,3,0,0,0,2,0,4,14,15,14,14,15,12,11,5,9,8,6,5,4,5,0,0,4,0,0,0,1,2,0,5,2,4,5,0,0,3,2,0,0,0
2022-03-06 22:00:00,0,3,0,0,0,0,0,1,2,1,0,0,0,0,0,2,15,18,17,15,10,9,10,8,7,3,0,0,2,4,6,4,3,2,1,0,0,0,1,4,0,3,9,0,5,4,3,0,0,0
2022-03-06 23:00:00,1,2,0,0,1,0,0,0,0,0,2,0,0,0,1,1,15,17,13,0,16,0,7,6,15,13,1,11,10,9,5,5,4,6,7,5,4,4,0,4,2,0,3,3,2,8,4,3,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,1,0,3,0,3,4,5,6,7,4,5,6,3,2,5,3,1,0,5,6,3,6,7,9,13,8,14,9,10,10,11,5,9,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,1,0,0,2,1,5,7,8,9,11,8,6,3,7,6,3,2,0,0,5,0,5,9,9,11,13,14,15,13,14,9,16,15,14,0,7,8,3,2,0,0,1,1,0,1,0,0,0,0
2022-03-07 07:00:00,3,5,0,1,0,4,8,10,12,13,18,20,18,20,21,16,9,6,11,13,14,17,18,20,23,31,34,35,33,33,37,38,45,45,45,43,23,28,23,3,7,9,14,0,13,6,5,0,12,0
2022-03-07 08:00:00,4,5,5,6,0,10,12,18,17,21,25,31,26,31,26,25,16,17,14,19,20,16,18,30,33,39,41,41,39,30,31,34,41,40,42,38,22,26,22,16,17,19,23,22,12,14,10,12,10,0
2022-03-07 09:00:00,2,5,0,5,6,5,6,8,7,10,10,10,0,11,11,11,5,7,7,7,1,8,8,6,9,12,14,15,11,14,13,0,10,22,23,8,13,12,10,12,13,9,14,0,9,3,2,1,0,0
2022-03-07 10:00:00,0,3,0,0,2,5,7,6,3,8,8,9,4,0,6,9,7,8,8,6,5,9,10,5,6,10,7,6,3,9,14,18,19,17,16,0,11,12,9,15,16,14,15,14,10,1,0,0,0,0
2022-03-07 11:00:00,1,2,0,2,3,4,6,7,8,6,9,10,0,3,9,3,7,10,9,9,10,6,8,7,6,7,9,8,7,10,10,9,8,9,10,11,4,4,3,6,9,8,9,8,9,6,4,3,4,0
2022-03-07 12:00:00,3,20,6,0,0,8,19,10,9,12,13,20,6,11,19,14,8,9,10,11,10,9,10,9,10,11,11,12,12,28,28,28,28,28,31,33,24,24,20,12,8,13,18,18,13,5,2,1,0,0
2022-03-07 13:00:00,0,6,0,7,2,4,4,8,6,6,5,10,11,3,9,9,16,17,17,16,15,8,17,14,16,17,19,20,19,19,21,12,20,18,15,13,9,9,12,22,15,14,27,17,23,5,2,1,1,0
2022-03-07 14:00:00,0,2,5,3,0,5,4,6,6,7,6,9,5,5,8,8,7,9,0,8,6,7,7,8,10,4,1,13,19,17,20,5,11,24,27,17,22,20,11,6,7,2,10,9,7,3,1,1,1,0
2022-03-07 15:00:00,0,5,6,2,5,1,6,5,6,8,0,4,8,7,4,7,13,15,14,14,15,16,14,9,4,15,14,12,7,13,16,15,12,14,17,17,16,15,12,14,15,13,15,11,15,8,9,5,3,0
2022-03-07 16:00:00,0,23,24,22,21,20,20,17,16,15,11,9,0,10,8,8,19,19,20,21,21,20,20,18,18,17,19,20,23,24,22,20,21,34,33,32,22,21,18,10,10,11,8,10,9,8,9,6,5,0
2022-03-07 17:00:00,0,6,2,5,0,5,4,0,6,8,8,10,8,9,9,8,16,12,15,13,18,14,13,12,11,9,10,6,9,22,23,22,26,29,21,27,15,15,12,15,16,9,15,11,10,11,6,3,3,0
2022-03-07 18:00:00,0,9,2,10,0,11,14,15,15,14,15,15,5,16,15,12,32,32,32,30,18,17,15,14,14,13,14,15,14,14,12,12,13,13,14,16,16,15,15,36,35,0,41,35,36,26,14,12,6,0
2022-03-07 19:00:00,0,6,5,4,1,2,2,2,2,3,2,2,0,6,4,5,30,30,28,27,22,18,16,13,12,9,7,6,6,6,9,8,7,7,5,0,12,12,5,25,25,22,26,25,37,32,17,10,6,0
2022-03-07 20:00:00,0,4,0,3,0,4,3,4,0,6,0,3,0,0,1,2,26,13,0,27,21,18,17,13,10,9,5,7,4,6,6,5,4,6,7,5,4,1,3,19,17,16,19,16,14,18,11,9,4,0
2022-03-07 21:00:00,0,7,0,2,6,2,1,2,0,0,0,3,0,0,1,4,18,19,8,14,13,10,8,7,6,4,1,2,0,4,5,3,6,5,7,0,6,4,6,7,8,7,11,6,9,17,12,10,7,0
2022-03-07 22:00:00,0,3,3,0,2,2,1,2,1,2,0,0,0,0,0,1,15,16,0,17,16,15,14,12,10,9,7,2,0,6,5,4,2,5,4,4,3,2,2,7,11,10,12,0,5,11,6,5,1,0
2022-03-07 23:00:00,3,3,0,0,2,2,0,0,0,0,0,1,0,0,1,1,10,10,9,8,10,8,7,6,4,7,6,3,0,5,2,2,0,4,0,3,1,2,1,9,6,3,10,9,4,8,3,2,2,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,1,0,0,0,3,4,5,7,7,8,6,4,6,5,5,6,1,0,6,7,0,7,8,11,16,9,19,18,15,10,5,10,13,12,11,6,0,5,1,0,0,1,0,0,0,2,0,1,0
2022-03-08 06:00:00,0,1,1,0,0,2,4,5,6,6,7,8,0,0,0,8,4,0,0,3,4,0,4,6,8,9,11,13,0,13,12,0,19,18,19,20,19,2,5,1,2,0,4,0,0,3,1,0,0,0
2022-03-08 07:00:00,1,3,0,3,4,6,9,16,18,17,22,22,7,22,23,25,10,11,12,8,14,16,18,19,22,30,32,36,37,34,45,49,55,33,51,46,24,12,21,19,8,10,12,6,10,0,7,11,10,0
2022-03-08 08:00:00,2,4,3,5,5,9,15,19,11,21,20,26,29,31,10,23,12,11,12,13,16,16,22,31,38,48,49,51,36,27,26,29,35,27,34,32,23,19,21,9,12,17,22,12,7,20,17,15,8,0
2022-03-08 09:00:00,0,4,0,0,1,6,6,7,8,11,12,12,0,16,13,13,8,9,0,10,7,11,8,12,12,16,15,18,17,16,15,12,19,20,19,18,12,11,4,39,40,24,57,0,48,3,2,0,1,0
2022-03-08 10:00:00,0,3,0,1,4,3,6,4,7,9,10,9,8,8,8,9,7,8,7,6,6,5,6,5,3,6,7,6,0,7,9,0,9,9,10,0,10,7,8,3,8,10,6,0,4,3,9,0,0,0
2022-03-08 11:00:00,0,2,4,5,6,1,0,4,7,8,0,4,0,7,6,7,4,6,4,0,6,6,8,9,6,8,8,7,7,8,12,5,18,20,19,18,17,8,6,6,7,0,8,5,4,5,4,3,0,0
2022-03-08 12:00:00,0,15,0,2,0,3,0,16,7,15,7,16,17,16,0,15,12,12,0,9,8,11,11,8,11,10,6,12,8,20,23,19,25,24,23,24,20,22,19,6,3,5,9,0,5,7,4,0,1,0
2022-03-08 13:00:00,0,4,0,3,3,1,2,4,5,5,6,6,7,3,4,5,10,11,11,4,10,9,10,11,11,10,11,10,12,10,10,11,10,10,9,10,8,7,7,16,10,15,16,9,15,5,4,0,3,0
2022-03-08 14:00:00,3,3,1,4,0,4,2,5,6,7,6,8,3,8,7,6,9,10,8,10,9,7,7,8,9,9,5,13,8,10,10,9,9,11,10,5,8,9,2,5,6,6,6,5,6,5,3,2,1,0
2022-03-08 15:00:00,0,6,9,7,3,9,7,7,7,8,8,7,1,5,3,12,18,9,19,18,17,17,15,16,14,14,14,10,18,21,22,3,18,23,22,21,18,18,11,10,1,9,10,1,8,6,1,0,0,0
2022-03-08 16:00:00,0,8,3,7,0,6,6,6,7,6,7,10,0,9,8,8,22,27,29,26,27,25,25,24,22,20,19,20,19,20,21,10,22,32,30,29,25,24,15,9,5,7,4,4,6,6,5,4,3,0
2022-03-08 17:00:00,0,7,0,8,6,7,8,8,10,12,8,11,7,10,10,7,16,15,13,16,14,14,16,14,14,15,15,16,12,32,35,11,32,15,33,29,24,18,14,9,9,8,13,10,9,7,4,2,1,0
2022-03-08 18:00:00,0,13,12,5,0,9,4,4,8,10,12,10,7,9,8,9,20,23,23,19,15,15,13,11,10,9,6,11,9,11,12,13,16,16,19,19,20,21,18,29,30,28,38,31,31,26,15,12,8,0
2022-03-08 19:00:00,1,9,0,8,7,7,5,6,6,7,6,3,7,8,10,8,35,37,36,33,26,22,19,13,8,11,4,11,12,10,13,8,14,13,11,10,8,9,6,32,31,30,35,34,31,27,16,13,5,0
2022-03-08 20:00:00,1,3,2,0,2,3,0,2,0,0,0,2,1,0,0,1,14,17,12,16,15,14,7,9,8,6,5,5,5,4,4,4,5,0,6,5,7,2,7,12,15,14,18,17,16,13,6,5,4,0
2022-03-08 21:00:00,1,4,0,4,0,4,1,3,0,2,0,4,0,5,4,5,26,20,20,25,17,17,15,13,11,8,7,2,0,12,5,3,2,5,4,5,4,11,10,18,17,15,17,16,15,10,6,5,4,0
2022-03-08 22:00:00,0,5,0,2,3,3,3,1,3,0,0,2,0,3,2,1,14,16,17,23,15,15,13,10,6,8,7,0,0,6,5,0,3,3,5,0,5,4,4,9,11,5,12,0,7,11,7,5,4,0
2022-03-08 23:00:00,0,3,0,0,1,3,1,0,0,0,0,0,0,0,0,2,14,18,14,16,15,14,12,11,9,7,5,4,0,4,3,1,4,0,3,2,5,2,4,6,8,7,12,9,8,8,6,4,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,1,0,3,4,6,0,3,5,4,2,0,0,3,5,0,6,7,6,6,7,6,7,9,8,0,0,7,0,0,8,0,6,9,5,6,3,1,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,0,0,2,2,3,4,2,0,0,3,1,4,0,0,3,5,0,7,8,0,10,1,9,10,12,13,12,7,11,12,8,5,0,0,3,0,0,0,0,0,2,0,0,0,0
2022-03-09 07:00:00,0,3,4,0,3,3,0,1,4,5,6,7,0,6,4,5,3,4,3,3,2,5,3,6,8,9,4,0,9,8,0,8,9,8,6,0,4,3,0,2,0,1,0,0,0,1,0,0,0,0
2022-03-09 08:00:00,0,4,0,0,0,2,8,7,0,9,8,9,3,10,7,6,2,1,2,0,0,1,1,3,2,8,0,8,9,12,11,12,14,13,0,12,8,8,0,1,0,0,3,1,0,0,0,0,0,0
2022-03-09 09:00:00,0,4,4,0,4,8,10,5,6,12,0,11,6,5,0,2,4,5,0,6,6,2,6,4,5,8,0,8,8,7,6,7,8,0,9,8,6,7,6,2,0,1,1,0,0,0,0,0,0,0
2022-03-09 10:00:00,0,2,1,2,0,0,5,6,5,7,8,7,0,7,6,3,2,0,0,3,1,6,7,8,8,11,10,8,12,10,10,8,12,8,13,12,9,10,5,3,2,0,1,0,2,0,0,0,0,0
2022-03-09 11:00:00,0,3,2,0,0,2,0,3,4,6,9,0,0,4,0,6,5,8,9,8,2,5,5,6,6,10,11,12,14,18,17,12,15,19,13,0,9,8,7,4,2,0,4,0,2,1,1,0,1,0
2022-03-09 12:00:00,0,3,7,0,3,11,12,13,14,15,16,18,9,0,8,16,6,7,6,0,4,3,4,9,0,11,0,13,9,10,13,12,14,14,13,6,11,0,0,4,7,8,7,6,6,3,1,0,0,0
2022-03-09 13:00:00,0,3,6,0,0,7,8,9,9,10,10,0,0,0,8,10,7,10,4,0,9,6,10,9,8,9,5,8,10,9,9,0,12,11,11,0,7,8,4,4,1,0,2,0,3,2,1,0,1,0
2022-03-09 14:00:00,0,2,2,5,0,5,3,6,7,8,5,6,0,0,0,7,14,4,0,4,13,11,14,14,14,18,16,15,14,13,11,0,11,12,11,9,6,7,4,4,3,3,5,0,4,1,3,2,1,0
2022-03-09 15:00:00,0,4,0,6,5,5,6,6,5,7,9,10,8,7,0,7,12,12,11,8,13,10,15,15,14,9,13,10,15,14,10,13,14,12,9,10,10,8,6,4,0,0,6,5,0,3,2,1,0,0
2022-03-09 16:00:00,0,5,6,6,0,3,6,8,8,9,10,11,8,7,5,6,13,13,11,10,9,8,9,10,9,11,13,3,3,17,15,0,14,17,8,18,14,17,14,7,9,10,11,8,10,10,9,8,5,0
2022-03-09 17:00:00,0,3,8,1,0,2,5,7,9,7,10,7,11,11,10,9,18,16,16,14,13,12,8,10,9,10,12,14,9,11,8,7,7,6,10,8,8,8,4,5,0,4,6,0,5,7,5,0,4,0
2022-03-09 18:00:00,0,3,4,7,0,8,3,10,11,11,8,11,12,11,10,13,18,19,12,14,17,16,13,12,10,8,6,11,6,11,11,10,11,6,8,0,10,9,7,7,8,5,11,10,9,7,3,2,1,0
2022-03-09 19:00:00,0,3,0,0,2,5,1,3,5,7,8,4,0,3,4,5,14,15,11,13,13,11,12,10,10,9,6,8,7,5,7,5,8,5,5,6,7,6,4,10,9,8,13,0,14,10,5,8,3,0
2022-03-09 20:00:00,0,4,0,0,0,2,0,3,2,3,0,2,0,0,5,6,19,20,19,17,15,11,11,10,9,8,6,2,7,8,6,5,5,5,3,3,4,5,3,6,6,5,10,5,9,8,4,2,1,0
2022-03-09 21:00:00,0,6,0,5,4,3,0,2,0,1,1,0,0,0,2,2,22,21,19,17,14,10,12,11,11,5,10,5,9,8,7,5,4,2,0,0,2,6,1,7,10,0,12,0,7,9,7,5,3,0
2022-03-09 22:00:00,0,4,3,1,2,3,0,2,0,2,4,3,0,0,0,3,13,7,12,13,12,8,9,9,8,6,4,2,0,3,5,4,1,1,0,0,3,2,3,5,5,4,8,0,3,6,4,3,1,0
2022-03-09 23:00:00,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,16,16,14,14,11,13,12,10,9,8,8,4,7,7,5,3,3,2,4,2,4,0,1,5,7,0,9,4,1,4,6,5,4,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
