Unnamed: 0,1_개화역광역환승센터,2_개화역1번출구.개화검문소,3_개화산역,4_방화사거리,5_국민은행방화동지점,6_방화2동우촌연립,7_방화2동청성아파트앞,8_공항시장역.공항성산교회,9_공항시장,10_송정역,11_공항중학교.마곡엠밸리9단지,12_마곡엠밸리5단지,13_서울항공비즈니스고등학교,14_신방화사거리,15_방화동도시개발2단지아파트,16_서남환경공원.마곡청구아파트,17_서남물재생센터,18_마곡실내배드민턴장,19_겸재정선미술관.서울식물원,20_양천향교역.휴먼빌아파트,21_가양한강타운아파트,22_가양2단지성지아파트.동양고등학교,23_한보구암마을아파트,24_서울서진학교.우체국앞.허준박물관,25_가양도시개발4단지아파트,26_가양도시개발5단지아파트,27_가양초등학교,28_가양3동도시개발9단지아파트,29_블루나인비지니스센터.이마트,30_태영.삼성한사랑아파트,31_태영송화아파트,32_염창동관음삼성아파트,33_염창동새마을금고,34_핑크힐병원,35_염창동아3차아파트,36_안양천입구,37_양평동한솔아파트,38_양평한신아파트.선유도공원입구,39_당산역,40_당산역,41_당산유원제일1차아파트,42_영등포구청,43_당산동진로아파트,44_김안과병원,45_영등포시장로터리방면,46_경방타임스퀘어.신세계백화점,47_김안과병원,48_당산동진로아파트,49_현대아파트,50_영등포구청,51_당산삼성아파트,52_당산역,53_당산역,54_양평한신아파트.선유도공원입구,55_영등포아리수정수센터,56_염창동아3차아파트.나이아가라호텔,57_염창동새마을금고,58_염창동한마음.관음삼성아파트,59_금호.한솔아파트,60_블루나인비지니스센터.이마트,61_가양도시개발9단지.세현고등학교,62_가양3동주민센터,63_가양3동도시개발6단지아파트,64_가양2동강변아파트,65_대림경동아파트,66_탑산초등학교허준박물관,67_가양동천주교영등포공업고등학교,68_가양2단지성지아파트.동양고등학교,69_가양한강타운아파트,70_양천향교입구,71_양천초등학교.겸재정선미술관,72_겸재정선미술관.서울식물원,73_마곡실내배드민턴장,74_서남물재생센터,75_서남환경공원.마곡청구아파트,76_방화동도시개발2단지아파트,77_신방화사거리,78_서울항공비즈니스고등학교,79_신방화역7번출구,80_공항중학교,81_공항중학교,82_송정역,83_공항시장,84_공항시장역3번출구,85_방화2동청성아파트,86_방화2동우촌연립,87_국민은행방화동지점,88_방화사거리,89_개화산역,90_개화119안전센터,91_개화역광역환승센터,92_강서공영차고지(종점가상)
2022-03-29 20:00:00,2,1,2,2,3,0,2,2,2,4,6,7,5,6,3,7,0,4,6,18,15,9,4,7,3,5,6,5,6,6,7,8,6,5,8,5,6,7,4,4,3,4,3,2,3,11,5,13,14,16,15,11,17,18,26,25,15,14,12,10,16,14,11,8,5,7,5,6,5,4,10,10,4,12,8,8,5,7,6,5,2,3,2,6,5,2,1,1,1,0,0,0
2022-03-29 21:00:00,1,3,3,4,3,4,2,3,4,6,4,3,5,4,6,7,0,0,4,9,6,5,9,8,4,5,1,0,9,7,6,7,6,6,6,7,8,5,5,6,5,4,2,2,2,16,17,14,18,18,18,15,30,20,33,23,21,17,15,18,18,16,17,14,14,0,9,9,7,6,14,9,13,0,10,6,8,9,9,8,7,6,0,5,4,1,2,1,0,0,0,0
2022-03-29 22:00:00,1,4,9,5,4,3,2,2,1,6,7,5,6,5,3,4,0,3,1,6,5,5,6,5,4,4,2,3,3,1,3,6,6,5,7,6,4,3,4,3,4,5,4,2,2,10,8,9,8,10,9,10,16,15,22,19,18,13,10,11,9,10,7,6,5,8,7,7,6,3,12,0,3,1,2,2,2,1,1,0,0,2,1,3,4,2,1,1,0,0,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,9,10,0,9,10,8,0,9,8,3,5,6,5,6,5,4,6,4,2,1,3,2,0,2,7,7,8,7,9,4,7,12,14,12,10,8,7,9,8,6,7,5,6,5,4,3,2,0,2,4,11,10,8,6,2,2,2,0,0,1,0,0,3,0,2,0,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,1,2,1,1,0,2,0,0,1,2,0,0,2,5,8,9,0,0,0,7,8,12,12,13,16,18,23,28,26,0,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,2,0,1,1,3,3,6,7,4,1,1,0,4,7,6,0,3,5,5,6,7,8,7,6,6,9,15,8,17,9,27,27,29,26,22,13,20,18,18,15,14,9,8,5,2,4,1,0,0,5,3,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,1,2,2,3,4,2,4,3,2,2,1,3,2,5,8,0,4,5,4,6,5,7,8,9,9,10,11,6,12,13,16,18,12,18,17,18,20,7,5,5,5,3,2,1,5,0,2,4,3,4,4,8,4,6,3,4,6,4,0,3,5,4,3,0,0,7,11,10,4,6,7,0,5,2,7,6,4,1,2,5,1,0,1,1,1,3,2,0,0,0,0
2022-03-30 07:00:00,3,8,4,3,5,6,6,7,7,10,13,14,17,21,25,32,31,30,26,31,26,11,16,16,16,10,15,17,21,25,28,34,42,42,43,42,36,34,13,11,12,10,9,4,2,8,12,11,11,12,11,10,15,14,14,14,23,30,31,28,20,22,23,18,24,22,21,12,14,9,12,10,6,9,8,7,12,7,8,6,6,4,2,3,2,4,3,3,2,1,0,0
2022-03-30 08:00:00,3,9,7,3,7,7,7,8,10,12,15,18,19,23,29,34,25,32,31,24,31,35,36,29,25,30,23,19,15,19,24,27,31,34,37,43,47,50,25,24,22,14,9,7,6,22,22,20,19,18,18,15,30,24,34,36,35,31,26,22,21,24,26,28,22,15,13,13,15,11,18,18,15,13,12,10,11,7,5,6,3,3,7,7,9,7,5,6,4,1,0,0
2022-03-30 09:00:00,1,2,3,2,3,3,7,7,5,5,3,6,7,5,9,11,5,0,8,8,10,12,12,15,11,16,17,17,18,22,23,26,28,30,30,30,35,36,18,20,14,12,8,6,3,7,10,11,12,8,8,6,8,0,10,9,11,6,10,6,7,9,0,11,9,6,5,5,5,4,5,3,4,2,5,7,7,7,6,2,5,4,2,5,4,3,5,2,3,1,0,0
2022-03-30 10:00:00,0,1,3,2,4,4,1,5,4,4,5,2,5,4,4,6,4,3,4,5,5,9,7,8,9,10,11,10,11,8,10,12,12,12,13,11,14,13,11,10,11,13,12,8,3,6,8,6,4,5,7,7,8,6,7,5,6,6,4,3,4,5,6,2,5,5,5,5,4,6,8,7,7,0,6,6,7,8,4,7,3,7,7,8,5,3,3,2,1,0,0,0
2022-03-30 11:00:00,0,2,0,2,4,6,5,7,3,6,4,6,7,6,5,8,6,6,6,6,6,7,3,6,6,7,6,7,10,8,8,11,12,13,14,13,13,15,12,13,12,10,7,5,4,5,7,5,5,6,6,5,8,4,9,9,9,8,9,4,5,6,4,5,4,5,6,5,6,3,6,7,5,2,6,8,7,6,4,2,4,2,4,4,1,3,2,1,1,0,0,0
2022-03-30 12:00:00,1,5,2,1,4,4,4,5,4,6,7,7,5,4,6,7,0,0,6,6,6,6,7,8,7,7,8,10,10,12,13,15,14,15,8,13,15,13,8,9,9,9,6,5,5,9,11,12,11,10,7,6,10,6,11,8,8,6,12,8,12,10,8,8,8,8,7,8,10,5,11,12,11,9,9,11,10,3,10,3,6,4,2,2,1,2,2,5,3,2,0,0
2022-03-30 13:00:00,1,3,3,7,4,6,4,7,5,7,5,3,7,5,7,6,6,6,6,6,6,6,8,9,9,7,9,9,11,11,11,13,13,15,12,16,13,17,9,9,8,9,8,7,5,12,15,10,7,7,7,5,10,9,8,8,7,7,6,5,5,6,4,11,10,6,9,7,7,4,8,9,10,9,8,8,7,6,3,5,4,2,2,3,3,2,3,4,1,2,0,0
2022-03-30 14:00:00,3,7,7,6,9,8,6,6,6,6,19,16,10,9,8,8,7,6,6,8,6,23,32,32,32,9,9,11,9,10,9,11,11,10,12,10,11,10,9,8,10,14,13,5,2,7,10,11,12,15,14,6,10,4,6,10,9,7,7,8,6,8,8,9,10,5,18,42,41,43,6,5,7,5,8,6,7,7,8,5,4,4,3,6,5,3,3,1,2,1,0,0
2022-03-30 15:00:00,0,2,5,4,7,6,5,6,5,11,6,6,6,6,7,10,11,11,10,9,16,14,21,18,21,28,27,28,24,27,21,14,11,13,10,11,9,9,8,8,7,9,11,7,6,10,11,10,0,11,12,9,14,13,14,12,11,9,8,8,8,9,8,8,7,8,12,16,17,16,44,11,43,38,31,26,19,16,12,8,11,8,7,5,3,4,3,2,1,0,0,0
2022-03-30 16:00:00,3,4,5,15,9,9,16,15,14,16,11,8,10,10,10,12,10,6,8,13,14,11,13,13,9,11,7,28,28,10,29,18,16,17,20,18,18,13,9,7,10,9,10,8,6,11,12,13,7,15,15,16,22,10,21,18,17,14,13,13,15,13,12,11,13,14,15,14,10,11,5,3,5,10,7,5,8,11,7,0,6,8,7,8,7,6,5,5,4,0,0,0
2022-03-30 17:00:00,14,15,13,4,6,9,6,11,7,5,7,8,8,7,9,11,7,10,10,15,13,8,12,14,14,13,16,17,19,11,20,13,15,17,17,18,18,17,12,13,15,15,12,8,6,14,23,27,27,28,27,25,29,30,33,30,25,22,21,19,17,16,15,14,13,13,16,14,14,14,18,19,0,7,14,12,7,8,8,7,3,4,0,8,7,4,6,3,3,2,0,0
2022-03-30 18:00:00,1,7,8,6,7,6,4,3,6,6,7,6,7,8,7,9,8,9,10,12,11,17,19,21,11,20,20,26,32,38,42,52,50,49,48,41,47,42,21,16,20,25,19,14,13,14,19,22,25,26,27,25,34,35,41,33,28,25,22,20,17,17,15,14,13,15,17,17,22,15,19,20,19,18,19,14,13,12,5,12,7,7,5,7,4,3,4,3,3,1,0,0
2022-03-30 19:00:00,3,5,4,4,5,7,4,5,4,6,6,10,16,9,6,6,0,4,6,10,8,6,7,6,6,6,6,7,9,8,6,8,10,9,7,10,11,9,7,8,7,8,8,6,3,9,12,14,17,18,22,21,27,25,30,28,27,22,20,23,26,21,18,17,17,15,12,8,7,6,14,9,6,12,9,8,6,4,3,3,0,3,2,9,7,1,5,4,3,0,0,0
2022-03-30 20:00:00,1,4,5,6,7,8,6,5,6,8,6,4,6,4,3,4,0,0,5,14,13,7,7,8,3,8,8,10,16,6,15,12,13,4,14,12,7,4,9,13,10,6,5,2,2,6,9,8,7,12,11,9,18,16,19,19,19,16,16,14,14,13,13,10,9,5,8,6,3,5,10,7,9,9,5,4,5,1,4,2,3,2,2,4,1,2,2,3,2,0,0,0
2022-03-30 21:00:00,1,1,2,3,3,3,0,3,3,3,1,4,3,3,4,5,0,6,0,8,4,4,4,5,0,6,5,4,7,8,5,8,6,6,5,5,4,0,3,4,3,5,3,2,2,16,17,18,20,19,15,13,19,20,26,20,16,16,12,13,12,10,9,8,7,9,7,6,4,4,7,6,10,5,9,8,7,5,5,5,3,5,0,2,0,1,2,2,1,1,0,0
2022-03-30 22:00:00,0,3,2,3,2,0,1,1,2,4,6,5,6,4,3,5,2,0,3,9,8,5,4,5,5,1,5,4,2,4,7,8,4,8,10,4,3,8,5,4,3,4,2,2,2,9,11,13,14,17,15,15,19,18,20,18,15,13,10,14,13,9,7,7,8,4,7,6,7,6,8,2,2,0,5,5,11,3,4,3,2,4,2,5,2,3,2,1,0,0,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,3,2,0,0,1,0,2,0,1,1,3,0,4,3,0,0,4,3,1,4,2,1,2,8,7,6,4,8,11,11,17,15,14,11,11,9,6,7,5,4,3,4,2,3,2,3,4,4,5,4,0,4,2,2,3,0,1,0,2,3,0,0,2,1,0,0,0,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,1,1,2,1,1,0,0,3,0,1,0,1,4,6,6,7,0,0,0,5,6,8,8,11,15,19,25,25,22,0,0,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,2,0,1,2,3,3,4,3,2,3,3,4,2,5,6,7,6,1,0,5,5,5,4,7,8,10,11,12,13,15,16,16,22,19,18,7,17,14,12,10,10,6,1,7,3,3,2,0,2,3,2,5,4,4,4,3,3,0,4,3,3,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,1,2,1,0,2,1,1,0,2,3,2,1,4,7,9,0,2,2,8,7,1,2,3,4,3,6,6,6,9,11,18,19,20,23,10,13,11,6,9,8,5,3,1,1,1,3,1,2,3,3,4,6,0,5,3,3,4,4,3,4,5,2,3,0,0,2,3,3,2,7,6,5,2,4,5,4,4,4,3,4,2,3,0,2,3,5,3,2,1,0,0
2022-03-31 07:00:00,3,5,2,3,5,7,8,10,11,10,13,13,15,15,19,23,21,13,19,27,26,21,13,12,14,15,16,19,23,28,35,38,46,47,47,44,41,40,13,12,12,11,10,3,2,10,9,9,8,7,11,10,15,16,19,21,26,37,36,34,27,33,34,17,35,35,31,13,16,13,10,9,8,5,4,7,7,5,6,7,6,5,1,4,3,4,4,3,1,1,0,0
2022-03-31 08:00:00,3,12,7,3,3,6,6,8,9,8,12,11,13,21,26,28,27,22,21,18,21,25,25,26,20,28,22,18,19,21,24,27,33,34,36,37,47,45,28,33,25,21,9,4,5,29,24,21,23,22,20,21,40,38,43,43,38,24,20,13,11,11,12,15,18,17,16,19,19,14,15,15,13,12,11,16,12,10,10,7,6,5,4,5,7,6,5,5,5,1,0,0
2022-03-31 09:00:00,0,3,5,4,5,5,6,7,8,7,14,12,6,13,15,9,7,0,5,12,15,17,19,21,16,16,16,11,16,18,19,23,26,27,31,26,28,27,20,13,17,16,12,6,2,7,9,7,6,6,7,7,12,11,21,10,20,18,14,7,6,7,6,5,5,4,4,7,7,7,8,7,8,4,3,5,7,4,6,3,3,4,4,5,6,4,4,5,4,1,0,0
2022-03-31 10:00:00,2,0,1,1,2,7,4,7,6,3,0,2,4,4,9,9,4,12,4,4,6,7,6,8,8,7,9,10,9,10,8,11,12,10,13,13,15,21,13,8,7,9,7,3,2,5,6,5,7,4,6,4,6,5,7,5,4,8,9,6,5,5,8,6,8,6,7,5,7,5,9,6,0,3,8,7,6,5,5,4,5,2,3,4,2,1,3,1,2,0,0,0
2022-03-31 11:00:00,1,7,6,5,7,8,6,5,1,7,5,6,6,3,4,5,2,3,7,7,6,6,5,5,6,7,7,8,8,11,14,16,17,17,17,19,8,10,15,17,13,8,7,4,2,7,11,10,8,7,9,8,7,0,6,4,5,7,8,8,7,6,2,5,6,5,4,8,6,5,10,16,1,8,5,18,16,14,15,4,3,2,4,5,2,4,3,0,1,0,0,0
2022-03-31 12:00:00,0,5,3,1,3,5,6,5,2,4,5,3,6,7,7,8,0,4,10,11,12,11,11,8,9,8,9,10,11,12,12,15,12,14,15,16,18,19,11,9,12,15,13,11,6,7,8,9,8,7,10,6,8,4,9,8,7,6,8,10,4,10,8,7,7,5,4,6,8,5,8,7,9,8,6,5,5,4,3,3,2,1,2,1,3,2,3,4,3,0,0,0
2022-03-31 13:00:00,1,7,4,3,6,7,6,7,4,7,9,8,6,7,7,9,5,6,4,7,6,6,8,8,8,7,9,11,10,12,10,13,14,15,16,15,16,0,12,12,8,6,3,4,2,7,9,11,12,13,12,13,16,15,14,6,13,9,5,5,6,7,6,2,8,6,5,7,8,7,5,4,9,8,6,5,8,9,10,8,5,7,5,3,2,3,4,2,3,0,0,0
2022-03-31 14:00:00,1,6,4,3,8,8,8,5,5,7,4,6,6,5,9,13,8,0,10,11,10,13,5,6,6,6,11,9,11,13,3,13,14,12,11,10,10,11,11,9,15,7,6,3,2,8,10,8,9,11,10,8,15,10,16,16,13,12,11,12,8,9,11,12,7,6,7,9,9,7,12,10,6,8,7,7,7,8,8,6,5,3,4,6,0,5,2,1,2,0,0,0
2022-03-31 15:00:00,2,7,7,6,7,7,7,6,7,11,11,11,11,8,9,7,6,4,8,10,7,11,16,15,14,13,14,13,17,17,10,10,14,14,13,11,15,15,9,7,8,9,4,6,6,8,11,12,13,15,13,14,18,14,18,14,12,17,15,15,10,9,5,3,8,8,8,10,11,10,11,10,5,9,11,11,9,12,8,9,10,6,5,6,5,4,3,2,2,1,0,0
2022-03-31 16:00:00,1,6,6,6,11,12,11,7,10,6,5,11,12,12,10,10,0,12,8,16,14,24,33,32,31,10,32,33,33,32,26,18,17,15,18,16,18,17,11,11,11,11,3,4,4,9,14,18,15,17,15,13,17,15,23,18,16,15,15,9,17,19,18,18,10,20,32,41,41,40,40,39,37,34,26,21,18,18,15,15,13,9,7,9,8,7,6,6,3,0,0,0
2022-03-31 17:00:00,2,5,4,6,4,8,7,9,8,9,8,6,3,4,7,7,8,5,8,11,9,15,19,14,16,15,18,23,21,18,13,17,15,17,19,17,21,20,12,8,15,15,13,10,6,19,21,21,22,25,26,20,26,26,31,29,26,22,17,16,16,16,15,15,16,13,15,17,16,16,19,18,21,20,16,13,11,10,10,9,7,4,5,9,8,8,4,1,1,0,0,0
2022-03-31 18:00:00,1,7,5,3,7,7,8,6,6,10,11,10,8,10,8,10,7,10,8,12,10,13,15,15,15,12,15,21,28,29,29,38,38,38,33,30,30,29,15,13,16,18,22,17,14,20,29,35,34,31,31,30,46,44,45,40,33,23,23,23,18,21,18,18,19,13,21,19,18,19,20,17,18,16,17,16,13,11,8,8,7,6,5,10,4,6,4,3,2,0,0,0
2022-03-31 19:00:00,1,2,2,3,3,4,5,5,6,6,5,6,7,5,7,8,0,0,4,11,11,7,8,9,10,9,7,5,11,13,14,16,15,14,15,13,29,32,19,17,17,15,13,6,4,12,13,14,12,15,15,14,26,25,30,30,28,20,17,17,20,18,17,15,16,15,13,12,11,10,14,13,12,12,9,8,6,4,4,3,3,2,3,3,3,1,1,2,2,0,0,0
2022-03-31 20:00:00,2,5,4,4,3,2,2,1,2,5,3,3,4,3,3,1,4,8,7,6,7,3,9,5,9,5,5,6,9,7,10,11,9,10,8,8,9,10,6,8,4,7,5,3,3,10,11,12,10,15,15,12,19,13,15,18,15,10,9,8,7,9,8,5,9,5,8,5,4,6,12,0,10,11,9,9,8,2,7,0,3,2,3,2,2,1,2,0,0,0,0,0
2022-03-31 21:00:00,2,3,4,4,6,5,2,3,2,5,4,6,5,4,5,6,0,0,5,7,5,5,7,3,5,1,5,4,7,7,6,9,8,0,0,9,3,0,4,6,5,5,6,5,2,7,9,6,8,12,11,11,19,18,24,20,15,12,9,10,11,10,9,7,9,7,8,6,4,5,12,6,0,2,9,5,4,4,3,2,0,2,3,2,3,1,2,1,1,0,0,0
2022-03-31 22:00:00,0,4,4,5,5,6,5,2,3,5,5,4,3,3,3,4,5,4,3,7,6,3,6,2,5,2,4,5,5,5,6,5,7,3,8,8,6,0,4,6,5,6,4,3,2,13,15,16,6,19,19,19,28,12,28,24,18,16,15,13,11,10,10,10,8,7,3,6,3,3,8,0,3,5,7,4,5,3,1,2,1,1,0,4,2,3,1,1,0,0,0,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,3,2,6,10,1,9,4,3,2,0,7,6,2,2,1,3,2,0,3,3,4,3,7,6,4,2,5,12,4,7,10,9,8,15,13,20,18,15,11,9,9,8,6,4,4,8,4,5,4,3,3,7,5,6,5,4,3,4,2,1,0,1,2,0,3,1,1,1,0,0,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,1,2,2,2,2,3,1,3,1,6,0,1,1,8,9,10,2,0,0,9,10,14,14,18,19,22,24,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,1,0,3,1,4,3,4,3,3,3,3,1,1,6,4,0,5,2,2,3,3,5,4,7,10,15,16,5,17,18,21,22,22,18,20,10,16,19,17,14,12,8,7,6,5,5,3,0,4,4,0,5,4,4,0,3,2,2,1,1,3,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,0,4,3,2,2,3,5,6,4,3,4,2,0,3,9,11,9,1,6,4,3,4,6,4,2,6,7,8,7,9,11,13,15,14,17,17,18,16,8,4,6,9,6,3,2,2,2,4,5,4,6,5,5,4,5,3,0,2,2,3,4,6,7,4,0,0,4,8,7,6,7,6,5,4,2,5,6,2,5,1,1,4,0,2,3,0,2,4,3,2,0,0
2022-04-01 07:00:00,2,7,3,3,3,8,7,7,7,12,14,13,13,16,23,26,25,15,25,22,20,10,12,10,11,11,12,14,18,26,31,36,37,39,43,44,45,45,12,13,11,10,5,3,3,11,13,14,14,12,17,10,17,15,16,13,15,18,23,24,18,29,31,16,17,19,25,18,21,11,13,11,5,9,8,11,9,5,4,6,6,3,6,5,1,6,6,3,2,1,0,0
2022-04-01 08:00:00,3,9,6,5,4,6,8,8,11,11,17,16,15,18,23,24,20,22,20,18,24,27,26,24,28,30,27,23,23,28,31,33,32,37,40,40,41,42,21,22,16,15,10,4,4,17,22,23,18,17,18,15,31,30,42,41,40,32,30,25,15,14,18,17,21,21,18,13,13,9,18,16,9,15,12,16,20,16,14,9,5,3,4,4,4,3,3,2,6,1,0,0
2022-04-01 09:00:00,1,4,3,3,6,7,8,8,8,7,6,8,7,5,9,9,8,4,6,5,9,11,12,16,14,15,21,19,21,24,27,30,35,35,37,32,33,29,15,16,14,14,11,5,2,10,12,11,12,9,8,7,11,12,14,11,16,11,10,7,5,6,8,8,7,6,8,7,4,9,11,10,8,7,6,8,8,5,4,5,2,6,2,6,5,3,6,5,3,1,0,0
2022-04-01 10:00:00,0,4,2,3,7,4,6,4,2,1,2,2,4,6,8,8,6,9,7,3,5,8,10,3,12,13,18,17,16,10,17,19,15,17,18,14,16,15,13,8,11,9,6,4,2,4,4,3,3,7,8,3,6,5,6,5,5,5,4,4,3,4,2,5,6,5,3,7,9,3,5,5,4,4,8,6,4,5,4,0,4,3,4,3,1,1,3,4,1,2,0,0
2022-04-01 11:00:00,0,2,4,5,3,4,4,5,0,5,6,7,6,7,9,9,8,9,9,8,7,9,9,8,10,10,9,11,11,15,16,16,21,15,20,17,18,19,16,15,13,10,7,4,2,5,9,7,6,7,7,6,13,7,7,5,7,7,4,6,5,6,5,7,4,5,4,4,4,3,6,5,5,4,2,5,8,6,5,3,4,3,4,5,5,1,2,2,2,1,0,0
2022-04-01 12:00:00,0,3,1,2,5,2,3,4,5,6,7,5,7,9,8,9,6,2,5,8,7,9,11,12,10,10,10,10,10,14,13,15,18,18,21,20,15,12,9,11,11,12,11,6,7,7,8,8,7,8,9,8,9,8,16,13,10,8,6,10,8,7,6,6,4,7,6,7,6,7,6,4,5,7,6,5,4,5,3,6,5,4,6,4,5,2,2,2,3,1,0,0
