Unnamed: 0,1_보성운수기종점,2_구로두산아파트,3_남구로역6번출구,4_남구로역,5_남구로역,6_가리봉시장,7_디지털단지오거리.가산파출소,8_디지털단지오거리,9_가산동주민센터.금천글로벌센터,10_구립가산도서관.두산위브아파트,11_독산사거리,12_금천우체국,13_말미고개.금천소방서,14_금천구청.금천경찰서,15_시흥사거리,16_박미삼거리.국립전통예술중고,17_시흥유통센터,18_석수역,19_석수역,20_시흥유통센터,21_박미삼거리.국립전통예술중고,22_시흥사거리,23_금천구청.금천경찰서,24_말미고개.금천소방서,25_금천우체국,26_독산사거리,27_구립가산도서관.두산위브아파트,28_가산동주민센터.금천글로벌센터,29_디지털단지오거리,30_디지털단지오거리,31_가리봉시장,32_남구로역,33_구로종합사회복지관,34_영서중학교,35_대림역,36_대림역12번출구,37_대동초등학교.명지성모병원,38_대림동우성아파트,39_신길5동새마을금고우리시장,40_신길5동주민센터,41_성락교회,42_도림마을금고,43_남부지방법원등기국.구로세무서(에이스하이테크시티),44_영등포역,45_전경련회관,46_여의도환승센터,47_유진투자증권.파이낸셜뉴스신문,48_한국거래소,49_여의도역,50_샛강역4번출구.여의도자이,51_진주아파트,52_시범아파트,53_여의도중학교,54_여의나루역,55_여의도순복음교회,56_국회의사당,57_국회의사당역,58_KBS,59_영등포역,60_남부지방법원등기국.구로세무서(에이스하이테크시티),61_도림마을금고,62_성락교회,63_신길5동주민센터,64_신길5동새마을금고,65_대림동우성아파트,66_대동초등학교.명지성모병원,67_대림역,68_대림역,69_보성운수기종점
2022-04-09 13:00:00,7,13,18,19,21,19,15,14,15,15,15,10,10,10,7,5,2,0,5,6,6,11,12,14,23,22,21,25,31,37,34,30,26,34,36,40,49,54,58,56,53,58,57,51,41,30,29,28,31,28,25,24,19,16,26,36,34,36,27,23,19,21,15,16,14,12,10,3,0
2022-04-09 14:00:00,12,12,14,15,10,12,13,11,14,16,14,13,7,8,6,5,4,0,5,6,6,7,8,10,15,14,13,15,20,23,25,24,24,28,35,34,35,43,47,49,63,65,59,43,33,25,18,18,18,16,24,26,20,23,23,25,41,40,30,35,32,28,25,22,17,15,16,15,1
2022-04-09 15:00:00,6,14,15,3,14,11,12,11,16,16,14,11,12,8,6,3,2,0,5,6,8,9,10,12,18,21,22,23,21,21,23,21,27,30,32,33,40,47,25,47,49,52,39,34,26,19,23,14,24,27,27,27,18,27,32,47,59,63,45,46,37,34,30,26,21,18,12,7,0
2022-04-09 16:00:00,9,14,15,17,22,23,19,17,21,20,18,15,12,11,6,5,2,0,5,7,6,11,13,16,24,25,30,34,33,38,31,27,24,25,22,22,24,26,27,27,30,36,24,29,34,21,23,18,20,21,29,30,30,48,58,58,66,59,44,45,38,36,34,31,31,29,24,23,0
2022-04-09 17:00:00,7,10,10,11,15,22,26,26,27,27,25,25,19,17,5,4,4,0,3,8,9,12,12,14,19,24,24,23,29,36,45,40,37,39,36,28,25,30,34,32,31,32,30,27,19,23,21,25,27,17,32,35,27,30,37,67,70,62,47,42,34,30,26,24,25,24,19,10,0
2022-04-09 18:00:00,8,12,12,15,14,16,18,18,19,20,18,17,15,12,6,4,4,0,10,10,7,8,13,14,16,17,17,18,16,28,34,37,33,34,26,20,19,19,20,21,23,27,25,21,18,16,15,16,18,18,12,18,22,35,45,61,65,64,40,37,32,32,31,25,32,20,13,9,0
2022-04-09 19:00:00,4,3,6,8,9,9,12,14,13,11,12,13,10,8,7,5,1,0,3,4,5,5,11,11,14,13,13,13,14,17,20,20,16,13,12,9,10,8,12,11,12,11,11,11,11,15,15,15,16,18,13,18,21,26,33,47,53,51,41,38,31,24,21,17,13,10,8,5,0
2022-04-09 20:00:00,2,4,5,6,8,7,6,14,17,17,16,16,14,10,8,6,2,0,4,3,4,8,9,4,6,8,7,12,13,16,16,14,14,12,11,11,11,12,13,14,13,16,11,10,7,9,12,11,14,13,10,9,21,35,44,52,47,56,32,28,22,18,10,13,10,8,7,2,0
2022-04-09 21:00:00,4,5,6,7,9,14,13,16,14,9,13,10,11,5,9,7,2,1,2,1,2,6,8,7,9,10,9,6,11,13,12,11,11,6,8,12,10,7,5,3,4,6,4,17,12,8,3,10,13,16,15,15,14,19,34,41,40,40,33,34,25,21,21,19,10,7,7,6,0
2022-04-09 22:00:00,4,5,6,7,8,10,2,8,8,0,0,5,5,3,4,1,2,0,3,2,1,4,6,7,8,5,10,11,11,7,9,7,8,7,6,7,6,5,3,2,6,4,4,4,2,2,1,0,7,4,6,6,8,11,27,40,47,22,33,35,24,18,15,13,13,9,8,4,0
2022-04-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,3,4,0,2,6,7,5,3,0,1,0,2,6,0,4,2,0,6,5,3,3,6,14,17,17,16,0,17,20,17,13,10,10,9,10,2,5,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,4,0,1,3,1,2,3,2,0,4,3,4,4,5,4,5,4,0,0,1,1,1,3,7,8,9,12,14,15,15,15,14,9,12,7,6,5,4,6,4,6,6,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,2,3,1,0,4,6,5,4,4,3,1,5,4,3,1,5,3,0,1,2,1,3,5,0,5,6,5,7,10,12,14,10,11,8,7,8,6,8,0,9,10,14,13,10,9,8,7,0,4,6,5,0,0,0,0,0,1,0,4,2,3,2,0,2,3,1,0,0,0
2022-04-10 06:00:00,2,0,3,1,4,7,1,8,6,5,6,5,3,2,2,3,2,0,1,1,2,3,4,3,4,3,4,4,4,5,5,6,5,8,7,4,7,6,4,5,5,10,7,6,0,4,1,3,2,1,2,0,0,2,1,1,1,0,2,3,1,2,0,1,2,2,1,0,0
2022-04-10 07:00:00,4,3,4,4,5,3,4,0,0,3,3,0,1,2,0,2,0,0,2,3,5,7,6,0,7,5,8,8,8,2,6,7,4,7,7,9,5,11,15,16,9,10,8,9,7,5,4,1,0,6,0,0,0,2,1,0,0,1,1,2,3,2,2,3,4,2,2,1,0
2022-04-10 08:00:00,2,3,4,2,4,5,5,6,7,6,5,7,6,5,4,5,3,0,4,5,3,6,6,8,9,7,10,12,15,10,15,16,17,19,17,16,17,19,20,22,26,25,22,20,17,9,4,0,6,0,4,6,5,6,5,6,7,0,7,7,3,4,0,4,9,8,2,0,0
2022-04-10 09:00:00,4,6,10,12,12,14,7,7,4,15,14,12,11,12,12,5,2,0,5,7,10,12,11,15,20,21,19,20,21,16,24,16,17,21,18,28,34,41,45,50,41,47,39,31,26,18,13,12,10,6,8,11,11,9,3,7,7,9,7,8,8,6,10,8,13,9,6,2,0
2022-04-10 10:00:00,6,8,11,10,12,11,0,12,14,17,14,12,10,6,4,3,2,0,2,4,7,12,15,20,27,25,29,27,24,31,37,41,38,39,39,31,36,42,43,43,49,57,48,41,34,18,16,17,14,11,13,13,6,9,12,13,16,11,8,10,11,12,10,11,15,11,8,5,0
2022-04-10 11:00:00,7,8,10,10,11,11,9,10,11,12,13,12,10,9,7,5,5,0,0,0,3,12,14,21,32,32,33,40,39,40,38,31,31,35,34,32,38,40,41,43,44,51,48,44,28,25,17,20,13,14,13,18,14,10,11,24,25,26,18,17,12,14,15,10,17,16,12,9,0
2022-04-10 12:00:00,14,17,0,17,19,17,21,24,22,21,20,18,14,9,5,6,1,0,4,5,6,10,14,18,20,21,23,28,28,28,28,42,39,36,42,42,40,44,46,49,54,64,55,47,34,33,23,30,29,28,27,24,12,19,27,34,36,48,52,51,48,28,27,29,30,19,12,11,0
2022-04-10 13:00:00,8,10,12,10,12,15,12,17,19,19,13,15,13,9,5,4,4,0,5,8,9,15,17,10,18,17,20,20,27,29,27,31,35,38,41,38,42,51,50,52,58,65,62,50,32,29,27,26,27,27,24,24,20,25,26,47,53,53,45,44,45,49,47,46,42,38,24,21,0
2022-04-10 14:00:00,17,19,10,20,21,20,18,17,18,15,14,13,7,4,4,3,2,0,1,4,5,10,13,15,20,20,20,24,26,34,37,36,36,38,36,38,38,45,48,47,55,56,48,43,41,34,32,31,30,29,30,33,22,27,38,51,57,55,44,36,30,29,28,24,23,18,17,15,0
2022-04-10 15:00:00,9,11,11,13,11,15,14,18,17,19,17,16,15,12,9,8,2,0,2,1,3,7,9,12,15,17,18,21,22,23,20,25,27,30,27,27,31,36,37,38,44,53,52,38,29,27,21,23,19,24,26,26,20,20,33,46,50,50,43,47,39,38,35,33,29,21,15,13,0
2022-04-10 16:00:00,13,14,15,4,14,13,13,15,13,14,12,15,11,9,7,8,7,0,2,3,4,5,9,12,11,11,13,17,21,20,25,24,23,26,24,23,23,25,25,26,31,35,34,29,24,26,22,11,21,17,19,24,31,41,48,51,56,58,47,44,37,36,38,34,26,18,17,16,0
2022-04-10 17:00:00,6,9,10,10,11,10,10,11,13,12,13,11,10,8,9,4,4,1,10,9,9,11,12,13,18,18,14,17,16,17,16,22,25,26,25,19,16,20,19,18,21,26,25,25,18,16,17,17,24,25,26,25,26,35,43,47,57,61,43,37,33,30,29,29,28,19,16,10,0
2022-04-10 18:00:00,5,9,10,12,10,14,15,13,5,9,8,8,9,7,5,2,1,0,3,3,7,6,8,10,14,13,11,12,12,30,30,31,26,30,26,25,23,25,22,18,20,22,17,18,15,12,13,14,10,14,16,18,27,32,43,56,57,49,45,44,34,26,23,19,16,13,13,8,0
2022-04-10 19:00:00,4,5,7,9,9,10,6,11,10,10,9,9,8,8,7,2,0,0,2,0,4,4,5,3,9,12,11,9,10,12,12,15,21,17,9,14,14,13,14,14,13,23,21,14,12,10,3,11,12,11,9,8,13,21,35,48,53,51,30,28,19,18,18,19,15,16,11,7,0
2022-04-10 20:00:00,3,4,3,4,5,6,8,12,9,13,8,12,10,9,5,7,6,0,4,3,3,3,4,0,6,5,6,7,8,9,12,10,9,13,14,12,11,10,9,10,12,15,11,8,6,6,7,9,12,7,7,14,15,16,22,27,30,28,31,30,22,20,17,15,13,12,9,7,0
2022-04-10 21:00:00,5,6,8,8,9,6,7,16,13,8,9,10,11,8,9,7,6,1,6,2,5,8,5,2,3,2,3,3,9,9,12,10,9,11,4,10,9,6,5,6,5,10,8,2,3,2,2,3,4,4,3,0,7,12,19,22,24,21,26,26,23,17,9,12,10,6,4,2,0
2022-04-10 22:00:00,2,0,0,0,4,4,5,0,5,3,4,3,2,3,3,0,1,0,5,5,1,4,10,10,11,6,3,11,12,12,10,9,10,9,7,11,9,6,5,3,3,1,2,2,0,0,1,3,2,0,4,5,6,15,17,19,20,22,31,29,20,18,16,15,11,9,8,5,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,0,4,3,0,4,0,3,2,0,0,0,1,0,0,3,0,0,0,0,4,3,0,2,4,11,11,9,7,8,17,11,16,15,14,12,10,7,8,3,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,10,12,13,12,14,8,7,15,14,12,13,14,11,10,11,13,9,0,2,3,6,12,18,21,26,28,31,37,38,35,33,20,22,19,14,13,16,22,26,32,33,37,19,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,8,7,9,15,16,12,13,11,12,13,13,13,14,13,11,15,13,0,1,2,3,4,6,7,9,6,12,18,18,18,19,29,28,20,14,12,13,18,16,26,31,30,21,15,15,16,15,11,6,4,2,4,5,4,3,0,4,1,4,3,5,12,10,11,13,8,5,4,0
2022-04-11 06:00:00,5,3,5,6,6,5,5,6,7,6,6,6,6,6,4,6,6,0,4,3,2,5,5,6,7,6,6,8,9,10,10,7,8,8,7,5,5,11,11,12,14,20,13,10,14,8,7,8,5,1,1,2,0,1,4,0,1,0,5,6,4,1,3,4,8,5,2,0,0
2022-04-11 07:00:00,6,11,12,11,14,16,17,12,14,21,21,26,23,23,14,9,6,0,12,16,19,21,25,27,29,28,31,32,32,32,29,27,18,22,22,26,28,32,32,31,44,46,37,41,30,13,8,8,8,9,8,6,5,4,2,3,3,5,6,4,3,4,4,4,18,12,4,1,0
2022-04-11 08:00:00,4,10,13,18,21,17,19,19,23,21,19,16,12,11,9,9,9,0,13,19,22,26,28,34,32,30,29,32,28,30,24,27,30,29,23,24,25,29,38,37,45,53,36,44,39,17,13,8,12,6,4,4,3,3,3,3,4,4,21,9,7,8,7,8,22,12,3,1,0
2022-04-11 09:00:00,6,5,8,8,10,8,9,8,10,12,10,9,8,5,5,3,1,0,4,9,9,10,11,12,15,14,14,13,13,11,12,12,17,14,12,17,19,17,23,22,34,46,42,42,29,15,11,7,10,6,4,4,3,3,1,2,3,4,7,9,8,8,9,9,11,9,4,1,0
2022-04-11 10:00:00,8,10,10,9,6,10,9,11,12,7,3,7,6,5,3,2,2,0,3,7,3,7,10,10,14,14,13,13,13,15,18,24,25,21,20,16,15,15,18,20,23,28,19,14,11,11,10,8,10,9,8,6,5,4,2,2,2,3,6,5,6,4,5,7,10,7,5,3,0
2022-04-11 11:00:00,5,7,9,7,8,8,9,5,10,9,10,8,6,4,3,0,0,1,5,7,8,10,9,9,10,11,8,12,12,13,16,16,12,15,13,13,14,16,13,18,22,24,20,15,9,8,5,11,13,12,11,11,8,4,4,7,7,8,6,6,5,4,5,5,7,6,5,3,0
2022-04-11 12:00:00,5,4,8,8,9,7,6,6,9,7,4,6,5,4,2,1,1,0,5,2,5,6,8,10,15,11,10,8,7,10,13,15,14,16,15,15,16,16,17,13,17,17,14,16,13,13,11,13,13,8,11,10,8,8,3,8,10,13,14,14,14,13,14,14,11,7,5,6,0
2022-04-11 13:00:00,5,4,5,5,6,9,9,11,10,8,3,11,10,2,3,4,3,0,3,4,3,8,7,7,15,17,14,13,13,12,16,14,15,17,16,17,17,18,19,20,23,25,22,18,13,12,7,13,13,14,8,9,9,9,7,11,12,13,10,11,9,11,10,9,9,11,10,4,0
2022-04-11 14:00:00,4,5,6,9,8,9,7,10,10,11,10,5,9,6,5,4,2,0,4,3,4,3,4,4,9,10,11,11,12,12,15,14,11,13,15,14,15,16,12,15,18,20,17,23,19,18,17,18,20,17,13,11,15,11,13,20,25,26,14,21,20,15,17,15,12,8,5,4,0
2022-04-11 15:00:00,5,6,8,8,10,11,10,9,9,9,6,4,8,6,3,5,4,0,1,4,5,8,10,9,12,13,16,16,17,19,19,18,16,17,19,20,18,16,15,14,17,18,15,13,9,7,14,6,15,16,10,11,12,16,12,20,24,27,18,17,15,12,20,17,17,11,12,13,0
2022-04-11 16:00:00,8,9,10,11,10,11,11,12,13,15,14,15,10,8,6,12,14,0,4,9,9,17,19,20,25,26,20,23,23,19,19,18,16,14,11,13,13,9,10,13,13,18,14,8,7,8,11,7,12,10,9,12,13,15,24,28,37,43,36,39,29,25,26,21,15,14,12,8,0
2022-04-11 17:00:00,10,11,11,14,19,15,19,19,21,21,19,15,13,11,8,9,3,1,9,7,8,11,13,15,21,23,24,29,26,26,23,22,20,26,21,16,15,16,19,19,16,18,22,15,12,11,8,6,10,8,11,14,9,10,14,16,25,28,24,31,26,24,23,19,16,12,9,7,0
2022-04-11 18:00:00,6,6,12,13,16,17,22,29,34,43,39,37,38,30,19,15,10,0,15,12,9,15,14,16,22,23,26,24,28,27,29,24,24,22,21,22,21,18,17,20,16,19,36,15,9,8,8,7,13,13,10,15,14,18,20,29,57,60,42,48,41,34,34,28,23,15,17,16,0
2022-04-11 19:00:00,3,5,7,8,13,14,16,19,21,21,16,19,13,12,12,8,5,0,6,8,5,10,11,12,18,19,18,19,22,21,18,15,12,12,12,12,12,12,14,12,9,10,10,9,6,6,7,0,7,9,13,13,12,13,24,25,27,28,22,30,21,26,23,22,19,18,15,14,0
2022-04-11 20:00:00,4,5,6,7,10,9,10,13,13,13,12,11,10,8,9,9,3,0,5,8,5,11,10,7,8,8,8,10,10,12,12,11,9,10,10,14,11,8,9,11,9,6,3,4,4,5,4,5,3,1,4,4,5,12,9,14,25,26,17,17,14,13,12,10,8,5,6,5,0
2022-04-11 21:00:00,1,4,5,4,7,9,10,10,11,12,11,10,8,7,5,5,1,0,4,4,6,6,6,6,8,6,9,6,9,10,12,10,8,6,7,8,8,4,3,4,4,5,3,3,1,3,0,4,5,4,5,4,5,9,10,16,26,23,22,25,24,19,13,10,6,2,3,1,0
2022-04-11 22:00:00,1,3,0,2,2,0,4,4,5,6,2,4,3,3,2,1,2,1,2,4,5,16,16,13,13,13,8,6,4,7,7,5,3,3,3,11,12,6,8,7,3,4,1,4,2,1,1,3,4,3,5,3,4,10,12,14,14,17,22,23,20,18,17,15,11,9,7,5,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,4,2,0,4,6,4,5,4,5,4,5,3,4,3,2,3,0,2,0,0,0,0,1,3,2,1,5,8,9,10,15,15,21,21,13,12,11,5,11,9,8,1,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,12,13,15,17,20,18,17,11,18,13,11,9,9,6,8,9,8,0,1,5,7,12,16,20,22,24,26,30,31,31,27,26,22,21,15,17,17,21,23,27,30,33,21,21,20,18,17,9,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,5,7,9,6,8,7,6,7,7,18,16,18,19,14,14,15,13,1,1,2,3,4,5,12,14,16,16,21,22,19,20,21,24,22,20,14,16,17,18,14,20,30,19,18,15,7,8,6,4,2,1,5,0,0,4,0,5,0,6,4,4,9,7,10,12,7,3,2,0
2022-04-12 06:00:00,2,3,6,3,6,7,8,5,7,9,9,7,7,6,5,7,6,0,6,5,5,4,6,4,6,7,9,10,8,7,6,6,7,11,10,9,10,12,13,13,18,20,16,9,10,7,5,4,3,3,2,1,0,0,0,3,2,0,3,5,1,4,1,2,5,4,0,0,0
2022-04-12 07:00:00,2,7,9,10,13,15,14,11,10,20,20,26,23,22,15,15,13,0,9,9,13,16,18,20,22,23,26,27,29,25,27,21,24,22,22,21,20,30,33,33,37,44,39,44,42,20,16,7,6,5,6,5,3,2,2,2,2,3,3,3,6,4,3,4,14,7,3,1,0
2022-04-12 08:00:00,7,9,13,17,21,25,23,23,20,17,16,15,16,20,13,10,15,0,14,16,22,27,30,32,39,34,39,38,28,23,24,25,29,28,25,25,26,39,43,45,57,62,48,56,36,14,11,7,6,5,2,4,3,4,3,2,5,3,16,6,8,9,8,9,19,16,4,1,0
2022-04-12 09:00:00,5,7,9,9,10,11,9,8,8,9,10,7,7,6,5,3,4,0,6,5,10,12,13,11,12,14,14,12,12,14,15,14,13,14,12,19,25,23,28,29,35,49,40,38,32,19,17,10,13,10,7,5,3,4,1,2,4,5,7,5,4,6,7,8,18,13,8,3,0
2022-04-12 10:00:00,4,5,7,4,7,7,8,9,11,8,9,7,6,5,3,2,2,0,2,4,6,9,10,11,11,8,11,13,14,14,17,15,16,18,13,10,10,12,15,12,15,20,18,18,14,9,7,5,3,2,1,2,0,1,0,2,3,4,6,6,9,4,7,6,6,4,5,4,0
2022-04-12 11:00:00,4,3,4,4,6,6,6,7,8,7,8,11,6,4,3,1,4,0,4,3,5,4,7,7,11,12,12,13,12,15,18,14,12,11,10,14,15,16,15,24,21,24,20,12,7,8,7,8,10,3,8,4,6,5,1,3,4,5,6,8,11,12,11,10,12,11,7,5,1
2022-04-12 12:00:00,6,7,7,8,10,10,10,11,11,10,11,5,2,3,2,2,2,0,3,3,3,5,6,5,6,6,7,9,10,12,15,13,17,17,15,19,20,21,22,23,24,25,22,13,13,10,6,5,6,8,7,6,5,8,7,11,14,11,10,9,8,10,8,9,8,5,5,2,0
2022-04-12 13:00:00,3,7,5,5,6,6,6,7,8,8,10,10,9,5,4,3,4,0,3,4,3,7,5,2,7,9,5,6,7,9,12,13,15,19,19,20,19,21,22,21,19,27,20,15,12,7,6,5,7,8,7,7,19,5,16,18,19,10,23,14,14,16,16,11,9,7,4,2,0
2022-04-12 14:00:00,5,8,8,8,10,10,6,12,15,17,15,11,9,6,5,0,2,1,3,4,4,3,9,6,11,10,9,8,10,11,13,13,12,17,17,15,17,17,13,19,17,20,20,15,12,12,13,12,14,11,10,10,9,8,6,10,17,19,18,20,20,16,17,14,8,6,5,4,0
2022-04-12 15:00:00,10,14,17,20,19,17,13,13,17,20,18,17,11,7,3,1,1,0,4,3,5,11,12,13,16,16,17,17,17,17,16,18,15,20,20,20,22,23,22,22,13,14,14,12,10,8,7,8,6,8,9,12,13,13,14,16,17,19,22,21,19,18,19,17,19,14,16,15,0
2022-04-12 16:00:00,12,9,8,12,13,13,12,11,15,21,17,19,15,12,10,7,6,0,5,5,7,11,15,14,17,18,18,19,20,21,19,20,18,18,16,15,13,14,17,21,23,19,18,16,14,14,9,8,8,9,7,8,8,8,15,17,21,15,28,33,27,25,21,19,17,10,10,6,0
2022-04-12 17:00:00,12,14,15,17,22,26,28,27,28,29,29,27,23,16,14,12,10,0,10,9,8,15,20,19,16,16,15,14,16,15,20,23,22,23,19,23,22,20,19,17,15,13,18,12,11,8,7,7,7,5,5,6,10,13,14,18,21,30,24,23,19,18,18,17,12,10,8,7,0
2022-04-12 18:00:00,4,9,10,12,22,27,33,34,36,42,41,41,35,24,20,13,9,1,19,16,17,19,24,25,26,27,29,31,30,30,31,27,23,20,18,20,16,17,16,15,12,10,18,7,5,10,12,13,14,4,10,6,13,15,21,23,45,56,31,38,31,31,28,20,19,12,11,10,0
2022-04-12 19:00:00,3,5,6,7,14,20,22,23,25,25,22,21,19,17,15,10,7,0,6,6,6,9,15,17,20,23,19,17,20,18,15,13,11,17,16,19,17,13,15,17,10,10,11,11,10,7,6,8,9,11,6,4,4,8,7,9,15,22,23,24,19,15,16,18,13,13,8,4,0
2022-04-12 20:00:00,3,4,5,5,4,5,5,9,9,8,7,8,8,7,5,4,2,0,6,6,5,10,11,11,13,9,8,7,7,7,7,6,5,7,6,10,10,8,7,6,3,4,4,3,2,3,3,0,5,2,4,0,1,3,4,8,12,17,17,23,14,10,13,8,6,5,3,6,0
2022-04-12 21:00:00,3,4,3,6,8,10,10,13,18,17,17,14,10,5,3,3,2,0,5,4,4,7,6,6,8,9,11,10,9,8,7,6,5,4,3,9,7,3,2,3,4,3,3,4,6,5,6,5,6,7,5,3,5,7,6,14,17,13,20,18,16,11,10,9,5,3,4,4,0
2022-04-12 22:00:00,2,3,3,4,4,3,0,2,3,4,1,4,2,1,5,6,3,0,5,5,5,8,6,5,7,6,5,5,6,7,7,6,3,3,4,9,7,5,2,2,2,1,2,3,2,0,0,1,3,5,4,4,0,0,4,7,13,14,19,21,16,14,11,11,7,4,2,1,0
2022-04-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,5,2,4,7,4,1,0,0,1,0,0,1,0,0,2,0,2,1,4,3,3,4,5,6,7,5,10,11,8,6,4,5,3,2,2,1,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
