Unnamed: 0,1_흥안운수상계4동종점,2_흥안운수종점,3_불암현대아파트,4_동아불암아파트,5_불암대림아파트,6_상계벽산아파트,7_상계역,8_중계주공3단지,9_중계주공4단지,10_중계1동주민센터,11_은행사거리,12_중계주공10단지.중계건영3차아파트,13_노원구민체육센터,14_목련아파트상가,15_중계목화아파트4단지,16_노원경찰서,17_하계1동주민센터,18_골마을근린공원,19_하계역,20_하계장미아파트,21_경춘선숲길방문자센터,22_청솔7단지앞,23_한천중학교,24_서울과학기술대앞,25_공릉동.동신아파트앞,26_원자력병원입구,27_안마을,28_두산힐스빌아파트,29_태릉사거리,30_묵동구길,31_묵1동주민센터입구.먹골역,32_먹골역,33_한국전력동부지사,34_지하철7호선중화역,35_국민은행중화동지점,36_중랑역.동부시장,37_중랑교,38_삼육서울병원,39_시조사삼거리,40_떡전교사거리.동대문노인복지관,41_청량리미주상가앞,42_청량리역환승센터,43_동대문중앙새마을금고,44_제기동주민센터.서울약령시앞,45_청량리수산시장,46_청량리역환승센터,47_서울성심병원,48_휘경동입구,49_삼육서울병원,50_중랑교,51_중랑역.동부시장,52_중화동한신아파트,53_지하철7호선중화역,54_한국전력동부지사,55_먹골역,56_묵1동주민센터입구.먹골역,57_묵동구길,58_태릉사거리,59_두산힐스빌아파트,60_안마을,61_원자력병원공릉동삼익2차아파트,62_동부아파트,63_서울과학기술대앞,64_경기기계공업고등학교,65_경춘선숲길방문자센터,66_하계미성아파트,67_하계미성아파트.을지병원,68_한성여객종점,69_대진고등학교,70_서울온천,71_노원경찰서.혜성여고,72_하계현대아파트,73_롯데마트,74_노원구민체육센터,75_롯데우성아파트,76_은행사거리,77_중계1동주민센터,78_중계주공4단지,79_중계주공2단지,80_상계역,81_상계역,82_불암대림아파트,83_상계시장,84_동아불암아파트,85_흥안운수종점,86_흥안운수상계4동종점
2022-03-28 19:00:00,2,8,10,11,12,13,48,45,40,17,21,19,20,17,15,17,19,15,16,17,17,0,18,19,20,18,18,17,18,16,12,11,10,12,11,10,8,8,5,2,3,3,3,1,10,25,26,25,21,24,26,25,24,20,19,24,25,23,24,22,21,23,24,22,23,25,53,53,53,43,39,35,38,36,29,24,32,29,15,13,18,15,13,7,3,0
2022-03-28 20:00:00,4,5,4,4,5,7,29,25,22,12,17,18,14,20,21,19,21,16,19,18,18,10,17,19,19,17,15,16,16,17,15,14,12,11,8,9,6,5,3,2,1,2,4,3,4,16,16,10,16,14,20,19,19,17,17,19,21,18,17,13,12,14,15,7,15,15,34,33,28,28,27,17,19,15,14,13,20,19,28,19,24,10,20,11,7,0
2022-03-28 21:00:00,1,5,7,8,3,10,19,19,17,19,20,21,20,21,20,18,21,19,13,16,17,16,9,14,13,13,13,12,13,11,11,9,8,7,4,4,2,2,2,1,0,3,2,3,6,9,10,11,13,16,19,17,14,14,14,17,17,15,16,17,15,16,15,19,14,16,25,13,23,20,17,26,25,21,17,13,21,22,18,16,16,17,15,9,4,0
2022-03-28 22:00:00,1,1,0,3,4,3,18,17,15,24,47,49,50,19,49,48,46,41,29,27,21,26,18,23,25,23,25,22,15,15,12,10,9,8,7,5,2,3,2,1,1,1,0,1,1,6,7,8,6,10,10,9,10,11,9,10,11,9,8,9,8,9,10,10,14,15,23,13,22,21,20,19,13,17,17,24,45,44,39,23,28,24,18,11,9,0
2022-03-28 23:00:00,0,2,1,3,0,4,13,11,9,6,8,8,0,7,9,1,0,9,7,10,8,0,7,8,10,11,11,10,10,9,10,11,12,10,9,6,6,3,2,1,0,0,1,0,1,7,10,7,12,13,17,15,12,9,10,11,12,14,11,10,6,8,10,6,11,9,19,17,16,16,14,13,10,12,8,7,8,8,7,6,12,11,9,6,4,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,3,6,8,6,1,14,14,15,16,17,16,0,14,16,10,18,0,10,17,15,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,2,4,5,4,3,4,5,7,4,6,7,5,4,4,8,6,0,6,6,5,7,5,0,4,7,6,17,13,12,11,10,8,9,10,11,8,8,6,5,0,4,4,3,0,0,4,5,6,7,7,8,11,13,14,15,13,14,12,13,14,13,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,3,5,5,8,10,11,14,18,19,16,17,19,18,15,18,15,15,16,10,9,11,12,9,6,7,9,11,9,8,10,8,10,9,8,10,11,14,13,12,12,11,4,2,2,3,2,2,3,2,3,5,8,6,6,6,4,9,8,5,6,6,8,8,6,11,8,13,7,11,10,10,11,8,9,11,15,21,25,11,5,2,1,1,0,0,0
2022-03-29 07:00:00,9,22,23,32,31,35,43,45,43,37,42,43,35,45,43,40,36,33,23,37,38,34,17,15,16,25,30,31,28,27,28,33,39,34,34,33,18,16,15,13,11,6,5,5,3,4,6,7,9,11,19,20,22,25,26,28,31,39,38,40,45,53,50,47,45,44,49,48,44,39,31,33,27,28,32,43,57,56,40,7,6,5,6,4,2,0
2022-03-29 08:00:00,10,16,17,19,16,21,34,32,32,24,27,29,32,33,32,35,38,38,27,33,33,29,23,19,19,21,28,26,20,31,36,48,53,56,49,46,37,34,30,28,20,9,8,3,4,9,10,9,12,16,28,28,30,30,26,27,26,35,37,34,35,38,32,23,26,24,31,32,31,27,27,24,19,20,19,24,32,29,32,10,11,9,4,4,2,0
2022-03-29 09:00:00,5,9,8,12,11,15,20,24,23,20,18,21,17,21,21,27,28,28,17,21,17,22,18,20,17,19,20,20,17,16,14,17,16,13,14,12,11,10,9,12,8,3,2,1,3,5,5,6,7,6,13,12,11,14,14,16,17,21,21,18,22,19,12,11,10,8,12,13,10,13,17,14,16,15,14,9,15,17,15,7,9,7,5,4,2,0
2022-03-29 10:00:00,5,6,7,11,12,11,13,14,15,13,15,16,14,15,16,18,19,17,17,19,20,15,19,17,16,15,16,16,15,11,15,19,19,19,19,17,15,12,10,12,9,5,4,2,3,6,9,2,8,7,12,14,15,14,11,11,12,14,14,14,14,18,14,9,16,14,16,15,15,16,13,17,12,17,17,14,16,12,14,11,9,8,5,4,0,0
2022-03-29 11:00:00,4,5,6,12,10,11,19,24,22,12,16,17,18,17,15,16,17,16,11,12,12,8,11,13,11,13,14,15,14,11,11,14,11,10,9,10,9,10,9,8,5,6,5,5,9,10,8,9,11,10,15,14,14,10,12,12,12,13,16,14,14,15,14,16,14,12,19,19,18,17,18,19,21,19,20,16,20,19,11,10,7,8,6,4,1,0
2022-03-29 12:00:00,3,7,9,11,11,16,20,19,20,18,21,24,18,19,24,22,24,20,16,14,16,16,16,18,18,22,24,21,20,21,19,18,16,15,16,11,9,10,9,8,6,3,5,7,9,12,9,10,17,13,14,10,11,10,12,12,14,16,15,20,22,19,19,19,13,17,28,27,26,17,25,24,23,22,21,11,16,15,15,7,6,5,4,3,2,0
2022-03-29 13:00:00,4,9,8,11,13,17,27,27,29,21,23,24,24,20,23,27,26,26,17,19,14,13,15,18,20,21,21,20,18,17,18,18,16,17,18,19,16,15,12,11,6,4,2,4,11,19,20,19,20,18,29,25,23,23,21,22,24,25,24,28,26,23,22,15,21,21,28,27,24,21,23,22,23,22,21,15,15,12,11,7,10,8,10,8,4,0
2022-03-29 14:00:00,3,7,8,12,13,15,19,19,19,17,17,15,16,16,15,16,19,24,22,22,20,21,21,23,20,23,18,18,17,16,15,15,16,20,19,13,6,9,8,7,5,3,0,5,12,16,13,11,18,16,23,15,18,17,18,19,14,16,15,16,16,18,22,20,23,22,32,33,32,33,31,30,32,28,26,22,23,23,20,11,13,15,10,8,5,0
2022-03-29 15:00:00,4,7,8,9,10,10,20,24,25,23,20,21,21,21,20,31,33,26,31,20,20,26,30,31,30,31,31,29,21,19,17,16,17,19,17,11,9,8,11,9,8,2,2,5,10,14,14,12,17,14,18,24,26,29,31,32,34,32,19,32,28,25,29,36,30,29,41,39,39,38,45,45,46,34,42,27,27,26,22,19,20,16,14,10,4,0
2022-03-29 16:00:00,5,9,10,15,20,19,33,37,32,34,45,44,43,48,47,49,51,53,47,51,46,44,45,42,40,35,31,27,29,24,23,21,20,21,23,13,12,11,6,7,6,3,7,6,12,16,20,21,27,28,29,27,26,21,19,18,23,23,23,22,22,25,30,46,41,32,41,42,41,42,45,43,41,42,44,42,51,49,43,30,32,29,25,19,12,0
2022-03-29 17:00:00,7,9,11,17,17,24,54,53,44,19,22,26,26,35,33,32,30,30,20,23,23,17,24,24,23,38,35,34,30,25,25,26,25,25,20,16,13,10,8,6,2,2,4,4,12,25,26,16,19,20,23,22,23,22,21,23,26,32,32,29,27,26,31,30,29,29,45,46,49,49,50,50,49,47,44,37,33,30,27,15,23,22,17,14,9,0
2022-03-29 18:00:00,3,9,5,14,15,19,41,39,32,24,26,27,26,28,29,32,31,31,32,38,35,34,34,33,30,27,28,28,22,19,17,18,19,18,17,14,12,10,8,9,7,3,3,9,21,25,29,31,35,36,42,40,32,31,28,30,30,31,29,28,26,26,28,30,28,29,43,44,42,43,40,40,39,40,38,30,31,29,31,23,24,19,14,7,4,0
2022-03-29 19:00:00,7,12,15,17,18,18,34,33,29,20,22,22,18,24,23,22,21,18,17,18,17,8,10,18,20,19,18,10,17,15,15,15,14,12,14,9,7,5,4,3,2,3,3,2,7,19,20,16,22,23,27,27,27,28,26,36,35,37,38,34,27,27,37,19,33,30,52,52,50,46,45,41,39,35,27,18,24,20,22,14,22,21,19,8,5,0
2022-03-29 20:00:00,1,2,2,6,5,8,22,22,20,15,23,24,20,25,23,21,19,21,18,16,13,0,15,17,19,16,14,13,11,9,11,8,6,6,6,4,5,4,3,1,1,2,0,3,4,12,13,12,13,17,19,18,21,17,17,19,17,19,17,17,17,16,19,18,14,14,25,25,26,24,23,22,23,20,16,17,19,18,16,13,15,14,12,7,5,0
2022-03-29 21:00:00,2,4,5,8,2,4,22,22,20,17,24,25,26,22,21,20,18,18,16,11,16,15,16,14,13,11,10,9,14,6,8,6,9,6,1,5,4,3,1,1,1,0,1,2,2,10,11,12,17,19,23,20,23,17,15,20,18,18,18,17,16,17,16,17,14,15,28,27,23,22,22,21,18,16,20,19,26,22,19,11,11,10,7,4,2,0
2022-03-29 22:00:00,0,10,2,11,0,10,17,18,17,32,53,54,55,54,53,50,49,49,30,31,28,18,0,26,22,19,17,16,15,13,13,12,10,9,8,4,3,0,3,1,1,3,2,3,4,8,14,13,16,17,19,14,12,9,8,11,11,12,12,15,12,15,18,20,17,16,32,24,31,29,27,26,26,24,22,31,48,47,42,19,19,17,13,9,5,0
2022-03-29 23:00:00,0,3,0,0,2,2,9,10,9,8,8,8,2,9,8,9,10,9,8,12,6,0,11,8,9,9,10,9,9,8,11,10,10,8,7,7,6,4,3,2,1,2,1,1,1,3,3,8,4,7,11,12,13,10,9,11,11,12,11,13,10,10,12,11,12,11,28,27,26,21,14,13,20,17,15,8,11,4,4,6,7,5,5,2,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,3,5,6,8,2,12,4,15,15,5,0,0,16,18,5,19,0,18,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,2,1,2,3,2,4,4,6,0,1,4,5,6,7,8,6,7,7,6,3,5,6,0,5,14,6,7,12,10,9,8,7,7,6,8,6,7,1,4,2,4,4,3,0,1,5,6,0,1,7,3,7,7,8,9,8,7,0,6,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,1,4,5,6,8,6,9,11,13,17,18,19,19,13,15,17,13,16,11,8,13,7,11,10,10,11,14,14,12,12,9,11,10,10,9,9,7,3,8,7,3,5,3,1,2,2,3,4,5,6,7,9,7,11,10,10,10,11,12,10,12,13,12,9,11,11,14,14,13,12,11,13,13,12,11,11,21,20,25,4,2,0,1,2,0,0
2022-03-30 07:00:00,9,17,17,22,22,34,44,48,45,34,42,43,36,44,47,44,42,34,19,39,24,33,13,12,13,20,23,24,23,18,20,21,23,24,25,22,22,19,17,13,11,8,7,9,8,7,5,5,5,6,15,17,24,25,27,30,33,40,42,44,32,45,43,38,48,48,48,48,48,42,34,33,26,27,34,39,48,53,36,9,6,8,5,5,1,0
2022-03-30 08:00:00,15,18,20,26,22,22,30,31,39,23,29,31,33,36,34,40,44,40,25,33,34,32,21,20,22,23,29,30,28,24,22,26,31,29,31,25,23,22,19,17,15,9,6,2,3,8,8,10,15,16,20,24,22,20,21,22,26,35,36,38,35,37,32,25,26,22,29,28,29,26,24,27,27,29,25,22,24,26,30,10,11,8,7,5,3,0
2022-03-30 09:00:00,8,10,6,16,10,16,20,22,21,17,18,20,20,22,22,35,35,28,17,23,22,22,17,16,17,23,26,26,22,19,24,26,24,22,19,17,17,16,14,13,8,3,2,2,2,5,5,4,6,7,10,10,10,5,11,13,15,19,14,16,15,14,11,12,13,11,14,13,13,15,15,14,13,12,11,11,19,22,23,6,7,9,7,4,1,0
2022-03-30 10:00:00,3,5,6,12,14,10,13,16,18,19,21,20,18,16,18,22,25,24,23,23,14,0,24,22,22,21,23,23,20,18,18,16,15,10,11,11,10,9,9,7,6,4,2,2,5,5,6,6,7,7,10,9,12,10,8,10,10,12,12,11,12,11,8,9,7,9,19,14,13,13,12,11,13,12,10,12,17,10,16,7,8,2,5,4,3,0
2022-03-30 11:00:00,2,5,6,11,13,10,14,14,13,13,18,19,16,16,15,18,17,15,13,13,11,0,12,12,12,10,14,16,15,14,11,12,11,9,16,11,5,10,8,6,8,3,0,3,5,10,7,6,7,12,12,12,15,12,11,12,13,15,16,14,13,12,12,13,16,14,21,22,20,24,29,29,31,32,31,27,11,9,12,7,9,10,9,6,2,0
2022-03-30 12:00:00,2,7,4,12,11,10,16,16,16,12,18,19,20,13,21,27,26,26,24,25,26,15,22,16,15,17,18,16,13,14,14,12,16,14,17,13,12,10,8,7,4,2,2,4,7,8,11,12,15,17,19,17,18,18,20,23,13,17,16,17,16,16,15,12,16,14,21,22,18,22,23,20,15,14,13,25,27,25,18,15,13,11,9,6,1,0
2022-03-30 13:00:00,5,6,7,11,15,22,26,29,27,28,32,33,10,33,30,31,32,29,18,21,18,19,21,19,23,19,19,18,16,14,16,16,11,12,11,9,10,8,7,4,7,4,2,4,10,13,14,16,15,18,18,18,22,20,15,21,22,25,24,26,27,25,21,20,23,21,26,20,27,27,27,28,28,25,24,22,20,17,15,12,13,12,11,7,4,0
2022-03-30 14:00:00,5,9,10,15,13,13,19,24,22,21,25,27,26,25,24,24,25,23,19,20,26,25,17,24,19,17,17,19,18,17,17,16,17,17,18,15,10,13,11,9,6,3,2,3,8,12,14,16,19,19,21,19,19,22,20,19,20,17,12,18,19,20,22,24,21,19,24,25,23,20,21,19,19,17,17,14,16,20,19,11,10,10,8,5,1,0
2022-03-30 15:00:00,3,5,3,8,9,11,25,26,15,19,18,18,19,20,20,53,55,23,50,17,15,15,38,38,35,39,43,40,30,27,26,22,20,18,14,7,6,6,3,5,4,1,1,4,9,15,17,14,18,20,26,22,25,25,25,22,25,17,23,17,21,22,23,40,35,32,38,30,39,43,53,51,50,49,48,44,22,23,22,16,18,18,15,12,3,0
2022-03-30 16:00:00,4,7,8,13,17,21,32,44,34,42,49,49,22,27,49,49,32,44,31,51,47,32,47,44,40,41,37,31,23,18,18,17,14,13,15,10,10,12,9,7,3,2,3,4,6,14,17,20,26,27,33,32,36,32,31,33,32,31,28,29,26,31,37,35,38,34,39,40,44,46,49,49,48,33,49,35,52,50,48,27,30,27,23,21,13,0
2022-03-30 17:00:00,2,8,7,13,17,23,46,47,47,33,22,22,22,21,20,24,25,21,20,22,23,16,24,23,21,26,28,26,27,26,21,24,23,19,18,12,11,7,6,4,4,3,4,5,14,27,28,26,25,28,36,24,27,25,25,24,24,28,27,23,21,20,27,34,33,29,46,34,47,46,46,46,46,45,39,22,27,20,23,19,21,18,14,7,4,0
2022-03-30 18:00:00,2,7,11,14,15,18,41,38,32,23,26,27,25,30,32,32,34,31,20,22,22,23,23,22,20,21,23,21,20,19,17,19,19,16,14,9,7,9,8,6,4,2,3,10,18,28,35,36,38,39,46,42,40,34,29,32,29,31,28,32,25,31,38,42,36,33,50,47,48,43,42,40,38,34,34,26,35,34,29,15,20,15,13,7,2,0
2022-03-30 19:00:00,6,9,8,12,7,10,37,35,32,18,22,22,21,23,21,20,17,22,21,20,19,10,21,21,17,19,20,18,16,15,16,12,10,8,9,8,7,3,7,5,2,1,2,2,5,16,19,18,19,16,27,22,22,21,18,27,25,27,26,19,15,19,19,20,19,16,40,39,46,41,37,35,36,33,27,18,25,24,18,13,18,16,14,6,4,0
2022-03-30 20:00:00,1,2,4,4,5,8,22,20,15,12,17,18,16,16,10,17,18,18,11,12,9,11,11,10,11,10,9,8,6,7,8,7,7,7,6,5,4,3,0,1,1,2,1,1,2,17,20,21,15,22,23,20,20,17,20,21,18,19,15,14,10,10,12,9,10,11,38,36,34,29,22,21,20,16,20,16,19,17,15,11,20,21,13,7,4,0
2022-03-30 21:00:00,2,4,3,5,4,5,18,18,11,13,20,18,19,19,15,17,15,15,12,14,13,13,11,12,13,12,11,11,14,10,14,16,17,15,11,9,7,2,1,4,3,2,1,1,4,11,13,9,9,14,19,16,12,9,11,15,14,18,15,17,15,17,18,20,17,17,27,28,28,27,25,19,27,25,21,15,20,17,13,11,13,11,7,5,1,0
2022-03-30 22:00:00,2,4,1,3,4,5,20,19,21,37,51,40,49,46,35,45,43,37,29,25,23,0,21,24,22,20,17,15,12,10,15,11,10,10,8,7,5,5,4,2,1,2,0,1,3,5,5,8,9,9,14,15,17,17,15,18,16,17,15,10,9,11,11,0,11,11,26,23,24,29,27,26,27,22,22,33,49,35,44,20,22,16,14,9,3,0
2022-03-30 23:00:00,0,2,0,0,0,3,10,8,7,11,11,12,0,7,13,7,8,14,14,16,15,8,14,14,14,13,11,9,9,10,11,12,13,12,9,5,7,6,4,4,3,2,1,0,3,6,7,8,5,9,12,14,14,12,10,12,12,13,10,10,5,10,9,5,6,5,17,15,13,15,11,13,11,10,8,7,6,5,5,6,7,5,5,3,1,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,3,6,8,9,3,15,5,17,16,16,15,5,15,17,4,18,0,16,15,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,2,2,4,3,4,5,7,6,4,6,6,5,6,7,8,3,7,5,7,6,5,6,6,4,7,5,13,14,9,14,14,14,14,13,10,5,9,1,4,6,5,3,1,2,4,5,2,0,8,9,11,10,12,13,0,11,10,0,11,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,2,4,0,6,7,7,11,12,14,11,15,16,17,12,18,20,19,18,10,8,9,8,6,5,4,9,11,10,9,11,11,10,12,10,11,9,7,7,8,7,6,4,2,0,2,3,4,2,1,2,4,7,6,8,8,7,8,11,12,11,7,12,12,9,7,8,13,3,12,10,10,6,5,0,11,12,15,17,14,5,3,2,1,0,0,0
2022-03-31 07:00:00,8,14,13,24,20,27,41,43,42,33,34,38,42,44,45,38,36,31,25,34,15,31,11,11,13,21,27,30,26,20,18,19,19,23,25,25,18,17,14,15,14,6,3,6,6,5,6,5,5,6,10,11,13,15,15,16,20,24,26,35,47,54,54,47,52,50,52,50,47,37,32,31,25,21,25,28,47,57,34,9,6,5,6,4,1,0
2022-03-31 08:00:00,14,17,20,23,17,21,26,28,32,26,29,30,29,29,29,35,25,36,27,37,38,34,23,17,20,26,32,33,32,35,33,37,40,43,47,42,36,33,32,27,17,11,8,5,5,7,10,9,11,13,21,22,24,21,19,21,20,21,21,22,25,29,26,19,23,21,24,24,24,21,20,22,21,21,20,23,33,38,36,8,12,11,10,5,4,0
2022-03-31 09:00:00,8,11,10,15,18,16,16,18,20,20,20,18,17,20,20,23,17,27,18,20,22,25,22,19,16,17,18,18,18,18,16,19,18,19,20,15,18,13,13,14,10,6,5,2,4,5,8,9,18,19,22,18,17,14,14,14,14,15,13,12,15,17,12,14,13,12,21,13,20,18,19,17,19,19,19,12,15,14,13,7,9,8,5,4,2,0
2022-03-31 10:00:00,5,8,5,12,13,8,12,13,12,13,13,15,15,16,16,18,20,21,15,17,18,15,19,11,18,19,19,15,16,15,16,17,18,15,16,14,14,16,14,13,8,5,2,2,4,5,6,3,7,6,8,9,9,10,13,11,12,15,16,14,15,13,12,7,9,8,17,11,14,14,15,15,11,8,14,17,15,16,16,12,10,10,6,4,1,0
2022-03-31 11:00:00,4,8,5,10,12,10,10,12,13,11,13,13,16,16,17,19,19,19,11,10,9,6,10,12,10,14,14,15,14,12,12,13,13,13,15,14,9,11,9,13,9,5,3,4,12,15,6,0,5,8,10,10,7,5,6,11,14,18,21,18,15,13,14,15,19,17,22,17,19,17,19,20,15,12,21,15,18,16,12,8,7,3,6,5,3,0
2022-03-31 12:00:00,5,8,10,15,16,18,21,22,22,22,24,25,24,24,23,25,24,24,15,17,12,0,14,17,15,17,15,13,12,12,11,8,10,9,8,7,5,5,7,6,4,2,1,3,5,10,13,14,16,17,18,13,15,13,17,16,16,22,24,23,18,14,15,0,17,15,17,22,21,19,19,19,22,21,20,20,22,14,13,10,8,6,5,2,1,0
2022-03-31 13:00:00,4,6,7,10,11,13,25,25,25,18,20,18,19,22,19,20,20,19,16,19,20,21,20,21,22,17,17,17,14,12,15,10,15,12,12,12,11,11,8,9,7,3,2,6,5,9,10,8,8,9,14,16,17,14,15,17,16,19,18,18,17,17,17,18,17,16,23,19,22,19,19,21,22,21,19,15,19,12,14,11,14,13,11,6,3,0
2022-03-31 14:00:00,5,6,6,9,10,13,20,24,24,22,25,25,26,25,26,26,25,27,19,21,20,16,22,18,18,21,22,18,15,17,18,20,18,18,20,13,12,12,9,8,6,3,0,4,8,12,10,13,12,12,14,12,13,12,13,14,13,17,17,18,19,23,25,29,24,20,24,26,22,26,25,22,25,21,23,21,39,37,32,28,28,30,29,21,8,0
2022-03-31 15:00:00,1,6,8,10,10,11,19,25,24,21,16,18,18,20,27,53,22,52,47,22,21,25,35,40,40,37,33,33,31,21,19,20,21,20,19,8,6,7,6,7,4,1,6,5,10,19,21,22,27,29,36,34,33,30,24,27,31,34,29,25,24,21,27,36,40,36,45,45,43,42,47,48,46,45,41,38,38,43,37,21,20,17,17,14,10,0
2022-03-31 16:00:00,5,7,8,11,13,18,37,41,40,29,30,29,26,29,26,36,33,40,31,44,40,29,48,43,32,28,28,29,30,30,32,31,30,24,23,11,7,5,3,2,6,3,3,7,11,21,13,20,19,20,19,16,19,17,18,16,19,19,17,17,18,20,26,29,30,26,41,43,46,46,49,39,50,47,45,34,48,47,44,29,26,22,16,11,5,0
