Unnamed: 0,1_서부운수기점,2_북가좌119안전센터,3_연서중학교입구,4_와산교,5_새절역.숭실고입구,6_응암오거리,7_은평문화예술정보학교,8_응암초등학교,9_명지전문대.충암중고등학교,10_명지중고등학교,11_명지대입구.서울무용센터,12_두산아파트,13_서대문문화체육회관,14_서대문구보건소별관,15_정원여중,16_홍은현대아파트.스위스그랜드호텔,17_유진상가,18_문화촌현대아파트,19_서울여자간호대학,20_유원하나아파트,21_홍지문.옥천암,22_상명대입구.석파랑,23_하림각,24_자하문터널입구.석파정,25_경기상고,26_신교동,27_통인시장종로구보건소,28_경복궁역,29_세종문화회관,30_서린동.SK서린빌딩,31_KT광화문지사,32_경복궁역,33_통인시장종로구보건소,34_효자동,35_경기상고,36_자하문터널입구.석파정,37_하림각,38_상명대입구.세검정교회,39_홍지문,40_유원하나아파트,41_서울여자간호대학,42_문화촌현대아파트,43_유진상가,44_홍은현대아파트,45_정원여중.스위스그랜드호텔,46_서대문문화체육회관입구,47_홍연2교두산아파트앞,48_명지대입구.신원지벤스타,49_명지중고등학교,50_명지전문대.충암중고등학교,51_응암초등학교,52_은평문화예술정보학교,53_응암오거리,54_새절역.숭실고입구,55_와산교,56_북가좌119안전센터,57_서부운수기점(가상)
2022-03-05 04:00:00,0,0,0,1,1,3,0,1,0,3,0,2,5,3,4,0,2,4,7,0,6,0,0,3,2,5,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,2,1,0,1,2,2,3,1,3,2,4,3,2,3,3,3,2,4,7,8,5,6,6,4,0,5,4,2,1,0,4,3,1,3,2,2,0,0,0,1,3,3,2,0,3,3,0,0,5,6,8,10,9,2,0,0,0
2022-03-05 06:00:00,0,1,0,0,5,5,4,3,2,6,6,5,3,5,5,0,3,3,6,5,6,9,4,10,4,9,8,3,2,0,2,4,3,1,2,3,0,1,0,4,7,4,8,7,7,6,2,5,2,3,3,3,4,2,2,0,0
2022-03-05 07:00:00,0,0,1,0,3,6,6,7,6,6,8,7,7,7,2,8,9,9,9,10,8,8,9,6,0,6,5,5,1,2,3,4,2,4,3,4,3,2,1,1,4,1,3,0,1,3,4,0,5,1,6,8,7,2,0,0,0
2022-03-05 08:00:00,1,2,1,2,5,6,7,5,8,11,14,15,11,11,12,10,12,12,18,20,21,9,11,11,20,18,16,12,4,1,7,9,9,6,5,4,6,1,7,2,6,5,4,0,5,6,5,5,4,2,5,5,4,1,0,0,0
2022-03-05 09:00:00,0,1,1,2,6,10,11,9,8,8,9,8,8,9,7,11,11,12,17,18,18,13,16,14,13,16,11,11,2,2,3,7,5,3,4,5,6,6,7,6,6,4,5,4,9,8,8,9,7,5,0,4,5,1,1,1,0
2022-03-05 10:00:00,1,2,0,3,9,10,9,10,7,9,11,12,11,10,5,9,8,8,12,13,13,12,13,16,17,20,18,13,4,2,5,7,1,7,8,0,7,6,9,7,5,6,6,3,7,7,9,12,10,9,5,11,8,3,4,2,0
2022-03-05 11:00:00,1,1,2,0,3,5,5,6,7,9,15,16,14,16,14,12,15,16,22,21,15,23,25,22,14,21,20,17,4,1,5,7,8,9,8,7,7,6,8,8,9,11,10,11,13,12,17,16,14,12,12,10,8,1,2,0,0
2022-03-05 12:00:00,1,3,4,1,7,6,8,6,10,12,13,12,11,9,9,8,8,8,19,19,20,18,18,20,13,14,19,16,10,0,5,7,10,12,9,13,13,12,14,11,16,11,9,9,9,12,11,10,10,16,15,13,8,5,4,0,0
2022-03-05 13:00:00,2,1,2,0,8,10,9,8,9,13,17,21,17,12,11,12,14,18,25,27,28,27,19,24,24,23,19,10,8,2,6,11,10,10,11,10,12,9,11,13,15,12,12,12,13,12,11,10,8,9,8,5,5,4,1,0,0
2022-03-05 14:00:00,1,2,2,3,6,6,8,7,8,9,11,13,10,10,6,11,11,10,15,15,15,17,16,16,5,21,15,6,1,0,10,10,9,11,10,5,10,10,12,5,8,4,6,8,8,13,10,9,7,9,6,9,6,3,2,0,0
2022-03-05 15:00:00,1,2,2,2,5,6,0,7,9,7,8,14,14,13,14,13,13,15,23,26,28,26,25,26,27,23,17,9,1,0,7,9,12,11,4,10,12,11,11,10,9,12,10,12,13,13,13,9,9,6,8,5,3,2,1,0,0
2022-03-05 16:00:00,1,0,2,0,15,16,17,13,9,11,10,10,8,7,9,9,5,7,10,12,11,14,15,17,18,17,14,8,7,4,14,23,23,24,23,25,28,28,25,25,20,21,20,19,19,18,17,15,15,10,10,10,9,2,0,0,0
2022-03-05 17:00:00,2,2,0,3,12,11,16,10,10,10,11,11,10,11,11,9,8,9,11,12,0,10,10,12,13,14,12,5,1,0,14,17,18,16,15,17,18,16,19,17,13,13,12,11,12,12,11,11,10,11,10,7,5,3,3,5,0
2022-03-05 18:00:00,2,0,1,4,6,5,9,12,12,13,16,13,17,17,11,10,13,11,10,10,5,10,9,8,0,7,11,4,0,0,14,17,18,19,17,19,19,18,20,18,15,12,13,12,18,22,20,17,13,15,16,13,8,2,1,0,0
2022-03-05 19:00:00,0,1,0,0,6,6,8,9,11,11,9,8,3,7,16,14,8,7,8,3,7,9,0,7,8,9,7,6,4,2,8,13,18,18,3,13,13,17,14,9,10,8,10,8,11,9,8,6,4,3,1,2,2,1,2,0,0
2022-03-05 20:00:00,1,2,0,4,12,13,12,10,7,1,3,5,6,6,5,2,7,6,4,4,3,5,1,6,0,5,3,3,0,0,9,15,18,16,0,19,17,16,12,12,9,8,4,7,8,6,7,6,4,3,3,2,1,0,2,1,0
2022-03-05 21:00:00,1,0,0,0,0,3,5,6,6,3,5,7,0,5,4,4,5,6,4,3,0,3,4,3,2,2,4,2,1,0,10,15,16,12,14,18,9,0,17,13,10,11,6,8,7,7,10,10,9,8,7,5,1,0,0,0,0
2022-03-05 22:00:00,0,1,0,0,2,3,3,4,4,5,4,4,3,0,4,3,3,4,4,0,0,0,3,0,2,0,2,0,1,0,5,12,8,13,12,10,10,9,8,9,7,8,10,0,8,7,8,6,4,2,3,0,2,2,3,1,0
2022-03-05 23:00:00,0,0,0,1,0,2,0,2,0,3,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,0,5,10,8,6,5,4,7,6,5,0,6,6,0,5,4,1,3,3,2,1,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,1,2,0,0,0,0,1,0,3,1,2,0,2,0,3,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,2,3,0,0,0,4,2,1,0,3,0,4,3,2,2,1,1,0,2,3,3,0,3,4,4,3,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,3,2,4,6,0,0,4,1,0,0,0
2022-03-06 06:00:00,0,0,0,4,2,1,0,1,2,4,5,2,4,6,5,0,0,4,7,6,7,0,6,6,6,6,0,2,1,0,1,2,1,0,0,0,1,0,0,2,3,0,2,0,4,7,7,0,6,3,5,6,4,1,0,0,0
2022-03-06 07:00:00,0,2,0,0,2,2,1,2,4,4,4,1,0,5,6,5,1,2,7,8,7,4,6,9,0,7,6,4,1,0,3,6,5,2,0,1,0,0,0,2,4,1,3,4,5,0,3,0,0,2,6,5,2,1,0,0,0
2022-03-06 08:00:00,1,0,0,1,5,5,5,6,5,7,8,9,8,5,6,3,5,5,6,9,8,7,9,5,6,9,8,2,3,0,4,6,5,5,4,3,3,2,0,2,4,1,0,0,1,4,5,4,1,1,3,2,2,1,0,0,0
2022-03-06 09:00:00,0,0,1,2,3,0,1,3,6,9,8,8,6,5,1,7,6,7,10,13,11,0,10,12,6,11,8,5,0,0,4,5,5,0,0,4,3,0,2,1,3,3,4,2,5,6,8,2,6,2,3,4,2,0,0,0,0
2022-03-06 10:00:00,0,1,1,0,5,4,7,8,7,9,11,13,12,13,14,10,15,13,14,12,14,13,11,9,9,10,4,4,0,0,5,7,6,5,0,0,6,5,3,1,3,4,4,0,7,8,7,8,6,6,7,2,6,1,0,0,0
2022-03-06 11:00:00,0,0,0,1,0,1,1,2,4,4,8,0,7,7,9,10,7,9,13,12,13,14,11,10,12,16,14,4,0,0,4,11,10,0,2,3,4,2,3,5,2,8,9,10,10,3,10,4,3,6,5,1,0,2,1,0,0
2022-03-06 12:00:00,0,1,0,3,4,3,5,6,6,8,12,10,12,10,9,8,6,14,19,21,18,12,18,13,17,10,15,8,1,0,2,8,12,11,12,6,9,11,12,11,8,8,5,0,8,6,7,3,5,4,1,5,4,2,0,0,0
2022-03-06 13:00:00,1,0,0,0,0,2,4,3,5,7,11,6,8,8,9,6,8,7,13,16,17,18,19,18,16,15,12,8,1,0,4,9,10,10,8,10,9,5,10,7,6,4,4,5,7,8,7,8,9,10,9,10,6,4,2,1,0
2022-03-06 14:00:00,1,2,2,3,5,6,6,9,10,9,14,11,7,15,16,12,10,11,15,17,16,19,18,14,13,14,12,9,0,0,7,12,14,15,14,14,14,13,3,10,9,8,9,8,9,6,5,5,6,8,11,9,8,0,1,0,0
2022-03-06 15:00:00,1,2,3,0,6,5,8,10,9,12,13,10,10,8,0,8,10,9,12,13,13,12,11,10,0,9,8,6,0,0,10,11,12,12,10,10,11,10,7,9,11,11,9,9,12,11,10,7,5,4,0,6,4,3,0,2,0
2022-03-06 16:00:00,2,1,2,4,5,5,4,6,5,7,4,4,5,8,9,8,6,5,10,14,13,10,10,7,12,9,11,9,2,1,6,14,15,15,17,17,18,0,17,14,12,9,10,9,11,12,11,10,10,11,5,10,7,2,1,0,0
2022-03-06 17:00:00,1,2,2,5,8,7,6,5,4,6,6,5,7,8,3,0,6,5,7,9,10,0,12,10,9,10,8,7,0,0,8,15,16,12,12,17,15,21,13,14,11,11,9,10,10,12,11,7,5,6,3,0,2,3,0,0,0
2022-03-06 18:00:00,0,0,0,0,6,7,5,5,7,9,8,7,6,5,4,3,10,9,9,7,6,5,9,8,0,10,8,7,0,0,8,10,14,12,12,16,15,15,13,12,13,11,14,3,17,19,15,14,11,11,9,9,4,2,1,1,0
2022-03-06 19:00:00,1,0,0,1,8,8,12,10,8,7,6,3,4,3,3,4,6,7,7,2,0,8,0,6,0,5,4,2,1,0,8,9,7,6,5,10,10,17,17,16,12,11,8,7,6,7,8,4,5,2,4,3,2,0,0,0,0
2022-03-06 20:00:00,1,0,0,0,7,8,7,4,5,6,7,4,3,4,6,3,3,2,5,0,0,4,5,4,3,0,0,2,1,0,6,9,11,10,9,10,10,10,8,7,4,6,5,2,3,6,5,3,3,2,4,4,2,0,0,0,0
2022-03-06 21:00:00,2,0,0,1,10,9,7,5,4,5,7,8,5,7,6,6,4,6,6,0,5,5,2,2,3,0,2,6,0,1,11,14,13,0,13,15,7,0,7,13,9,7,9,6,8,10,8,7,4,6,0,5,4,2,0,1,0
2022-03-06 22:00:00,1,0,1,2,9,12,9,10,7,8,12,11,4,7,2,0,5,1,2,1,2,0,0,3,0,1,0,0,0,1,6,10,9,9,9,11,9,6,0,6,7,6,4,8,9,7,8,9,8,7,6,0,5,0,0,0,0
2022-03-06 23:00:00,0,0,0,0,2,6,6,5,6,4,3,2,0,3,0,0,0,0,0,4,0,3,1,0,0,2,1,2,0,2,5,7,4,6,3,4,0,5,0,4,4,3,2,2,1,4,0,5,5,6,0,3,3,1,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,2,3,8,2,9,10,11,14,16,0,17,19,5,17,5,24,25,26,0,0,0,24,25,21,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,1,1,0,1,2,2,2,2,4,5,5,5,4,5,3,5,4,5,10,11,2,9,9,10,9,10,9,8,5,1,2,3,0,2,0,3,4,2,3,2,4,5,5,1,6,0,4,5,6,5,8,8,4,1,0,0,0
2022-03-07 06:00:00,0,1,2,3,6,8,7,7,8,11,13,13,12,13,12,12,11,10,16,21,18,7,19,15,18,14,12,13,5,1,5,6,4,3,2,1,1,2,3,1,3,3,2,4,7,4,2,3,3,5,9,12,6,2,1,0,0
2022-03-07 07:00:00,3,5,6,2,7,16,15,14,10,16,18,20,17,19,21,26,27,28,44,53,55,53,52,51,32,28,25,20,15,3,9,34,34,29,5,6,5,2,6,5,10,13,21,23,29,28,32,32,20,9,12,11,9,1,1,0,0
2022-03-07 08:00:00,2,2,4,6,18,19,20,19,22,24,30,31,28,27,28,30,28,24,38,47,45,44,43,44,42,45,40,26,12,5,29,55,49,28,25,21,20,16,19,10,18,17,15,19,20,22,27,26,19,13,16,18,8,2,0,1,0
2022-03-07 09:00:00,0,2,1,3,30,37,38,33,8,10,14,14,10,10,13,7,14,14,16,17,16,10,15,16,28,26,23,15,7,4,12,17,12,14,12,13,11,14,25,24,27,27,31,32,38,39,29,36,31,8,7,4,14,2,1,0,0
2022-03-07 10:00:00,0,1,1,1,3,4,5,7,8,6,9,10,11,13,14,13,11,8,13,18,19,19,20,19,19,18,16,10,4,2,6,12,11,10,12,11,6,5,7,7,6,8,7,8,8,8,8,7,6,7,0,6,4,0,1,0,0
2022-03-07 11:00:00,1,0,0,2,9,17,5,7,29,31,30,10,29,12,11,9,11,13,14,15,14,14,14,12,11,11,10,8,4,2,8,10,4,12,5,11,8,6,6,7,6,3,5,4,7,8,8,9,7,17,4,16,4,1,0,0,0
2022-03-07 12:00:00,1,2,0,1,6,8,18,18,8,8,10,10,27,21,19,13,10,8,10,10,11,9,12,13,8,12,11,6,3,4,6,9,7,10,10,4,11,12,9,11,9,8,10,8,11,10,12,12,8,10,14,12,9,3,2,0,0
2022-03-07 13:00:00,1,1,2,4,15,19,18,14,10,11,15,16,9,8,8,10,9,8,12,15,10,13,11,12,13,15,13,5,4,2,7,9,10,9,8,9,9,8,13,13,14,12,14,15,17,16,14,17,11,7,7,11,8,2,1,0,0
2022-03-07 14:00:00,0,1,2,3,10,11,13,14,9,12,13,14,15,14,12,14,12,13,12,11,7,8,9,7,23,25,19,11,4,4,10,15,18,20,28,29,29,27,25,22,17,16,16,10,17,17,15,12,9,13,11,7,6,2,1,0,0
2022-03-07 15:00:00,1,2,2,3,4,10,13,12,18,22,24,22,19,18,20,19,20,19,10,12,11,11,3,13,12,11,12,8,4,5,9,12,15,21,30,30,31,27,31,26,23,15,14,15,15,16,19,16,17,26,27,25,18,7,4,3,0
2022-03-07 16:00:00,1,2,1,2,5,6,8,9,26,48,52,20,51,42,40,37,27,25,18,19,17,16,11,11,14,18,15,10,4,4,8,13,16,20,26,18,27,28,26,25,18,13,11,7,12,14,12,10,16,27,26,24,20,5,4,1,0
2022-03-07 17:00:00,0,0,1,3,18,21,18,17,13,15,17,16,14,15,14,13,15,14,13,15,16,14,15,16,17,22,21,17,6,9,20,24,25,24,23,24,26,24,26,24,17,15,15,20,24,26,23,20,20,19,17,14,11,3,0,2,0
2022-03-07 18:00:00,1,1,2,3,21,22,19,15,12,13,14,14,12,12,12,11,15,13,15,14,15,17,18,17,19,24,22,9,5,13,24,30,32,30,27,28,32,31,31,23,20,18,15,16,15,20,20,19,17,23,24,27,22,3,3,0,0
2022-03-07 19:00:00,1,2,4,3,13,12,12,10,10,9,10,10,9,8,8,7,10,9,10,8,3,6,6,7,5,7,6,5,2,11,17,22,22,21,20,23,22,24,23,18,11,10,11,11,12,13,11,8,8,8,9,4,4,2,1,0,0
2022-03-07 20:00:00,1,1,0,1,4,10,9,9,7,7,9,7,8,5,5,7,6,3,6,4,5,4,4,3,4,6,6,3,1,8,15,21,22,20,19,23,24,20,25,22,12,12,11,6,6,12,10,9,7,11,4,9,6,1,0,0,0
2022-03-07 21:00:00,0,0,0,0,4,6,2,5,5,6,7,6,5,5,6,3,4,5,3,5,0,4,2,1,3,3,5,3,1,6,14,26,19,23,20,18,19,22,20,16,9,9,10,9,10,10,10,11,9,9,8,6,7,1,2,0,0
2022-03-07 22:00:00,0,0,1,0,2,3,4,0,6,4,8,7,5,5,1,5,7,6,5,3,4,1,0,4,3,3,0,2,2,6,13,20,11,23,15,22,12,20,18,17,13,10,11,7,7,10,12,8,4,7,7,6,5,2,2,1,0
2022-03-07 23:00:00,0,0,0,1,2,0,3,0,0,0,4,3,2,3,0,0,0,2,2,0,3,1,0,0,0,0,1,0,0,1,4,9,8,5,0,9,8,7,7,6,3,3,5,3,3,0,4,2,0,0,1,0,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,2,6,1,8,10,12,14,15,16,19,21,5,17,18,25,25,26,0,0,0,25,24,23,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,1,0,1,2,3,3,2,3,5,3,6,5,6,7,7,6,6,9,11,9,10,6,0,5,7,9,7,6,0,2,2,1,3,0,1,2,0,1,2,4,5,5,0,2,0,4,0,5,5,6,7,6,1,0,0,0
2022-03-08 06:00:00,1,2,0,3,5,7,5,9,9,12,9,13,8,8,10,12,10,10,18,19,19,9,13,20,21,20,19,17,8,1,5,5,3,4,0,2,4,5,0,4,5,4,4,4,5,4,4,4,7,6,8,7,4,3,1,0,0
2022-03-08 07:00:00,2,3,4,4,11,15,11,16,18,23,25,24,23,26,27,30,28,30,42,45,46,45,45,42,24,20,18,13,7,2,8,20,17,10,5,2,2,2,4,5,12,14,23,25,32,35,38,32,12,7,9,7,6,1,1,0,0
2022-03-08 08:00:00,1,2,2,3,29,32,29,27,18,25,30,28,21,20,22,18,21,24,31,35,36,33,45,43,28,24,20,18,10,8,18,30,28,25,14,13,14,13,14,16,19,20,19,22,25,28,29,40,23,15,15,16,15,2,0,1,0
2022-03-08 09:00:00,2,2,2,0,36,43,42,32,8,11,11,11,11,12,15,14,11,12,16,20,22,20,21,21,20,19,16,10,5,1,7,19,19,17,13,17,8,18,11,19,19,17,19,20,21,23,22,21,16,8,7,8,6,2,0,1,0
2022-03-08 10:00:00,2,3,3,4,5,6,8,9,8,10,10,11,9,8,7,9,7,8,12,15,14,10,18,18,19,19,16,7,3,2,7,11,10,7,9,10,9,8,11,13,14,13,14,15,16,15,14,14,11,6,3,6,5,1,0,0,0
2022-03-08 11:00:00,1,1,2,0,17,16,17,14,26,26,27,27,8,9,10,9,6,10,8,11,14,13,14,13,14,16,14,7,3,2,4,7,11,10,7,6,6,6,7,5,9,9,10,13,15,16,16,13,13,10,8,7,6,3,0,0,0
2022-03-08 12:00:00,0,1,0,2,5,7,4,5,12,15,16,12,24,19,16,12,9,8,12,11,13,13,10,11,11,12,11,8,3,4,10,11,10,11,13,12,13,10,12,14,11,11,10,11,12,13,12,10,7,8,9,8,6,3,1,1,0
2022-03-08 13:00:00,1,1,2,3,11,12,14,13,8,10,12,11,10,9,7,7,7,7,12,12,12,13,16,17,18,15,13,8,4,4,9,10,13,9,15,14,11,14,16,15,14,16,18,19,23,22,21,9,11,8,6,8,5,2,2,1,0
2022-03-08 14:00:00,1,2,0,0,6,5,8,9,11,14,16,14,10,17,15,13,11,11,15,19,19,19,13,17,20,15,12,9,3,4,7,8,7,9,10,8,11,9,11,13,10,10,9,9,11,16,17,12,14,17,13,12,11,1,0,0,0
2022-03-08 15:00:00,1,2,0,3,9,15,12,10,20,23,26,26,22,17,18,17,16,16,18,19,17,16,15,18,24,20,16,8,4,5,11,15,15,16,28,19,20,25,26,25,20,18,19,19,18,17,13,9,8,22,22,17,11,2,1,0,0
2022-03-08 16:00:00,1,2,0,0,7,7,11,9,20,50,52,51,46,42,40,29,21,20,17,16,16,19,18,21,23,24,26,22,7,7,13,20,21,37,53,52,51,50,49,43,21,17,13,13,12,12,13,11,33,52,49,43,29,15,13,11,0
2022-03-08 17:00:00,2,3,4,3,20,19,17,18,18,20,24,23,24,21,20,19,16,18,23,16,25,20,22,23,28,32,30,15,12,6,24,28,27,26,29,26,25,23,21,19,15,16,17,19,21,22,20,15,14,14,12,12,11,4,1,0,0
2022-03-08 18:00:00,2,2,2,3,15,18,17,12,11,12,13,14,13,14,9,14,16,16,16,16,19,20,22,23,22,31,30,15,6,9,21,32,34,35,37,38,39,38,34,26,16,14,15,16,17,21,27,24,6,23,19,15,5,3,0,0,0
2022-03-08 19:00:00,1,1,2,0,10,11,8,7,7,10,11,11,10,9,8,9,8,13,14,13,9,12,11,11,13,11,9,6,14,6,15,20,24,26,27,29,30,21,27,22,19,17,17,15,16,15,16,12,8,6,5,4,3,1,2,1,0
2022-03-08 20:00:00,0,1,1,1,8,9,8,7,8,8,9,9,8,6,4,7,9,7,8,6,5,4,0,3,0,0,1,3,7,5,12,17,19,19,17,16,13,23,15,11,9,7,8,4,11,10,10,8,9,9,5,7,5,3,0,0,0
2022-03-08 21:00:00,0,1,2,3,0,4,4,7,8,8,8,9,5,4,0,5,4,3,5,4,4,3,4,3,4,5,4,2,1,7,27,35,34,7,28,32,26,30,29,24,12,11,7,13,12,12,12,8,6,8,6,2,7,2,1,0,0
2022-03-08 22:00:00,0,1,0,1,4,3,4,3,7,10,12,15,12,9,10,6,5,6,5,3,3,2,0,1,5,1,5,3,1,7,17,18,17,21,19,22,22,21,20,18,11,11,8,7,6,6,4,5,4,7,5,4,3,1,0,0,0
2022-03-08 23:00:00,0,2,0,0,3,0,4,5,0,6,8,0,9,0,0,7,6,3,5,4,0,0,0,3,0,2,1,0,0,4,8,20,18,17,15,15,10,9,12,14,8,8,10,9,8,9,6,7,3,2,0,0,1,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,1,2,3,3,0,4,5,4,5,6,5,7,4,4,3,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,2,1,0,0,1,2,3,2,2,3,6,5,0,4,6,7,5,3,7,8,7,6,5,5,0,0,4,3,0,4,3,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,3,5,7,3,0,0,0,0
2022-03-09 06:00:00,1,1,0,0,4,6,5,4,5,9,11,10,9,10,9,7,6,7,8,8,7,6,6,5,0,5,5,4,1,0,3,4,0,0,0,3,0,5,5,3,4,0,2,2,5,6,5,1,2,3,4,3,2,0,0,0,0
2022-03-09 07:00:00,1,0,0,2,4,4,6,3,5,8,10,7,9,9,3,5,7,8,9,9,0,8,7,0,7,8,7,5,2,1,3,6,6,4,3,2,4,0,3,2,3,5,3,4,4,6,5,5,6,6,8,6,5,0,0,0,0
2022-03-09 08:00:00,0,1,2,0,4,5,6,8,9,11,12,11,9,8,6,7,5,6,12,14,7,12,0,7,8,7,0,5,2,1,6,5,4,3,2,1,0,1,2,4,5,4,5,6,7,7,8,6,8,7,9,6,8,2,0,0,0
2022-03-09 09:00:00,0,0,0,1,3,4,6,5,4,11,13,11,12,10,9,9,8,10,14,15,17,18,11,18,16,16,14,7,2,3,7,6,4,6,5,3,6,0,5,3,6,7,7,0,10,8,7,4,3,6,5,5,3,1,0,0,0
2022-03-09 10:00:00,1,0,2,0,5,4,7,7,8,7,10,9,5,7,7,8,8,9,15,20,21,19,13,15,16,10,12,8,1,0,3,4,3,5,0,5,3,3,3,3,3,5,0,0,5,7,8,7,3,6,4,3,2,2,3,0,0
2022-03-09 11:00:00,1,0,0,0,4,7,7,7,7,7,14,9,11,8,6,9,10,14,19,20,16,19,20,16,21,22,20,13,5,0,6,6,3,5,0,7,7,2,3,8,9,7,4,5,6,8,6,5,7,10,10,11,0,3,0,0,0
2022-03-09 12:00:00,0,2,0,3,5,6,8,9,8,9,8,9,10,12,10,9,10,14,22,24,11,22,21,21,16,17,16,14,5,0,7,7,9,11,10,11,13,11,12,10,6,9,7,8,8,11,12,11,7,9,11,10,8,2,1,0,0
